#{"t_start": 1511327527.1640253, "env_id": "PongNoFrameskip-v4", "gym_version": "0.9.3"}
r,l,t
-21.0,819,26.771727
-20.0,861,50.43697
-18.0,1014,78.509365
-21.0,757,99.565886
-20.0,914,124.87059
-21.0,870,149.009161
-21.0,819,171.209158
-20.0,921,196.510832
-21.0,813,218.937701
-19.0,1109,249.42329
-21.0,865,273.363708
-20.0,979,300.499508
-21.0,780,322.012524
-20.0,1193,355.186387
-17.0,1261,390.153571
-20.0,1011,417.974762
-17.0,1128,448.98073
-19.0,1254,483.689136
-18.0,1703,530.629273
-17.0,2043,587.218425
-16.0,2363,653.036139
-16.0,1478,694.032196
-21.0,758,715.269398
-21.0,761,736.570882
-20.0,1019,764.924792
-14.0,2494,833.723055
-13.0,2741,909.659101
19.0,2084,967.757245
16.0,2285,1031.624663
20.0,2005,1087.518684
12.0,2423,1154.551213
20.0,2018,1210.392152
17.0,2341,1275.644872
18.0,1983,1330.394969
20.0,2029,1386.478448
19.0,1667,1432.643618
20.0,1562,1475.622688
9.0,3071,1560.876537
20.0,2001,1615.986002
20.0,1616,1660.74352
19.0,2149,1719.818102
19.0,1842,1770.359987
17.0,2199,1830.865062
14.0,2034,1887.436088
19.0,1636,1932.767738
20.0,2003,1988.221331
20.0,2002,2043.806654
19.0,2096,2101.516585
16.0,2314,2166.148605
20.0,2004,2221.958268
19.0,1635,2267.037681
20.0,2005,2322.279322
20.0,1991,2377.412437
18.0,2098,2435.741309
20.0,1991,2490.775304
20.0,1994,2546.240488
21.0,1972,2601.153336
21.0,1991,2656.334105
17.0,2191,2717.039555
19.0,1623,2762.077954
16.0,2029,2817.703125
20.0,2148,2877.03935
20.0,1565,2920.356553
19.0,1849,2971.294271
18.0,1848,3022.440343
14.0,2516,3086.408921
19.0,2041,3128.070161
15.0,2391,3176.510211
16.0,2218,3221.410455
20.0,2004,3262.005489
20.0,1567,3293.80056
20.0,1626,3326.692468
15.0,2552,3378.325634
20.0,1561,3410.031124
20.0,1994,3450.510504
20.0,1589,3482.745723
15.0,1956,3522.559502
14.0,2343,3570.009595
19.0,2041,3611.479707
18.0,1692,3645.532104
15.0,2324,3692.725682
18.0,2901,3751.65208
18.0,2258,3797.476893
19.0,2028,3838.671614
20.0,2005,3879.385083
20.0,2005,3919.969056
20.0,3055,3981.946794
19.0,3057,4043.990314
17.0,3398,4113.250831
19.0,2613,4166.211529
16.0,3146,4230.345412
20.0,3061,4292.351551
16.0,2270,4338.263504
20.0,1563,4370.005044
19.0,3179,4434.805359
18.0,2170,4478.877639
20.0,1591,4511.026975
20.0,2076,4552.984625
19.0,2114,4595.63443
17.0,2697,4650.418995
20.0,2004,4691.168883
20.0,1561,4722.774469
19.0,1631,4755.754343
20.0,1566,4787.593929
18.0,2791,4844.046964
20.0,1582,4876.327417
17.0,2059,4918.301225
20.0,2004,4959.137747
17.0,2204,5003.912844
17.0,2192,5048.402491
20.0,2005,5089.281336
20.0,1566,5120.820642
20.0,2004,5161.697732
20.0,1567,5193.375792
20.0,2005,5234.102887
20.0,1996,5274.428203
20.0,1563,5306.404447
20.0,2004,5346.980704
20.0,1564,5378.58522
20.0,2032,5419.858246
20.0,2023,5461.061146
19.0,1737,5496.442863
19.0,2121,5539.572398
20.0,3136,5603.203819
20.0,2003,5643.886314
20.0,1566,5675.673613
20.0,3062,5738.022827
20.0,1565,5769.898365
20.0,1567,5801.773781
20.0,3081,5864.253261
20.0,3056,5926.296878
18.0,2680,5980.824232
20.0,3060,6043.06604
20.0,2005,6083.695553
20.0,1605,6116.446258
20.0,1996,6156.747533
20.0,2035,6198.037606
20.0,3060,6260.21846
20.0,3059,6322.322788
20.0,1566,6354.098927
20.0,3062,6415.959814
20.0,2004,6456.508043
20.0,3059,6518.952128
20.0,1991,6559.23367
19.0,2692,6613.777424
20.0,1561,6645.457758
19.0,2129,6688.488759
19.0,2056,6730.388838
20.0,2003,6771.074009
20.0,1990,6811.542485
20.0,1561,6843.116295
20.0,1997,6883.743513
20.0,1566,6915.760399
18.0,2314,6962.865003
20.0,1562,6994.561322
19.0,2156,7038.473341
20.0,1997,7079.19207
21.0,1988,7119.497225
20.0,1996,7160.011309
20.0,1992,7200.363469
20.0,2003,7240.854108
20.0,1563,7272.543278
20.0,2003,7313.269685
20.0,3055,7375.503343
20.0,1997,7415.809626
20.0,1991,7456.46012
19.0,2785,7515.906856
20.0,1997,7556.132486
21.0,3025,7615.486023
20.0,1565,7645.595291
20.0,3062,7704.352232
20.0,3208,7769.764802
20.0,1567,7798.446462
