#{"t_start": 1511327527.151075, "env_id": "PongNoFrameskip-v4", "gym_version": "0.9.3"}
r,l,t
-19.0,1071,34.045044
-20.0,962,60.451147
-21.0,762,81.29196
-21.0,764,102.390359
-21.0,761,123.650585
-21.0,842,146.80668
-20.0,842,169.840555
-21.0,919,195.141551
-21.0,780,216.645741
-21.0,788,238.415352
-19.0,930,263.805932
-20.0,1049,293.225433
-21.0,982,320.22217
-21.0,781,341.79988
-20.0,979,368.994743
-18.0,1064,398.425175
-18.0,1300,434.249491
-20.0,1145,465.746997
-17.0,1458,506.044345
-19.0,2230,567.553959
-20.0,2219,629.492055
-14.0,1902,682.220594
-21.0,762,703.449008
-21.0,759,724.695219
-21.0,776,746.372687
-18.0,1794,795.972251
12.0,2614,868.367812
13.0,2695,942.942831
18.0,2130,1002.790756
18.0,1750,1051.454268
17.0,2391,1117.944191
15.0,2130,1176.853313
19.0,2038,1233.533548
20.0,2061,1290.838336
18.0,2123,1349.577617
17.0,1886,1401.574918
19.0,2130,1460.449788
20.0,1564,1503.339058
12.0,2308,1567.693672
20.0,1596,1611.402914
19.0,2054,1668.484375
20.0,2003,1723.420357
16.0,2076,1780.383708
9.0,2786,1857.405815
19.0,2037,1913.791795
19.0,1634,1958.969263
20.0,1565,2002.542399
15.0,2515,2072.213055
16.0,2298,2136.224317
19.0,1629,2181.149606
16.0,2234,2243.379659
20.0,1995,2298.285924
18.0,1907,2351.024405
18.0,1727,2398.911512
14.0,2091,2456.927209
19.0,2084,2514.692059
18.0,1683,2561.369404
20.0,1561,2604.869394
16.0,2545,2675.608445
17.0,1876,2727.417712
19.0,1686,2774.126065
20.0,1995,2828.849187
20.0,1567,2872.160277
20.0,2004,2927.714399
20.0,2006,2982.872868
20.0,1565,3026.253653
20.0,2032,3078.431358
17.0,1898,3118.09419
18.0,2137,3161.498357
20.0,2002,3202.051296
18.0,2144,3245.447288
20.0,2002,3285.930305
20.0,2007,3326.539801
18.0,1824,3363.371577
11.0,3103,3426.41016
17.0,2413,3475.444149
20.0,1993,3516.073138
16.0,2149,3559.590798
20.0,2007,3600.240427
20.0,1996,3640.690594
20.0,1566,3672.471756
15.0,2280,3718.638751
20.0,2001,3759.115155
20.0,1990,3799.603814
17.0,3279,3866.317638
17.0,2194,3910.631419
20.0,1563,3942.380569
17.0,3344,4010.254369
21.0,1971,4050.219631
17.0,2604,4103.327832
19.0,2069,4145.335073
20.0,1563,4177.092903
20.0,2004,4217.870612
19.0,2028,4259.123669
19.0,2734,4314.377268
20.0,2022,4355.325817
20.0,2007,4396.152841
20.0,1564,4428.039514
20.0,1565,4459.884
20.0,1583,4491.903231
19.0,3108,4554.813436
20.0,2058,4596.240929
19.0,2095,4638.72449
19.0,2082,4681.151321
19.0,2105,4723.797048
17.0,2271,4769.934949
19.0,1662,4803.630139
20.0,3058,4865.535936
20.0,1995,4906.148586
20.0,3057,4968.6269
20.0,3062,5030.734787
11.0,2761,5086.921272
20.0,1561,5118.480321
20.0,3057,5180.700681
19.0,2555,5232.52222
20.0,3055,5294.560164
20.0,3093,5357.248281
19.0,2042,5398.613652
20.0,2001,5439.19606
19.0,3123,5502.930031
20.0,1997,5543.570271
20.0,2004,5584.227923
19.0,2968,5644.524687
20.0,2007,5685.301501
19.0,2104,5728.171055
20.0,1994,5768.680834
19.0,1904,5807.464511
19.0,3157,5871.415513
20.0,1997,5912.081372
20.0,1566,5943.620792
20.0,1565,5975.57428
21.0,1533,6006.809839
21.0,1975,6046.925465
20.0,3055,6109.020997
20.0,2102,6151.587684
20.0,1566,6183.349244
18.0,1872,6221.360258
20.0,2090,6263.727636
19.0,2026,6304.76751
20.0,2054,6346.475081
20.0,1567,6378.235426
20.0,1562,6409.773312
20.0,2004,6450.433146
20.0,2006,6491.204394
20.0,1992,6531.688808
19.0,2527,6582.816054
19.0,1662,6616.637777
20.0,1563,6648.260225
20.0,3056,6710.149865
20.0,1992,6750.804224
20.0,1596,6783.134748
20.0,2696,6837.999111
19.0,1920,6876.962758
19.0,3091,6939.983147
20.0,3120,7003.312019
20.0,2002,7044.231027
20.0,3087,7107.107556
20.0,3091,7169.653173
20.0,1996,7210.049502
20.0,1996,7250.597121
20.0,2006,7291.298274
20.0,2006,7332.177501
20.0,1566,7364.019362
21.0,1972,7403.933596
20.0,3098,7467.429614
19.0,2076,7511.896926
20.0,2005,7552.3804
20.0,1562,7583.003295
21.0,2093,7623.842765
20.0,1567,7654.199649
20.0,3055,7712.210126
20.0,2003,7755.421653
20.0,1996,7792.276182
