entloss,optimgain,EpisodesSoFar,ev_tdlam_before,surrgain,EpRewMean,EpLenMean,meankl,TimeElapsed,entropy,TimestepsSoFar,EpThisIter
,0.00283095,11,-0.000775694847107,0.00283095,0.545454545455,45.9090909091,0.000766986,1.9444212913513184,1.38553,505,11
,0.000205461,26,0.00244355201721,0.000205461,0.346153846154,37.1923076923,1.50301e-05,3.2609543800354004,1.38537,967,15
,0.000896774,47,0.001345038414,0.000896774,0.175,30.6,0.000111515,4.5963499546051025,1.38563,1536,21
,3.19332e-05,64,0.000556170940399,3.19332e-05,0.175,30.5,7.13167e-06,5.918017387390137,1.38558,2046,17
,0.000791948,80,-0.00184631347656,0.000791948,0.125,28.075,0.000551341,7.274995565414429,1.38399,2454,16
,0.00209981,93,-0.000484108924866,0.00209981,0.275,34.875,0.000333406,8.559757232666016,1.3849,3067,13
,0.00365489,109,-0.00311970710754,0.00365489,0.275,34.425,0.00064745,9.862083196640015,1.38472,3582,16
,0.00172456,121,0.00107645988464,0.00172456,0.375,37.625,0.000993192,11.095720767974854,1.38473,4078,12
,0.00151218,133,0.000726878643036,0.00151218,0.4,38.275,0.000195025,12.346863985061646,1.38551,4598,12
,0.000625106,146,-0.00204968452454,0.000625106,0.4,38.775,0.000793355,13.5996732711792,1.38581,5066,13
,0.00563479,162,-0.00102472305298,0.00563479,0.375,38.125,0.000461408,14.859799146652222,1.38623,5626,16
,0.00345016,183,0.0049335360527,0.00345016,0.175,29.45,0.0012051,16.172354698181152,1.38495,6101,21
,0.00720366,198,0.00575983524323,0.00720366,0.15,28.5,0.00062821,17.43424415588379,1.3835,6625,15
,0.00879797,216,-0.00550031661987,0.00879797,0.2,30.225,0.00114506,18.737719774246216,1.38348,7151,18
,0.00506976,230,0.00126969814301,0.00506976,0.2,30.575,0.00145999,19.98001718521118,1.38099,7664,14
,0.00411473,242,0.00040602684021,0.00411473,0.3,34.3,0.000459558,21.231274366378784,1.37837,8137,12
,0.0041564,255,0.00621718168259,0.0041564,0.4,38.975,0.000643094,22.49554991722107,1.37335,8687,13
,0.00417364,269,-0.00013279914856,0.00417364,0.375,38.75,0.000238334,23.75722050666809,1.37609,9191,14
,0.00557012,283,0.00134742259979,0.00557012,0.375,37.725,0.000322129,25.031070232391357,1.3784,9718,14
,0.00438861,298,-0.00213658809662,0.00438861,0.35,36.775,0.000271046,26.31954288482666,1.3798,10227,15
,0.0029628,311,0.001629114151,0.0029628,0.325,34.825,0.000133828,27.6731960773468,1.38012,10685,13
,0.00552313,326,0.0016918182373,0.00552313,0.3,34.675,0.00139705,29.048095703125,1.38322,11174,15
,0.00703794,345,-0.00123858451843,0.00703794,0.225,31.8,0.000463457,30.335634231567383,1.3809,11773,19
,0.00837928,359,0.00234287977219,0.00837928,0.225,30.375,0.000660988,31.62714648246765,1.37896,12228,14
,0.00352136,378,0.00131523609161,0.00352136,0.2,29.275,0.000261638,32.97855591773987,1.38038,12759,19
,0.00700136,392,0.00224810838699,0.00700136,0.275,32.65,0.00138627,34.30645704269409,1.38284,13312,14
,0.004584,411,0.00184118747711,0.004584,0.225,31.0,0.000759269,35.661877155303955,1.38168,13814,19
,0.00824769,423,-0.00265789031982,0.00824769,0.2,30.05,0.000817974,37.020699977874756,1.3819,14281,12
,0.00861968,438,0.00276672840118,0.00861968,0.3,34.85,0.000717818,38.18673229217529,1.38172,14844,15
,0.0113125,453,-0.000578641891479,0.0113125,0.35,37.5,0.00142697,39.33769941329956,1.37615,15358,15
,0.00877035,466,0.000999450683594,0.00877035,0.3,35.325,0.000968324,40.48399639129639,1.37718,15864,13
,0.00299764,481,0.00257402658463,0.00299764,0.275,33.85,0.00045994,41.64759278297424,1.37847,16315,15
,0.00955833,495,-0.00179100036621,0.00955833,0.35,36.925,0.000894525,42.81017017364502,1.37695,16879,14
,0.00498559,511,-0.00220692157745,0.00498559,0.325,35.25,0.0011649,43.97612404823303,1.37309,17387,16
,0.00612251,524,0.000238955020905,0.00612251,0.325,36.075,0.000508627,45.12837243080139,1.36787,17900,13
,0.0101857,540,-0.00232863426208,0.0101857,0.275,33.625,0.000832499,46.30354571342468,1.37067,18411,16
,0.00970091,557,-0.00156021118164,0.00970091,0.25,32.45,0.000542675,47.450286626815796,1.36731,18944,17
,0.00975884,571,0.00403827428818,0.00975884,0.275,32.825,0.00137256,48.59270739555359,1.36031,19444,14
,0.0142954,586,-0.0026136636734,0.0142954,0.325,35.375,0.00121263,49.71519684791565,1.36548,19958,15
,0.00876617,600,-0.00417816638947,0.00876617,0.325,36.3,0.000904713,50.846375942230225,1.36253,20465,14
,0.00393018,617,-0.00236117839813,0.00393018,0.25,34.0,0.000652176,52.02382731437683,1.36088,20938,17
,0.00431637,633,0.000499486923218,0.00431637,0.25,33.2,0.00048409,53.19722819328308,1.35404,21491,16
,0.00864257,644,0.00128841400146,0.00864257,0.325,36.3,0.00056264,54.34696125984192,1.35282,22007,11
,0.0100321,658,-0.00235331058502,0.0100321,0.3,34.275,0.000790886,55.48598670959473,1.35587,22381,14
,0.00210886,676,0.00152963399887,0.00210886,0.275,33.275,0.000913558,56.66622471809387,1.35794,23035,18
,0.00924419,692,-0.00368618965149,0.00924419,0.225,31.925,0.000897664,57.80840492248535,1.36019,23492,16
,0.00813277,701,-0.0016040802002,0.00813277,0.25,33.85,0.0014555,58.94309949874878,1.34952,23947,9
,0.0085521,722,-0.00304424762726,0.0085521,0.225,32.575,0.000988291,60.112916469573975,1.35258,24567,21
,0.00491487,737,-0.000938057899475,0.00491487,0.25,32.725,0.000420443,61.257140159606934,1.34596,25040,15
,0.0096948,754,0.0019468665123,0.0096948,0.25,31.0,0.00106233,62.41166067123413,1.34486,25582,17
,0.0038707,765,-0.000366568565369,0.0038707,0.375,35.825,0.00113009,63.54835653305054,1.34788,26069,11
,0.0103796,779,0.00113981962204,0.0103796,0.425,37.35,0.00112019,64.68246412277222,1.3483,26606,14
,0.0128012,793,0.00115370750427,0.0128012,0.425,38.325,0.00105072,65.8405499458313,1.34983,27094,14
,0.00610857,810,0.00105637311935,0.00610857,0.275,32.85,0.000632711,66.9961793422699,1.34718,27648,17
,0.0116177,825,-6.73532485962e-05,0.0116177,0.25,30.85,0.000873009,68.13780117034912,1.34914,28100,15
,0.0101411,845,-0.0054657459259,0.0101411,0.2,29.2,0.000995959,69.30969643592834,1.33522,28672,20
,0.00983332,860,-0.00100636482239,0.00983332,0.175,28.275,0.000712512,70.48496413230896,1.34009,29090,15
,0.00527768,876,0.0022479891777,0.00527768,0.275,32.25,0.00108269,71.62405800819397,1.3261,29685,16
,0.00466801,898,-0.0055056810379,0.00466801,0.225,30.35,0.000316416,72.81378507614136,1.32347,30203,22
,0.0120919,914,0.000306367874146,0.0120919,0.15,28.15,0.00117282,74.00847315788269,1.31211,30717,16
,0.0124573,932,0.000355362892151,0.0124573,0.2,29.55,0.000947478,75.20177888870239,1.31412,31225,18
,0.00554147,952,-0.000115394592285,0.00554147,0.125,26.55,0.000376393,76.37415170669556,1.30999,31733,20
,0.0107108,972,-9.71555709839e-05,0.0107108,0.075,25.225,0.000668248,77.54280710220337,1.30325,32234,20
,0.00587016,993,0.000188052654266,0.00587016,0.05,24.475,0.000561419,78.72117686271667,1.29535,32735,21
,0.00542589,1012,-0.00141310691833,0.00542589,0.125,26.05,0.000403532,79.90595245361328,1.29837,33276,19
,0.00813895,1030,-0.00223886966705,0.00813895,0.15,27.525,0.000996109,81.07963919639587,1.29071,33771,18
,0.00849637,1049,-0.000740885734558,0.00849637,0.125,27.275,0.000862031,82.2424545288086,1.28849,34300,19
,0.00462277,1067,-0.000671625137329,0.00462277,0.125,27.275,0.000778875,83.44028925895691,1.27397,34797,18
,0.0146445,1086,-0.000301599502563,0.0146445,0.15,28.275,0.00112595,84.5925760269165,1.26402,35317,19
,0.00433235,1103,0.00145387649536,0.00433235,0.2,29.2,0.000804033,85.75873923301697,1.25514,35830,17
,0.0106971,1124,-0.00259006023407,0.0106971,0.125,26.625,0.00114212,86.94698882102966,1.23626,36305,21
,0.00991777,1138,0.00064605474472,0.00991777,0.175,28.25,0.00104854,88.0908432006836,1.24738,36820,14
,0.0062179,1153,0.00291895866394,0.0062179,0.25,30.95,0.000298085,89.26133728027344,1.23492,37296,15
,0.0092609,1166,-0.000290513038635,0.0092609,0.4,35.425,0.00102124,90.42513370513916,1.24989,37816,13
,0.0128906,1181,-0.000330090522766,0.0128906,0.375,34.85,0.001255,91.60205626487732,1.24516,38392,15
,0.0111547,1195,-0.00118017196655,0.0111547,0.45,36.75,0.00146175,92.77768111228943,1.23998,38886,14
,0.0134054,1213,0.00435662269592,0.0134054,0.325,33.475,0.00111784,93.97291874885559,1.2277,39417,18
,0.0153964,1227,-0.00152671337128,0.0153964,0.225,31.1,0.00122342,95.1527373790741,1.22595,39919,14
,0.0119546,1238,-0.00418746471405,0.0119546,0.325,34.525,0.000811319,96.30823683738708,1.21025,40436,11
,0.00779327,1254,0.00224846601486,0.00779327,0.425,37.65,0.000317293,97.47892260551453,1.21984,40946,16
,0.0051695,1271,0.00130838155746,0.0051695,0.3,32.325,0.000321216,98.67769646644592,1.21668,41465,17
,0.0146483,1283,-0.00284433364868,0.0146483,0.375,34.6,0.0010899,99.83878135681152,1.22582,41962,12
,0.00638085,1302,0.00180423259735,0.00638085,0.3,32.5,0.000612329,101.05020904541016,1.22489,42484,19
,0.00872378,1323,-0.00412714481354,0.00872378,0.1,25.625,0.00116011,102.22245860099792,1.21664,42987,21
,0.00920442,1344,0.00664019584656,0.00920442,0.075,24.675,0.000865337,103.40432715415955,1.2173,43517,21
,0.00912823,1360,0.000255823135376,0.00912823,0.175,27.75,0.000531204,104.57293605804443,1.21806,44030,16
,0.0104765,1378,-0.000600218772888,0.0104765,0.225,29.25,0.00106139,105.73030233383179,1.22651,44526,18
,0.0124062,1394,0.00388693809509,0.0124062,0.3,32.075,0.00098735,106.89252209663391,1.20703,45054,16
,0.00910509,1411,-0.00349640846252,0.00910509,0.2,29.425,0.000451572,108.08228874206543,1.21014,45542,17
,0.00611389,1430,0.0070703625679,0.00611389,0.275,31.675,0.000621127,109.30326557159424,1.21653,46063,19
,0.00637303,1445,0.00120902061462,0.00637303,0.25,30.275,0.000374653,110.48605370521545,1.21129,46589,15
,0.0120439,1463,0.00173473358154,0.0120439,0.225,29.2,0.00146843,111.66139221191406,1.213,47072,18
,0.00814656,1476,0.00361180305481,0.00814656,0.4,34.975,0.000446281,112.80957961082458,1.20585,47596,13
,0.0140165,1488,0.00322860479355,0.0140165,0.4,36.2,0.000980105,113.94985866546631,1.20804,48104,12
,0.00924735,1505,0.00373136997223,0.00924735,0.375,35.8,0.00121102,115.11369371414185,1.20817,48610,17
,0.0108928,1525,0.00459951162338,0.0108928,0.25,31.05,0.0010345,116.2797646522522,1.21419,49121,20
,0.0148711,1541,-0.00155127048492,0.0148711,0.2,28.375,0.00132379,117.448397397995,1.19814,49653,16
,0.00946886,1558,0.00291669368744,0.00946886,0.25,30.35,0.000432475,118.6290032863617,1.20385,50176,17
,0.0100403,1575,-0.00538957118988,0.0100403,0.225,29.475,0.00123065,119.82671880722046,1.19074,50640,17
,0.0125435,1590,-0.00144934654236,0.0125435,0.25,31.15,0.00138697,121.00347566604614,1.17547,51190,15
,0.0141472,1607,0.00339150428772,0.0141472,0.275,31.45,0.00127412,122.17603898048401,1.17592,51693,17
,0.00606731,1619,-0.00604164600372,0.00606731,0.35,34.725,0.000499972,123.35045218467712,1.16605,52208,12
,0.0136871,1638,0.0106717944145,0.0136871,0.275,31.425,0.00108125,124.51875567436218,1.17583,52714,19
,0.00933619,1658,-0.00699305534363,0.00933619,0.125,26.525,0.000794921,125.71861839294434,1.17824,53246,20
,0.014194,1676,-0.00732123851776,0.014194,0.1,27.025,0.000944339,126.88214039802551,1.18644,53751,18
,0.0108964,1686,0.000662446022034,0.0108964,0.3,33.0,0.00120829,128.01648783683777,1.14913,54266,10
,0.0100539,1703,0.00172227621078,0.0100539,0.35,33.925,0.00115427,129.2019066810608,1.1514,54766,17
,0.0119748,1721,-0.00414538383484,0.0119748,0.3,32.45,0.00104095,130.37151527404785,1.15291,55279,18
,0.010541,1737,0.00168943405151,0.010541,0.275,31.175,0.00113007,131.53719782829285,1.15039,55790,16
,0.00776225,1750,-0.00448560714722,0.00776225,0.3,31.875,0.000492531,132.70789098739624,1.13143,56275,13
,0.0055664,1760,0.00153207778931,0.0055664,0.525,38.925,0.000623078,133.88404655456543,1.13291,56813,10
,0.0174112,1781,-0.00415527820587,0.0174112,0.425,36.35,0.0010147,135.0657479763031,1.15068,57332,21
,0.0123739,1801,0.00732791423798,0.0123739,0.075,25.125,0.00124762,136.24332094192505,1.14036,57841,20
,0.0118567,1818,0.00961637496948,0.0118567,0.175,28.25,0.00105632,137.43010330200195,1.12876,58349,17
,0.00546094,1831,0.0102343559265,0.00546094,0.3,32.125,0.000391685,138.6142406463623,1.12073,58872,13
,0.00763568,1854,-0.0495083332062,0.00763568,0.2,29.05,0.000714601,139.8330042362213,1.12998,59391,23
,0.00305246,1876,-0.00347125530243,0.00305246,,22.8,0.000361696,141.04013013839722,1.1323,59893,22
,0.011072,1899,-0.344681739807,0.011072,,22.7,0.00136391,142.2370855808258,1.14834,60414,23
,0.0114347,1913,0.00418043136597,0.0114347,0.15,27.525,0.00102722,143.4011378288269,1.16184,60925,14
,0.0104537,1931,0.00294357538223,0.0104537,0.2,29.025,0.000954418,144.57226705551147,1.15948,61393,18
,0.0111435,1944,0.00671350955963,0.0111435,0.325,32.625,0.00128084,145.73950934410095,1.13757,61904,13
,0.0122378,1959,0.0020797252655,0.0122378,0.375,34.5,0.00103508,146.9203610420227,1.1604,62441,15
,0.0145275,1976,0.00052136182785,0.0145275,0.325,33.375,0.00114825,148.0953230857849,1.17662,62957,17
,0.00749327,1987,0.00588178634644,0.00749327,0.35,35.125,0.000371015,149.2693178653717,1.14996,63465,11
,0.0146005,2002,0.00357133150101,0.0146005,0.375,35.725,0.00114626,150.434641122818,1.17255,63986,15
,0.0106674,2021,0.0137956142426,0.0106674,0.3,32.875,0.00120681,151.63751792907715,1.16342,64508,19
,0.0101459,2038,0.00122547149658,0.0101459,0.2,30.35,0.00121974,152.82387709617615,1.16415,65014,17
,0.0138281,2054,0.00440543889999,0.0138281,0.175,28.575,0.00121749,153.97877836227417,1.15027,65490,16
,0.00679259,2070,-0.00553357601166,0.00679259,0.3,32.6,0.000357992,155.1356692314148,1.16975,66015,16
,0.00612499,2082,0.00528800487518,0.00612499,0.35,33.725,0.000450931,156.2715253829956,1.08183,66514,12
,0.0127793,2097,0.0070521235466,0.0127793,0.425,35.625,0.00116896,157.44008255004883,1.12308,67033,15
,0.0132117,2110,0.000201523303986,0.0132117,0.525,39.025,0.00129544,158.5742928981781,1.12465,67576,13
,0.00802337,2124,0.0216609835625,0.00802337,0.4,34.775,0.000482415,159.7237946987152,1.10433,68012,14
,0.0131314,2137,-0.0076596736908,0.0131314,0.5,39.15,0.00108095,160.87657833099365,1.08318,68599,13
,0.00974432,2151,0.00867056846619,0.00974432,0.45,37.55,0.000934338,162.0217158794403,1.06718,69101,14
,0.0119816,2160,-0.00246393680573,0.0119816,0.575,42.6,0.00141586,163.17008447647095,1.0994,69506,9
,0.0115026,2177,0.0123454928398,0.0115026,0.45,38.525,0.00134768,164.3359706401825,1.05552,70140,17
,0.0154065,2193,0.011204957962,0.0154065,0.35,36.0,0.00130609,165.4884490966797,1.09694,70613,16
,0.00711418,2202,-0.00132393836975,0.00711418,0.325,33.575,0.000408827,166.6332986354828,1.04008,71088,9
,0.0124187,2217,0.00182968378067,0.0124187,0.425,38.25,0.000939001,167.79819059371948,1.0789,71670,15
,0.0140038,2232,-0.000482678413391,0.0140038,0.45,38.275,0.000994197,168.97241735458374,1.10758,72123,15
,0.0130248,2249,0.00410205125809,0.0130248,0.25,31.125,0.00130145,170.14628767967224,1.06587,72690,17
,0.0157871,2268,-0.00701010227203,0.0157871,0.225,30.575,0.00131058,171.3363001346588,1.09917,73198,19
,0.0117248,2283,0.00154161453247,0.0117248,0.2,30.1,0.00120504,172.4990668296814,1.10484,73683,15
,0.00475176,2303,0.00221985578537,0.00475176,0.175,28.525,0.000327559,173.6794674396515,1.07183,74224,20
,0.0122956,2318,0.00392669439316,0.0122956,0.225,29.65,0.00122787,174.85634112358093,1.06492,74730,15
,0.0072137,2331,0.00939720869064,0.0072137,0.3,32.4,0.000438533,176.04692244529724,1.08659,75219,13
,0.0125182,2347,0.00160986185074,0.0125182,0.425,36.425,0.00134182,177.22124814987183,1.08945,75773,16
,0.00734854,2360,0.00149202346802,0.00734854,0.45,37.25,0.000615201,178.40204286575317,1.09433,76266,13
,0.0137164,2372,-0.00504946708679,0.0137164,0.45,37.7,0.00112558,179.53626489639282,1.07653,76780,12
,0.012616,2383,-0.00593864917755,0.012616,0.5,39.125,0.00107704,180.71178007125854,1.06717,77246,11
,0.0153984,2397,-0.000497221946716,0.0153984,0.575,41.9,0.00115029,181.90496397018433,1.07633,77798,14
,0.0138883,2409,0.00342088937759,0.0138883,0.55,39.975,0.00113913,183.06366348266602,1.07663,78282,12
,0.0110643,2424,0.00423908233643,0.0110643,0.475,38.25,0.00124595,184.2489128112793,1.06838,78848,15
,0.014396,2436,-0.00250041484833,0.014396,0.475,38.5,0.00135051,185.42742586135864,1.09141,79286,12
,0.0107617,2448,-0.00360262393951,0.0107617,0.525,40.9,0.00127497,186.5781648159027,1.04159,79864,12
,0.0142782,2464,0.00171190500259,0.0142782,0.4,36.925,0.00139,187.73260021209717,1.07876,80325,16
,0.0115091,2476,0.000810563564301,0.0115091,0.475,39.65,0.000828511,188.87791085243225,1.10716,80872,12
,0.0143087,2490,-0.00190377235413,0.0143087,0.35,34.425,0.00105847,190.0406196117401,1.10267,81384,14
,0.0062097,2500,-0.00770664215088,0.0062097,0.6,41.975,0.00035853,191.1752223968506,1.08121,81914,10
,0.011076,2513,0.00738477706909,0.011076,0.625,43.05,0.00109766,192.32535338401794,1.0506,82387,13
,0.0130035,2528,-0.00692641735077,0.0130035,0.575,41.55,0.00133437,193.46958684921265,0.992706,82941,15
,0.0125287,2539,-0.00701308250427,0.0125287,0.45,38.8,0.00106562,194.61124277114868,1.04812,83411,11
,0.00721555,2554,0.00486570596695,0.00721555,0.4,37.85,0.000381289,195.77718949317932,1.01847,83955,15
,0.0107273,2570,0.00162607431412,0.0107273,0.325,34.8,0.00145708,196.94968461990356,1.01812,84475,16
,0.0121479,2581,-0.0113878250122,0.0121479,0.35,36.3,0.00115082,198.15239095687866,1.03227,84987,11
,0.0114116,2597,0.0280553102493,0.0114116,0.35,34.225,0.00130111,199.33462023735046,1.0363,85491,16
,0.00992425,2613,-0.00132882595062,0.00992425,0.325,34.0,0.00123051,200.53579783439636,1.0032,85960,16
,0.0087572,2627,0.000225186347961,0.0087572,0.25,31.05,0.000778731,201.6988434791565,1.00791,86481,14
,0.00649505,2642,0.00386345386505,0.00649505,0.35,35.7,0.00038171,202.8963496685028,1.04887,87032,15
,0.0128728,2654,-0.00392258167267,0.0128728,0.25,32.625,0.0013855,204.04955768585205,1.01226,87459,12
,0.00638247,2666,-0.00761604309082,0.00638247,0.475,39.525,0.000492916,205.20935583114624,1.00433,88039,12
,0.0119505,2679,-0.00180006027222,0.0119505,0.55,41.825,0.000956698,206.36403059959412,1.03133,88491,13
,0.0130405,2695,0.00171262025833,0.0130405,0.45,38.0,0.00118323,207.55173563957214,0.994291,89082,16
,0.0133731,2706,-0.000756025314331,0.0133731,0.4,38.975,0.00114359,208.6831648349762,1.01627,89598,11
,0.00569795,2721,0.00313472747803,0.00569795,0.325,35.8,0.000431166,209.85527753829956,0.995764,90070,15
,0.00552281,2737,-0.0137596130371,0.00552281,0.325,34.875,0.000362932,211.05713820457458,1.00145,90549,16
,0.0145103,2744,-0.000517606735229,0.0145103,0.475,39.35,0.00122087,212.19213104248047,0.904233,91126,7
,0.0147479,2754,-0.00459218025208,0.0147479,0.6,44.625,0.0014869,213.32415652275085,0.953065,91612,10
,0.00864419,2768,0.00806921720505,0.00864419,0.6,45.675,0.000347046,214.50343084335327,0.971009,92145,14
,0.00830287,2781,-0.00100493431091,0.00830287,0.525,42.55,0.000581369,215.68142771720886,1.02745,92654,13
,0.0122621,2796,0.000888288021088,0.0122621,0.35,34.575,0.00143412,216.85383224487305,0.964268,93151,15
,0.0110921,2802,0.00249010324478,0.0110921,0.6,44.625,0.000947526,217.95433402061462,0.887742,93687,6
,0.00836717,2809,0.000646889209747,0.00836717,0.7,49.225,0.00129737,219.07105946540833,0.930157,94167,7
,0.0123081,2815,-0.00580108165741,0.0123081,0.85,55.675,0.00137685,220.22470355033875,0.952183,94717,6
,0.0129727,2827,0.000702559947968,0.0129727,1.0,60.775,0.00120229,221.39473676681519,0.967355,95221,12
,0.00582128,2842,0.00885277986526,0.00582128,0.725,50.3,0.000353266,222.58946084976196,0.959597,95699,15
,0.0117574,2850,-0.0053493976593,0.0117574,0.6,44.775,0.000986088,223.7449300289154,0.900469,96109,8
,0.0112972,2859,0.000387251377106,0.0112972,0.675,48.025,0.00102784,224.88167071342468,0.91376,96728,9
,0.0107951,2869,0.0059403181076,0.0107951,0.7,49.1,0.00131245,226.03364753723145,0.853983,97231,10
,0.0138207,2882,-0.00481939315796,0.0138207,0.775,50.775,0.00143086,227.20674014091492,0.933497,97730,13
,0.00788797,2892,0.0096018910408,0.00788797,0.725,49.275,0.000810462,228.37014627456665,0.809538,98304,10
,0.0118178,2905,0.00665485858917,0.0118178,0.55,42.175,0.00115029,229.54886960983276,0.941249,98798,13
,0.0122343,2918,-0.00163447856903,0.0122343,0.55,43.1,0.00103665,230.6937701702118,0.914893,99310,13
,0.00609335,2926,0.00229221582413,0.00609335,0.525,41.35,0.000377257,231.84576535224915,0.946609,99794,8
,0.00967995,2932,0.00350666046143,0.00967995,0.675,48.275,0.0014189,232.958083152771,0.867891,100235,6
,0.0071722,2939,-0.00337135791779,0.0071722,0.8,54.15,0.000377761,234.07529950141907,0.864099,100778,7
,0.0104103,2949,0.012502014637,0.0104103,0.925,60.125,0.000985106,235.26328468322754,0.927312,101354,10
,0.00974889,2957,0.00301069021225,0.00974889,1.05,65.025,0.00140574,236.41197204589844,0.884815,101888,8
,0.00687787,2972,0.00377744436264,0.00687787,0.775,53.75,0.000650583,237.62085556983948,0.902227,102385,15
,0.00898474,2987,0.00296747684479,0.00898474,0.575,46.1,0.00106304,238.77949595451355,0.892588,102882,15
,0.0110258,2994,-0.0003582239151,0.0110258,0.425,38.625,0.00111845,239.90154027938843,0.876085,103336,7
,0.0124518,3011,-0.00749659538269,0.0124518,0.475,40.55,0.00112601,241.08839416503906,0.909026,103935,17
,0.00765254,3028,0.00311177968979,0.00765254,0.4,37.45,0.00083413,242.26695132255554,0.918047,104429,17
,0.0127179,3036,-0.00536644458771,0.0127179,0.375,36.3,0.00113201,243.41417479515076,0.873903,104943,8
,0.0120383,3050,0.00932466983795,0.0120383,0.45,38.625,0.00100306,244.57355856895447,0.895071,105457,14
,0.00895124,3061,-0.0023467540741,0.00895124,0.525,42.325,0.000414756,245.73433303833008,0.899905,105963,11
,0.0148458,3073,0.00852835178375,0.0148458,0.675,48.15,0.00135556,246.8918330669403,0.856457,106496,12
,0.0121599,3082,0.0106139779091,0.0121599,0.525,44.575,0.00121053,248.02188372612,0.847615,107000,9
,0.00626016,3088,-0.00611293315887,0.00626016,0.725,52.725,0.00051739,249.162930727005,0.870682,107520,6
,0.0108556,3100,0.0292315483093,0.0108556,0.7,51.9,0.00107522,250.31210088729858,0.854882,107969,12
,0.0130498,3111,0.00187355279922,0.0130498,0.7,52.025,0.00137762,251.45684266090393,0.887161,108531,11
,0.00750608,3132,-0.000914931297302,0.00750608,0.225,31.275,0.000272313,252.68147110939026,0.893034,109038,21
,0.0118138,3148,-0.00467801094055,0.0118138,0.125,26.975,0.00121049,253.82167863845825,0.886827,109541,16
,0.0103834,3154,-0.00585651397705,0.0103834,0.35,36.65,0.00120193,254.9490520954132,0.839257,110064,6
,0.0140204,3161,0.00489985942841,0.0140204,0.55,44.275,0.00128435,256.08840703964233,0.849196,110556,7
,0.00695609,3173,0.00505590438843,0.00695609,0.65,47.8,0.000443454,257.2560918331146,0.904483,110973,12
,0.0129153,3185,0.00302785634995,0.0129153,0.825,54.725,0.0013287,258.4409861564636,0.865223,111613,12
,0.00727541,3197,-4.87565994263e-05,0.00727541,0.7,46.625,0.000415494,259.5809235572815,0.874444,112099,12
,0.013635,3209,-0.000313997268677,0.013635,0.625,44.975,0.0013096,260.72359442710876,0.895603,112632,12
,0.0109354,3224,-0.00167953968048,0.0109354,0.45,37.6,0.00124369,261.9093647003174,0.893081,113094,15
,0.0073931,3235,-0.000238180160522,0.0073931,0.425,39.05,0.000357547,263.0704548358917,0.917983,113615,11
,0.0108768,3246,-0.00561428070068,0.0108768,0.525,43.775,0.001142,264.2247784137726,0.869761,114168,11
,0.0110796,3257,0.00544553995132,0.0110796,0.525,43.475,0.00113616,265.38999104499817,0.887337,114644,11
,0.0145071,3269,-0.00554966926575,0.0145071,0.575,43.575,0.0010575,266.5462989807129,0.871415,115144,12
,0.0121207,3279,0.00750821828842,0.0121207,0.725,49.15,0.00132818,267.6900191307068,0.892699,115701,10
,0.0109659,3290,-0.00167167186737,0.0109659,0.55,42.85,0.00097091,268.86032032966614,0.874934,116199,11
,0.0111709,3297,0.0128222703934,0.0111709,0.775,51.975,0.00126725,269.97386837005615,0.85097,116723,7
,0.0134276,3311,-0.00333762168884,0.0134276,0.65,47.675,0.00107934,271.1204149723053,0.85684,117203,14
,0.00863356,3324,-0.00166368484497,0.00863356,0.65,46.25,0.00146202,272.2896180152893,0.82284,117740,13
,0.00654592,3329,0.00274991989136,0.00654592,0.775,50.575,0.000404247,273.40970373153687,0.889003,118171,5
,0.0127746,3340,-0.00644791126251,0.0127746,0.75,48.5,0.00114959,274.5762002468109,0.88995,118778,11
,0.0134052,3352,0.00227802991867,0.0134052,0.8,49.9,0.0011438,275.72984194755554,0.82015,119252,12
,0.00372297,3365,-0.0058411359787,0.00372297,0.825,50.925,0.000460561,276.906067609787,0.818062,119800,13
,0.0066607,3375,-0.00338661670685,0.0066607,0.65,43.2,0.000818502,278.0611515045166,0.837885,120302,10
,0.00574793,3390,0.00179952383041,0.00574793,0.55,40.85,0.000367532,279.2239987850189,0.824248,120812,15
,0.0143086,3406,0.00190997123718,0.0143086,0.425,36.95,0.00142401,280.41043972969055,0.809756,121329,16
,0.00536761,3419,0.000742554664612,0.00536761,0.4,35.3,0.000267664,281.5586519241333,0.763076,121852,13
,0.012587,3436,0.00255566835403,0.012587,0.275,32.375,0.00133824,282.75265550613403,0.854977,122366,17
,0.00709568,3455,-0.00980830192566,0.00709568,0.125,27.375,0.000345289,283.97189116477966,0.831593,122855,19
,0.00865034,3473,-0.0236668586731,0.00865034,0.125,27.25,0.000818412,285.13639760017395,0.762263,123389,18
,0.00301924,3490,0.00349795818329,0.00301924,0.175,28.875,0.000285215,286.3253927230835,0.816457,123895,17
,0.00710123,3505,-0.0106626749039,0.00710123,0.2,29.7,0.000402758,287.509920835495,0.790848,124365,15
,0.0157341,3521,-0.0119061470032,0.0157341,0.275,32.8,0.0014999,288.6927351951599,0.758543,124913,16
,0.0131839,3534,0.00134521722794,0.0131839,0.35,34.875,0.00111643,289.8532633781433,0.802087,125431,13
,0.00593349,3546,0.00586891174316,0.00593349,0.375,36.15,0.000278337,291.0353879928589,0.857603,125883,12
,0.00116373,3560,0.0122234225273,0.00116373,0.45,39.9,0.000639072,292.245320558548,0.82516,126458,14
