#{"gym_version": "0.9.3", "env_id": "BreakoutNoFrameskip-v4", "t_start": 1511316681.5697062}
r,l,t
0.0,129,5.542898
0.0,125,7.597966
1.0,174,10.347432
0.0,129,12.491415
0.0,127,14.470091
3.0,268,19.072112
1.0,173,21.91047
0.0,129,23.959578
1.0,176,26.865823
9.0,402,33.820204
1.0,174,36.632697
2.0,181,39.583778
1.0,155,42.160027
0.0,127,44.118531
0.0,129,46.207852
0.0,127,48.279531
4.0,282,53.120545
5.0,329,58.711083
0.0,129,60.609027
10.0,433,68.048079
3.0,248,72.214756
5.0,352,78.214447
2.0,202,81.533474
3.0,246,85.572865
0.0,127,87.503871
5.0,331,93.017764
2.0,202,98.484504
7.0,425,108.887775
0.0,129,112.438577
2.0,200,117.95666
0.0,129,121.440489
5.0,349,131.363492
2.0,202,137.192065
2.0,202,142.913879
0.0,127,146.156156
4.0,299,154.735308
2.0,202,160.309167
0.0,129,163.855328
6.0,377,174.690021
2.0,202,180.417934
1.0,175,185.267525
0.0,129,188.520885
0.0,125,191.917072
0.0,125,195.120737
3.0,248,201.955847
7.0,427,213.948759
2.0,203,219.556577
5.0,348,229.541119
6.0,382,240.428275
1.0,178,245.282173
3.0,218,251.433553
1.0,176,256.248976
4.0,291,264.578948
1.0,175,269.396637
1.0,157,273.806414
7.0,250,280.726709
5.0,352,290.449102
10.0,453,303.422937
2.0,183,308.431417
5.0,350,318.373326
9.0,404,329.927824
10.0,410,341.826302
1.0,154,345.99716
0.0,127,349.432946
3.0,226,355.46769
10.0,433,367.700176
2.0,204,373.383394
3.0,230,379.604529
2.0,184,384.581436
3.0,271,392.046331
1.0,157,396.15653
4.0,268,403.445371
5.0,295,411.586046
14.0,401,422.79664
11.0,271,430.591405
12.0,525,445.287043
2.0,208,450.909904
6.0,365,461.105283
16.0,671,479.912872
2.0,185,484.714405
10.0,454,497.375792
15.0,403,508.699564
11.0,271,516.017807
7.0,356,525.844198
12.0,617,543.170553
3.0,252,550.053005
9.0,463,563.016803
7.0,384,573.729434
3.0,217,579.711447
8.0,477,592.844681
9.0,447,605.201485
16.0,738,626.12033
4.0,278,633.642249
14.0,698,653.025195
12.0,486,666.954367
12.0,440,679.335925
17.0,715,699.458989
12.0,566,715.484197
24.0,779,737.43865
18.0,428,749.455463
19.0,703,769.401128
20.0,757,790.694846
15.0,397,801.661238
26.0,724,822.500576
24.0,658,841.002222
16.0,720,861.560551
20.0,771,883.662436
18.0,723,904.266012
16.0,664,922.805601
20.0,735,943.465009
14.0,607,960.162997
15.0,628,977.562037
20.0,850,1001.42044
17.0,618,1018.369045
11.0,480,1031.702603
19.0,734,1052.419648
25.0,871,1076.604982
43.0,1141,1108.831964
23.0,760,1130.116176
26.0,855,1154.013481
22.0,541,1169.437907
12.0,582,1185.610256
25.0,589,1202.017303
24.0,770,1223.448514
28.0,830,1246.84535
21.0,788,1269.106385
23.0,705,1288.790143
44.0,783,1310.552058
40.0,945,1336.948914
29.0,770,1358.417106
37.0,822,1381.599936
27.0,813,1404.316755
23.0,850,1428.12655
45.0,1111,1458.96105
66.0,1439,1499.098673
73.0,1373,1537.467765
38.0,1209,1571.690445
43.0,1057,1601.260577
32.0,733,1621.357774
75.0,1552,1664.758569
38.0,1047,1694.202688
71.0,1530,1737.229325
49.0,1127,1769.143202
54.0,991,1796.938167
46.0,1297,1833.870906
89.0,1510,1876.261
40.0,876,1900.89254
40.0,876,1925.665852
55.0,1189,1958.812787
81.0,1318,1996.141027
113.0,1676,2043.217572
98.0,1651,2089.847064
202.0,1386,2128.630681
133.0,1524,2171.357798
97.0,1136,2203.319681
157.0,1351,2240.652052
103.0,1618,2285.998512
63.0,861,2309.90487
76.0,1389,2349.167645
101.0,1606,2394.074988
145.0,1521,2436.861371
114.0,1374,2474.944518
243.0,1891,2527.554992
126.0,1519,2569.497102
82.0,1421,2609.688359
92.0,1524,2652.386525
330.0,2152,2712.318955
83.0,985,2739.637993
236.0,1607,2784.664912
167.0,1575,2828.58281
425.0,2404,2896.241847
314.0,1732,2944.03909
272.0,1793,2993.981856
249.0,1581,3038.0545
389.0,2353,3103.084628
292.0,1920,3156.338795
84.0,1287,3192.419639
373.0,1426,3231.751286
384.0,3112,3317.893167
245.0,1702,3364.857173
315.0,1945,3418.661608
289.0,5594,3574.103127
404.0,2396,3640.459538
419.0,2248,3702.988755
382.0,2403,3770.014976
423.0,2736,3845.493614
259.0,1476,3886.23147
325.0,1941,3940.580192
291.0,1768,3989.464352
351.0,1921,4042.998037
365.0,2033,4099.290722
379.0,2318,4163.112781
425.0,4290,4281.388531
388.0,2172,4340.661483
377.0,1922,4393.768617
336.0,2153,4453.208888
396.0,3430,4548.085206
454.0,3170,4635.561372
369.0,2015,4691.78323
349.0,1970,4745.991154
350.0,2111,4804.150615
412.0,2424,4871.271202
437.0,3094,4956.636165
