#{"gym_version": "0.9.3", "env_id": "BreakoutNoFrameskip-v4", "t_start": 1511316681.5177515}
r,l,t
0.0,129,5.5906
0.0,129,7.736302
3.0,271,12.266689
4.0,300,17.353827
2.0,204,20.772479
0.0,127,22.817519
2.0,202,26.210069
0.0,125,28.106588
2.0,204,31.520349
1.0,176,34.509932
0.0,129,36.517835
0.0,127,38.571259
0.0,127,40.550505
0.0,125,42.549953
2.0,202,45.895861
0.0,125,47.874772
3.0,248,52.11097
0.0,129,54.222858
4.0,297,59.199178
5.0,328,64.744752
0.0,125,66.709857
7.0,322,72.138589
2.0,198,75.355736
0.0,125,77.323295
0.0,123,79.243008
0.0,127,81.27033
0.0,127,83.221557
5.0,350,89.118116
0.0,129,91.048977
5.0,350,99.290312
2.0,202,103.649891
9.0,404,114.939098
0.0,125,118.294574
5.0,350,128.345475
0.0,127,131.697533
4.0,297,140.346941
9.0,404,152.009894
0.0,125,155.343121
0.0,129,158.846725
0.0,129,162.205436
2.0,202,167.867702
0.0,127,171.329812
0.0,125,174.550029
1.0,174,179.365076
2.0,202,185.113757
2.0,202,190.615203
0.0,129,193.848378
1.0,157,198.011611
0.0,127,201.411727
2.0,202,206.866396
0.0,127,210.075897
1.0,155,214.27797
3.0,230,220.661188
1.0,157,224.975875
7.0,427,237.294325
10.0,451,250.398865
2.0,201,255.83235
0.0,127,259.395027
1.0,153,263.558405
2.0,187,268.585124
1.0,175,273.491146
2.0,226,279.787038
1.0,155,283.941154
2.0,185,288.859331
0.0,127,292.066025
9.0,380,302.886227
4.0,249,309.802744
4.0,259,317.005921
4.0,260,324.440193
3.0,229,330.6237
14.0,603,348.516249
4.0,276,356.169772
0.0,127,359.378576
16.0,525,374.301779
8.0,448,387.012412
9.0,349,396.643432
6.0,386,407.348457
6.0,340,416.79507
3.0,232,423.067309
3.0,236,429.869137
5.0,294,437.937912
5.0,333,447.013469
13.0,549,462.5136
11.0,477,475.798854
7.0,405,487.010238
14.0,414,498.540926
13.0,460,511.488094
12.0,320,520.154842
15.0,502,534.176016
3.0,276,541.698351
4.0,282,549.379952
9.0,515,563.863115
10.0,507,578.310987
12.0,516,592.446301
9.0,474,605.735356
14.0,646,624.004268
16.0,433,635.996486
23.0,620,653.111504
14.0,571,669.606723
7.0,411,681.12281
15.0,570,697.010508
12.0,472,710.334769
17.0,518,724.874655
12.0,594,741.509836
29.0,630,759.096164
22.0,555,775.019674
13.0,545,790.136295
22.0,650,808.474903
12.0,469,821.880776
10.0,573,838.08417
24.0,478,851.508445
27.0,838,875.492274
33.0,1084,906.380177
21.0,669,925.20231
19.0,680,944.334613
13.0,622,961.570753
21.0,647,979.398621
27.0,898,1004.669794
14.0,536,1019.206279
10.0,512,1033.436089
23.0,773,1055.355488
22.0,681,1074.154174
36.0,1050,1103.607534
26.0,809,1126.474984
21.0,702,1145.871177
43.0,989,1174.206881
32.0,648,1192.158629
41.0,1024,1220.833382
14.0,695,1240.302898
36.0,1036,1269.676248
15.0,676,1288.40298
24.0,633,1305.914582
17.0,648,1324.166969
17.0,615,1341.204243
17.0,704,1360.882197
41.0,1015,1389.282354
27.0,582,1405.61849
75.0,1454,1446.22855
77.0,1613,1491.574873
66.0,1528,1534.22762
37.0,825,1557.299269
67.0,1581,1601.720235
75.0,1560,1645.233227
74.0,1558,1689.053339
39.0,1011,1717.503519
46.0,1330,1754.872518
46.0,1010,1783.272646
44.0,1101,1814.690408
32.0,975,1842.103611
44.0,1028,1870.7856
72.0,1508,1913.459909
121.0,1633,1959.374745
59.0,1313,1996.557631
73.0,1155,2028.883512
65.0,1292,2064.994595
123.0,1771,2114.994549
52.0,1220,2149.078259
99.0,1367,2187.588544
59.0,1427,2227.326537
106.0,1258,2262.335826
208.0,1618,2307.614099
99.0,1102,2338.67492
147.0,1606,2383.772085
104.0,1599,2428.613916
294.0,1764,2477.692412
337.0,1832,2528.673142
191.0,1823,2579.29916
240.0,1530,2622.365294
254.0,1642,2668.179202
109.0,1674,2714.863675
171.0,1750,2763.730685
122.0,1388,2802.666398
352.0,2018,2859.286764
