#{"gym_version": "0.9.3", "env_id": "BreakoutNoFrameskip-v4", "t_start": 1511316681.570324}
r,l,t
0.0,127,5.479517
1.0,171,8.35946
0.0,125,10.259599
0.0,125,12.298423
3.0,227,16.172578
4.0,299,21.212974
2.0,202,24.538367
0.0,127,26.605712
1.0,173,29.371888
1.0,153,31.885982
3.0,270,36.512175
0.0,129,38.590576
2.0,198,41.925731
0.0,129,43.863289
4.0,297,48.974095
2.0,200,52.346036
0.0,127,54.417279
0.0,129,56.426269
9.0,404,63.306072
0.0,127,65.315541
5.0,350,71.201373
2.0,202,74.546844
3.0,225,78.280087
1.0,173,81.119843
0.0,129,83.103642
0.0,129,85.140156
5.0,350,90.863961
0.0,125,92.878357
4.0,297,100.23894
0.0,127,103.074035
4.0,299,111.166054
5.0,350,121.253817
2.0,198,126.618839
0.0,129,130.113099
3.0,226,136.485577
0.0,127,139.968061
9.0,404,151.689764
13.0,457,164.954384
0.0,129,168.450242
2.0,202,173.993625
2.0,198,179.616951
1.0,171,184.392773
10.0,451,197.120989
5.0,350,206.93439
0.0,127,210.086036
2.0,188,215.276599
5.0,352,225.346769
1.0,157,229.636499
5.0,326,238.978126
3.0,253,245.906166
2.0,224,252.35954
1.0,157,256.582616
2.0,188,261.815821
1.0,155,265.923253
12.0,503,280.545209
3.0,218,286.568559
2.0,184,291.37772
9.0,400,302.771197
0.0,129,306.015207
0.0,127,309.574015
9.0,460,322.770314
7.0,418,334.689419
4.0,299,343.340575
2.0,183,348.490305
2.0,223,354.462216
6.0,347,364.148025
4.0,262,371.467788
2.0,203,377.09077
7.0,410,388.551659
12.0,520,403.057128
11.0,449,415.738725
6.0,356,425.793852
5.0,329,435.06392
16.0,636,453.016588
3.0,272,460.524794
8.0,441,472.548028
12.0,502,486.58744
8.0,427,498.528774
4.0,266,505.908628
7.0,426,517.662397
18.0,670,536.505052
8.0,279,543.989393
11.0,493,557.918636
6.0,343,567.536128
11.0,443,579.923631
9.0,468,592.849361
10.0,554,608.319327
12.0,578,624.574511
18.0,672,643.290137
12.0,480,656.632931
12.0,417,668.640568
15.0,417,680.201196
13.0,625,697.821064
11.0,512,712.19914
19.0,707,732.206241
11.0,537,747.121602
18.0,646,765.553819
11.0,390,776.4473
14.0,690,795.810604
16.0,408,807.191955
10.0,401,818.435537
34.0,652,836.958573
13.0,335,846.252486
15.0,561,862.135225
16.0,624,879.965925
20.0,453,892.671553
21.0,752,913.995189
13.0,505,927.940277
15.0,670,946.692923
24.0,781,968.547734
31.0,1007,996.736512
35.0,1011,1024.942823
36.0,1060,1054.837983
21.0,746,1075.600992
29.0,699,1095.087587
19.0,724,1115.38267
25.0,739,1136.096265
25.0,914,1161.915464
23.0,843,1185.68849
32.0,936,1211.884536
49.0,1354,1250.349054
37.0,908,1275.886608
44.0,974,1302.89874
30.0,846,1326.907621
27.0,816,1349.555724
53.0,1405,1389.106431
39.0,990,1416.848442
65.0,1337,1454.170359
26.0,845,1477.649044
33.0,1127,1508.896133
35.0,1032,1537.830444
94.0,1879,1590.92078
39.0,1162,1623.29626
39.0,738,1643.66731
39.0,1099,1674.462917
25.0,864,1698.587173
58.0,1130,1730.357178
72.0,1251,1765.622995
42.0,749,1786.634964
72.0,1510,1829.735936
74.0,1354,1867.64106
30.0,977,1895.124149
71.0,1385,1934.227461
57.0,1355,1972.422886
39.0,1018,2000.985737
70.0,1415,2040.594781
91.0,1534,2083.997344
100.0,1495,2125.896824
51.0,1181,2158.861556
304.0,1915,2212.902408
72.0,1313,2249.074114
123.0,1511,2291.372478
98.0,1481,2332.900145
121.0,1423,2372.962921
201.0,1831,2424.537217
330.0,1833,2475.59441
175.0,1828,2526.247726
274.0,1726,2574.249768
311.0,1364,2612.834291
