#{"env_id": "PongNoFrameskip-v4", "t_start": 1511327455.785671, "gym_version": "0.9.3"}
r,l,t
-21.0,877,16.062781
-20.0,1034,32.060035
-20.0,991,47.174364
-21.0,778,59.061876
-20.0,945,76.89588
-21.0,777,97.137304
-21.0,779,117.422818
-21.0,879,140.829286
-21.0,878,164.19861
-20.0,1013,191.230988
-21.0,957,216.627757
-21.0,819,238.338922
-20.0,1099,267.304372
-19.0,953,292.332847
-19.0,1048,320.127666
-20.0,1060,348.370375
-21.0,1356,384.449498
-14.0,1783,431.647549
-16.0,1808,479.609068
-19.0,1695,524.576919
-11.0,2045,578.930319
10.0,2305,640.773255
-5.0,2572,708.916558
7.0,2325,770.623219
3.0,2725,842.775047
12.0,2108,899.161965
4.0,2631,969.693607
18.0,2141,1026.89396
18.0,2238,1086.345645
14.0,2315,1147.8758
19.0,2038,1202.292518
19.0,2086,1257.972867
14.0,2086,1313.894716
19.0,1688,1359.417231
18.0,1780,1407.08395
18.0,1744,1453.409839
20.0,2004,1507.223932
20.0,2000,1560.446912
17.0,1883,1610.124763
18.0,2135,1667.060561
18.0,1705,1712.31413
18.0,1778,1759.73985
18.0,2074,1815.580667
20.0,2002,1868.857995
14.0,2058,1923.932676
20.0,2055,1978.394273
14.0,2465,2044.323738
13.0,2434,2109.06112
19.0,2107,2164.9316
18.0,1869,2214.674585
20.0,1567,2256.443571
20.0,1566,2298.100475
18.0,1814,2346.65005
20.0,1566,2388.706331
19.0,1810,2437.091186
19.0,1629,2480.962939
20.0,1565,2523.122686
19.0,1759,2570.140362
20.0,1566,2612.005863
18.0,2197,2671.245012
15.0,2464,2736.478508
19.0,2037,2790.729247
20.0,2001,2844.020639
17.0,1778,2891.377305
20.0,2005,2944.958918
20.0,2003,2997.988679
20.0,2003,3051.616633
20.0,2001,3104.725544
18.0,2083,3154.883614
20.0,2002,3193.713421
16.0,2237,3237.30529
20.0,2002,3276.033898
20.0,1561,3306.602218
21.0,2775,3360.930233
20.0,2004,3399.997101
19.0,1631,3431.687209
19.0,1656,3463.82253
19.0,1713,3497.001575
20.0,2787,3551.311889
19.0,2050,3591.185259
20.0,2006,3630.378505
19.0,2099,3671.129482
18.0,1785,3706.013798
20.0,2006,3745.011673
17.0,2915,3802.00731
18.0,2234,3845.45846
19.0,1689,3878.650946
18.0,2154,3920.997046
19.0,2066,3961.074439
18.0,3002,4019.23425
20.0,1565,4050.070758
20.0,1561,4080.482732
20.0,2061,4120.602623
20.0,1567,4150.956822
19.0,1660,4183.054451
19.0,1773,4217.667447
20.0,2003,4256.716158
19.0,2038,4296.293256
20.0,2005,4335.374457
19.0,1749,4369.341249
19.0,2142,4410.688143
19.0,2162,4452.799066
19.0,2047,4492.565911
12.0,2648,4544.634237
19.0,1777,4579.116069
19.0,1718,4612.189055
20.0,2789,4666.420158
17.0,2331,4712.191497
20.0,1635,4744.089143
20.0,2803,4798.761672
18.0,2192,4841.485605
19.0,1754,4875.661348
20.0,1561,4906.090243
19.0,2091,4946.607921
19.0,2197,4989.297527
20.0,1565,5019.490214
18.0,2285,5064.075564
20.0,2534,5113.37338
20.0,2007,5152.693624
20.0,2006,5191.89292
20.0,1564,5222.152009
15.0,2443,5269.75018
20.0,2835,5324.852403
19.0,1717,5358.639939
18.0,1943,5396.563211
20.0,1609,5427.727802
19.0,1834,5463.374776
18.0,2891,5519.659821
19.0,1705,5552.775442
20.0,2788,5606.933103
20.0,2756,5660.606849
21.0,2051,5700.144467
19.0,2116,5741.255543
19.0,2233,5784.714657
20.0,1562,5814.957249
20.0,2758,5868.752513
19.0,2112,5909.672156
18.0,2335,5955.374758
20.0,2045,5995.174194
20.0,2777,6049.3105
17.0,2987,6107.262073
19.0,2206,6150.296297
19.0,2054,6190.352793
19.0,2110,6231.16622
19.0,2229,6274.329424
20.0,1564,6304.661383
19.0,1778,6339.170625
20.0,2003,6377.849282
18.0,2235,6421.305252
20.0,2089,6461.836032
20.0,2054,6501.733657
18.0,2379,6547.966621
20.0,1561,6578.269172
20.0,2002,6617.160273
20.0,2088,6657.918044
20.0,2004,6696.934587
19.0,2046,6736.55747
20.0,2790,6790.750618
21.0,1989,6829.571927
20.0,2001,6868.464365
14.0,2548,6917.698104
18.0,2390,6963.851575
20.0,2217,7007.022693
20.0,2791,7061.265117
20.0,2006,7100.16034
21.0,1992,7138.744542
19.0,2109,7179.569331
18.0,2326,7224.618864
20.0,1561,7254.881048
12.0,2772,7308.449508
20.0,2001,7347.337432
20.0,2762,7401.074332
20.0,2848,7456.369081
20.0,2002,7495.276646
