#{"env_id": "PongNoFrameskip-v4", "t_start": 1511327455.818007, "gym_version": "0.9.3"}
r,l,t
-19.0,944,17.072013
-20.0,994,32.430087
-21.0,823,44.958782
-20.0,985,60.030169
-20.0,836,75.767548
-18.0,1282,109.299216
-21.0,959,134.564296
-21.0,824,156.506101
-21.0,846,178.978418
-20.0,892,202.8079
-21.0,886,226.215021
-21.0,1029,253.354335
-17.0,1393,290.140472
-21.0,924,314.584978
-19.0,1252,347.92721
-20.0,1148,378.471473
-20.0,1168,409.292456
-14.0,1678,453.731992
-12.0,2007,506.937289
-20.0,1407,544.106673
-12.0,2261,604.586659
2.0,2826,679.92874
-7.0,2288,740.834388
-3.0,2656,811.209729
17.0,1830,859.88237
16.0,1802,907.814557
4.0,2779,982.347556
18.0,1822,1031.261687
19.0,2083,1086.452002
14.0,2064,1141.274021
20.0,2003,1194.657232
19.0,1629,1238.340334
20.0,1562,1280.044129
20.0,1985,1333.339408
16.0,2318,1395.519112
20.0,2003,1448.8318
19.0,2048,1503.727436
18.0,1780,1551.185107
20.0,1562,1592.349751
16.0,2444,1657.625824
13.0,2413,1721.651228
20.0,1562,1763.266089
12.0,2486,1830.087448
18.0,2229,1889.597659
16.0,2256,1949.564899
19.0,2043,2004.018125
16.0,2262,2064.554484
20.0,1565,2106.120155
19.0,2084,2161.438728
17.0,2240,2220.953161
20.0,2788,2295.247107
19.0,1932,2346.875235
19.0,2765,2421.096368
20.0,2004,2474.926578
20.0,1563,2517.190735
16.0,2309,2578.935999
18.0,1759,2625.694355
17.0,2905,2703.664784
17.0,2009,2757.058341
20.0,2002,2810.314726
20.0,2029,2864.242608
20.0,2001,2918.088259
19.0,2041,2972.21421
20.0,2787,3046.410513
19.0,2041,3100.676661
16.0,2175,3153.496099
18.0,2197,3196.329664
18.0,1925,3233.730292
16.0,2422,3280.796664
21.0,1991,3319.727111
19.0,1812,3355.25528
18.0,2372,3401.448358
20.0,2006,3440.568544
18.0,2214,3483.409182
20.0,2003,3522.308046
18.0,2039,3562.029117
20.0,1605,3593.259477
18.0,2097,3634.162879
17.0,1897,3671.010716
16.0,2273,3715.316773
20.0,2102,3756.508762
19.0,2053,3796.551129
16.0,2039,3836.153218
20.0,2002,3875.381879
19.0,1896,3912.68874
20.0,1563,3943.194306
19.0,1670,3975.448373
20.0,1561,4005.720701
20.0,2007,4045.091967
18.0,2199,4087.811337
20.0,1562,4118.321383
20.0,2787,4172.320566
20.0,2005,4211.38413
20.0,1693,4244.278434
19.0,1808,4279.639961
20.0,2005,4318.408935
19.0,2118,4359.670347
20.0,1562,4390.003378
21.0,2775,4443.80304
18.0,1812,4478.938623
20.0,2055,4519.356163
20.0,2001,4558.326018
20.0,2001,4597.10032
20.0,1563,4627.452135
20.0,1563,4657.617738
18.0,2287,4702.524172
20.0,1563,4733.093763
19.0,1657,4765.336772
18.0,2096,4806.060594
20.0,2128,4847.914154
20.0,2001,4886.634652
19.0,2108,4927.773368
18.0,2210,4970.638107
20.0,2002,5009.33161
18.0,1785,5044.189437
20.0,2031,5083.61366
20.0,1615,5114.9776
20.0,2775,5169.376606
20.0,1566,5199.923859
19.0,1751,5233.772997
17.0,2293,5278.496287
18.0,2271,5322.582238
19.0,2249,5366.818236
20.0,1567,5397.349025
21.0,1988,5435.842502
20.0,1567,5466.398251
19.0,2063,5506.649578
19.0,1762,5540.759453
19.0,2207,5583.51125
20.0,2000,5622.50014
20.0,1563,5652.961865
19.0,2851,5707.99491
20.0,2035,5747.487036
20.0,1567,5778.065228
19.0,1768,5812.354349
21.0,2053,5852.223456
20.0,1594,5883.323843
20.0,2778,5937.450186
19.0,2169,5979.669636
20.0,2004,6018.828955
20.0,2789,6073.035095
20.0,2058,6113.074326
18.0,1953,6151.13044
16.0,2471,6199.134263
20.0,2800,6253.34781
17.0,1896,6290.109462
17.0,2248,6333.737443
20.0,1567,6363.994466
20.0,2056,6403.948115
18.0,1783,6438.613874
20.0,2932,6495.533519
18.0,2898,6551.823412
18.0,1884,6588.451539
20.0,1654,6620.526114
19.0,2069,6661.037948
21.0,2741,6714.171234
20.0,2006,6752.932972
19.0,2116,6794.179586
12.0,2831,6849.358957
20.0,2806,6903.653179
20.0,1566,6933.894534
13.0,2856,6989.45341
19.0,2292,7033.696996
20.0,2739,7087.168305
19.0,1747,7120.868025
19.0,2296,7165.465965
19.0,3186,7227.099129
11.0,3037,7285.958285
20.0,1679,7318.37799
15.0,3120,7379.04215
20.0,2777,7433.107203
18.0,2305,7478.012638
