#{"env_id": "PongNoFrameskip-v4", "t_start": 1511327455.7975013, "gym_version": "0.9.3"}
r,l,t
-18.0,1163,20.473641
-21.0,823,33.203106
-21.0,917,47.181817
-20.0,887,60.7444
-21.0,758,75.01366
-19.0,1110,103.903213
-19.0,1020,130.66126
-21.0,897,154.549868
-20.0,975,180.606299
-21.0,851,203.294692
-19.0,988,229.379065
-20.0,931,253.898691
-19.0,1181,285.085891
-21.0,1030,312.332783
-19.0,982,338.434908
-20.0,1012,365.386878
-18.0,1439,403.381404
-19.0,1551,444.672102
-14.0,1619,487.478976
-6.0,2519,554.190802
4.0,2652,625.283999
-7.0,2334,687.257615
19.0,1633,730.69068
11.0,2122,786.985394
-1.0,2929,864.880965
10.0,2499,931.419257
12.0,2319,993.538598
18.0,2100,1049.653014
18.0,1717,1095.202706
18.0,2126,1151.993836
14.0,2020,1205.883159
18.0,1794,1253.727237
20.0,1564,1295.778013
14.0,2214,1355.159352
17.0,2209,1414.14807
18.0,2231,1473.763338
12.0,2159,1531.700943
19.0,1632,1574.96099
20.0,1561,1616.054203
20.0,2005,1669.65632
20.0,1566,1711.103583
17.0,2229,1770.586849
21.0,1579,1813.262497
14.0,2144,1870.342529
20.0,2002,1923.860817
20.0,1565,1965.359205
18.0,2158,2022.838588
20.0,1627,2066.458723
14.0,2564,2134.502462
18.0,2260,2194.450469
20.0,2006,2248.120004
20.0,1567,2289.547853
13.0,2289,2350.846435
20.0,1567,2392.898424
19.0,1686,2438.009645
18.0,2120,2495.084429
20.0,1605,2538.153002
19.0,2153,2595.748255
20.0,1561,2637.443738
18.0,2144,2695.16449
20.0,2065,2749.78713
20.0,2794,2824.411322
15.0,2179,2882.160262
17.0,2363,2945.489228
19.0,2648,3016.143328
19.0,2102,3071.861115
9.0,2716,3141.413501
19.0,1624,3174.543093
20.0,2004,3213.665435
20.0,2792,3267.849529
20.0,2003,3306.969007
20.0,2006,3346.141099
19.0,1746,3380.254174
20.0,2829,3435.404546
19.0,2053,3475.092289
17.0,2338,3520.554775
19.0,1689,3553.529386
21.0,1526,3583.206843
19.0,1745,3617.169468
20.0,2787,3671.428733
17.0,2913,3728.35069
20.0,2050,3768.423263
20.0,1562,3798.804888
20.0,2006,3837.787404
20.0,2002,3877.070476
20.0,2790,3931.899017
18.0,2120,3972.925411
19.0,1806,4007.953031
14.0,1957,4046.386582
18.0,2709,4098.988638
20.0,2007,4138.125576
20.0,2034,4177.45141
20.0,2007,4216.564336
20.0,1563,4246.964249
20.0,1566,4277.522987
20.0,1565,4307.78907
18.0,2423,4354.915996
20.0,2007,4393.933382
20.0,2043,4433.417295
20.0,2002,4472.280117
21.0,2051,4512.732108
20.0,2005,4551.819154
20.0,2103,4592.525907
20.0,1566,4622.87019
20.0,1561,4653.134824
18.0,2197,4695.91601
20.0,2451,4744.079595
20.0,1564,4774.667107
19.0,2130,4816.047329
19.0,2088,4857.015963
19.0,2044,4896.472145
20.0,2791,4950.786586
20.0,1565,4981.210235
20.0,2772,5034.986493
17.0,2384,5081.427638
19.0,2134,5122.742809
20.0,1594,5154.180685
19.0,2106,5195.306811
17.0,2343,5240.649404
18.0,2179,5283.163916
20.0,1567,5313.646144
18.0,2215,5357.145424
21.0,1975,5395.667727
20.0,1627,5427.198126
18.0,2339,5472.658991
20.0,2789,5526.883102
20.0,1567,5557.328784
19.0,1720,5590.703867
20.0,2787,5645.012494
20.0,1564,5675.322217
20.0,2753,5728.600549
18.0,2087,5769.154483
20.0,2772,5823.075809
20.0,2058,5863.19322
18.0,2121,5904.367954
21.0,1532,5934.165854
20.0,1564,5964.607499
20.0,2911,6021.51823
20.0,2044,6061.362209
19.0,2123,6102.435873
20.0,2002,6141.513114
20.0,1567,6172.077534
17.0,2303,6216.571225
19.0,2085,6256.994219
19.0,1700,6289.899144
20.0,1561,6320.187738
20.0,2115,6361.18465
20.0,2124,6402.344548
14.0,2559,6452.105756
18.0,2175,6494.318821
20.0,1593,6525.329585
19.0,2235,6568.85704
20.0,2820,6623.489104
19.0,1851,6659.672367
19.0,2849,6715.008085
20.0,1563,6745.159906
19.0,1906,6782.270665
20.0,2806,6836.923306
20.0,2151,6878.633658
20.0,2006,6917.497511
20.0,2035,6956.828277
20.0,2787,7010.930683
21.0,1992,7049.631571
18.0,2193,7092.299508
17.0,2246,7135.802939
16.0,2570,7185.452236
20.0,1561,7215.795845
19.0,2170,7257.829649
19.0,2235,7301.044698
20.0,2776,7354.939406
19.0,2141,7396.749608
20.0,1563,7426.968689
20.0,2122,7468.244197
20.0,1566,7498.613406
