#{"env_id": "PongNoFrameskip-v4", "t_start": 1511327455.8062048, "gym_version": "0.9.3"}
r,l,t
-21.0,1006,18.032898
-21.0,880,31.649327
-20.0,1015,47.135596
-20.0,944,61.607062
-20.0,899,79.716527
-20.0,956,104.972524
-20.0,910,128.866929
-20.0,867,151.912035
-20.0,863,174.953286
-21.0,875,198.298924
-21.0,907,222.151792
-19.0,942,247.169842
-20.0,1057,275.139784
-17.0,1128,304.650316
-20.0,990,330.982682
-19.0,1063,359.470353
-19.0,1263,392.899652
-11.0,1870,442.409214
-12.0,2030,496.25596
-11.0,2121,552.513459
-3.0,2667,623.815622
13.0,2120,680.21554
10.0,2221,739.22267
-3.0,2629,809.013301
9.0,2392,872.647041
10.0,2265,932.899146
18.0,1788,980.989723
15.0,2150,1038.467458
20.0,2002,1091.598146
17.0,2032,1145.615326
20.0,1566,1187.230896
19.0,2116,1243.982664
20.0,2007,1297.913398
19.0,1636,1341.704078
14.0,2410,1406.359426
20.0,2005,1459.731215
19.0,2114,1516.687591
18.0,1846,1565.381959
19.0,2074,1620.207627
20.0,2004,1673.83726
20.0,2004,1726.991462
20.0,1565,1768.770477
17.0,2409,1833.541442
19.0,1685,1878.316809
20.0,2005,1931.896346
21.0,1990,1984.77368
19.0,1713,2030.490056
20.0,1564,2072.299049
14.0,2439,2137.110667
18.0,2107,2192.983809
18.0,2366,2256.012661
19.0,2145,2313.086027
15.0,2967,2392.783667
20.0,2003,2446.287676
19.0,2225,2506.339219
19.0,1988,2559.553901
15.0,2594,2628.930078
18.0,2079,2685.053384
20.0,1561,2726.370151
20.0,2001,2779.545932
20.0,1565,2821.183529
20.0,2150,2878.166042
20.0,1563,2920.371513
16.0,2823,2995.213055
21.0,1994,3048.503792
20.0,2007,3101.857421
16.0,2564,3162.085291
20.0,2792,3216.398745
19.0,1656,3248.544936
20.0,1562,3278.774746
20.0,2819,3333.77055
20.0,2035,3373.755418
18.0,1763,3408.132699
20.0,1562,3438.602781
20.0,1567,3468.812671
20.0,2007,3507.70405
20.0,2152,3549.65634
18.0,2234,3593.110929
19.0,2396,3639.890844
21.0,1970,3678.313626
19.0,2124,3719.576833
17.0,2284,3764.275182
20.0,2004,3803.405029
20.0,2794,3857.609297
20.0,2035,3897.552352
17.0,2143,3939.734339
19.0,2146,3981.272235
20.0,2792,4035.694832
19.0,2887,4092.041633
19.0,1750,4126.085943
20.0,1563,4156.405067
20.0,2062,4196.638361
20.0,2003,4235.510024
19.0,2099,4276.354141
19.0,2040,4315.922387
20.0,2793,4370.375324
20.0,1561,4400.506603
19.0,2854,4455.892925
19.0,2112,4497.232388
20.0,2160,4539.595117
20.0,2006,4578.457849
19.0,1766,4612.53438
18.0,2156,4654.392765
19.0,2090,4695.10596
20.0,2792,4749.911588
19.0,2173,4792.316736
20.0,1590,4823.16813
20.0,2004,4862.453278
16.0,2306,4907.305095
20.0,2787,4961.264244
20.0,2005,5000.21703
20.0,2004,5039.388463
20.0,1648,5071.310886
20.0,1608,5102.505694
20.0,2168,5144.797642
15.0,2379,5191.450989
20.0,2050,5231.085702
18.0,2168,5273.307951
20.0,1564,5303.800074
20.0,1562,5334.369426
19.0,2126,5376.066177
19.0,2109,5416.960393
20.0,2003,5455.808923
20.0,2144,5497.598682
20.0,1563,5527.981622
19.0,2115,5569.048537
20.0,2794,5623.415934
17.0,2319,5668.49458
18.0,2886,5724.336701
19.0,2109,5765.275787
20.0,2123,5806.63627
16.0,2458,5854.254663
20.0,2803,5908.768693
20.0,1710,5942.151823
20.0,1604,5973.486974
20.0,2791,6027.961909
19.0,2054,6067.893803
20.0,2789,6122.110203
19.0,2148,6163.796108
20.0,1566,6194.414335
20.0,1654,6226.314327
19.0,2231,6269.708359
20.0,1567,6300.024477
20.0,2005,6338.916467
20.0,1623,6370.276269
20.0,2790,6424.589
20.0,2007,6463.381422
19.0,2916,6520.13913
19.0,1776,6554.587604
20.0,2763,6608.316659
20.0,1567,6638.737236
20.0,2003,6677.987786
20.0,1562,6708.202688
20.0,2005,6746.925676
19.0,2839,6802.214459
19.0,1749,6836.236875
19.0,1718,6869.693443
20.0,2005,6908.437386
19.0,2149,6949.957081
21.0,1989,6988.603868
20.0,1627,7020.071109
20.0,1583,7050.879244
20.0,2793,7105.107807
16.0,2667,7156.873568
13.0,2715,7209.327509
20.0,2059,7249.273844
19.0,2121,7290.335701
18.0,1813,7325.304984
20.0,2034,7364.87905
19.0,1626,7396.722086
18.0,2218,7439.57768
21.0,2051,7479.634855
