#{"env_id": "PongNoFrameskip-v4", "t_start": 1511327455.3369749, "gym_version": "0.9.3"}
r,l,t
-21.0,820,15.596016
-20.0,1064,32.020758
-21.0,787,44.026773
-20.0,838,56.872311
-21.0,1091,76.736427
-20.0,837,98.478014
-21.0,801,119.404505
-19.0,1155,150.045522
-20.0,928,174.867543
-19.0,1160,205.831409
-21.0,927,230.330969
-20.0,1046,257.835531
-19.0,1026,284.959372
-20.0,865,307.623102
-21.0,1020,334.827524
-18.0,1343,370.718207
-14.0,1779,417.750876
-17.0,1470,456.800979
-15.0,1694,501.623273
-19.0,1316,536.426877
-12.0,2072,591.668486
-8.0,2454,657.474201
16.0,1820,705.592457
20.0,1614,748.464532
17.0,1774,795.578903
15.0,1893,845.531998
-1.0,2784,919.985083
17.0,2151,977.679572
20.0,2003,1031.318674
14.0,2043,1085.472677
16.0,2223,1144.561037
17.0,2221,1203.973917
20.0,2005,1257.416697
18.0,2124,1314.385772
19.0,2039,1369.184365
18.0,1771,1416.532554
19.0,1663,1460.939443
10.0,2590,1530.392891
13.0,2416,1594.311545
19.0,1748,1640.739922
20.0,2002,1693.911529
19.0,1629,1737.331378
20.0,2002,1791.154319
16.0,2152,1848.599735
19.0,1695,1893.761326
18.0,2155,1951.065352
19.0,1696,1996.355554
20.0,2001,2049.775136
20.0,2005,2103.11324
20.0,2001,2156.215529
20.0,2005,2209.413854
16.0,2703,2281.466507
19.0,2153,2338.995534
17.0,2166,2397.327797
17.0,2007,2450.882969
18.0,2346,2514.411958
14.0,2428,2579.326048
18.0,2116,2635.758529
18.0,1729,2682.517354
20.0,1562,2723.871494
20.0,2001,2777.078335
6.0,2713,2849.127586
20.0,1563,2890.819001
19.0,2082,2946.472377
16.0,2225,3005.544881
20.0,2007,3059.023483
12.0,2606,3128.403388
18.0,2387,3178.005841
20.0,1567,3208.668655
19.0,2817,3263.367459
20.0,1689,3296.231312
20.0,2004,3335.303683
20.0,2105,3376.609772
18.0,2184,3419.163738
17.0,1822,3454.578035
17.0,2315,3499.321313
18.0,2827,3554.45733
20.0,1564,3584.858384
19.0,2171,3627.21326
20.0,2001,3666.137806
17.0,2670,3718.144844
19.0,2765,3772.274064
20.0,2149,3814.20555
20.0,2789,3868.718195
20.0,1564,3899.095227
20.0,2003,3938.53595
20.0,2034,3977.901112
20.0,1566,4008.313351
20.0,2793,4063.107111
20.0,1564,4093.33579
20.0,2754,4146.952462
20.0,1563,4177.169785
18.0,1868,4213.560411
20.0,1562,4243.936637
19.0,2123,4285.298735
20.0,1563,4315.613426
20.0,2001,4354.497158
20.0,1595,4385.559362
19.0,2120,4426.522441
20.0,2007,4465.45781
19.0,1636,4497.620011
16.0,2308,4542.8894
20.0,1595,4573.864787
20.0,1566,4603.998713
20.0,1635,4635.741306
19.0,1708,4668.851382
19.0,2129,4710.704398
18.0,1931,4748.362748
18.0,2121,4789.843643
20.0,2005,4828.663898
19.0,1659,4861.268157
20.0,2003,4900.12233
20.0,2006,4939.125595
19.0,2957,4996.56387
20.0,1571,5026.931432
20.0,2001,5066.014398
18.0,1963,5104.114239
19.0,1641,5136.037067
20.0,2166,5178.468376
20.0,1564,5208.916084
19.0,2174,5251.341632
16.0,2358,5297.134665
20.0,2023,5336.677236
18.0,1782,5371.647132
19.0,2113,5412.52602
19.0,2208,5455.447288
20.0,2061,5495.702218
20.0,1565,5526.011895
17.0,2347,5571.552448
20.0,1563,5601.951965
20.0,1565,5632.495066
17.0,2087,5672.928214
20.0,1622,5704.223506
19.0,2151,5745.956107
20.0,1562,5776.321585
17.0,2240,5819.835578
20.0,2001,5858.936957
19.0,2044,5898.561362
20.0,1565,5929.092733
19.0,2172,5971.387084
20.0,2043,6011.202127
20.0,1566,6041.826237
20.0,1840,6077.586901
20.0,2789,6131.79925
20.0,1642,6163.610369
20.0,2002,6202.622735
19.0,2050,6242.213187
20.0,2004,6281.189314
19.0,2108,6322.005845
19.0,2165,6363.962348
17.0,2677,6415.900459
20.0,1562,6446.276271
17.0,2444,6493.795594
20.0,1567,6524.205108
20.0,1674,6556.796394
20.0,2066,6596.880332
20.0,2073,6637.0558
19.0,2112,6678.490423
19.0,2776,6732.201283
20.0,2034,6771.572817
20.0,2058,6811.807534
18.0,1785,6846.276393
20.0,2004,6885.22474
20.0,1567,6915.579386
20.0,2804,6969.773175
18.0,2847,7025.117301
20.0,2792,7079.587471
18.0,2433,7126.65708
20.0,1666,7158.977082
20.0,2794,7213.032531
20.0,1564,7243.359004
18.0,2328,7288.457238
18.0,2764,7341.901469
19.0,2115,7383.023444
18.0,2147,7424.768936
20.0,2789,7479.103116
