#{"env_id": "PongNoFrameskip-v4", "t_start": 1511327455.8910837, "gym_version": "0.9.3"}
r,l,t
-20.0,943,16.980269
-20.0,890,30.601156
-21.0,776,42.537601
-20.0,918,56.544023
-21.0,821,70.348789
-21.0,881,92.52513
-20.0,969,117.739877
-20.0,948,143.048457
-21.0,895,166.887827
-21.0,1053,194.929008
-19.0,1094,223.791052
-16.0,1379,260.420482
-20.0,1016,287.17487
-17.0,1137,317.234904
-19.0,1167,348.328129
-21.0,900,372.347067
-17.0,1530,412.746927
-16.0,1619,455.633127
-4.0,2507,522.11814
-16.0,2001,575.418246
12.0,2071,630.688954
-3.0,2489,696.786897
-1.0,3010,776.765579
-1.0,2788,850.819785
-9.0,2425,915.437513
12.0,2213,974.931482
19.0,2041,1029.574714
16.0,1849,1078.473413
16.0,2041,1132.743866
20.0,2007,1186.152312
20.0,1566,1228.176208
17.0,1956,1280.478885
20.0,1567,1322.474811
18.0,1711,1368.487416
20.0,2066,1423.676232
16.0,2350,1486.350028
-21.0,777,1507.395778
18.0,1684,1552.216106
20.0,2065,1606.829955
19.0,2042,1661.289213
20.0,2002,1714.376593
17.0,1732,1760.617632
18.0,2091,1816.911124
15.0,1942,1868.553075
18.0,1822,1917.219748
20.0,2003,1970.464745
18.0,1801,2018.526869
19.0,2127,2075.333416
18.0,1894,2125.592571
18.0,2156,2182.610184
20.0,1687,2227.719141
18.0,2118,2284.022151
13.0,2682,2355.780244
17.0,2178,2414.265193
17.0,1777,2461.762689
18.0,2082,2518.132182
18.0,2107,2574.475131
20.0,1659,2618.692573
17.0,1805,2667.488852
17.0,2209,2726.114775
19.0,2849,2801.982588
20.0,2006,2855.253611
20.0,2001,2908.85511
17.0,1812,2957.027516
17.0,1952,3008.946288
20.0,1562,3050.515993
20.0,2312,3111.856756
20.0,2003,3158.632931
19.0,2042,3198.23999
18.0,2191,3240.876278
20.0,2787,3295.050143
20.0,2007,3334.161265
20.0,2007,3373.598331
19.0,1728,3407.298109
19.0,2042,3447.021983
20.0,2789,3500.882092
19.0,2863,3556.782582
19.0,1689,3589.67734
17.0,1962,3627.920552
19.0,2214,3670.937368
19.0,2614,3721.99605
20.0,1583,3752.945996
20.0,2005,3791.981933
18.0,2156,3833.965518
19.0,2880,3890.404512
19.0,2078,3931.217555
18.0,2245,3974.754762
17.0,2339,4019.962414
17.0,2213,4063.681413
20.0,2006,4102.578474
17.0,2384,4148.868916
20.0,2063,4188.759346
18.0,2267,4233.112384
20.0,1565,4263.62026
20.0,2031,4302.965101
19.0,2629,4354.017158
20.0,2005,4393.011937
18.0,1826,4428.321017
20.0,2031,4467.742744
16.0,2270,4512.4681
19.0,2069,4552.76753
20.0,1590,4583.551625
19.0,2051,4623.261644
17.0,2294,4667.699656
19.0,2083,4708.786567
18.0,2778,4762.97534
20.0,2030,4802.421519
20.0,1564,4832.867562
19.0,2455,4880.727527
20.0,2778,4934.894296
20.0,2756,4988.397341
19.0,2255,5032.011539
21.0,1968,5070.460448
19.0,2398,5117.043921
19.0,2108,5158.281817
18.0,2211,5201.479683
20.0,2755,5255.090467
20.0,1565,5285.428452
20.0,1627,5317.138915
20.0,1566,5348.043486
20.0,2771,5401.897671
20.0,2003,5440.82326
20.0,2817,5495.66877
20.0,2006,5534.562048
20.0,1624,5566.01607
19.0,2953,5623.63897
19.0,2121,5664.924403
16.0,2347,5710.09952
18.0,3005,5768.546195
16.0,2403,5815.220529
18.0,2673,5867.326694
20.0,1564,5897.667691
19.0,2129,5939.099838
20.0,2114,5980.348316
20.0,2056,6020.550254
20.0,1565,6051.013968
19.0,1931,6088.414786
18.0,2232,6131.975803
18.0,2183,6174.540644
20.0,2030,6213.747686
20.0,2005,6252.537235
20.0,2002,6291.369994
18.0,2131,6332.724411
19.0,2147,6374.278072
18.0,2246,6417.835352
17.0,2311,6462.784431
20.0,2088,6503.352589
20.0,2002,6542.314069
18.0,2270,6586.290855
18.0,2130,6627.68617
20.0,1746,6661.961309
19.0,1795,6696.782922
20.0,2789,6750.693943
20.0,2147,6792.521675
20.0,1606,6823.877424
20.0,1652,6855.952054
18.0,2973,6913.49371
21.0,1989,6952.023925
20.0,1566,6982.168604
20.0,1564,7012.656849
19.0,2849,7068.153854
20.0,2002,7106.890842
20.0,2794,7161.082309
19.0,2205,7203.783006
20.0,2777,7257.5385
20.0,2055,7297.309292
19.0,2849,7352.576917
20.0,1564,7382.965401
18.0,2398,7429.546716
20.0,2108,7470.564504
20.0,1690,7503.29811
