#{"env_id": "PongNoFrameskip-v4", "t_start": 1511327455.6890752, "gym_version": "0.9.3"}
r,l,t
-21.0,764,14.355739
-20.0,858,27.461431
-19.0,1152,45.321955
-21.0,912,59.233552
-20.0,957,77.447764
-20.0,876,100.30916
-21.0,836,122.201181
-20.0,914,146.29949
-19.0,1065,174.854809
-20.0,883,198.474234
-21.0,791,219.365648
-20.0,857,242.175651
-20.0,1149,272.366816
-21.0,912,296.251044
-19.0,1230,329.031428
-20.0,1078,357.751487
-20.0,1252,390.998997
-14.0,1639,434.43347
-13.0,1834,483.054537
-7.0,2241,542.046231
-14.0,1983,595.273888
-8.0,2531,662.930127
19.0,1748,709.247433
13.0,1996,762.283189
-8.0,2459,827.583715
9.0,2329,889.481257
17.0,1878,939.559328
11.0,2443,1004.924901
17.0,1906,1055.878325
10.0,2407,1119.886662
18.0,2108,1175.952798
17.0,1822,1224.759315
20.0,2006,1278.359035
19.0,2039,1333.201892
19.0,1690,1378.547225
20.0,2007,1431.950071
19.0,1751,1478.81467
20.0,1567,1521.100607
20.0,2004,1574.08262
19.0,2039,1627.89167
19.0,1597,1670.673869
20.0,2033,1724.626758
20.0,2001,1778.135386
20.0,1566,1820.191966
19.0,2044,1874.756321
19.0,2096,1930.622526
16.0,2377,1993.836239
19.0,1633,2037.404342
13.0,2391,2101.144915
18.0,2084,2156.433924
17.0,2096,2212.147532
20.0,2097,2268.08765
16.0,2557,2336.157549
18.0,1747,2383.180442
20.0,2013,2437.106148
19.0,2083,2493.225208
20.0,2052,2548.320368
20.0,2006,2602.049154
20.0,2001,2655.933561
20.0,2001,2709.176069
17.0,1797,2756.818116
20.0,2004,2810.154401
21.0,2053,2864.635925
20.0,2003,2918.48287
20.0,2001,2971.508865
20.0,1567,3013.444241
20.0,2005,3066.671312
20.0,2002,3119.861403
17.0,1959,3163.52085
19.0,2880,3219.431666
20.0,2003,3258.410237
21.0,2032,3297.919015
17.0,1850,3333.987242
19.0,2227,3377.686145
20.0,2001,3416.667774
20.0,2006,3455.728773
19.0,2039,3495.164307
20.0,2003,3534.178641
18.0,2146,3575.989176
21.0,1971,3614.245596
18.0,2351,3660.212041
20.0,1654,3692.473094
11.0,2968,3750.297862
15.0,2304,3795.339787
18.0,2259,3839.190826
18.0,1809,3874.640348
20.0,2054,3915.168284
17.0,2209,3957.920671
20.0,2030,3997.450818
17.0,2229,4040.974139
15.0,2544,4090.50175
18.0,2176,4132.863392
19.0,1815,4168.071752
20.0,1564,4198.501801
17.0,2171,4240.741607
20.0,2151,4282.597564
20.0,2002,4321.530164
20.0,2001,4360.388532
20.0,1564,4390.709942
20.0,2792,4444.963419
17.0,2138,4486.446249
20.0,2788,4541.307223
19.0,2216,4584.180991
17.0,2510,4632.824311
21.0,1992,4671.367748
20.0,2820,4726.881154
20.0,1987,4765.595435
20.0,2002,4804.450569
20.0,2004,4843.808467
19.0,2080,4884.206874
20.0,2790,4938.399693
18.0,2203,4981.22349
20.0,2004,5019.935314
17.0,2524,5069.191063
19.0,2053,5109.032745
21.0,2732,5162.615426
19.0,2165,5204.721982
20.0,1621,5236.157227
19.0,2140,5277.85143
18.0,2205,5320.653961
20.0,2004,5360.110592
20.0,1565,5390.694455
18.0,3054,5449.884314
18.0,1874,5486.464167
20.0,2005,5525.374497
18.0,1808,5560.435062
19.0,2860,5616.119722
19.0,1687,5648.899162
18.0,1782,5683.396242
19.0,1773,5717.746253
19.0,2280,5762.057242
18.0,2222,5805.280638
19.0,1625,5836.825465
20.0,2822,5891.747159
17.0,2500,5940.369807
19.0,1774,5975.037549
20.0,2128,6016.544601
12.0,2659,6068.319446
18.0,2807,6122.901353
20.0,2787,6177.21574
20.0,2787,6231.150246
20.0,1565,6261.467705
17.0,2993,6319.469642
17.0,2250,6363.085918
20.0,1594,6393.988866
21.0,2798,6448.329699
20.0,2113,6489.339518
20.0,1683,6522.185488
19.0,2048,6562.021259
10.0,3330,6626.512788
20.0,1563,6657.014561
19.0,2270,6701.321594
20.0,2793,6755.21244
20.0,1632,6787.126826
17.0,2308,6832.088989
20.0,1565,6862.511573
20.0,1619,6893.816648
19.0,2043,6933.224914
19.0,2051,6972.886116
20.0,1594,7003.95823
20.0,2106,7044.735695
20.0,1563,7075.257982
20.0,1562,7105.492112
20.0,2001,7144.535146
19.0,2853,7199.709286
20.0,2003,7238.465193
15.0,2470,7286.188821
18.0,2245,7329.666579
20.0,2793,7383.981924
19.0,2043,7423.621258
19.0,1749,7457.610514
17.0,2391,7504.11335
