#{"env_id": "PongNoFrameskip-v4", "t_start": 1511327455.8174846, "gym_version": "0.9.3"}
r,l,t
-20.0,840,15.428432
-21.0,1013,31.052572
-20.0,839,43.861003
-17.0,1117,61.099033
-21.0,776,75.831769
-20.0,869,98.557355
-20.0,1110,127.659221
-20.0,839,149.87585
-20.0,904,173.907771
-21.0,808,195.504777
-19.0,1033,222.845088
-20.0,982,248.981687
-18.0,1134,278.745577
-20.0,1136,308.619061
-18.0,1530,349.5372
-19.0,1235,382.390187
-19.0,1581,424.247078
-20.0,1337,459.71013
-18.0,1721,505.276438
-6.0,2651,575.833777
-9.0,2269,636.513145
13.0,2054,691.004762
2.0,2827,766.105622
16.0,1829,814.646204
2.0,2948,893.101776
13.0,2299,954.671532
19.0,2080,1010.086952
17.0,1788,1057.823159
12.0,2126,1114.343569
17.0,1822,1162.922535
20.0,2004,1216.402577
19.0,2132,1273.337148
18.0,2116,1330.353697
20.0,2006,1384.107156
16.0,2153,1441.333397
17.0,1819,1490.012004
19.0,1635,1534.000918
17.0,1777,1580.880376
18.0,2250,1640.676936
20.0,2124,1697.129033
16.0,1962,1749.241955
20.0,2003,1803.299679
20.0,2030,1857.499404
20.0,1627,1900.891207
18.0,2565,1969.15497
16.0,2136,2026.173214
20.0,1562,2067.994619
16.0,1944,2119.567402
18.0,2035,2173.444522
20.0,2003,2226.780899
19.0,2047,2281.301871
19.0,2078,2336.731478
15.0,2482,2403.502803
19.0,1718,2449.266756
20.0,2058,2504.80989
20.0,1563,2546.820614
18.0,1719,2592.679607
20.0,2003,2646.460684
17.0,1841,2695.809716
20.0,2032,2749.610135
17.0,2370,2812.858178
20.0,1594,2855.163603
20.0,2007,2908.912899
20.0,2006,2962.319161
20.0,1564,3003.76627
17.0,2659,3074.709218
19.0,2774,3145.071455
17.0,2225,3189.465395
19.0,1830,3225.022347
20.0,1593,3256.128738
10.0,2869,3311.938899
21.0,2758,3366.044541
19.0,1687,3398.793978
15.0,2280,3443.229118
19.0,2080,3483.494769
19.0,1661,3515.723464
17.0,1726,3549.315104
16.0,2784,3603.416665
20.0,2029,3643.096104
20.0,2003,3682.272565
19.0,2107,3723.255226
20.0,1566,3753.863151
17.0,2422,3801.018803
20.0,2036,3840.603869
20.0,2002,3879.934561
20.0,1565,3910.659957
18.0,2322,3955.806531
20.0,1606,3986.969865
16.0,2158,4029.068055
14.0,2469,4077.234785
19.0,1688,4110.160687
20.0,2005,4149.13411
18.0,2330,4194.40401
17.0,2971,4252.244327
20.0,2034,4291.720767
20.0,1563,4322.225407
20.0,2064,4362.243552
20.0,2035,4401.62886
20.0,2002,4440.462385
20.0,2004,4479.397473
20.0,1564,4510.315314
19.0,2050,4550.263625
16.0,2252,4593.906431
20.0,2002,4632.714681
20.0,1564,4662.945534
20.0,2801,4717.971288
20.0,2792,4772.455099
19.0,2197,4815.228682
19.0,2147,4857.302852
20.0,1567,4887.627449
19.0,1712,4920.9395
19.0,1837,4956.486865
16.0,2229,4999.754417
21.0,2684,5052.032542
20.0,1563,5082.350248
18.0,2216,5125.348802
20.0,2791,5180.091936
20.0,1620,5211.648582
20.0,1565,5241.975959
20.0,2746,5295.535334
20.0,2006,5334.73513
13.0,2702,5387.653463
20.0,2001,5426.381168
20.0,1631,5457.963548
19.0,1789,5492.944441
20.0,2006,5531.843606
21.0,1987,5570.40305
20.0,1589,5601.345912
20.0,2792,5655.717506
20.0,2047,5695.195428
20.0,2762,5748.752138
21.0,1970,5787.237107
20.0,1608,5818.307259
20.0,2805,5873.151031
20.0,2755,5926.623743
20.0,2028,5966.079168
6.0,3250,6029.675107
16.0,2334,6074.912615
20.0,1590,6105.834685
20.0,2001,6144.851597
21.0,1994,6183.643554
20.0,2003,6222.366116
19.0,2946,6279.548416
17.0,2420,6326.45025
20.0,2171,6368.440635
20.0,2004,6407.353684
20.0,2791,6461.552382
19.0,2308,6506.396348
20.0,2057,6546.401316
19.0,2149,6588.157254
20.0,1562,6618.462451
19.0,2345,6664.31916
20.0,2789,6718.388146
19.0,1724,6751.631786
19.0,2221,6794.968501
20.0,1565,6825.535407
3.0,3641,6896.046911
20.0,1583,6926.612934
20.0,2001,6965.388688
20.0,2815,7020.064669
18.0,2291,7064.788546
20.0,2923,7121.282777
19.0,2081,7161.697567
19.0,2110,7202.61652
20.0,2064,7242.55367
20.0,2803,7296.75614
21.0,2723,7349.624057
17.0,2375,7395.933862
18.0,2884,7451.852433
21.0,1970,7490.111813
