#{"gym_version": "0.9.3", "env_id": "BreakoutNoFrameskip-v4", "t_start": 1511316681.6192453}
r,l,t
0.0,125,5.38943
0.0,129,7.55282
1.0,173,10.27716
1.0,172,13.208147
0.0,125,15.198167
2.0,223,18.89964
0.0,129,20.911031
0.0,129,23.011101
2.0,202,26.404232
0.0,127,28.359871
2.0,182,31.368907
0.0,129,33.46561
0.0,129,35.502251
0.0,127,37.609072
0.0,129,39.55599
0.0,129,41.687139
2.0,202,44.952079
0.0,129,47.082418
0.0,129,49.177546
0.0,129,51.238958
0.0,129,53.343887
3.0,270,57.865749
0.0,129,59.825292
0.0,125,61.84653
5.0,350,67.746165
0.0,127,69.769607
6.0,379,76.18538
0.0,127,78.1992
0.0,127,80.272705
2.0,200,83.425539
2.0,200,86.619594
0.0,129,88.712857
4.0,297,93.570198
5.0,350,102.635287
4.0,297,110.595696
3.0,250,117.645392
0.0,129,121.153394
0.0,127,124.363288
2.0,192,129.72685
0.0,129,133.270185
2.0,200,138.922652
0.0,125,142.336614
5.0,331,151.781721
0.0,127,155.041254
0.0,127,158.588027
0.0,129,161.920766
0.0,129,165.413292
1.0,159,169.826441
2.0,200,175.403371
2.0,198,180.93194
2.0,202,186.555865
2.0,198,191.941042
0.0,127,195.274632
2.0,202,200.70036
3.0,246,207.49833
0.0,125,210.528128
2.0,202,216.079124
0.0,127,219.535049
2.0,200,225.045042
10.0,454,238.074866
8.0,467,251.797969
2.0,201,257.288509
1.0,157,261.652819
4.0,296,269.9921
0.0,129,273.514119
5.0,369,284.007243
0.0,127,287.236637
2.0,183,292.109154
10.0,433,304.443254
6.0,396,315.566506
5.0,350,325.71621
2.0,227,332.1525
1.0,155,336.251346
7.0,248,343.395198
8.0,470,356.821601
10.0,374,367.2083
3.0,211,373.029474
4.0,328,382.357733
1.0,176,386.97805
4.0,300,395.086107
4.0,280,402.778787
2.0,229,408.971553
5.0,326,418.002187
5.0,307,426.794224
5.0,350,436.522277
13.0,457,449.47346
15.0,571,465.369546
4.0,282,473.063286
15.0,503,487.068822
14.0,534,502.00468
17.0,528,516.891138
7.0,437,528.972942
17.0,600,545.831982
14.0,406,557.210954
18.0,573,573.457843
11.0,537,588.479333
18.0,698,607.974655
19.0,637,625.871342
23.0,679,644.961734
11.0,479,658.161119
17.0,527,673.281684
12.0,411,684.700851
26.0,776,706.820252
14.0,545,722.071747
23.0,868,746.556658
5.0,292,754.610179
35.0,762,776.361368
9.0,527,790.978844
22.0,746,812.161776
18.0,602,829.324672
15.0,571,845.45869
7.0,452,858.207587
9.0,447,870.907465
17.0,774,892.857168
14.0,646,911.10764
13.0,634,928.794973
28.0,769,950.224092
34.0,1008,978.533991
19.0,577,994.732818
35.0,981,1021.978949
22.0,656,1040.240792
24.0,899,1065.642338
19.0,743,1086.042005
23.0,734,1106.697
38.0,1164,1139.659612
17.0,640,1157.461586
37.0,1174,1190.696507
36.0,1120,1222.329853
49.0,1464,1263.864201
46.0,1044,1293.04902
62.0,1409,1332.691489
30.0,801,1355.337341
36.0,942,1381.62911
52.0,1251,1416.7602
13.0,550,1432.102668
36.0,1075,1461.929835
36.0,949,1488.41779
61.0,1290,1524.134297
70.0,1366,1562.847587
29.0,910,1588.067318
51.0,1173,1620.862654
71.0,1412,1660.315628
46.0,968,1687.469501
23.0,828,1710.652481
47.0,1224,1744.990725
62.0,1198,1778.710524
45.0,954,1805.750236
81.0,1411,1845.884896
62.0,1026,1874.491659
75.0,1324,1911.99197
77.0,1407,1951.265744
39.0,1098,1982.237726
131.0,1714,2030.536667
31.0,973,2057.725006
156.0,1604,2103.109002
121.0,1810,2154.028979
84.0,1184,2187.13075
74.0,1297,2223.201446
105.0,1567,2266.820178
54.0,939,2292.957886
117.0,1443,2333.598249
106.0,1447,2374.276658
108.0,1436,2414.514345
338.0,1566,2458.373895
78.0,1204,2491.579118
201.0,1806,2541.752141
43.0,1070,2571.285162
107.0,1363,2609.774675
363.0,1640,2655.523008
380.0,1960,2710.181494
113.0,1343,2747.653859
287.0,1632,2793.348362
382.0,2020,2850.027402
360.0,1841,2901.482197
216.0,1699,2948.519995
394.0,2191,3009.325135
300.0,1708,3057.144194
396.0,2636,3130.329823
348.0,2166,3190.801122
379.0,2472,3259.155057
140.0,1601,3303.217748
214.0,1818,3353.512703
232.0,1990,3408.386136
331.0,2948,3490.123159
402.0,3148,3577.559224
344.0,2862,3657.119505
434.0,2942,3738.989016
329.0,2027,3795.033357
358.0,2305,3858.893997
410.0,3567,3958.3687
358.0,1681,4005.015291
390.0,2123,4064.043457
403.0,2201,4124.948293
280.0,1756,4173.245006
417.0,3253,4262.631318
427.0,2889,4341.895049
412.0,2230,4403.924684
425.0,2443,4471.162714
423.0,3076,4556.009489
752.0,4561,4682.731056
428.0,3876,4789.968982
394.0,2416,4856.872855
421.0,2294,4920.093729
385.0,1695,4966.511041
402.0,1966,5020.658321
421.0,3420,5115.498763
412.0,2410,5181.47564
301.0,2070,5238.33914
418.0,2936,5319.218768
327.0,2102,5377.194566
417.0,2217,5438.640177
424.0,2945,5519.496034
672.0,4372,5640.50847
421.0,2238,5702.056823
366.0,2801,5779.374143
405.0,1892,5831.477189
428.0,2374,5897.141833
432.0,6439,6073.755045
404.0,2414,6139.970463
