#{"gym_version": "0.9.3", "env_id": "BreakoutNoFrameskip-v4", "t_start": 1511316681.5878966}
r,l,t
1.0,176,6.38986
0.0,127,8.416613
3.0,230,12.256406
1.0,172,15.146751
2.0,220,18.752625
0.0,129,20.80118
2.0,200,24.143655
3.0,249,28.332458
3.0,217,31.947682
5.0,326,37.658959
3.0,252,41.904146
10.0,434,49.424082
3.0,251,53.696819
4.0,297,58.69285
0.0,129,60.583371
0.0,127,62.686013
3.0,230,66.535744
0.0,129,68.559592
2.0,202,71.833346
2.0,202,75.08644
0.0,129,77.186289
0.0,129,79.206055
0.0,129,81.313465
5.0,350,87.062961
2.0,202,90.351582
0.0,129,92.398019
0.0,125,94.273989
6.0,382,104.502939
0.0,129,107.689399
2.0,200,113.261423
3.0,248,120.221452
0.0,127,123.634059
1.0,173,128.385526
0.0,129,131.859567
0.0,129,135.32846
5.0,350,145.462741
2.0,202,151.10769
0.0,125,154.378638
5.0,350,164.475708
0.0,127,167.917035
5.0,327,177.252418
3.0,248,184.41516
0.0,127,187.665641
0.0,125,190.986782
9.0,403,202.342973
0.0,125,205.393063
4.0,319,214.39377
4.0,299,222.812899
2.0,222,229.096619
5.0,327,238.481405
5.0,352,248.645724
9.0,403,260.200344
1.0,153,264.2524
5.0,305,273.089506
12.0,506,287.445961
1.0,175,292.102319
6.0,399,303.473932
2.0,183,308.493824
11.0,479,322.262405
3.0,216,328.317912
7.0,250,335.1872
3.0,216,341.330499
11.0,271,349.076611
3.0,216,354.856839
1.0,155,359.033875
6.0,340,368.38881
7.0,371,378.998607
11.0,472,392.253147
5.0,348,401.845369
9.0,404,413.086747
16.0,603,430.574028
5.0,327,439.606171
2.0,199,444.977297
11.0,506,459.189662
5.0,349,468.701278
15.0,529,483.471055
7.0,407,494.729677
7.0,248,501.483756
10.0,389,512.508109
15.0,607,529.349458
14.0,484,542.851627
13.0,547,558.292523
17.0,573,574.598865
9.0,442,586.691095
14.0,515,600.968281
13.0,588,617.53662
11.0,510,631.836147
10.0,492,645.558485
18.0,500,659.48849
17.0,578,675.783171
8.0,502,690.051435
11.0,517,704.519869
10.0,545,719.792352
15.0,640,737.74245
19.0,745,758.828136
19.0,751,780.225392
10.0,539,795.271446
12.0,554,811.011137
20.0,586,827.721104
14.0,384,838.331691
19.0,655,856.915657
16.0,601,874.108302
21.0,804,896.825398
33.0,832,920.433855
