#{"t_start": 1511316778.5187895, "env_id": "BreakoutNoFrameskip-v4", "gym_version": "0.9.3"}
r,l,t
4.0,303,14.680157
0.0,129,18.20018
0.0,127,21.830812
0.0,129,25.274229
1.0,155,29.756952
4.0,282,37.994249
2.0,202,43.834623
1.0,178,48.893427
1.0,155,53.314475
2.0,204,59.292686
0.0,129,62.78079
2.0,198,68.606129
7.0,449,82.14411
0.0,129,85.862791
0.0,127,89.435808
1.0,172,94.45764
4.0,281,102.39193
4.0,327,112.089492
0.0,127,115.633098
0.0,125,118.954911
0.0,129,122.655781
0.0,129,126.244145
0.0,125,129.542302
4.0,297,138.316725
6.0,379,149.413615
4.0,297,158.098693
0.0,127,161.620811
4.0,297,170.370702
9.0,427,183.061892
0.0,129,186.685354
0.0,127,190.13067
0.0,129,193.739746
0.0,129,197.372283
0.0,125,200.965794
2.0,202,206.778753
2.0,202,212.401617
0.0,127,215.920242
0.0,125,219.287264
0.0,127,222.845591
0.0,127,226.368258
0.0,129,229.789488
0.0,125,233.079746
0.0,129,236.728567
9.0,404,248.552606
0.0,125,252.092812
0.0,129,255.755691
0.0,129,259.393349
0.0,125,262.847364
2.0,198,268.603137
0.0,125,272.0848
0.0,127,275.56778
2.0,198,281.268083
0.0,129,284.730551
0.0,129,288.326434
4.0,297,297.254761
1.0,173,302.242062
0.0,125,305.863459
5.0,329,315.52675
0.0,127,319.137017
4.0,291,327.777519
4.0,280,335.94652
0.0,127,339.481334
0.0,129,343.20568
5.0,345,353.267836
5.0,350,363.412275
2.0,202,369.109846
5.0,350,379.495552
0.0,125,383.129058
5.0,346,393.254081
3.0,230,399.879343
2.0,203,405.82238
1.0,151,410.115455
2.0,201,416.130417
5.0,350,426.407906
0.0,125,429.974165
1.0,175,434.86284
0.0,125,438.179406
0.0,127,441.63627
0.0,127,445.212783
0.0,125,448.55271
0.0,129,452.086014
2.0,201,457.770626
2.0,202,463.46303
9.0,382,474.816929
4.0,277,483.015126
6.0,397,494.526811
2.0,184,499.490876
2.0,181,504.618246
5.0,327,514.142339
2.0,223,520.675593
0.0,127,523.945565
4.0,326,533.577098
2.0,225,539.941729
5.0,276,547.805074
3.0,250,554.928543
11.0,522,570.039381
12.0,304,578.863407
3.0,271,586.733932
9.0,328,596.253257
11.0,472,610.032723
11.0,463,623.439068
16.0,672,643.174591
8.0,464,656.820324
9.0,481,670.702265
12.0,423,682.953357
15.0,438,695.736122
20.0,629,713.833556
6.0,359,724.311363
12.0,548,740.248238
8.0,431,752.844691
17.0,522,768.219638
12.0,565,784.738116
12.0,529,800.377656
22.0,694,820.672345
14.0,535,836.12814
11.0,535,851.731389
17.0,632,869.8646
27.0,774,892.695257
13.0,652,911.826772
17.0,653,930.858019
14.0,564,947.403797
18.0,677,967.330153
16.0,606,984.675263
29.0,849,1009.78157
11.0,567,1026.356246
28.0,761,1048.983833
13.0,627,1066.776585
16.0,741,1088.507046
49.0,893,1114.288368
15.0,670,1133.6921
13.0,468,1147.143267
13.0,587,1164.253905
16.0,661,1183.754832
18.0,633,1201.888558
26.0,902,1228.252099
31.0,797,1251.522721
18.0,498,1265.747087
25.0,600,1283.326362
17.0,542,1299.17461
41.0,1103,1331.30538
29.0,719,1352.280575
23.0,849,1377.141542
22.0,575,1393.481565
16.0,697,1414.257214
32.0,909,1440.494078
26.0,773,1463.127678
51.0,1078,1494.575046
37.0,998,1523.628051
37.0,1070,1554.43344
45.0,956,1582.21933
26.0,733,1603.23639
27.0,725,1624.401351
21.0,712,1644.807693
28.0,828,1669.002854
20.0,729,1690.299276
54.0,1391,1730.682627
52.0,1397,1771.346721
20.0,611,1788.74751
39.0,996,1817.607844
41.0,965,1845.620273
31.0,490,1859.775473
59.0,967,1887.96253
35.0,856,1912.52998
24.0,942,1939.708356
59.0,1424,1981.37999
73.0,1321,2019.796467
62.0,1052,2050.261711
101.0,1600,2096.749549
223.0,1375,2136.765005
91.0,1506,2180.548797
108.0,1875,2235.150537
33.0,604,2252.585401
49.0,973,2280.445043
237.0,1446,2322.810049
51.0,741,2343.973131
54.0,1193,2379.044679
48.0,1223,2414.415048
56.0,858,2439.119429
74.0,1200,2473.988508
78.0,1414,2514.779856
103.0,1391,2555.421302
172.0,1677,2603.702236
199.0,1719,2653.426065
134.0,1826,2706.029369
48.0,748,2727.635589
237.0,1500,2771.302977
377.0,2009,2829.099571
84.0,1490,2872.146776
328.0,1742,2922.365633
250.0,1637,2969.842361
