#{"t_start": 1511316779.544461, "env_id": "BreakoutNoFrameskip-v4", "gym_version": "0.9.3"}
r,l,t
0.0,127,7.597517
0.0,127,11.64127
2.0,204,17.478903
1.0,153,21.922776
1.0,155,26.319843
1.0,155,30.745556
1.0,173,35.588583
4.0,282,44.080897
0.0,129,47.435272
1.0,178,52.59974
4.0,321,62.116584
0.0,125,65.661615
1.0,174,70.698338
1.0,174,75.661043
0.0,123,79.01528
3.0,230,85.90454
0.0,127,89.362799
0.0,127,93.042154
0.0,123,96.301324
1.0,169,100.882282
0.0,129,104.574917
0.0,127,107.93332
0.0,127,111.421086
1.0,156,115.863838
0.0,127,119.381516
1.0,173,124.282415
0.0,127,127.76131
2.0,200,133.516073
5.0,350,143.832827
6.0,396,155.574563
0.0,127,158.969485
0.0,123,162.237588
2.0,198,167.922677
4.0,297,176.759181
0.0,125,180.273764
0.0,129,183.746142
5.0,350,194.165461
0.0,125,197.655501
0.0,129,201.339893
0.0,127,204.852193
0.0,127,208.26994
0.0,127,211.747897
3.0,271,219.794033
0.0,129,223.172761
0.0,127,226.596278
13.0,457,240.236694
5.0,352,250.554049
4.0,297,259.56056
2.0,202,265.510001
5.0,352,275.820591
0.0,129,279.497519
0.0,127,282.958202
0.0,125,286.255674
1.0,173,291.164483
0.0,129,295.001873
2.0,202,300.836697
4.0,297,309.808768
2.0,202,315.511597
0.0,125,319.106596
3.0,248,326.308913
0.0,129,329.784927
1.0,157,334.265156
2.0,200,340.157297
4.0,291,348.683381
5.0,372,359.422718
0.0,129,362.982528
2.0,202,368.703708
11.0,485,383.391898
0.0,129,387.089845
0.0,129,390.565855
2.0,202,396.347623
3.0,280,404.614177
1.0,178,409.695082
5.0,350,420.301187
0.0,129,423.910104
1.0,157,428.320839
2.0,186,433.609372
0.0,127,436.879815
9.0,404,449.036131
3.0,230,455.641454
4.0,268,463.176766
4.0,299,472.190024
1.0,175,477.090683
2.0,202,482.843879
3.0,254,490.153213
2.0,200,495.639003
6.0,369,506.291421
5.0,348,516.586303
8.0,299,525.291548
4.0,275,533.192043
2.0,185,538.489561
9.0,507,553.229986
7.0,406,564.985999
7.0,392,576.460678
9.0,326,585.828346
13.0,350,595.982571
13.0,533,611.561832
10.0,507,626.402203
8.0,297,634.847313
