#{"t_start": 1511316779.204915, "env_id": "BreakoutNoFrameskip-v4", "gym_version": "0.9.3"}
r,l,t
0.0,125,7.867394
3.0,250,15.738063
1.0,153,20.093126
2.0,191,25.688014
2.0,222,32.077591
0.0,127,35.593035
0.0,129,39.023576
1.0,157,43.56936
0.0,129,47.197094
3.0,248,54.533163
0.0,129,58.008198
1.0,171,62.897288
0.0,127,66.390006
0.0,127,69.949349
1.0,173,74.853001
0.0,125,78.408283
3.0,230,85.221831
6.0,358,95.922615
3.0,270,103.75371
3.0,249,110.945879
3.0,230,117.601752
3.0,252,125.065071
0.0,125,128.424168
0.0,129,132.104556
0.0,127,135.591651
5.0,329,145.067544
6.0,382,156.458589
3.0,226,162.812533
2.0,202,168.748733
0.0,125,172.175963
3.0,230,178.841841
2.0,200,184.510077
0.0,129,188.061718
0.0,127,191.735638
1.0,175,196.718368
9.0,404,208.820474
0.0,123,212.164906
2.0,202,217.844374
2.0,200,223.735753
2.0,202,229.43075
0.0,127,232.789881
0.0,125,236.219096
6.0,380,247.344643
0.0,129,251.0036
0.0,127,254.625958
2.0,202,260.56983
0.0,125,264.053871
1.0,177,269.165956
5.0,350,279.600525
7.0,431,292.452125
0.0,127,296.019671
4.0,297,304.996237
0.0,129,308.611535
0.0,127,312.062588
3.0,228,318.698757
2.0,202,324.567603
0.0,129,328.17753
2.0,226,334.619337
2.0,192,340.230488
5.0,350,350.75024
0.0,125,353.948116
1.0,172,358.697976
2.0,187,363.886318
1.0,175,368.901315
5.0,372,380.07501
2.0,201,385.887661
1.0,157,390.292972
1.0,171,395.109775
2.0,225,401.663314
1.0,178,406.790053
1.0,173,411.824192
0.0,127,415.439257
2.0,202,421.229976
3.0,273,429.273471
2.0,202,434.969283
1.0,176,439.96976
2.0,198,445.6092
2.0,222,451.903828
0.0,129,455.528727
2.0,203,461.186895
8.0,456,474.703586
2.0,223,481.260084
2.0,200,486.957958
4.0,257,494.157009
2.0,203,499.835795
3.0,234,506.509566
10.0,436,519.538651
1.0,156,523.806971
3.0,254,531.101725
4.0,262,538.656504
12.0,622,557.051318
2.0,219,563.030081
9.0,351,573.218724
7.0,376,584.143553
7.0,392,595.618873
5.0,309,604.48522
7.0,248,611.434826
10.0,575,628.16747
8.0,460,641.717657
3.0,254,648.968717
13.0,593,666.271236
12.0,304,674.89637
8.0,476,688.867526
9.0,541,704.545317
10.0,530,719.884159
7.0,387,731.023437
21.0,652,750.284039
13.0,526,765.797301
12.0,302,774.476675
12.0,412,786.3315
45.0,657,805.691436
9.0,422,817.8479
12.0,619,836.036614
10.0,510,850.737592
12.0,488,864.670765
14.0,380,875.494327
16.0,666,895.190762
18.0,539,910.855438
7.0,447,923.827981
9.0,446,936.788456
13.0,656,956.000224
27.0,734,977.561168
9.0,509,992.100106
26.0,869,1017.714241
15.0,527,1033.284395
19.0,794,1056.5166
14.0,692,1076.55665
17.0,790,1099.458565
18.0,708,1119.760661
22.0,772,1142.363189
24.0,954,1170.421206
18.0,644,1189.134625
20.0,771,1211.453912
30.0,982,1240.317912
17.0,701,1260.413605
13.0,558,1276.883996
15.0,519,1291.902549
19.0,731,1313.193423
39.0,1082,1344.762215
17.0,599,1362.187274
16.0,709,1382.782631
27.0,858,1407.988802
16.0,606,1425.630594
26.0,893,1451.741822
26.0,784,1474.523519
35.0,706,1494.847459
29.0,892,1520.817601
36.0,1164,1554.374306
57.0,1369,1594.393825
50.0,1077,1625.65738
62.0,1221,1661.304518
42.0,898,1687.7568
30.0,840,1711.859899
64.0,1467,1754.638382
59.0,1306,1792.305629
55.0,1238,1828.545805
73.0,1392,1869.170854
59.0,1356,1908.3768
97.0,1627,1956.175347
43.0,854,1980.716106
57.0,1184,2015.006819
74.0,1386,2055.521755
79.0,1524,2099.696868
62.0,1478,2142.706505
47.0,1062,2173.567767
79.0,1500,2216.979413
61.0,1174,2251.141271
81.0,1418,2292.110929
90.0,1379,2332.417253
75.0,1172,2366.587085
122.0,1447,2408.66869
53.0,1164,2442.625733
44.0,680,2461.915813
94.0,1465,2504.475537
