#{"t_start": 1511316779.3312478, "env_id": "BreakoutNoFrameskip-v4", "gym_version": "0.9.3"}
r,l,t
0.0,129,7.870284
0.0,125,11.847623
0.0,127,15.335625
0.0,125,18.822638
0.0,127,22.427421
1.0,175,27.416923
1.0,173,32.329036
2.0,202,37.999045
0.0,129,41.679844
0.0,129,45.420907
0.0,129,48.725451
1.0,155,53.218058
9.0,383,64.708481
0.0,125,68.259435
2.0,186,73.5294
0.0,127,77.212395
0.0,129,80.677515
0.0,127,84.329045
2.0,200,90.080574
1.0,178,95.220804
2.0,183,100.357877
1.0,174,105.317605
0.0,127,108.856604
0.0,129,112.215079
2.0,198,117.968852
0.0,127,121.520176
5.0,372,132.618872
1.0,173,137.460315
5.0,349,147.690964
0.0,125,151.113548
1.0,153,155.285197
3.0,249,162.47565
5.0,350,173.003822
0.0,129,176.592931
5.0,350,186.848658
0.0,129,190.538566
0.0,125,194.012511
0.0,127,197.441887
1.0,157,201.906294
2.0,200,207.7089
3.0,228,214.208339
0.0,127,217.660959
2.0,198,223.422299
9.0,404,235.360347
0.0,127,238.863508
2.0,202,244.645456
9.0,404,256.604626
0.0,127,260.343569
2.0,202,266.196331
0.0,125,269.649425
3.0,248,276.879268
4.0,297,285.576311
4.0,297,294.549533
2.0,202,300.415761
9.0,403,312.667744
6.0,400,324.565477
1.0,173,329.421519
2.0,185,334.791651
4.0,319,344.320354
0.0,129,347.954327
5.0,350,358.024876
0.0,129,361.546889
5.0,350,371.804851
1.0,157,376.25633
1.0,175,381.363131
1.0,177,386.399957
9.0,404,398.362888
5.0,350,408.842048
2.0,202,414.83092
3.0,236,421.710909
6.0,378,433.024723
4.0,299,441.63076
11.0,469,455.66424
3.0,239,462.448629
3.0,246,469.630317
3.0,264,477.353591
2.0,223,483.716005
5.0,320,492.929486
1.0,155,497.075107
3.0,254,504.367437
12.0,482,518.684119
1.0,153,522.915688
6.0,382,534.197759
5.0,350,544.30384
10.0,520,559.475117
9.0,327,568.800317
8.0,443,581.832807
13.0,550,598.092756
6.0,342,608.071239
9.0,545,623.826315
16.0,553,640.044095
15.0,400,651.649964
7.0,428,664.006804
6.0,346,674.001083
9.0,347,683.94239
9.0,413,695.884159
13.0,550,711.796288
13.0,550,727.958107
13.0,539,743.729739
13.0,528,759.234724
8.0,433,771.942453
12.0,529,787.403892
7.0,427,799.812674
18.0,744,821.682904
10.0,490,835.835531
20.0,636,854.224668
7.0,372,864.819273
13.0,335,874.197091
7.0,361,884.893835
17.0,699,905.414253
17.0,599,922.810871
15.0,575,939.509081
12.0,565,956.109944
23.0,787,979.102268
18.0,730,1000.494188
20.0,720,1021.624602
14.0,384,1032.741219
9.0,468,1046.615955
24.0,809,1069.90578
19.0,558,1086.091041
16.0,455,1099.077334
22.0,551,1114.752127
23.0,611,1132.558305
11.0,514,1147.360255
16.0,758,1169.596437
17.0,714,1190.239233
21.0,612,1208.01378
17.0,678,1227.770152
29.0,894,1253.946059
30.0,559,1270.067255
25.0,635,1288.534427
15.0,569,1305.105182
38.0,1029,1335.201555
26.0,801,1358.529288
28.0,812,1382.155912
20.0,647,1400.998853
31.0,866,1426.426146
19.0,852,1451.310033
36.0,1065,1482.503925
33.0,1120,1514.693397
20.0,891,1540.678547
38.0,1010,1570.011779
32.0,985,1598.436358
56.0,1076,1629.786611
48.0,1319,1668.446827
22.0,747,1690.143046
37.0,898,1716.190512
34.0,710,1736.563479
30.0,599,1753.830445
59.0,1355,1793.000056
300.0,1164,1827.067651
19.0,816,1850.577538
36.0,834,1874.921344
40.0,1187,1909.067969
38.0,1036,1939.291096
40.0,997,1968.608094
100.0,1637,2015.848908
109.0,1668,2064.501112
55.0,1279,2101.582386
44.0,1291,2138.936872
222.0,1609,2185.871786
72.0,1461,2228.576816
94.0,1288,2265.753311
39.0,868,2290.668248
56.0,1206,2326.110401
86.0,1434,2367.981772
270.0,1383,2408.114606
109.0,1465,2450.656264
35.0,813,2474.054115
92.0,1540,2518.763237
48.0,916,2545.292077
359.0,1678,2593.75689
71.0,1230,2629.078299
68.0,1201,2663.504255
158.0,1848,2717.071611
212.0,1624,2764.146967
134.0,1344,2802.82937
338.0,1659,2850.924233
163.0,1416,2891.701694
274.0,1525,2935.582134
371.0,1931,2991.678582
143.0,1561,3036.73607
74.0,1312,3074.814718
123.0,1390,3115.282357
274.0,1828,3168.018561
277.0,1916,3223.813581
380.0,1857,3277.778112
355.0,2044,3336.836983
387.0,1983,3393.701505
403.0,2420,3463.593493
310.0,1582,3509.323024
129.0,1416,3550.270742
338.0,1820,3602.811852
329.0,2077,3662.525716
219.0,869,3687.544905
422.0,2649,3764.046969
340.0,2082,3823.68372
416.0,2688,3900.726538
402.0,2090,3960.902063
368.0,1992,4017.892384
401.0,2173,4080.440482
393.0,2109,4140.816445
363.0,2169,4203.189691
366.0,1891,4257.626105
335.0,1682,4306.113014
368.0,1857,4359.439597
381.0,2022,4417.802084
353.0,1986,4474.691838
428.0,3321,4570.969992
849.0,4669,4704.780953
373.0,3383,4801.571161
434.0,2834,4882.877236
372.0,2145,4944.138759
431.0,3823,5054.397305
835.0,4157,5173.723373
382.0,2379,5241.984304
414.0,3161,5332.273921
424.0,5840,5499.673009
461.0,2958,5584.305686
386.0,2010,5641.534937
385.0,1992,5698.860283
337.0,1518,5742.040559
385.0,2204,5805.350535
791.0,4415,5932.045068
435.0,5819,6098.208164
425.0,3500,6198.610971
428.0,4910,6338.665401
413.0,3767,6446.498142
382.0,2210,6509.63602
428.0,12060,6854.845383
440.0,3464,6953.310889
337.0,2060,7011.980125
365.0,2430,7080.942952
420.0,3508,7181.151231
407.0,2391,7248.905394
446.0,5615,7407.698109
428.0,3951,7520.533707
362.0,2303,7585.79613
775.0,4381,7710.623109
396.0,3861,7820.152106
400.0,1858,7872.93361
406.0,2134,7933.701678
392.0,2193,7996.643803
432.0,2902,8080.151567
423.0,3109,8168.892715
421.0,3228,8261.429764
398.0,2309,8326.829174
401.0,2446,8396.12977
426.0,2998,8481.567496
406.0,2556,8554.291159
446.0,3561,8655.899217
407.0,2454,8725.91073
373.0,2288,8790.464341
391.0,2830,8871.193161
409.0,4130,8988.150124
439.0,5114,9134.618889
412.0,3463,9233.24836
765.0,5119,9378.688721
410.0,8110,9546.73266
362.0,2085,9580.986469
416.0,3139,9632.324248
440.0,5964,9729.229165
