#{"t_start": 1511327527.1328154, "env_id": "PongNoFrameskip-v4", "gym_version": "0.9.3"}
r,l,t
-20.0,927,29.923467
-21.0,839,53.066486
-21.0,776,74.219614
-21.0,759,95.371851
-21.0,759,116.503047
-21.0,760,137.275852
-20.0,1005,164.85518
-21.0,882,189.152664
-21.0,789,210.858709
-21.0,782,232.384655
-20.0,913,257.735229
-21.0,938,283.592388
-21.0,997,311.153563
-20.0,945,337.421669
-19.0,1069,366.942856
-21.0,894,391.76337
-14.0,1674,437.899581
-16.0,1459,478.189708
-20.0,1727,525.651558
-19.0,1845,576.688985
-13.0,2462,645.471579
-19.0,1529,687.925205
-21.0,762,709.099996
-21.0,764,730.468137
-21.0,825,753.588771
-7.0,2920,834.200455
9.0,3336,926.648688
13.0,2715,1002.582895
15.0,1957,1057.026089
14.0,2502,1126.520382
14.0,2214,1187.865149
8.0,2955,1270.092422
17.0,1842,1320.944965
18.0,2188,1381.482632
20.0,2001,1436.863591
16.0,2146,1495.865655
18.0,2124,1554.991846
16.0,2249,1617.029588
17.0,1752,1665.531465
19.0,2060,1722.150251
12.0,2858,1800.684991
12.0,2605,1872.829449
17.0,2273,1935.830729
20.0,2005,1991.295931
19.0,1696,2038.437614
6.0,3766,2143.08112
20.0,1563,2186.185779
18.0,1724,2234.111514
20.0,2002,2289.395176
17.0,1783,2338.624657
20.0,1562,2381.951433
19.0,2037,2438.531047
20.0,1562,2481.625333
20.0,1997,2537.151743
17.0,2185,2598.00399
13.0,2859,2677.401136
20.0,2006,2732.916757
17.0,2290,2796.04333
20.0,2004,2851.372212
18.0,1860,2902.69747
17.0,1895,2954.969938
20.0,2095,3012.84499
18.0,1734,3060.000877
14.0,2315,3110.62481
18.0,2010,3151.556388
20.0,2001,3192.07849
18.0,2328,3239.162571
20.0,1566,3270.917705
20.0,2003,3311.383203
19.0,2054,3352.81725
21.0,1526,3383.966111
20.0,2021,3424.977871
14.0,2598,3477.652649
19.0,2071,3519.831754
15.0,2501,3570.527325
16.0,2747,3626.191938
18.0,2131,3669.46839
16.0,2155,3713.120433
18.0,2131,3756.243835
20.0,2037,3797.652201
20.0,1562,3829.326529
17.0,3253,3895.293365
20.0,1996,3935.758686
19.0,2090,3978.235512
20.0,1565,4009.966267
20.0,1997,4050.51287
15.0,2304,4097.39694
18.0,1972,4137.558722
20.0,2023,4178.679985
19.0,2040,4220.138274
20.0,1565,4251.992743
17.0,2339,4299.3224
18.0,1785,4335.422736
18.0,2298,4381.997689
18.0,1761,4417.848875
18.0,2293,4464.600196
20.0,1993,4504.827875
19.0,2347,4552.41635
20.0,2064,4594.004456
18.0,3216,4659.287007
16.0,2367,4707.377781
17.0,2239,4752.739869
20.0,2031,4794.09866
20.0,2108,4836.588629
20.0,3060,4898.871347
20.0,3181,4963.858201
20.0,1605,4996.38844
19.0,2094,5038.913523
18.0,3220,5104.442245
20.0,2002,5144.982787
19.0,2124,5188.143714
20.0,1990,5228.475228
19.0,2040,5269.629964
20.0,2040,5311.48227
20.0,3056,5373.199469
20.0,1997,5413.853368
20.0,1991,5454.286864
21.0,3026,5515.967433
20.0,2024,5557.06125
15.0,2442,5606.581999
19.0,2112,5649.518107
20.0,1995,5690.150898
20.0,1566,5721.963202
20.0,1993,5762.447056
19.0,2156,5806.395623
20.0,1993,5846.812494
20.0,3062,5909.043509
20.0,2115,5951.63917
18.0,2130,5995.328872
20.0,2003,6035.96575
19.0,2824,6093.290964
20.0,3055,6155.219638
20.0,1562,6186.92573
18.0,1823,6223.935265
21.0,1533,6255.128725
20.0,3089,6317.725185
18.0,2187,6362.210097
19.0,2124,6405.018664
20.0,1565,6436.761773
19.0,2116,6479.707386
20.0,1623,6512.730073
20.0,1561,6544.480631
20.0,1997,6584.723447
20.0,1567,6616.661037
19.0,2088,6658.940017
21.0,1651,6692.215692
17.0,2278,6738.652997
20.0,1996,6779.299444
18.0,2175,6823.391974
18.0,2146,6867.148816
20.0,1594,6899.492216
20.0,1564,6931.288384
20.0,3062,6993.570162
19.0,2408,7042.75662
20.0,1566,7074.570861
20.0,1561,7106.321715
20.0,2004,7146.973819
19.0,2293,7193.357998
19.0,2122,7236.249575
20.0,2004,7277.043037
18.0,2080,7319.154207
20.0,3058,7381.551792
21.0,3045,7442.502487
14.0,2738,7502.388474
20.0,1562,7533.647452
20.0,1562,7564.390853
20.0,2006,7603.219403
20.0,2039,7643.380977
21.0,3042,7701.864896
20.0,2004,7741.567968
20.0,1561,7773.575489
