#{"t_start": 1511327527.1217613, "env_id": "PongNoFrameskip-v4", "gym_version": "0.9.3"}
r,l,t
-21.0,792,26.136025
-21.0,901,50.878112
-21.0,764,71.97136
-21.0,761,92.979156
-21.0,763,114.261125
-21.0,821,136.781725
-21.0,823,159.514567
-20.0,897,183.913515
-21.0,820,206.775764
-20.0,956,232.969669
-20.0,987,260.23871
-20.0,836,283.343774
-21.0,779,304.926683
-20.0,1104,335.583766
-21.0,852,359.156199
-19.0,1142,390.741489
-19.0,1091,420.831621
-19.0,1334,457.663337
-17.0,1567,500.922203
-18.0,1853,551.941634
-16.0,2593,624.187275
-13.0,2269,687.232176
-21.0,759,708.260003
-21.0,761,729.531249
-21.0,824,752.576488
-19.0,2354,817.687844
19.0,2126,876.495522
-3.0,3955,986.689005
15.0,2082,1044.701196
15.0,2064,1102.330099
18.0,2117,1160.755919
16.0,1740,1208.943788
20.0,1995,1264.554832
20.0,1564,1307.913345
13.0,2606,1379.798821
20.0,2002,1435.261703
17.0,2238,1496.722651
19.0,2042,1553.548231
8.0,2990,1636.09308
19.0,2206,1697.250486
19.0,2208,1757.736423
20.0,2072,1814.679552
17.0,2307,1878.76695
19.0,1629,1923.72336
18.0,2219,1985.135264
20.0,1564,2028.823148
18.0,1876,2080.405764
19.0,2072,2138.200404
20.0,1994,2193.52353
20.0,2035,2249.984895
20.0,2007,2305.30515
16.0,2424,2372.331009
18.0,1846,2423.54248
15.0,1969,2478.142807
20.0,1563,2521.541155
19.0,2038,2578.201787
16.0,2291,2641.799859
18.0,1783,2691.212286
19.0,2143,2750.637591
19.0,2080,2807.78997
19.0,2083,2865.250859
19.0,1603,2909.680434
18.0,1849,2960.638671
19.0,1635,3005.729723
16.0,2241,3065.928226
20.0,2001,3109.404943
20.0,2005,3150.2554
20.0,2007,3190.899244
20.0,2004,3231.421479
20.0,1997,3271.855572
13.0,2654,3325.599718
19.0,1796,3361.874799
18.0,1743,3397.224969
19.0,2040,3438.720289
20.0,1565,3470.506779
20.0,1564,3502.239674
19.0,2123,3545.396923
20.0,2056,3587.046518
20.0,2002,3627.538215
19.0,2061,3669.373058
18.0,2024,3710.386627
20.0,2007,3751.121714
20.0,1562,3782.753589
19.0,3154,3846.897971
19.0,3167,3911.025356
20.0,1994,3951.508215
20.0,2005,3992.272126
20.0,1992,4032.542978
17.0,1879,4070.743286
19.0,2098,4113.607045
20.0,2005,4154.280412
18.0,2729,4209.833032
20.0,2003,4250.509917
20.0,1997,4290.969299
19.0,1657,4324.450251
20.0,2004,4364.983908
20.0,2001,4405.821376
20.0,1567,4437.722393
20.0,1566,4469.605604
20.0,1566,4501.117534
16.0,2203,4545.697401
17.0,2442,4595.000582
15.0,2348,4642.75484
20.0,3055,4704.745381
20.0,1566,4736.433174
20.0,2757,4792.499253
20.0,2001,4832.991446
20.0,1995,4873.496031
20.0,1996,4914.181895
18.0,2883,4973.035933
18.0,2831,5030.363923
18.0,2679,5084.890268
20.0,1562,5116.538495
18.0,3126,5180.108034
19.0,1778,5216.123021
20.0,3061,5278.158808
20.0,2146,5322.014526
20.0,1993,5362.218173
19.0,2043,5403.721062
20.0,2001,5444.384261
18.0,3123,5507.963945
20.0,3087,5570.803678
20.0,1992,5611.017953
20.0,1563,5642.756826
19.0,3031,5704.518156
21.0,1596,5737.00015
20.0,1996,5777.554677
20.0,2003,5818.241624
19.0,2037,5859.499476
20.0,3056,5921.67387
20.0,1991,5961.967862
20.0,1566,5993.937786
20.0,1561,6025.561824
20.0,2048,6067.260465
20.0,1991,6107.725184
19.0,2027,6148.87527
20.0,1562,6180.42153
19.0,2351,6228.29781
19.0,2032,6269.279693
20.0,1594,6301.703058
19.0,3152,6365.746596
20.0,1561,6397.266737
20.0,2002,6437.819805
20.0,2007,6478.530055
20.0,3060,6540.809509
13.0,2750,6596.389807
20.0,2005,6637.170013
21.0,1990,6677.46205
20.0,3061,6739.568221
20.0,1992,6780.162873
20.0,1561,6811.900282
20.0,1996,6852.412373
14.0,2438,6902.022845
19.0,3129,6965.818843
20.0,2096,7008.29384
20.0,1581,7040.568851
20.0,3062,7102.839535
20.0,1565,7134.702651
20.0,1990,7174.953194
20.0,1995,7215.290215
19.0,1635,7248.416846
20.0,1564,7280.128586
20.0,1563,7311.888739
20.0,1566,7343.875677
20.0,2021,7384.902551
19.0,3126,7448.178341
18.0,2135,7494.766284
20.0,2011,7535.512966
20.0,1624,7567.02531
19.0,2193,7610.422439
19.0,3262,7674.304582
20.0,2210,7715.922615
19.0,1723,7752.447784
