#{"t_start": 1511327527.1191645, "env_id": "PongNoFrameskip-v4", "gym_version": "0.9.3"}
r,l,t
-21.0,882,28.636085
-21.0,852,52.172684
-21.0,761,73.009348
-21.0,759,94.078505
-21.0,761,115.23433
-21.0,757,135.789014
-20.0,993,163.256474
-21.0,804,185.281328
-20.0,984,212.426934
-20.0,873,236.625668
-21.0,850,259.976744
-21.0,824,282.756809
-20.0,865,306.756344
-20.0,926,332.410301
-20.0,1049,361.455576
-20.0,1162,393.582739
-20.0,1449,433.549534
-16.0,1513,475.419377
-19.0,1527,517.310657
-18.0,1588,561.102584
-15.0,2546,632.316407
-18.0,1940,686.059975
-21.0,758,707.146462
-21.0,761,728.392873
-21.0,883,753.195195
7.0,3153,840.419161
11.0,3097,926.090534
9.0,2805,1004.606214
17.0,2086,1062.493681
17.0,1748,1111.322599
16.0,1860,1162.659536
14.0,2335,1227.536295
19.0,2051,1284.448235
19.0,1660,1330.318495
14.0,2193,1391.036681
19.0,2085,1448.740733
15.0,2449,1516.145814
19.0,2090,1574.212227
19.0,2036,1630.306063
17.0,1916,1683.346444
16.0,2234,1744.702842
16.0,2294,1807.672723
11.0,2838,1886.467257
21.0,1538,1928.985296
13.0,2517,1998.87792
20.0,2006,2054.410673
9.0,3018,2138.227618
20.0,2001,2193.802966
19.0,2114,2252.430737
17.0,2289,2315.497726
20.0,2006,2370.973834
20.0,2043,2427.685839
20.0,1567,2471.128895
18.0,1846,2522.402709
13.0,2555,2593.469205
19.0,2081,2651.159481
18.0,2176,2711.216237
18.0,1726,2759.38318
20.0,1566,2802.258663
15.0,1869,2853.93535
19.0,2094,2911.757914
20.0,1995,2966.729636
20.0,1996,3021.992711
20.0,2002,3074.117818
17.0,2548,3127.574353
20.0,1995,3167.999749
15.0,1972,3208.068555
18.0,1783,3244.093511
17.0,2339,3291.527678
18.0,1787,3327.641598
17.0,2432,3376.832223
20.0,2030,3418.118679
20.0,2020,3459.170417
20.0,2001,3499.732215
21.0,2036,3541.08738
19.0,1753,3576.581227
20.0,1992,3616.978144
14.0,2696,3671.663527
20.0,2003,3712.262968
17.0,2419,3761.140389
17.0,3164,3825.58786
20.0,1564,3857.405325
20.0,1564,3889.041778
16.0,2506,3939.727192
20.0,2004,3980.439469
20.0,3058,4042.48088
20.0,1612,4075.276253
20.0,2052,4117.127924
21.0,1977,4157.225173
21.0,1972,4197.399614
20.0,1990,4237.797689
15.0,2504,4288.537996
20.0,1592,4320.845454
20.0,1562,4352.459596
19.0,1893,4390.815482
20.0,1561,4422.697001
20.0,1562,4454.485668
18.0,2979,4514.76516
20.0,3057,4576.621769
19.0,3130,4639.963437
20.0,1993,4680.570751
21.0,3024,4741.825947
20.0,2047,4783.490555
20.0,1996,4823.852614
10.0,2979,4884.285484
19.0,2026,4925.758473
20.0,3091,4988.639449
20.0,1566,5020.246821
20.0,1996,5060.991127
20.0,1991,5101.455112
20.0,2373,5149.581741
20.0,1567,5181.37067
20.0,1990,5221.769965
19.0,2051,5263.22652
20.0,3057,5325.639732
20.0,1992,5365.765698
20.0,1592,5398.065367
20.0,2033,5439.24673
18.0,2117,5482.467755
20.0,1991,5523.20794
20.0,2005,5563.906992
20.0,3057,5625.802464
18.0,2332,5673.205047
20.0,2001,5713.910285
20.0,2002,5754.635295
20.0,3061,5816.906758
20.0,2758,5872.859774
21.0,1975,5912.959905
20.0,2029,5953.967372
20.0,2001,5994.959358
20.0,1995,6035.387789
20.0,2006,6076.089073
21.0,3010,6137.282504
20.0,1991,6177.604359
20.0,3059,6239.731534
20.0,2063,6281.466161
20.0,1995,6322.050885
20.0,1561,6353.756094
20.0,1666,6387.354294
20.0,3058,6449.33193
19.0,2047,6490.946181
20.0,2004,6531.698695
20.0,2060,6573.303766
20.0,2021,6614.366356
19.0,2196,6658.934236
20.0,2007,6699.472221
20.0,3058,6761.776747
20.0,1994,6802.252374
19.0,1620,6835.152448
20.0,1563,6867.01366
20.0,2053,6908.827381
20.0,1567,6940.628239
20.0,1562,6972.34503
18.0,2179,7016.748194
20.0,1997,7057.49006
20.0,2007,7098.213367
20.0,1561,7129.998015
20.0,2006,7170.524415
20.0,2005,7211.03551
20.0,1567,7242.919281
20.0,2034,7284.171846
20.0,1580,7316.234685
19.0,3028,7377.965671
20.0,3117,7440.320797
20.0,2069,7485.900745
20.0,2007,7527.191713
20.0,3056,7587.295657
19.0,2047,7627.164113
20.0,3117,7687.266282
20.0,2084,7727.573249
20.0,1991,7769.4048
