#{"t_start": 1511327526.6220756, "env_id": "PongNoFrameskip-v4", "gym_version": "0.9.3"}
r,l,t
-21.0,870,28.824515
-20.0,923,54.353753
-21.0,819,76.818551
-21.0,760,97.797359
-21.0,759,118.969648
-21.0,790,140.635386
-21.0,807,162.726212
-19.0,1063,191.933995
-21.0,759,212.85154
-21.0,807,235.186126
-21.0,846,258.598112
-20.0,986,285.790377
-20.0,866,309.705411
-21.0,898,334.689486
-19.0,1006,362.509863
-19.0,1010,390.385672
-20.0,920,415.818082
-19.0,1241,449.905677
-17.0,1619,494.728579
-12.0,2142,553.749825
-14.0,2509,623.689842
-14.0,2294,687.398909
-21.0,762,708.550009
-21.0,761,729.845969
-21.0,825,752.913508
-15.0,2613,825.158634
11.0,2686,899.47199
14.0,2638,973.13654
18.0,2117,1032.128334
18.0,1849,1083.622514
17.0,1948,1137.599915
19.0,1629,1182.684368
20.0,1567,1226.190719
20.0,1583,1270.323801
20.0,2108,1328.489401
20.0,2007,1384.003942
20.0,1993,1439.237354
20.0,1564,1482.04637
19.0,2029,1538.302761
19.0,1635,1583.643367
20.0,2003,1638.807656
12.0,2605,1710.852749
19.0,2138,1769.483284
19.0,2033,1825.35575
19.0,2044,1882.223392
19.0,2084,1939.983773
13.0,2546,2010.67438
18.0,1844,2061.604382
20.0,1992,2116.839626
20.0,2002,2172.349516
19.0,2042,2229.204659
20.0,1623,2274.054135
17.0,1942,2327.580784
10.0,2837,2406.158086
20.0,2006,2461.924586
19.0,2038,2518.435029
20.0,1591,2562.552776
18.0,1844,2614.103675
20.0,2068,2671.300641
19.0,1689,2717.975068
20.0,2002,2773.388953
15.0,2168,2833.110609
19.0,2033,2889.282993
20.0,1606,2933.566328
16.0,2104,2991.708451
20.0,1994,3046.755278
19.0,2264,3099.442167
10.0,2730,3155.014222
19.0,2084,3197.350803
18.0,1901,3235.686435
20.0,2045,3277.112408
13.0,3973,3357.442086
20.0,1990,3397.802701
20.0,1990,3438.298357
20.0,1712,3473.091112
17.0,1898,3511.672315
19.0,2074,3553.70838
20.0,1711,3588.467927
16.0,2186,3632.691398
14.0,3146,3696.419003
19.0,1987,3736.793007
16.0,1785,3772.867601
19.0,3157,3837.117068
20.0,2003,3877.839126
20.0,1996,3918.214855
17.0,2117,3961.136729
19.0,2880,4019.583653
20.0,2000,4060.120257
19.0,2026,4101.481575
20.0,2004,4142.259476
20.0,1561,4173.933391
20.0,2035,4215.312414
20.0,1564,4247.040593
16.0,2379,4295.274746
19.0,3081,4357.577694
19.0,2042,4399.166891
20.0,3061,4461.591976
18.0,2104,4504.045442
19.0,1625,4536.957526
20.0,2005,4577.525406
20.0,1996,4617.802603
20.0,2042,4659.235677
20.0,3058,4721.368119
17.0,3331,4789.103715
17.0,2898,4847.612113
19.0,3092,4910.684706
15.0,2472,4961.105515
20.0,2006,5001.843264
19.0,2129,5045.086298
20.0,2053,5086.812657
20.0,1991,5127.040328
20.0,3085,5189.884541
20.0,1991,5230.252441
20.0,2006,5270.753567
20.0,1566,5302.907751
20.0,2002,5343.324885
20.0,3086,5406.010739
20.0,1990,5446.394197
20.0,3119,5509.91649
20.0,3058,5572.214616
20.0,3059,5634.135755
20.0,3057,5696.493773
20.0,2006,5737.200461
20.0,2003,5777.947179
18.0,2762,5834.104141
20.0,2138,5877.485652
20.0,2078,5919.744295
20.0,2004,5960.198669
20.0,1993,6000.904999
20.0,1564,6032.57833
19.0,3063,6094.86626
19.0,2133,6138.221694
20.0,3059,6200.174742
20.0,2026,6241.364616
20.0,3062,6303.399113
19.0,3094,6366.390426
20.0,2022,6407.098912
20.0,2006,6447.748775
21.0,1990,6488.209375
20.0,2002,6528.951768
20.0,3058,6590.908634
20.0,1992,6631.247957
20.0,2006,6671.964752
21.0,3149,6735.97332
19.0,3085,6798.697733
20.0,2147,6842.154639
20.0,2004,6882.96621
21.0,3011,6944.378478
20.0,1992,6984.679514
20.0,1566,7016.705744
20.0,3058,7079.026286
20.0,1994,7119.550514
20.0,1991,7159.943686
20.0,1567,7191.654946
20.0,1563,7223.303143
20.0,1995,7263.572604
20.0,1565,7295.490347
20.0,2005,7336.325104
20.0,2037,7377.74718
20.0,1561,7409.144162
19.0,3090,7473.299149
20.0,1996,7515.626714
20.0,1562,7546.72913
20.0,2149,7589.544452
20.0,2148,7630.445833
20.0,1992,7670.022477
20.0,1996,7707.700099
20.0,2065,7750.169158
