#{"t_start": 1511327527.2216346, "env_id": "PongNoFrameskip-v4", "gym_version": "0.9.3"}
r,l,t
-20.0,965,30.977324
-18.0,1126,61.965955
-21.0,761,82.823051
-21.0,764,104.062153
-21.0,763,125.274854
-21.0,787,146.835414
-20.0,831,169.553227
-21.0,939,195.37562
-20.0,961,221.832726
-20.0,962,248.388669
-21.0,816,270.729205
-20.0,917,296.40611
-19.0,1108,327.050792
-20.0,1041,355.813266
-17.0,1201,389.073065
-17.0,1365,426.765427
-19.0,1269,461.890706
-20.0,1424,501.195931
-19.0,2026,556.931321
-12.0,2603,629.512008
-16.0,1909,682.367952
-21.0,760,703.575876
-21.0,757,724.790758
-21.0,885,749.549153
-19.0,1521,791.487569
5.0,3318,883.517539
5.0,3115,970.07754
16.0,2011,1026.383168
18.0,1955,1080.682648
16.0,2017,1136.586743
18.0,2342,1201.442944
18.0,2176,1262.049117
17.0,1765,1310.953348
15.0,2493,1379.802997
19.0,1630,1425.027109
20.0,2004,1479.977827
20.0,2006,1535.623001
20.0,2053,1592.481772
19.0,2202,1653.312857
20.0,2001,1708.588346
18.0,2127,1766.826948
10.0,2876,1846.193196
19.0,1629,1891.501263
16.0,1840,1942.463907
16.0,2353,2007.704759
20.0,2102,2065.882592
20.0,2001,2121.465364
20.0,2001,2176.890569
14.0,2284,2240.432791
18.0,1868,2291.913044
20.0,2089,2349.671702
20.0,1997,2404.985967
20.0,1562,2448.411937
20.0,1566,2491.572697
20.0,2005,2547.455096
16.0,2388,2614.033444
16.0,2534,2684.202565
18.0,2274,2747.146223
17.0,2335,2811.291421
20.0,1990,2866.255395
20.0,1562,2909.534392
19.0,1696,2956.361637
20.0,2056,3013.151263
16.0,2325,3074.23755
20.0,1561,3107.444211
19.0,1658,3141.352629
16.0,2028,3182.359536
17.0,2205,3226.915974
19.0,2124,3269.994034
20.0,1994,3310.23285
20.0,1638,3343.280231
17.0,1821,3380.343301
20.0,2002,3421.02862
20.0,2002,3461.708336
20.0,2007,3502.376832
20.0,2006,3543.179771
12.0,2513,3594.105546
20.0,2058,3635.841893
20.0,1708,3670.441609
20.0,2002,3711.005575
16.0,2472,3761.001759
20.0,3062,3823.354582
19.0,2054,3865.132359
18.0,2154,3908.614046
20.0,1567,3940.387848
20.0,1567,3972.191946
19.0,1898,4010.725055
16.0,1946,4050.201591
17.0,2283,4096.698578
17.0,1969,4136.75466
19.0,2093,4179.308372
19.0,2111,4222.338219
19.0,2157,4266.075782
20.0,1565,4297.774413
20.0,1589,4329.812795
20.0,2002,4370.444867
19.0,2107,4413.289073
16.0,2333,4460.914446
20.0,1563,4492.513212
20.0,1561,4524.107591
20.0,2128,4567.008388
19.0,2029,4607.959753
18.0,3065,4670.242045
20.0,1995,4710.744618
19.0,2027,4751.837027
18.0,2053,4793.633228
20.0,1995,4833.95627
20.0,1563,4865.58529
20.0,1991,4906.131304
19.0,2179,4950.572162
21.0,3023,5011.986414
19.0,2089,5054.593522
19.0,2124,5097.80552
18.0,2216,5142.597717
20.0,1562,5174.483469
20.0,1565,5206.123897
20.0,2001,5246.629156
19.0,2027,5287.885231
20.0,1565,5319.831446
19.0,3182,5384.142168
20.0,2086,5426.506616
20.0,1993,5467.114665
20.0,1566,5499.039479
20.0,3120,5562.552534
20.0,2002,5603.024841
19.0,2105,5645.783131
20.0,3116,5709.286381
18.0,2194,5753.796238
19.0,2123,5796.986489
20.0,2002,5837.607482
19.0,3029,5899.274045
20.0,3060,5961.115197
20.0,2004,6002.079849
20.0,1563,6033.827856
20.0,1563,6065.54155
20.0,2001,6106.187404
20.0,1567,6138.037594
20.0,2002,6178.533225
20.0,1621,6211.359487
20.0,3055,6273.221952
20.0,1990,6313.819767
20.0,1563,6345.506837
20.0,1566,6377.217325
20.0,2030,6418.296681
19.0,2179,6462.326494
19.0,2645,6516.323385
20.0,1991,6556.657865
20.0,1997,6597.062814
21.0,3009,6658.110977
21.0,2051,6699.597245
19.0,2276,6745.959214
20.0,2004,6786.651271
20.0,1566,6818.605376
20.0,3062,6880.714836
19.0,3030,6942.550832
20.0,3061,7004.70927
20.0,3060,7067.160471
20.0,2003,7107.901617
20.0,1996,7148.405287
20.0,2035,7189.579546
18.0,3149,7253.359253
20.0,2006,7294.09569
20.0,1564,7325.844662
20.0,1563,7357.7729
20.0,2005,7398.282223
20.0,3055,7460.564742
20.0,2001,7504.744753
20.0,2002,7544.44056
20.0,2005,7583.850726
20.0,1731,7617.799553
20.0,3061,7677.467492
20.0,1992,7714.65022
20.0,1996,7757.892143
