#{"t_start": 1511327527.0063975, "env_id": "PongNoFrameskip-v4", "gym_version": "0.9.3"}
r,l,t
-21.0,880,28.694622
-21.0,1030,57.186802
-21.0,763,78.121003
-21.0,763,99.300966
-21.0,757,120.258518
-21.0,850,143.749711
-21.0,789,165.140305
-21.0,914,190.330988
-21.0,779,211.846243
-20.0,859,235.607635
-19.0,1116,266.088812
-21.0,906,291.578967
-20.0,960,317.830132
-20.0,835,341.061073
-18.0,1164,373.373256
-19.0,977,400.354983
-18.0,1304,436.223983
-20.0,1202,469.430389
-19.0,1411,508.367444
-15.0,2116,566.807441
-16.0,2778,644.333174
-17.0,1509,686.015779
-21.0,760,707.216119
-21.0,757,728.391156
-21.0,821,751.329842
-21.0,1626,796.259091
14.0,2537,866.488585
-12.0,2655,940.034079
15.0,2094,998.75196
19.0,1632,1044.141231
18.0,2094,1102.580993
10.0,2635,1175.329027
20.0,2005,1231.105049
20.0,1561,1274.473974
13.0,2438,1342.030839
20.0,2033,1398.109036
11.0,2292,1461.524289
20.0,1566,1504.467427
12.0,2007,1560.413899
20.0,2009,1615.823059
20.0,1561,1658.965762
20.0,1566,1702.067381
19.0,2112,1760.097184
15.0,2694,1834.232305
14.0,1957,1888.552439
17.0,2222,1949.909135
20.0,1603,1994.490248
20.0,2001,2050.040343
20.0,1563,2093.131895
16.0,2194,2154.264861
17.0,2252,2216.898753
20.0,2002,2272.261774
20.0,1993,2327.145096
7.0,3600,2426.916147
18.0,1998,2482.313139
20.0,2007,2538.12105
10.0,3075,2623.70866
19.0,1633,2669.059265
18.0,2032,2725.185972
13.0,3186,2812.924183
14.0,2102,2871.117793
18.0,1729,2918.948589
18.0,1829,2969.308165
19.0,2086,3027.071739
18.0,2154,3082.272567
20.0,1590,3114.951437
19.0,2132,3158.235953
20.0,2005,3199.023479
20.0,2002,3239.345199
20.0,2146,3282.887916
18.0,2149,3326.292397
20.0,1564,3357.865824
20.0,1994,3398.275698
20.0,1991,3438.830796
20.0,1566,3470.636495
17.0,1966,3510.603175
13.0,2876,3568.861751
20.0,2093,3611.385009
19.0,2166,3655.133668
19.0,2051,3696.767113
20.0,1591,3729.057963
20.0,1993,3769.371866
20.0,2005,3810.174035
18.0,2171,3854.421342
20.0,2006,3894.88805
19.0,2037,3936.139117
14.0,2450,3986.015878
21.0,2055,4027.517162
18.0,2125,4070.785571
20.0,1564,4102.790689
19.0,1785,4139.024207
20.0,2000,4179.67194
21.0,3026,4241.1898
20.0,3061,4303.228367
11.0,2921,4362.337689
18.0,2155,4406.20932
20.0,2433,4455.8843
17.0,3067,4517.89716
20.0,1996,4558.20693
20.0,1995,4598.495647
20.0,2006,4639.168004
20.0,2030,4680.473877
20.0,1726,4715.461218
20.0,3058,4777.554081
19.0,1931,4816.604735
20.0,2070,4858.486757
20.0,3098,4921.834959
20.0,1589,4954.130231
19.0,3006,5015.160907
19.0,2051,5056.947173
20.0,1566,5088.78318
20.0,2126,5131.679282
14.0,2418,5181.002978
20.0,2005,5221.633922
20.0,3057,5283.672791
20.0,2065,5325.830645
18.0,2069,5367.486367
19.0,2081,5409.714379
20.0,3085,5472.587783
20.0,3058,5534.815827
20.0,2007,5575.649028
20.0,2003,5616.18579
20.0,2001,5656.903275
20.0,2089,5699.419944
20.0,1994,5739.88902
20.0,1990,5780.39673
19.0,2526,5831.755905
20.0,2004,5872.33902
20.0,2022,5913.433301
18.0,2108,5956.086019
19.0,2853,6014.287899
20.0,1622,6047.214787
20.0,1563,6078.915268
20.0,1565,6110.753157
20.0,1565,6142.482778
20.0,1990,6182.757362
20.0,3055,6244.829643
20.0,1566,6276.456646
20.0,1603,6309.086963
20.0,2047,6350.68997
19.0,2107,6393.256745
18.0,2161,6437.01314
19.0,2092,6479.46479
20.0,1590,6511.784994
20.0,3059,6573.759451
20.0,3058,6635.941966
20.0,1991,6676.26666
20.0,1561,6707.800441
20.0,2098,6750.600502
20.0,2112,6793.437262
20.0,2001,6834.030636
20.0,1563,6865.86842
18.0,2123,6909.117879
19.0,2138,6952.595747
20.0,1564,6984.243203
20.0,2001,7025.161668
20.0,2004,7065.92496
20.0,1993,7106.524719
20.0,3195,7171.289058
19.0,2495,7221.839152
20.0,1996,7262.236336
20.0,3057,7324.366317
20.0,1605,7357.176871
20.0,3056,7418.944057
19.0,1730,7454.429279
18.0,2289,7504.313509
20.0,2005,7543.9889
20.0,2004,7583.657785
20.0,2978,7641.615013
20.0,3058,7700.520544
20.0,3057,7763.476802
20.0,2002,7800.016605
