#{"t_start": 1511327527.0663743, "env_id": "PongNoFrameskip-v4", "gym_version": "0.9.3"}
r,l,t
-21.0,838,27.463695
-21.0,849,50.78183
-21.0,822,73.472457
-21.0,759,94.487583
-21.0,759,115.58445
-21.0,764,136.425628
-20.0,841,159.725066
-21.0,864,183.199821
-20.0,943,209.523106
-21.0,820,231.958447
-21.0,879,256.319999
-21.0,845,279.443856
-20.0,1018,307.790465
-21.0,944,333.96153
-16.0,1438,373.863152
-20.0,1012,401.773248
-16.0,1431,441.26248
-16.0,1434,480.878834
-19.0,1782,529.994936
-19.0,1845,581.055182
-16.0,2275,644.466518
-17.0,1700,691.6213
-21.0,760,712.808026
-21.0,823,735.849877
-19.0,1023,764.220263
3.0,3835,870.297149
-18.0,2354,935.709468
20.0,1991,991.454439
20.0,1563,1034.91884
20.0,2002,1090.676553
12.0,2633,1163.609688
11.0,2532,1233.877175
19.0,1632,1279.265274
20.0,1996,1334.350492
20.0,1617,1379.002091
20.0,2003,1434.49438
18.0,2180,1494.394406
19.0,2205,1555.773734
15.0,1913,1608.511398
20.0,1597,1652.691898
18.0,2204,1713.484753
20.0,2063,1770.00438
14.0,2290,1833.152143
17.0,1796,1883.09521
20.0,2002,1938.54774
18.0,2113,1997.000189
19.0,2139,2056.261366
20.0,1997,2111.668219
20.0,1563,2155.12407
20.0,1567,2198.684409
18.0,1963,2253.077917
20.0,1995,2308.015054
20.0,2126,2366.874141
20.0,1995,2422.192858
17.0,2044,2478.888704
20.0,2004,2534.53877
20.0,1594,2578.828824
18.0,2080,2636.605384
19.0,2109,2695.010545
20.0,2007,2750.69176
20.0,1992,2805.455097
18.0,1744,2853.705972
19.0,1689,2900.310542
17.0,2460,2968.178272
18.0,2081,3025.81739
18.0,1953,3076.176201
18.0,1787,3113.91772
17.0,2221,3159.042563
16.0,1971,3199.061801
19.0,1631,3231.977404
15.0,2162,3275.706066
17.0,2325,3322.7905
18.0,2221,3367.70552
21.0,1529,3398.60204
19.0,1864,3436.589156
14.0,2749,3492.337787
18.0,2180,3536.716099
20.0,1562,3568.225498
20.0,2006,3609.116814
17.0,2183,3653.193867
12.0,2544,3704.829192
20.0,1567,3736.657683
15.0,1849,3773.982057
20.0,1991,3814.556755
20.0,1997,3855.194938
19.0,2133,3898.251252
20.0,1992,3938.701928
21.0,1532,3969.733632
20.0,1564,4001.527057
21.0,1978,4041.617471
17.0,2568,4093.868757
18.0,3144,4157.80146
16.0,2215,4202.867277
20.0,2479,4253.348521
20.0,2039,4294.615603
20.0,2006,4335.166331
17.0,2329,4382.409347
19.0,1898,4421.088282
18.0,3062,4483.332538
19.0,2030,4524.436582
20.0,2004,4564.906086
19.0,2053,4606.271991
20.0,1995,4646.891802
20.0,3151,4710.808798
13.0,2595,4763.48027
19.0,2114,4806.308408
17.0,2484,4856.640331
20.0,1561,4888.393981
20.0,1595,4921.037969
18.0,2181,4965.51463
20.0,1563,4997.197386
14.0,2994,5058.099098
20.0,2007,5098.883752
20.0,2005,5139.371082
18.0,2117,5182.509654
19.0,3092,5245.147928
20.0,1992,5285.642077
20.0,3061,5347.803138
20.0,1566,5379.414119
20.0,2005,5420.130065
18.0,2678,5474.758326
18.0,2466,5525.034247
18.0,2127,5568.162794
20.0,2007,5608.835143
19.0,2095,5651.33567
20.0,1563,5683.138676
19.0,3211,5748.470207
20.0,3058,5810.775806
20.0,2007,5851.491747
19.0,3117,5914.807115
20.0,3062,5977.038868
20.0,1992,6017.407914
20.0,1993,6057.986628
19.0,2183,6102.343062
20.0,3060,6164.404015
20.0,3062,6226.614894
20.0,2001,6267.119988
20.0,1993,6307.526247
20.0,1565,6339.285529
19.0,3095,6401.972856
20.0,1564,6433.613854
20.0,2007,6474.262074
20.0,1562,6506.049953
20.0,2001,6546.764294
19.0,2137,6590.073073
21.0,3043,6651.775437
20.0,3057,6713.679898
20.0,3014,6775.011382
20.0,2056,6816.866238
20.0,2006,6857.548516
20.0,2066,6899.638354
20.0,1621,6932.614097
20.0,2994,6993.531581
20.0,2001,7034.343706
16.0,3188,7099.170905
20.0,2024,7140.345464
20.0,1563,7171.925667
20.0,1567,7203.766808
20.0,2005,7244.241168
20.0,1991,7284.688693
16.0,2663,7338.890565
16.0,2476,7389.137463
20.0,2047,7430.409105
19.0,2666,7487.440681
19.0,2073,7530.186027
21.0,1993,7569.027111
19.0,2167,7612.215206
20.0,1633,7643.520502
20.0,1563,7674.331029
17.0,2431,7720.503221
15.0,2589,7773.099685
