#{"t_start": 1511327526.0504873, "env_id": "PongNoFrameskip-v4", "gym_version": "0.9.3"}
r,l,t
-21.0,824,28.152843
-21.0,820,50.542327
-21.0,762,71.630861
-21.0,758,92.543674
-20.0,894,117.537949
-20.0,1015,145.583062
-20.0,868,169.251933
-18.0,1039,197.856681
-20.0,894,222.416333
-21.0,927,248.095495
-21.0,783,269.553459
-21.0,880,294.098884
-20.0,987,321.279249
-20.0,898,346.207339
-17.0,1353,383.642659
-18.0,1218,417.315389
-18.0,1212,450.587773
-17.0,1490,491.888398
-16.0,1946,545.423362
-12.0,2219,607.226429
-14.0,2610,679.583622
-21.0,779,701.316539
-21.0,763,722.606532
-20.0,831,746.031411
-17.0,2040,802.488305
14.0,2666,876.206087
15.0,2745,952.256744
9.0,2822,1031.370013
20.0,2006,1087.104386
18.0,1757,1135.818117
21.0,1969,1190.315494
20.0,1593,1234.672088
15.0,2293,1298.234336
3.0,3149,1385.327885
13.0,2318,1449.475585
20.0,2063,1506.136375
20.0,2005,1562.126451
16.0,2125,1620.691421
20.0,2127,1679.505809
18.0,2241,1740.957761
20.0,2004,1795.968004
13.0,2340,1860.769034
19.0,2076,1918.296815
20.0,1997,1973.410193
19.0,2111,2032.334732
18.0,2027,2088.075013
15.0,2317,2152.744854
20.0,2003,2208.486322
18.0,2079,2265.94858
21.0,1987,2320.743231
20.0,1987,2375.61874
19.0,1840,2426.763116
20.0,2002,2482.188938
20.0,2006,2537.903201
18.0,1789,2587.715948
20.0,1566,2631.151223
17.0,2647,2704.62078
17.0,1874,2756.603386
20.0,1994,2811.148347
19.0,1865,2862.724005
21.0,1976,2917.371363
17.0,2264,2979.806072
17.0,2024,3035.892105
20.0,1566,3075.886256
19.0,1630,3110.473586
20.0,1994,3151.129738
19.0,2037,3192.367032
16.0,2302,3238.87228
20.0,2006,3279.640757
16.0,2183,3323.772856
20.0,2002,3364.186039
20.0,2004,3404.846606
21.0,1970,3444.949423
20.0,1712,3479.664489
20.0,1996,3520.23425
20.0,1562,3551.931532
19.0,2238,3597.300443
18.0,2060,3639.051697
20.0,1566,3670.782617
12.0,3218,3736.0626
20.0,2006,3776.581997
20.0,1591,3809.035931
20.0,2005,3849.829242
19.0,1933,3888.935027
20.0,2003,3929.334624
20.0,1566,3961.292679
19.0,2079,4003.428312
19.0,3156,4067.501315
20.0,3044,4129.54878
20.0,1567,4161.36144
20.0,2001,4202.007208
20.0,2001,4242.729683
19.0,3243,4308.471838
20.0,1993,4348.72024
19.0,3148,4412.729432
20.0,2115,4455.94181
19.0,3292,4522.587542
19.0,2054,4564.084395
20.0,1562,4595.585056
20.0,2001,4636.155048
20.0,1564,4667.948742
20.0,2005,4708.623451
18.0,2201,4753.193201
20.0,2006,4794.045005
20.0,1709,4828.687692
20.0,2005,4869.307765
20.0,1563,4901.052293
20.0,1566,4933.166793
20.0,3056,4995.293864
20.0,1992,5035.584303
20.0,1993,5076.232632
19.0,1659,5109.881749
20.0,1567,5141.593684
19.0,2152,5185.312728
20.0,2024,5226.488472
17.0,2174,5270.27387
20.0,1993,5311.169189
17.0,2803,5367.830619
20.0,1565,5399.552863
18.0,2106,5442.296945
20.0,3061,5504.71676
19.0,3014,5566.167509
20.0,1993,5606.347901
19.0,3032,5668.05008
20.0,2001,5708.833439
13.0,2612,5761.883653
18.0,3155,5826.08624
20.0,1991,5866.390647
19.0,3094,5929.207676
20.0,3058,5991.537159
20.0,2086,6033.831346
18.0,2824,6091.182598
20.0,1669,6125.200147
20.0,2000,6165.602082
20.0,2004,6206.208953
18.0,2200,6250.950971
19.0,3030,6312.415556
20.0,3205,6377.421046
18.0,2652,6431.060302
19.0,3085,6493.80714
20.0,2006,6534.653148
20.0,1996,6574.856746
20.0,3061,6637.097148
20.0,3121,6700.209048
20.0,1562,6732.095707
20.0,1993,6772.620816
20.0,1564,6804.3735
19.0,3120,6867.868792
20.0,2005,6908.641754
20.0,3060,6970.934267
19.0,2162,7014.842877
20.0,1562,7046.752563
20.0,2001,7087.453291
20.0,3044,7149.26179
20.0,1990,7189.57517
20.0,3059,7251.486831
19.0,2108,7294.284839
18.0,2620,7347.614155
19.0,3032,7409.10791
20.0,1564,7440.300859
20.0,1566,7474.001128
19.0,3094,7538.686258
20.0,3089,7599.350576
19.0,2084,7639.473914
20.0,1564,7670.42052
20.0,1990,7708.09619
19.0,3044,7770.392706
