#{"t_start": 1511327525.9293113, "env_id": "PongNoFrameskip-v4", "gym_version": "0.9.3"}
r,l,t
-20.0,926,31.09371
-19.0,1082,60.975584
-21.0,762,81.876937
-21.0,762,102.978745
-21.0,761,124.158918
-20.0,956,150.565624
-21.0,943,176.058925
-20.0,872,200.375012
-21.0,911,225.251
-19.0,980,252.39573
-21.0,847,275.66487
-21.0,957,302.34192
-21.0,905,327.294081
-21.0,931,353.24266
-21.0,883,377.575094
-19.0,1302,413.564593
-19.0,1293,449.125099
-20.0,1331,485.923147
-17.0,1745,533.983208
-14.0,2113,592.697958
-13.0,2583,664.567649
-19.0,1152,696.428383
-21.0,761,717.727084
-21.0,762,739.142966
-20.0,1767,787.976895
9.0,3214,876.97577
-15.0,2456,945.114805
21.0,1990,1000.854636
-2.0,3408,1095.843565
15.0,1897,1148.312115
4.0,3348,1241.183331
19.0,2081,1298.952672
17.0,2179,1359.320886
19.0,1631,1404.415378
20.0,1566,1447.68432
20.0,1589,1491.240772
16.0,2273,1554.433863
20.0,1623,1599.20939
18.0,1951,1652.994995
17.0,1913,1705.924058
19.0,1697,1752.441827
20.0,1567,1795.337994
16.0,2262,1858.031321
17.0,2235,1919.886703
19.0,2115,1978.419947
16.0,2138,2037.998496
19.0,1874,2089.497068
17.0,2243,2152.177866
17.0,1938,2205.982247
18.0,2073,2263.396623
20.0,1565,2306.494271
19.0,1693,2353.322992
20.0,2003,2408.840073
20.0,1561,2452.209146
18.0,1785,2501.59573
20.0,1991,2556.890995
19.0,2196,2618.19162
20.0,2050,2674.838635
17.0,2238,2736.91343
20.0,2004,2792.107512
14.0,2351,2857.041573
20.0,2004,2912.390541
20.0,1567,2955.546916
17.0,1819,3005.658955
16.0,2108,3063.007309
20.0,2006,3106.995063
18.0,1991,3147.662425
18.0,2086,3189.898981
20.0,2005,3230.430447
19.0,2050,3272.00867
20.0,1993,3312.257191
19.0,2138,3355.413307
13.0,2633,3408.971859
20.0,2003,3449.588268
20.0,1566,3481.506712
21.0,1591,3513.778015
18.0,2178,3557.947669
20.0,1561,3589.682962
16.0,1926,3628.577701
20.0,1567,3660.316026
20.0,2007,3701.015033
19.0,1636,3734.273557
17.0,1792,3770.452906
19.0,2083,3812.822076
20.0,1994,3853.505198
20.0,1563,3885.032616
20.0,1746,3920.430943
12.0,2711,3975.390549
20.0,1585,4007.493908
20.0,3056,4069.580753
20.0,2060,4111.725917
20.0,3056,4173.805262
19.0,2174,4217.970051
20.0,2006,4258.730191
20.0,1991,4299.095097
20.0,3058,4360.979253
20.0,1564,4392.711285
20.0,1561,4424.610018
20.0,1565,4456.465654
20.0,3057,4518.340845
21.0,1591,4550.454879
19.0,2053,4591.837654
19.0,2138,4635.17589
20.0,1995,4675.728224
20.0,1561,4707.452121
19.0,2049,4748.848332
20.0,3131,4812.486595
20.0,1995,4852.812601
19.0,1896,4891.44229
19.0,2040,4933.246118
20.0,2061,4975.20793
19.0,2041,5016.50638
20.0,2004,5057.237729
20.0,3057,5119.267238
19.0,2065,5161.286229
18.0,2387,5209.667737
20.0,2005,5250.275546
20.0,3061,5312.723023
20.0,2036,5353.826674
19.0,2076,5396.00319
20.0,2055,5437.602993
20.0,1561,5469.419056
20.0,2029,5510.805554
19.0,1904,5549.436557
19.0,3092,5612.139446
20.0,2006,5652.903115
20.0,1996,5693.591974
20.0,1685,5727.867431
20.0,2005,5768.533801
19.0,2181,5812.94597
20.0,1562,5844.699774
20.0,1563,5876.333477
20.0,1567,5908.241724
20.0,1993,5948.509945
19.0,2138,5992.194384
21.0,3133,6055.833609
18.0,3067,6118.226104
20.0,1563,6149.912464
20.0,1564,6181.48272
19.0,2104,6224.173366
20.0,3120,6287.441699
20.0,2001,6328.146097
20.0,1561,6359.806144
20.0,2052,6401.286303
20.0,1990,6441.613567
20.0,3062,6503.765078
20.0,1561,6535.641663
15.0,2508,6586.279339
20.0,2023,6627.377508
18.0,2158,6671.107282
20.0,2018,6711.992255
20.0,1993,6752.599318
20.0,2003,6793.248022
20.0,3059,6855.408737
20.0,3060,6917.780792
20.0,2006,6958.579694
20.0,1562,6990.213762
20.0,2040,7031.840616
20.0,2044,7073.526997
20.0,1627,7106.523896
20.0,1561,7138.241592
18.0,2167,7182.196379
20.0,3057,7243.980776
19.0,2143,7287.488374
20.0,1995,7328.052695
18.0,3051,7390.120585
20.0,3037,7451.856392
15.0,2586,7507.589302
21.0,3028,7567.472526
20.0,2019,7606.728027
18.0,2293,7652.349123
20.0,1992,7690.110662
19.0,1898,7726.744729
20.0,1591,7761.514079
20.0,1997,7798.112556
