#{"t_start": 1511327527.0236099, "env_id": "PongNoFrameskip-v4", "gym_version": "0.9.3"}
r,l,t
-21.0,820,26.961694
-20.0,1118,57.900648
-21.0,761,78.793796
-21.0,764,99.989131
-21.0,758,121.08225
-19.0,1181,153.609521
-21.0,819,175.926937
-21.0,1181,208.588499
-20.0,881,232.731348
-21.0,938,258.734098
-21.0,898,283.438319
-21.0,896,308.278971
-21.0,1018,336.53016
-20.0,1136,367.977004
-19.0,1064,397.351535
-16.0,1381,435.414135
-19.0,1267,470.454515
-17.0,1908,522.922991
-17.0,1709,570.204082
-13.0,2348,635.830551
-15.0,1861,687.429669
-21.0,764,708.64851
-21.0,762,730.01343
-20.0,835,753.365984
-13.0,2867,832.587842
-15.0,2794,909.874545
11.0,2732,986.215947
19.0,1782,1035.982754
19.0,2044,1092.839036
14.0,2192,1153.411127
19.0,2045,1210.121788
13.0,2547,1281.026617
20.0,2004,1336.35135
20.0,2001,1391.704705
16.0,1775,1440.946076
14.0,2479,1509.054328
17.0,1970,1563.994894
17.0,2142,1622.960295
19.0,2078,1680.475235
17.0,1950,1733.848478
10.0,2861,1812.614153
19.0,2111,1871.101014
17.0,2185,1931.791815
20.0,1566,1974.897321
20.0,2031,2031.51059
20.0,1991,2086.284589
18.0,2147,2146.269009
20.0,1566,2189.694314
18.0,2122,2248.532923
12.0,2628,2321.01677
20.0,1991,2376.155773
20.0,1996,2431.624285
20.0,2062,2488.634565
18.0,1727,2536.667158
20.0,2005,2592.453403
14.0,2545,2663.105295
17.0,2163,2722.945315
18.0,1817,2773.278777
19.0,1886,2824.991785
20.0,1562,2868.173744
18.0,1788,2917.611664
12.0,2357,2982.59928
14.0,2368,3048.114214
20.0,2004,3095.058345
20.0,2056,3136.970017
17.0,1951,3176.476924
17.0,2244,3221.89381
20.0,1624,3254.814321
8.0,2762,3310.670829
18.0,1935,3349.779173
20.0,1561,3381.49571
20.0,1565,3413.24235
20.0,1565,3445.076425
20.0,1561,3476.712066
18.0,1934,3516.056933
20.0,2006,3556.728775
20.0,2127,3599.859718
19.0,1785,3636.012395
15.0,2514,3686.987454
20.0,1561,3718.546555
20.0,1994,3758.896756
18.0,3227,3824.572148
20.0,1995,3865.189038
20.0,2011,3905.677514
20.0,2003,3946.374755
19.0,1986,3986.816306
20.0,1562,4018.416818
21.0,3068,4080.795416
20.0,2006,4121.616794
15.0,2835,4179.296209
20.0,2001,4220.009032
17.0,2945,4279.775402
19.0,3062,4341.62243
18.0,2141,4385.158115
21.0,3016,4446.706671
20.0,1566,4478.481883
19.0,3093,4540.983553
20.0,2006,4581.585249
20.0,2007,4622.055868
20.0,1994,4662.575002
20.0,2007,4703.414186
17.0,2902,4762.286732
20.0,2005,4802.967957
20.0,2043,4844.192846
20.0,1564,4876.094107
20.0,2003,4916.93844
20.0,1990,4957.414836
19.0,2105,5000.232979
20.0,1561,5031.840481
19.0,3237,5097.767632
20.0,2001,5138.155115
20.0,3057,5200.363724
19.0,3153,5264.241871
20.0,3093,5327.367629
20.0,1634,5360.323199
20.0,1564,5392.077632
20.0,3061,5454.24739
20.0,1567,5486.112684
20.0,1564,5518.033027
20.0,1995,5558.582265
18.0,2088,5600.926327
19.0,2648,5654.610099
20.0,1991,5695.227802
20.0,1563,5727.023375
20.0,2549,5778.824057
20.0,1991,5819.304402
20.0,1995,5859.646338
20.0,2003,5900.521853
20.0,1991,5940.700963
20.0,2001,5981.580807
20.0,3055,6043.656675
20.0,2002,6084.219182
20.0,3055,6146.405077
20.0,2001,6186.88374
20.0,1994,6227.454743
20.0,3058,6289.415105
17.0,2185,6333.749995
19.0,2095,6376.170289
20.0,1622,6408.945596
20.0,3062,6471.027497
20.0,2022,6512.211052
20.0,2003,6552.927065
19.0,2041,6594.145133
20.0,1995,6634.707261
19.0,2134,6677.923203
20.0,2139,6721.256535
20.0,2001,6761.99817
19.0,2071,6804.150529
20.0,3058,6866.264343
20.0,3085,6929.14662
20.0,1564,6960.94219
20.0,1565,6992.662102
19.0,3118,7056.315816
20.0,1991,7096.728795
20.0,1595,7129.184077
20.0,2005,7169.680664
20.0,2090,7211.943192
20.0,1561,7243.601881
19.0,3095,7306.487156
18.0,2146,7350.198648
21.0,2037,7391.597436
20.0,2003,7431.962407
20.0,1564,7464.590452
20.0,1992,7507.401429
20.0,3062,7568.187062
19.0,2176,7611.328793
18.0,2117,7652.659036
20.0,2007,7690.517582
20.0,2005,7729.611369
20.0,3080,7791.357881
