#{"env_id": "PongNoFrameskip-v4", "t_start": 1511327455.6751363, "gym_version": "0.9.3"}
r,l,t
-19.0,1018,18.365144
-21.0,760,29.959508
-21.0,964,44.813395
-21.0,836,57.554066
-21.0,880,73.542964
-21.0,823,94.129179
-20.0,1000,120.288719
-21.0,853,142.920508
-21.0,910,167.179645
-19.0,1250,200.45178
-18.0,1220,232.864773
-21.0,954,257.997873
-19.0,1177,288.98141
-19.0,989,315.177433
-19.0,1067,343.561606
-17.0,1378,380.309012
-21.0,1321,415.184551
-19.0,1502,454.956858
-12.0,1950,506.618149
-14.0,2027,560.337484
11.0,2119,616.905021
-3.0,2592,686.157289
-2.0,2854,761.967465
3.0,2720,834.202543
-3.0,3046,915.097895
8.0,2643,986.128563
17.0,2169,1044.025674
20.0,2005,1097.224794
20.0,1566,1139.011062
20.0,1562,1180.547588
20.0,1561,1222.356875
15.0,2091,1278.217813
13.0,2169,1336.434667
19.0,2036,1391.175198
17.0,1811,1439.210402
20.0,1580,1481.505577
19.0,2040,1536.276657
17.0,1725,1581.801203
17.0,2249,1641.540228
16.0,1991,1694.420527
10.0,2803,1769.290875
20.0,2047,1824.205043
20.0,2006,1877.633461
20.0,1680,1922.636279
20.0,2004,1975.761208
20.0,2002,2029.238895
17.0,1850,2078.703295
20.0,1631,2122.061306
17.0,2459,2187.125373
18.0,2180,2245.493525
20.0,2004,2298.700045
17.0,2137,2355.840587
18.0,1723,2402.173856
20.0,2007,2455.756402
20.0,1594,2498.863092
20.0,1626,2542.516337
19.0,1685,2587.588243
20.0,2006,2641.119316
19.0,2114,2698.012477
19.0,2253,2757.740556
20.0,2004,2811.18478
17.0,2779,2884.990192
12.0,2424,2949.842264
20.0,2004,3003.106844
17.0,1772,3050.34526
20.0,1565,3091.921062
18.0,2222,3147.276744
18.0,2126,3189.458574
20.0,2007,3228.51701
21.0,1988,3267.132183
18.0,2143,3308.989982
17.0,2311,3354.27865
16.0,2323,3399.523344
20.0,2048,3439.504461
16.0,2499,3487.830148
20.0,2004,3526.803606
19.0,2146,3568.505293
21.0,1991,3607.316134
20.0,1589,3638.3457
20.0,2061,3678.533906
20.0,2002,3717.393754
17.0,2009,3756.744142
19.0,1662,3789.149947
17.0,2654,3840.772102
18.0,1779,3875.741882
20.0,1563,3906.231908
19.0,2872,3962.363588
20.0,2007,4001.322992
18.0,2084,4042.084809
21.0,1990,4080.867019
20.0,2790,4135.094847
19.0,1740,4168.880137
20.0,1566,4199.298787
20.0,1564,4229.690985
20.0,2006,4268.895854
19.0,2851,4324.364184
20.0,2005,4363.171594
20.0,2001,4401.903531
20.0,2001,4440.727842
20.0,2090,4481.393723
20.0,2003,4520.896035
20.0,1565,4551.315791
20.0,2789,4605.284225
19.0,2144,4646.747324
16.0,2486,4695.263659
20.0,2776,4749.732606
18.0,2944,4806.983219
19.0,2142,4849.16733
19.0,2042,4888.668999
18.0,2184,4931.213825
17.0,2309,4976.100516
20.0,2056,5015.735048
20.0,1653,5048.137504
20.0,2776,5102.031816
20.0,1654,5134.198896
20.0,2089,5175.241253
19.0,2753,5228.660655
20.0,1562,5259.126892
20.0,1562,5289.479779
20.0,1564,5319.830153
19.0,2143,5362.104744
20.0,2061,5402.1134
19.0,2866,5457.709957
18.0,1990,5496.577849
20.0,2035,5536.068469
20.0,1655,5568.19343
19.0,1954,5606.219965
20.0,2793,5660.538584
15.0,2446,5707.740205
19.0,2112,5748.755381
20.0,1567,5779.380157
19.0,2050,5819.045266
21.0,2034,5858.779148
20.0,2758,5912.34264
18.0,2089,5953.073707
18.0,1781,5987.670928
20.0,2032,6027.475543
20.0,2031,6066.956598
19.0,2883,6123.046966
19.0,2202,6165.761966
20.0,1561,6196.250622
13.0,2641,6247.333799
20.0,1561,6277.718564
20.0,1563,6307.905911
19.0,1656,6340.083581
20.0,2775,6393.806615
20.0,1566,6424.285434
20.0,1564,6454.557997
20.0,2262,6498.436619
18.0,2161,6540.568548
17.0,2350,6586.07603
20.0,2088,6626.624172
19.0,2192,6669.540571
20.0,2801,6723.872324
20.0,2025,6762.964233
20.0,1562,6793.455109
20.0,1561,6823.984406
19.0,2203,6866.771685
20.0,1595,6897.496577
18.0,2171,6939.504078
18.0,2276,6983.526881
19.0,2096,7024.337954
20.0,2001,7063.468417
21.0,1972,7101.53826
20.0,2003,7140.475589
20.0,1637,7172.057535
19.0,1803,7206.978764
20.0,1635,7238.750021
20.0,2116,7279.561112
19.0,2104,7320.277618
20.0,1565,7350.701847
20.0,1687,7383.506055
20.0,2789,7437.678176
20.0,1590,7468.604582
