#{"env_id": "PongNoFrameskip-v4", "t_start": 1511327455.4435751, "gym_version": "0.9.3"}
r,l,t
-21.0,851,16.007953
-21.0,786,27.948448
-21.0,840,40.935321
-21.0,817,53.479454
-21.0,896,67.165131
-20.0,959,90.784237
-18.0,1026,117.628045
-21.0,865,140.623308
-20.0,921,165.274531
-19.0,964,190.763607
-21.0,820,212.646717
-20.0,980,238.614865
-19.0,1062,266.69129
-18.0,1139,296.494962
-18.0,1105,325.854254
-21.0,835,348.176478
-18.0,1188,379.741517
-20.0,1446,417.979169
-18.0,1557,459.269414
-20.0,1585,501.267009
-16.0,2100,556.844873
10.0,2246,616.863102
-3.0,2607,686.471933
-1.0,2842,761.921514
-3.0,2707,833.852306
-2.0,2698,905.644798
18.0,2123,962.579302
19.0,1782,1010.008147
19.0,2086,1065.687195
18.0,2117,1121.998044
9.0,2668,1193.004589
17.0,2201,1252.033121
19.0,2086,1307.88752
20.0,2007,1361.944215
20.0,2004,1415.411303
18.0,1912,1466.299821
20.0,2004,1520.351657
18.0,2038,1574.273334
16.0,1878,1623.853915
17.0,1828,1672.740968
17.0,1822,1721.050705
20.0,2006,1774.61005
18.0,2077,1830.411912
20.0,2088,1886.190267
16.0,2073,1941.237696
18.0,2149,1998.482106
20.0,1590,2040.986036
17.0,2554,2108.999187
20.0,2005,2162.286421
19.0,1753,2208.717925
18.0,1726,2254.787638
18.0,2612,2324.476984
20.0,1626,2368.163602
18.0,2112,2424.654654
19.0,1693,2470.082379
20.0,1565,2512.523332
17.0,1965,2564.794926
20.0,1567,2606.960524
18.0,2273,2668.06325
20.0,1566,2709.664648
20.0,2006,2762.845644
17.0,2283,2823.776684
20.0,2004,2876.781133
20.0,2001,2930.653922
20.0,1562,2972.047407
19.0,2048,3026.767981
20.0,2001,3079.823133
20.0,2790,3149.80518
20.0,1562,3180.682259
18.0,2090,3221.375501
19.0,2835,3276.411919
20.0,1631,3308.391647
20.0,1565,3338.923923
20.0,1565,3369.598602
20.0,2006,3408.674835
18.0,2826,3463.607729
20.0,2794,3517.754655
20.0,2003,3556.810306
20.0,2006,3595.800012
17.0,2209,3638.964108
20.0,2006,3677.995745
20.0,2000,3716.889648
18.0,2395,3763.694466
20.0,2007,3802.916943
20.0,2001,3841.768362
19.0,2085,3882.677044
18.0,2347,3928.816778
20.0,2003,3967.58935
20.0,2062,4007.606942
17.0,2796,4062.487565
20.0,2028,4101.852479
20.0,2006,4140.834202
20.0,2002,4179.517202
20.0,2189,4222.286706
18.0,1666,4254.751662
18.0,2841,4309.872025
13.0,2522,4358.929106
20.0,2001,4397.790373
20.0,2003,4436.448704
19.0,2133,4478.00739
17.0,2156,4520.485472
19.0,2079,4561.000489
20.0,2789,4614.832559
19.0,2108,4655.820547
20.0,1565,4686.309299
20.0,2126,4728.184677
18.0,2141,4769.783092
20.0,1567,4800.332403
20.0,1688,4833.107129
20.0,2794,4887.693349
20.0,2004,4926.745554
18.0,2789,4980.83969
19.0,2080,5021.053735
20.0,2002,5060.110433
21.0,1971,5098.504812
20.0,2002,5137.5576
18.0,2871,5193.728251
19.0,2033,5233.030636
20.0,2005,5272.13981
20.0,1561,5302.489985
19.0,2113,5343.850877
19.0,1713,5377.472696
19.0,2198,5420.114033
18.0,2226,5463.315361
20.0,1561,5493.776945
19.0,2111,5534.68914
18.0,1797,5569.61657
18.0,2338,5615.148723
20.0,1623,5646.710136
19.0,2112,5687.628038
21.0,1974,5725.852013
18.0,2263,5769.810555
19.0,2042,5809.456109
20.0,2002,5848.347567
20.0,1621,5879.963354
20.0,2004,5918.926525
19.0,1730,5952.650008
20.0,2880,6008.89043
20.0,1683,6041.676715
20.0,2004,6080.604835
20.0,2865,6136.423813
18.0,2526,6185.54584
18.0,1811,6220.510442
19.0,2101,6261.21718
20.0,2007,6300.230626
20.0,1567,6330.587435
18.0,2855,6385.866424
20.0,1563,6416.193671
20.0,2044,6455.885963
20.0,2790,6510.130835
18.0,2264,6554.088013
20.0,2790,6608.405864
19.0,2113,6649.477514
20.0,2055,6689.54641
20.0,2836,6744.471904
20.0,2002,6783.38504
20.0,2006,6822.46874
20.0,1561,6852.853691
20.0,2002,6891.537271
20.0,2003,6930.241904
19.0,2128,6971.383403
20.0,1561,7001.862769
20.0,2007,7040.705338
20.0,2002,7079.872606
20.0,2029,7119.038928
20.0,1564,7149.511925
18.0,2208,7192.081997
20.0,2777,7246.010498
20.0,1655,7277.864642
18.0,2159,7319.670817
17.0,2430,7366.907188
18.0,2273,7411.099108
20.0,1565,7441.495987
20.0,2007,7480.689744
