#{"env_id": "PongNoFrameskip-v4", "t_start": 1511327455.7861042, "gym_version": "0.9.3"}
r,l,t
-20.0,839,15.440746
-19.0,1099,32.457336
-20.0,867,45.697197
-21.0,844,58.619613
-21.0,879,74.654686
-18.0,1278,107.829207
-21.0,790,128.597762
-20.0,1080,157.318239
-21.0,1076,185.930807
-18.0,1269,219.707814
-20.0,914,243.923229
-20.0,905,267.756434
-20.0,849,290.096267
-19.0,1013,316.861401
-19.0,1072,345.395512
-15.0,1404,382.767564
-20.0,1098,411.775789
-21.0,1228,444.407536
-13.0,1833,492.793714
-6.0,2492,558.977765
-11.0,2233,618.620048
14.0,1905,669.521168
19.0,1634,712.863562
-2.0,2839,788.161092
3.0,2820,863.194287
8.0,2470,928.905614
19.0,2051,984.041837
17.0,1776,1031.725824
18.0,2103,1087.37541
14.0,2126,1143.901791
19.0,2078,1199.290275
17.0,1885,1249.858854
20.0,2006,1303.639007
17.0,1844,1353.026731
20.0,2002,1406.780442
11.0,2193,1465.080642
17.0,1879,1515.817248
21.0,1988,1568.340642
16.0,2386,1631.42598
20.0,2031,1685.632595
20.0,2003,1738.887991
20.0,2003,1792.637371
19.0,2042,1847.293829
20.0,2151,1904.828886
20.0,2002,1957.933898
20.0,2002,2011.424356
13.0,2527,2078.796989
20.0,2002,2132.016621
20.0,2000,2184.865441
20.0,2001,2238.481412
17.0,1896,2288.731226
19.0,2039,2343.328381
19.0,2127,2400.457267
16.0,1897,2451.162722
15.0,2274,2512.680649
18.0,2512,2579.902039
20.0,1561,2621.287441
20.0,2007,2675.70777
17.0,1755,2722.290665
20.0,2006,2775.449084
20.0,2001,2828.955701
19.0,2084,2884.125943
17.0,2156,2941.804301
20.0,2006,2995.05437
19.0,2088,3050.725183
18.0,2651,3121.186536
20.0,2005,3165.420015
20.0,2003,3204.314363
20.0,2006,3243.302183
20.0,2002,3282.181927
17.0,3091,3342.685554
20.0,2150,3384.566559
20.0,2003,3423.710034
18.0,2106,3464.524167
20.0,1655,3496.592135
15.0,2462,3544.570752
20.0,1564,3575.061547
20.0,2610,3625.899086
20.0,1562,3656.245065
19.0,2108,3697.406444
20.0,2004,3736.334444
20.0,2003,3775.621385
18.0,1948,3813.603789
20.0,2005,3852.444278
19.0,2042,3892.57301
19.0,2102,3933.917187
18.0,2024,3973.082733
14.0,2724,4026.074723
19.0,1685,4059.046983
19.0,2036,4098.620291
16.0,2308,4143.55554
20.0,1564,4173.833549
20.0,2003,4212.829039
19.0,2775,4266.914039
20.0,2001,4305.731211
20.0,2005,4344.839858
20.0,2107,4385.656411
13.0,2726,4438.415607
20.0,2793,4492.88946
19.0,2823,4548.316491
20.0,2002,4587.100999
18.0,1950,4624.923467
20.0,2004,4663.691941
18.0,2858,4719.806028
18.0,2201,4762.807342
19.0,2182,4805.110322
19.0,1747,4839.204501
19.0,1746,4873.375272
20.0,1567,4903.865567
19.0,2054,4943.652871
17.0,2304,4988.478494
18.0,2064,5028.440731
19.0,2050,5068.413511
18.0,2091,5108.999367
20.0,1562,5139.603388
18.0,1722,5173.279797
20.0,1564,5203.725378
16.0,2329,5249.086503
19.0,2114,5290.095424
20.0,1562,5320.429065
20.0,2793,5375.324549
18.0,2201,5418.030206
19.0,2148,5459.648893
20.0,2751,5513.412492
20.0,1682,5546.052439
21.0,1974,5584.262831
20.0,2004,5623.343588
20.0,2144,5665.082695
20.0,1567,5695.160996
20.0,2794,5749.389841
20.0,2792,5803.758101
20.0,2001,5842.675671
20.0,2758,5896.261916
20.0,1563,5926.742263
16.0,2317,5971.959063
18.0,2130,6013.439492
19.0,2276,6057.797793
20.0,2140,6099.243809
20.0,2005,6138.479161
21.0,2736,6191.713317
20.0,2002,6230.414976
19.0,1694,6263.120688
20.0,1692,6295.940699
20.0,1686,6328.69276
20.0,1631,6360.238894
18.0,2277,6404.452691
20.0,2090,6445.073226
19.0,2203,6487.823816
20.0,2790,6542.093234
20.0,2002,6580.950456
19.0,1717,6614.26181
19.0,2851,6669.931094
20.0,2001,6708.782794
20.0,1561,6738.934892
19.0,2279,6783.217856
20.0,2000,6822.197431
20.0,1625,6853.780607
19.0,2137,6895.187753
19.0,2142,6936.500747
20.0,2005,6975.275769
20.0,2787,7029.517467
20.0,1563,7059.95118
20.0,2055,7099.839445
19.0,2212,7142.88534
18.0,2189,7184.990214
20.0,1693,7217.844295
20.0,2960,7275.181037
20.0,2775,7328.971256
20.0,2064,7368.974224
17.0,2323,7414.14702
20.0,2003,7453.175926
