#{"t_start": 1511316779.5389473, "env_id": "BreakoutNoFrameskip-v4", "gym_version": "0.9.3"}
r,l,t
1.0,173,9.317504
0.0,127,13.12634
1.0,173,18.034941
2.0,199,23.760587
0.0,129,27.425427
3.0,251,34.776023
3.0,250,42.047083
0.0,127,45.66718
0.0,127,49.097772
1.0,157,53.543003
1.0,157,57.925303
1.0,177,63.111603
2.0,222,69.56372
0.0,125,72.966339
2.0,223,79.529807
4.0,296,88.495025
2.0,224,94.984521
3.0,271,102.856915
2.0,224,109.34205
3.0,246,116.424683
0.0,129,120.111515
2.0,198,125.826994
0.0,127,129.255315
1.0,157,133.606909
0.0,127,137.103033
0.0,127,140.553437
0.0,127,144.010974
3.0,248,151.200499
0.0,129,154.687054
4.0,297,163.286139
2.0,200,169.177216
5.0,331,178.940703
0.0,129,182.437707
5.0,350,192.874439
1.0,176,197.91442
3.0,248,205.359858
9.0,404,217.190685
0.0,127,220.77641
0.0,125,224.293583
0.0,129,227.605629
0.0,129,231.028163
0.0,125,234.602643
0.0,129,238.172441
0.0,127,241.585128
2.0,200,247.192708
0.0,129,250.804325
2.0,202,256.693677
0.0,129,260.470767
0.0,127,263.970345
3.0,228,270.646786
0.0,127,274.192715
0.0,127,277.561431
0.0,127,281.07417
0.0,129,284.609416
2.0,198,290.287164
4.0,299,299.466221
0.0,127,303.086721
0.0,127,306.491005
1.0,157,310.802321
0.0,129,314.441734
1.0,172,319.380005
1.0,177,324.43736
0.0,127,328.004086
1.0,171,332.897872
0.0,129,336.52995
4.0,297,345.422739
1.0,155,349.745556
2.0,202,355.386754
0.0,129,358.67738
2.0,204,364.331078
6.0,377,375.713871
1.0,157,380.23342
3.0,249,387.490141
6.0,416,399.92428
5.0,372,411.061718
0.0,129,414.72844
3.0,212,420.896476
2.0,201,426.527418
2.0,204,432.508874
3.0,248,439.706861
2.0,201,445.436377
4.0,261,452.996418
10.0,466,466.792523
1.0,178,471.874594
0.0,127,475.177409
5.0,308,484.241469
10.0,449,497.355748
8.0,300,506.054315
9.0,425,518.653754
4.0,285,526.868682
2.0,207,532.752204
1.0,153,536.990508
3.0,254,544.222259
10.0,431,556.861286
0.0,127,560.184049
10.0,503,574.968004
7.0,248,581.953411
12.0,302,590.610769
13.0,578,607.70506
7.0,374,618.373421
11.0,271,626.137503
10.0,452,639.296531
10.0,377,650.227769
10.0,552,666.291116
14.0,417,678.297111
14.0,419,690.52342
8.0,467,704.009192
11.0,472,717.649208
9.0,496,732.079621
15.0,663,751.639535
17.0,495,766.258833
15.0,549,782.313494
11.0,472,796.036316
15.0,630,814.492612
11.0,530,829.842423
11.0,548,846.006053
23.0,863,870.807199
14.0,500,885.62468
11.0,577,902.411035
10.0,477,916.317947
8.0,485,930.19494
18.0,630,948.924683
10.0,511,963.791476
13.0,612,981.435599
16.0,556,997.635841
13.0,589,1014.841355
17.0,501,1029.419053
16.0,558,1045.943706
13.0,593,1062.842915
19.0,707,1083.363997
20.0,672,1102.876471
24.0,726,1123.82
18.0,756,1145.871498
27.0,981,1174.799451
14.0,703,1195.049318
20.0,702,1215.483577
33.0,852,1240.486643
22.0,509,1255.05161
13.0,595,1272.324981
18.0,672,1291.890862
20.0,586,1308.950876
36.0,985,1337.819377
45.0,1130,1370.888549
18.0,631,1389.124641
22.0,921,1416.329306
39.0,993,1445.250248
18.0,673,1464.84891
48.0,965,1492.946524
43.0,1015,1522.465607
17.0,579,1538.851777
66.0,1528,1583.367239
69.0,1269,1620.300458
58.0,968,1648.39203
55.0,1300,1686.879529
65.0,1237,1722.704597
47.0,1297,1760.323188
31.0,759,1781.935105
234.0,1104,1814.114073
37.0,1100,1846.235094
27.0,571,1862.719835
48.0,1196,1897.462277
49.0,1310,1935.469355
49.0,940,1962.937146
45.0,1148,1996.057178
81.0,1239,2032.333004
24.0,881,2057.608479
42.0,967,2085.514857
277.0,1527,2129.787698
56.0,1227,2165.601773
55.0,1095,2197.152392
106.0,1452,2239.510214
185.0,1612,2286.129974
97.0,1477,2329.339187
137.0,1677,2378.495834
232.0,1551,2423.436988
76.0,1292,2461.015797
148.0,1589,2507.225906
85.0,1385,2547.490742
64.0,1447,2589.198236
120.0,1361,2628.393544
310.0,1941,2684.388926
82.0,1502,2727.886516
201.0,1872,2782.235822
223.0,1639,2829.459796
168.0,1737,2879.654641
90.0,1556,2924.679247
99.0,1241,2960.553473
333.0,2095,3021.110914
299.0,2048,3080.608776
302.0,1754,3131.850304
305.0,1579,3177.160566
384.0,1705,3227.036713
327.0,2007,3285.101062
333.0,2164,3347.503747
28.0,939,3374.245494
382.0,2302,3440.589504
223.0,2123,3502.221629
353.0,1781,3553.746551
326.0,2005,3611.55379
151.0,1937,3667.302218
338.0,1639,3714.532388
291.0,1654,3762.192262
409.0,2126,3823.204354
315.0,3021,3910.026566
296.0,2205,3973.165617
412.0,2181,4035.621876
430.0,2021,4093.730473
418.0,2356,4161.360901
343.0,2376,4229.896725
412.0,2709,4308.145519
415.0,2277,4373.868018
426.0,2714,4451.947753
383.0,2022,4509.922778
418.0,2920,4594.619179
428.0,3930,4706.911729
377.0,1748,4756.624374
325.0,1581,4801.840746
425.0,2159,4863.544145
343.0,2356,4930.788394
421.0,2402,5000.143496
414.0,3643,5104.74035
405.0,2103,5165.164469
475.0,3328,5260.383484
424.0,3241,5353.285374
345.0,2149,5414.473264
428.0,5907,5583.926047
424.0,2666,5659.983855
390.0,1631,5706.878008
423.0,3313,5801.988002
417.0,2883,5884.775117
404.0,2136,5945.836048
428.0,4247,6066.92404
394.0,2330,6133.377576
419.0,2390,6201.872304
404.0,4998,6344.504932
328.0,9959,6629.728062
402.0,2072,6688.752199
419.0,2781,6768.323875
467.0,5170,6915.705146
427.0,2355,6982.712964
412.0,2527,7054.301097
432.0,2809,7134.843498
373.0,2269,7198.782861
