#{"t_start": 1511316779.3320782, "env_id": "BreakoutNoFrameskip-v4", "gym_version": "0.9.3"}
r,l,t
1.0,159,9.044818
0.0,129,12.971066
0.0,127,16.428248
0.0,125,19.914485
2.0,220,26.336534
5.0,352,36.76623
1.0,177,41.828888
0.0,127,45.509657
1.0,172,50.38878
2.0,201,56.266407
0.0,129,59.737069
2.0,198,65.353801
0.0,127,69.011623
1.0,173,73.820634
0.0,125,77.459279
0.0,127,80.966818
1.0,175,86.08188
4.0,302,95.011203
0.0,125,98.508896
1.0,173,103.305833
0.0,127,106.663817
2.0,220,112.976588
0.0,129,116.597147
2.0,198,122.34465
0.0,127,125.942531
2.0,200,131.619074
0.0,129,135.116925
0.0,127,138.532042
0.0,127,142.108569
2.0,200,147.720672
5.0,350,157.981436
2.0,200,163.664266
0.0,125,167.138083
4.0,299,176.024542
9.0,404,187.969373
0.0,127,191.638099
5.0,350,202.111194
7.0,430,214.866238
0.0,127,218.34543
6.0,382,229.678756
0.0,127,232.992742
10.0,432,245.891536
5.0,344,256.16935
0.0,127,259.814598
5.0,350,270.355821
0.0,125,273.78392
0.0,129,277.217583
0.0,127,280.796065
2.0,198,286.356317
1.0,155,290.726008
5.0,350,301.422911
2.0,202,307.418583
2.0,203,313.305544
0.0,129,316.826296
3.0,248,324.050678
3.0,232,330.796112
0.0,129,334.36226
2.0,199,340.161141
9.0,404,352.271767
2.0,186,357.426687
10.0,453,370.834546
7.0,426,383.560064
1.0,155,388.049648
5.0,281,396.198298
6.0,396,408.008287
6.0,400,420.288235
2.0,200,425.923796
2.0,190,431.385054
2.0,202,437.033158
5.0,350,447.470268
1.0,173,452.260329
0.0,125,455.733433
3.0,214,461.715773
7.0,429,474.464416
2.0,185,479.734642
10.0,430,492.50679
4.0,281,500.462758
3.0,232,506.99527
12.0,320,516.342109
8.0,419,528.728409
1.0,177,533.85631
9.0,506,548.497632
1.0,174,553.389642
7.0,431,565.921099
8.0,419,578.049777
4.0,265,585.768211
14.0,418,597.977282
12.0,508,612.823625
12.0,320,621.925676
14.0,629,640.463439
11.0,422,652.604896
11.0,428,665.115231
12.0,457,678.293636
12.0,320,687.529391
7.0,387,698.764081
15.0,587,715.776663
11.0,539,731.381535
10.0,479,745.441597
14.0,483,759.638746
15.0,709,780.473347
9.0,439,793.239568
3.0,237,800.113742
13.0,515,815.015303
14.0,520,830.010278
10.0,395,841.568446
12.0,504,856.038869
24.0,779,878.730172
17.0,684,898.761282
19.0,646,917.821611
16.0,605,935.340256
18.0,735,957.09539
18.0,775,979.773532
16.0,723,1000.897103
20.0,676,1020.52105
24.0,847,1045.772179
9.0,501,1060.047724
21.0,816,1083.717035
16.0,548,1099.649137
18.0,610,1117.037356
14.0,705,1137.602632
20.0,887,1163.538731
15.0,639,1182.396145
29.0,766,1204.332415
20.0,761,1226.687803
21.0,804,1250.163857
24.0,678,1269.868136
16.0,606,1287.470119
18.0,736,1308.933746
31.0,901,1335.263755
11.0,495,1349.513638
43.0,1213,1385.047329
10.0,526,1400.229028
30.0,1031,1430.569402
21.0,739,1452.177478
36.0,821,1475.997084
42.0,960,1503.895231
38.0,1059,1534.469847
52.0,1311,1572.701752
32.0,794,1595.587788
34.0,870,1620.716335
41.0,867,1645.948267
48.0,1191,1681.010464
47.0,1072,1712.15757
28.0,808,1735.378888
46.0,1379,1775.32576
39.0,685,1795.211961
43.0,1117,1827.692778
35.0,699,1847.820333
32.0,915,1874.539044
57.0,1252,1910.710813
75.0,1475,1953.835979
65.0,955,1981.483573
61.0,1384,2021.81505
90.0,1466,2064.367919
63.0,1297,2101.957474
68.0,1378,2142.02229
71.0,1552,2187.172623
67.0,1241,2223.212377
69.0,1292,2260.782623
100.0,1287,2298.049759
48.0,868,2323.21669
52.0,841,2347.415554
74.0,1505,2391.325478
109.0,1540,2436.268723
81.0,1036,2466.260442
113.0,1337,2504.914387
97.0,1531,2549.68631
74.0,1194,2583.982153
109.0,1470,2626.242213
191.0,1947,2682.360293
323.0,1654,2730.387659
355.0,1810,2782.909515
66.0,1023,2812.234684
46.0,1094,2843.602782
270.0,1627,2890.700646
344.0,1737,2940.810198
236.0,1764,2992.008622
51.0,1110,3024.025273
55.0,761,3045.726701
388.0,2098,3106.778455
363.0,2251,3172.129762
398.0,1885,3227.112427
185.0,1763,3278.29086
358.0,1759,3328.805806
136.0,1468,3371.098151
380.0,2171,3433.44397
339.0,1970,3490.600738
117.0,1437,3531.971003
364.0,1909,3587.052271
383.0,2222,3651.31797
346.0,2018,3709.469298
330.0,1931,3765.101586
352.0,2331,3832.213793
383.0,2294,3897.686783
114.0,1594,3943.613473
370.0,2272,4008.49009
155.0,1823,4060.898488
