#{"t_start": 1511316779.5162203, "env_id": "BreakoutNoFrameskip-v4", "gym_version": "0.9.3"}
r,l,t
0.0,127,7.61487
2.0,201,13.99812
2.0,217,20.392836
2.0,192,25.925088
0.0,127,29.397807
0.0,127,32.814226
1.0,153,37.120626
0.0,129,40.779393
0.0,129,44.42398
0.0,129,47.841011
0.0,129,51.485139
0.0,125,55.060885
0.0,129,58.545338
3.0,248,65.816983
3.0,272,73.83248
1.0,173,78.868916
3.0,249,86.331121
2.0,202,92.271478
1.0,175,97.20508
1.0,155,101.275297
0.0,129,104.976489
1.0,175,109.859022
0.0,127,113.207959
0.0,127,116.82139
0.0,129,120.503936
0.0,129,123.850963
2.0,202,129.784911
1.0,173,134.73195
2.0,200,140.34022
1.0,173,145.222667
0.0,129,148.88326
1.0,157,153.054004
1.0,157,157.491157
0.0,129,161.057774
0.0,129,164.57212
2.0,200,170.489536
2.0,202,176.182479
0.0,129,179.808792
4.0,299,188.524447
0.0,127,192.077948
2.0,202,197.878686
5.0,350,208.415127
2.0,202,214.202554
0.0,125,217.483752
5.0,350,227.79152
6.0,397,239.670601
0.0,127,243.064592
2.0,202,248.886919
4.0,319,258.46065
3.0,248,265.805813
0.0,129,269.401555
0.0,129,272.921993
3.0,248,280.174818
1.0,175,285.066002
4.0,299,294.136748
0.0,129,297.772095
0.0,129,301.273772
0.0,129,304.978581
0.0,129,308.632066
5.0,350,318.934987
0.0,125,322.443628
0.0,129,325.974465
0.0,127,329.365302
3.0,248,336.814762
5.0,372,347.939306
1.0,157,352.267554
2.0,198,357.754721
1.0,157,362.098718
0.0,129,365.656091
4.0,278,373.57505
2.0,218,380.161544
2.0,202,386.019114
5.0,331,395.77169
6.0,378,407.05988
1.0,157,411.615928
0.0,125,415.161181
2.0,202,420.950138
5.0,347,431.205326
1.0,157,435.58502
5.0,309,444.693042
0.0,127,448.187968
9.0,382,459.448833
0.0,127,462.651413
2.0,185,468.093536
9.0,404,479.871284
2.0,226,486.557485
2.0,202,492.162114
5.0,345,502.105717
0.0,129,505.603786
0.0,129,509.051813
7.0,399,520.988632
12.0,442,533.960692
3.0,236,540.560066
17.0,639,559.383532
4.0,244,566.326305
6.0,324,575.674718
7.0,428,588.145818
7.0,392,599.623032
12.0,536,615.173522
8.0,441,628.015645
4.0,264,635.576653
11.0,500,650.199913
10.0,470,663.822248
4.0,280,671.80732
8.0,380,682.82207
13.0,667,702.319039
12.0,521,717.373703
6.0,351,727.59506
19.0,732,749.100679
15.0,436,761.870371
15.0,604,779.595989
27.0,696,800.148586
11.0,522,815.343221
10.0,483,829.258359
17.0,478,843.195262
23.0,722,864.093889
14.0,419,876.190915
7.0,429,888.721022
9.0,502,903.145362
18.0,684,923.324635
12.0,592,940.53571
18.0,525,955.89572
17.0,666,975.528736
15.0,423,987.347398
21.0,711,1008.204552
17.0,603,1025.933748
10.0,512,1040.950762
19.0,806,1064.427459
27.0,781,1087.213387
9.0,464,1100.469748
24.0,984,1129.07022
12.0,576,1145.677014
24.0,741,1167.344585
14.0,671,1186.9283
26.0,718,1207.777774
27.0,902,1234.346861
15.0,678,1253.895103
8.0,301,1262.377555
19.0,809,1286.090661
23.0,625,1304.300378
16.0,631,1322.615235
35.0,1025,1352.553889
15.0,678,1372.278005
30.0,903,1398.613205
33.0,936,1426.136655
24.0,785,1448.970781
28.0,748,1470.698906
45.0,1123,1503.479093
23.0,657,1522.450816
11.0,495,1536.341168
22.0,812,1560.009568
34.0,841,1584.206906
25.0,866,1609.048425
38.0,1093,1641.086654
42.0,1190,1675.944039
27.0,736,1697.351496
35.0,1016,1726.742008
27.0,826,1750.558146
27.0,860,1775.312355
76.0,1716,1825.508253
68.0,1238,1861.601104
33.0,641,1880.091255
51.0,1198,1914.919515
37.0,969,1942.960253
37.0,783,1965.778176
24.0,730,1986.771894
58.0,1193,2021.302961
96.0,1607,2067.83875
112.0,1503,2111.804389
35.0,825,2135.403357
55.0,1024,2165.251717
55.0,1294,2202.666472
87.0,1405,2243.523011
62.0,1258,2279.822487
57.0,1316,2318.2557
277.0,1603,2365.214942
71.0,1235,2401.060319
101.0,1527,2445.624609
19.0,739,2466.724044
303.0,1576,2512.462143
214.0,1526,2556.828958
90.0,1427,2597.966389
190.0,1621,2644.783333
84.0,1230,2679.928656
127.0,1307,2717.816194
55.0,1254,2754.072366
261.0,1382,2793.995449
113.0,1547,2838.549939
208.0,1729,2888.440968
130.0,1593,2934.491011
197.0,1880,2989.075298
369.0,1740,3039.372209
369.0,1868,3093.663031
161.0,1523,3138.137087
379.0,2550,3212.072357
312.0,1832,3265.433158
36.0,773,3287.62064
211.0,1755,3338.051971
426.0,2232,3402.189804
93.0,1472,3444.559669
355.0,1909,3499.786817
290.0,1533,3544.222282
250.0,1949,3600.343316
347.0,1820,3652.897967
38.0,718,3673.137908
76.0,1333,3711.454493
150.0,1629,3758.362541
353.0,2369,3826.456164
392.0,2207,3889.733306
390.0,2170,3952.121699
410.0,2384,4020.231006
345.0,2140,4081.980096
428.0,2650,4157.9839
371.0,2038,4216.651497
369.0,2113,4277.677353
427.0,2892,4361.018538
418.0,2925,4445.442336
126.0,1756,4495.647172
384.0,2167,4558.656485
424.0,2667,4635.051728
387.0,2218,4698.257974
421.0,2590,4771.89357
367.0,2421,4841.455667
440.0,5761,5007.531774
428.0,5120,5154.51031
268.0,1837,5207.080874
414.0,2473,5277.760836
383.0,2259,5342.393453
424.0,2124,5402.862669
362.0,1971,5459.18292
292.0,2066,5518.267834
431.0,8363,5758.78005
465.0,3311,5853.536316
421.0,7680,6073.464339
333.0,2111,6133.862821
337.0,2281,6199.226325
405.0,3044,6285.811072
416.0,9085,6546.095628
267.0,1797,6597.177275
423.0,7118,6801.064989
428.0,6225,6978.568407
343.0,2031,7035.949726
331.0,2382,7104.081913
197.0,1678,7151.647467
416.0,2110,7211.053978
387.0,2012,7268.573334
405.0,6628,7456.098038
439.0,6676,7646.419282
381.0,3230,7738.538106
89.0,1553,7782.268844
428.0,2569,7855.322388
158.0,1669,7902.634574
434.0,3145,7993.121058
431.0,3742,8100.319514
409.0,2667,8176.609448
357.0,2701,8254.014404
406.0,4600,8384.876116
397.0,5598,8544.532493
386.0,2801,8624.560891
406.0,2291,8689.427092
60.0,630,8707.391758
360.0,2400,8775.252231
428.0,5025,8918.362129
362.0,2083,8977.155463
507.0,4676,9111.064693
826.0,5836,9277.190099
425.0,6056,9449.956206
405.0,4063,9520.863965
417.0,4970,9602.871038
413.0,3457,9659.168608
407.0,2401,9698.074534
