#{"t_start": 1511316779.507097, "env_id": "BreakoutNoFrameskip-v4", "gym_version": "0.9.3"}
r,l,t
1.0,173,9.349194
0.0,129,13.221605
7.0,323,22.82443
0.0,125,26.277625
1.0,178,31.394793
0.0,127,34.908614
2.0,199,40.589424
2.0,202,46.567191
2.0,222,52.905538
0.0,127,56.596763
3.0,248,63.711101
1.0,158,68.325887
4.0,279,76.509638
2.0,201,82.446124
2.0,190,87.955483
2.0,224,94.538328
3.0,249,101.546774
0.0,127,105.150157
2.0,201,110.77725
1.0,172,115.76753
0.0,125,119.255953
1.0,153,123.438229
4.0,298,132.340611
6.0,376,143.303478
0.0,125,146.789325
0.0,125,150.200854
5.0,350,160.481383
2.0,198,166.144243
2.0,202,171.962197
0.0,129,175.500742
9.0,404,187.530722
0.0,129,191.143573
0.0,127,194.752505
5.0,350,205.261743
2.0,200,210.868472
9.0,404,222.92174
5.0,350,233.162082
0.0,127,236.547246
0.0,125,240.100016
4.0,297,248.769729
0.0,125,252.012484
0.0,127,255.679288
0.0,127,259.381455
0.0,129,262.88071
5.0,350,273.391808
5.0,350,283.685344
0.0,127,287.197478
6.0,373,298.670613
0.0,127,302.07557
0.0,129,305.689466
2.0,202,311.53462
3.0,246,318.779465
4.0,280,327.080765
0.0,125,330.480444
5.0,372,341.732843
1.0,175,346.788513
1.0,159,351.148757
3.0,247,358.089862
3.0,216,364.119475
0.0,129,367.787906
1.0,173,372.625593
4.0,285,381.157856
2.0,206,387.176245
2.0,201,392.868641
3.0,248,400.103959
5.0,372,411.300173
1.0,157,415.8154
2.0,202,421.59468
2.0,222,428.133707
3.0,248,435.213812
4.0,248,442.356994
1.0,157,446.812477
3.0,231,453.475417
6.0,396,465.077247
2.0,224,471.574596
7.0,432,484.38425
12.0,509,499.118644
3.0,214,505.32936
7.0,397,516.957806
9.0,402,528.930859
1.0,176,533.855806
23.0,703,554.54636
5.0,329,563.937381
6.0,338,573.698049
4.0,279,581.819795
7.0,422,594.173156
12.0,323,603.470316
9.0,452,616.615152
9.0,510,631.368252
12.0,498,645.957304
13.0,589,663.252128
12.0,320,672.371633
8.0,438,685.170184
8.0,463,698.64579
10.0,536,714.008612
10.0,393,725.331303
4.0,288,733.560606
18.0,679,753.659671
6.0,322,762.979948
9.0,510,777.906333
15.0,606,795.705323
13.0,368,806.423975
14.0,403,817.929325
11.0,409,829.682863
14.0,546,845.713739
17.0,501,860.076965
17.0,510,874.610271
26.0,531,890.207864
12.0,519,905.528956
16.0,632,923.832336
19.0,653,942.858319
21.0,713,963.972806
22.0,803,987.235205
31.0,904,1013.845358
12.0,528,1029.391484
16.0,622,1047.822083
16.0,492,1061.634732
31.0,585,1078.639802
12.0,529,1094.17728
11.0,571,1110.232543
19.0,588,1127.335529
23.0,743,1148.994262
14.0,681,1168.800041
16.0,709,1189.425746
33.0,887,1215.261811
22.0,605,1233.022082
21.0,755,1254.891835
32.0,817,1278.882133
23.0,700,1299.311263
30.0,668,1318.636759
27.0,892,1344.537384
32.0,907,1371.215479
22.0,697,1391.297042
22.0,672,1411.1764
39.0,1043,1441.569782
37.0,1204,1476.903486
25.0,810,1500.346541
33.0,867,1525.554872
24.0,871,1550.606001
41.0,1241,1586.641812
52.0,1326,1625.288251
20.0,568,1641.573258
43.0,1076,1673.125787
47.0,1069,1704.161406
33.0,910,1730.446505
29.0,757,1752.36667
35.0,974,1780.250804
71.0,1491,1824.086768
45.0,967,1852.122561
38.0,825,1876.014019
25.0,864,1901.036242
38.0,1074,1932.028254
50.0,1131,1965.258487
62.0,1266,2001.65525
75.0,1085,2033.428788
57.0,1282,2070.493119
51.0,1075,2101.56162
66.0,1441,2143.647049
64.0,1102,2175.483143
55.0,1118,2207.90132
36.0,801,2231.180341
72.0,1072,2262.063708
68.0,1390,2302.3589
58.0,1100,2334.405572
225.0,1526,2379.040439
38.0,975,2407.2065
324.0,1924,2463.268434
74.0,1364,2502.814773
186.0,1710,2552.537502
134.0,1776,2603.726834
154.0,1803,2655.947124
234.0,1676,2704.256278
167.0,1682,2752.959328
105.0,1400,2793.569081
215.0,1440,2834.90744
86.0,1164,2868.489354
404.0,2067,2928.287243
250.0,1610,2974.931165
197.0,1907,3030.06591
106.0,1504,3073.781452
152.0,1490,3117.20599
153.0,1625,3163.758926
338.0,1876,3218.582282
247.0,1853,3272.541367
309.0,1755,3322.868398
80.0,1424,3363.801076
111.0,1438,3405.165452
285.0,1617,3451.589734
359.0,2047,3510.91156
212.0,1847,3564.474355
403.0,3486,3665.024977
277.0,1730,3715.045264
311.0,1609,3761.284487
415.0,2423,3831.018214
373.0,1998,3888.148741
290.0,1664,3935.911455
410.0,2165,3997.805719
396.0,2326,4064.791565
436.0,3069,4153.029314
396.0,2915,4236.945995
424.0,2633,4313.19517
350.0,1887,4367.266044
399.0,2206,4430.866584
417.0,2783,4510.909066
371.0,1687,4559.924327
366.0,1718,4609.020283
389.0,1937,4663.961421
252.0,1763,4714.504954
303.0,2092,4773.927155
397.0,1791,4825.327515
432.0,14643,5247.187145
413.0,2652,5323.073997
388.0,2506,5394.543473
310.0,1914,5449.239535
427.0,2260,5513.767958
435.0,3656,5618.38385
427.0,4996,5762.269028
434.0,3216,5854.296133
415.0,3622,5958.238191
431.0,3310,6052.412563
852.0,4947,6194.225873
414.0,7503,6408.754253
452.0,3822,6518.426629
374.0,2565,6591.083912
390.0,2369,6658.574258
410.0,2188,6721.000051
400.0,2934,6804.996299
421.0,2186,6866.942449
428.0,2698,6943.509595
404.0,2296,7008.916793
422.0,2820,7089.199063
416.0,2475,7159.706894
202.0,1904,7213.235339
292.0,1709,7262.075302
510.0,5237,7410.25404
424.0,6197,7586.958426
421.0,3463,7684.997325
530.0,2968,7769.462664
412.0,6237,7948.002001
429.0,2191,8010.858765
425.0,3553,8112.592124
388.0,1507,8155.370178
423.0,5075,8300.701001
428.0,4446,8427.214907
382.0,2639,8502.510874
424.0,2554,8574.970092
457.0,4325,8698.571216
420.0,2417,8767.107386
263.0,1999,8823.52287
434.0,2860,8905.403146
421.0,4721,9039.663357
654.0,6675,9230.296661
414.0,3749,9336.634009
836.0,4864,9468.589451
421.0,4808,9547.83917
424.0,8021,9679.188771
