#{"t_start": 1511316779.0812814, "env_id": "BreakoutNoFrameskip-v4", "gym_version": "0.9.3"}
r,l,t
0.0,127,8.051241
0.0,127,12.107057
2.0,204,17.95032
0.0,129,21.685123
0.0,129,25.135959
1.0,158,29.701469
1.0,172,34.526662
3.0,248,41.823953
1.0,159,46.462827
0.0,127,49.942069
3.0,233,56.795317
2.0,202,62.49939
0.0,125,65.944137
1.0,172,70.952271
2.0,201,76.822313
0.0,129,80.269632
1.0,171,85.349731
0.0,125,88.873041
2.0,224,95.365774
0.0,129,98.93224
1.0,173,103.753539
1.0,170,108.468303
0.0,127,111.951384
0.0,125,115.484402
0.0,127,118.907559
4.0,319,128.33559
2.0,202,134.129895
0.0,125,137.588695
5.0,330,147.28403
0.0,127,150.789168
2.0,198,156.344599
5.0,328,166.007522
0.0,127,169.570229
2.0,202,175.359672
0.0,127,178.831314
3.0,248,186.067988
2.0,200,191.896717
3.0,271,200.030626
0.0,127,203.277164
8.0,374,214.410939
0.0,129,217.914114
0.0,125,221.497517
5.0,352,231.681405
0.0,129,235.269732
5.0,328,244.988634
5.0,350,255.380528
3.0,251,262.804843
0.0,129,266.43892
0.0,129,270.051136
0.0,125,273.471824
2.0,202,279.306298
0.0,129,282.809848
0.0,125,286.159
2.0,202,292.019628
0.0,129,295.807835
1.0,157,300.369288
0.0,129,303.96492
5.0,350,314.349067
1.0,172,319.263193
2.0,225,325.802255
2.0,185,331.068102
1.0,174,336.178729
4.0,300,345.116768
1.0,173,350.034989
0.0,129,353.409907
9.0,380,364.383012
6.0,378,375.558823
1.0,155,380.108112
0.0,129,383.665661
3.0,268,391.52907
6.0,378,402.815306
4.0,261,410.531914
6.0,399,422.517656
2.0,203,428.465084
4.0,297,437.049801
5.0,350,447.390396
2.0,205,453.288164
10.0,449,466.471064
3.0,250,473.870044
6.0,360,484.380507
6.0,397,495.96914
13.0,577,512.972773
2.0,203,518.805004
2.0,223,525.230735
5.0,291,533.600692
12.0,322,542.963315
9.0,475,556.879565
