#{"t_start": 1511316779.305612, "env_id": "BreakoutNoFrameskip-v4", "gym_version": "0.9.3"}
r,l,t
0.0,127,7.830752
1.0,157,12.875156
2.0,216,19.076317
2.0,224,25.705781
0.0,127,29.250838
0.0,127,32.626346
0.0,125,36.126851
0.0,123,39.560782
1.0,175,44.60276
1.0,158,48.866295
1.0,157,53.474364
2.0,200,59.222807
3.0,249,66.55905
0.0,129,70.092201
0.0,129,73.682795
0.0,127,77.36191
0.0,127,80.793933
0.0,129,84.482341
2.0,188,89.899927
0.0,125,93.459215
5.0,289,101.687555
2.0,220,107.966793
0.0,127,111.552013
3.0,250,118.887042
0.0,129,122.460457
2.0,202,128.238144
2.0,202,134.039559
1.0,169,138.735134
0.0,127,142.320091
3.0,271,150.172572
4.0,297,158.768433
0.0,129,162.276987
0.0,127,165.844675
0.0,129,169.436887
0.0,129,173.007235
0.0,129,176.592446
0.0,129,180.122894
4.0,299,188.947654
0.0,125,192.368524
3.0,250,199.907812
0.0,125,203.096773
0.0,127,206.751445
5.0,350,216.913185
0.0,127,220.624122
4.0,277,228.528611
0.0,129,231.882242
2.0,202,237.794731
0.0,127,241.290864
5.0,350,251.577836
0.0,129,255.25259
6.0,399,267.26585
0.0,129,270.961338
5.0,350,281.306708
2.0,202,286.987427
1.0,157,291.440964
1.0,155,296.055665
3.0,248,303.54214
0.0,129,307.105095
10.0,433,320.073885
1.0,175,325.032442
4.0,256,332.609496
5.0,350,343.132223
2.0,228,349.674484
1.0,155,353.953951
2.0,198,359.406246
11.0,500,374.180425
12.0,548,391.032384
0.0,129,394.514925
3.0,218,400.824196
1.0,155,405.249655
5.0,329,415.140099
1.0,157,419.716056
5.0,350,429.986136
5.0,326,439.5299
0.0,127,443.077335
1.0,174,448.054503
4.0,298,456.586155
11.0,484,470.896055
4.0,286,479.28763
10.0,447,492.572811
7.0,445,505.476045
2.0,202,511.262888
2.0,205,517.015841
10.0,432,529.886049
1.0,176,534.737111
4.0,285,543.013463
2.0,206,548.634503
1.0,176,553.575596
11.0,271,561.369579
10.0,364,571.808531
6.0,358,582.229061
2.0,203,587.858996
8.0,478,601.874588
5.0,291,610.177094
13.0,611,628.011187
13.0,587,645.281365
6.0,348,655.378806
15.0,543,671.186699
9.0,453,684.48294
12.0,558,700.671334
18.0,728,721.935821
18.0,659,741.27445
9.0,523,756.78944
11.0,603,774.456147
12.0,578,791.388528
14.0,706,812.197483
15.0,468,825.655999
14.0,577,842.566159
15.0,616,860.363573
17.0,480,873.930212
19.0,654,893.339829
7.0,392,904.676446
10.0,503,919.35738
15.0,540,934.909931
34.0,901,961.63761
20.0,592,978.748034
18.0,627,997.11895
13.0,493,1011.299378
15.0,597,1028.737054
14.0,612,1047.068837
16.0,664,1065.941327
22.0,620,1083.950352
19.0,691,1103.942018
16.0,646,1122.665628
22.0,633,1141.056044
18.0,563,1157.328962
18.0,575,1174.149321
15.0,712,1194.702047
17.0,708,1215.242501
13.0,606,1233.038646
24.0,746,1254.645886
34.0,1066,1285.997862
34.0,889,1311.993196
19.0,755,1334.054611
22.0,796,1357.219676
14.0,492,1371.377948
33.0,853,1396.131824
40.0,1226,1432.242139
33.0,600,1449.557276
34.0,897,1475.857676
57.0,1133,1508.738588
39.0,1067,1539.633562
43.0,1312,1577.81953
41.0,1126,1610.292438
48.0,1163,1644.309202
49.0,1263,1681.59401
26.0,969,1709.531033
47.0,1150,1742.95606
74.0,1503,1786.735587
52.0,1162,1820.4663
49.0,943,1847.860003
57.0,1275,1885.06002
43.0,1118,1917.504956
34.0,1029,1947.417779
68.0,1229,1983.188115
75.0,1082,2014.50445
68.0,1544,2059.360626
84.0,1400,2099.979585
81.0,1546,2145.186959
46.0,1135,2178.018925
98.0,1561,2223.348174
83.0,1336,2262.090425
301.0,1887,2317.045828
107.0,1626,2364.765806
189.0,1583,2410.903498
122.0,1755,2461.780508
86.0,1086,2493.289242
43.0,1159,2526.9301
62.0,1106,2558.946631
60.0,919,2585.259915
194.0,1660,2633.03327
220.0,1723,2682.775053
185.0,1894,2737.818428
101.0,1305,2775.627686
67.0,1427,2816.680939
199.0,1680,2865.21874
155.0,1097,2896.657913
365.0,2093,2957.480563
269.0,1737,3007.560367
129.0,1636,3055.037539
403.0,2470,3127.013622
93.0,995,3155.511948
71.0,1425,3196.826237
307.0,1484,3240.029333
352.0,2212,3303.872973
375.0,2181,3366.93488
290.0,1840,3419.738076
124.0,1637,3467.048887
324.0,2028,3525.630848
323.0,1955,3582.20287
396.0,1987,3639.545276
198.0,1438,3680.715602
405.0,1737,3731.025686
364.0,1995,3788.21068
361.0,1946,3844.169537
338.0,1867,3897.31908
205.0,1560,3942.243076
398.0,2317,4008.526904
342.0,1731,4058.265617
358.0,2323,4124.960519
421.0,3575,4227.909046
381.0,2107,4288.987924
423.0,2856,4371.253143
116.0,1549,4415.88366
406.0,3094,4504.564741
354.0,1946,4561.230981
404.0,2273,4626.356827
412.0,5631,4787.515715
415.0,2498,4859.116179
402.0,2233,4923.114041
391.0,1877,4976.78427
436.0,2444,5047.571449
417.0,2671,5123.560045
417.0,2662,5199.743114
293.0,2191,5262.635126
686.0,4398,5388.623106
375.0,2474,5459.287461
422.0,3002,5545.476238
424.0,3664,5649.873357
396.0,1702,5698.999844
767.0,5673,5861.998816
421.0,2921,5945.8324
796.0,8645,6193.356341
425.0,4116,6310.886764
78.0,1239,6345.871586
417.0,2623,6420.90129
427.0,3160,6511.150593
452.0,2910,6593.917437
396.0,3513,6694.511484
431.0,2791,6774.109734
407.0,3923,6885.706085
474.0,4906,7025.590925
372.0,3440,7123.984576
432.0,3074,7210.912683
432.0,6192,7386.604303
415.0,2548,7458.905878
427.0,3959,7572.141627
425.0,2898,7653.79572
432.0,3309,7748.231373
431.0,3729,7854.224823
428.0,3602,7957.509714
395.0,2004,8014.997221
425.0,2707,8092.311641
413.0,2357,8159.713321
418.0,2346,8226.972891
374.0,2420,8295.691352
409.0,2303,8361.155944
428.0,2496,8431.955262
425.0,2824,8512.3271
438.0,3061,8599.701079
433.0,3481,8698.884269
419.0,2438,8768.046707
325.0,2210,8830.607851
385.0,1647,8877.619491
340.0,2216,8940.187441
431.0,3121,9028.860383
442.0,2936,9112.813316
424.0,2664,9188.828094
428.0,3858,9298.035862
756.0,5736,9460.735165
773.0,7884,9591.046553
417.0,2473,9631.369052
