#{"env_id": "BreakoutNoFrameskip-v4", "gym_version": "0.9.3", "t_start": 1511450387.3133686}
r,l,t
0.0,125,2.035182
2.0,198,3.578756
2.0,202,5.140364
1.0,157,6.365062
0.0,129,7.369669
0.0,125,8.290858
0.0,129,9.242366
1.0,172,10.620656
0.0,127,11.599826
0.0,129,12.573703
1.0,153,13.767244
0.0,127,14.766571
4.0,265,16.941806
0.0,129,17.915596
1.0,177,19.292705
2.0,204,20.869803
6.0,377,23.899728
2.0,202,25.48836
0.0,129,26.46008
3.0,250,28.449985
3.0,232,30.275124
0.0,125,31.185373
5.0,351,34.013813
0.0,129,34.989848
2.0,220,36.744957
0.0,125,37.79802
3.0,250,41.438204
1.0,172,43.442324
0.0,127,44.888726
1.0,153,46.612647
1.0,159,48.404372
0.0,129,49.832979
3.0,250,52.749814
2.0,222,55.296474
0.0,127,56.728615
8.0,352,60.877522
1.0,173,62.881573
0.0,129,64.314806
1.0,175,66.272075
0.0,129,67.721488
1.0,175,69.71199
0.0,127,71.122038
3.0,266,74.189705
0.0,129,75.592367
1.0,178,77.624168
0.0,125,78.987609
0.0,129,80.477368
2.0,190,82.596655
3.0,248,85.453394
0.0,127,86.838808
0.0,129,88.278516
4.0,301,91.888638
2.0,202,94.233135
0.0,127,95.620473
3.0,230,98.35364
0.0,129,99.799172
5.0,329,103.739741
5.0,350,107.817992
2.0,224,110.396894
0.0,129,111.831623
2.0,222,114.428294
1.0,156,116.094182
0.0,129,117.533575
0.0,129,118.928318
5.0,346,123.036415
1.0,157,124.832001
4.0,299,128.45049
1.0,171,130.396274
1.0,171,132.35951
0.0,129,133.816142
1.0,175,135.764132
2.0,204,138.13258
1.0,157,139.93231
1.0,171,141.826651
2.0,200,144.17387
5.0,337,148.171558
1.0,178,150.178109
1.0,171,152.132543
0.0,129,153.501628
1.0,155,155.244503
0.0,127,156.686695
0.0,129,158.101995
0.0,125,159.477541
0.0,129,160.8877
1.0,155,162.616026
0.0,129,164.057199
0.0,125,165.445098
2.0,225,168.110903
2.0,208,170.521573
0.0,127,171.953313
0.0,127,173.341603
0.0,129,174.787783
0.0,129,176.198592
0.0,127,177.591991
0.0,125,178.976703
0.0,129,180.412196
1.0,158,182.155036
1.0,172,184.108902
1.0,173,186.076806
1.0,173,188.042128
0.0,127,189.382349
5.0,326,193.285908
0.0,127,194.666
3.0,248,197.546688
1.0,153,199.248925
0.0,129,200.697105
0.0,125,202.08149
0.0,125,203.436842
0.0,125,204.803941
2.0,202,207.109366
2.0,224,209.795199
2.0,225,212.370476
1.0,154,214.136544
5.0,352,218.20916
3.0,228,220.836975
5.0,368,225.156583
0.0,129,226.486864
0.0,129,227.910574
2.0,202,230.253885
3.0,248,233.132573
0.0,127,234.537202
3.0,252,237.515182
0.0,129,238.933504
2.0,202,241.272284
1.0,173,243.254958
2.0,198,245.571383
0.0,125,246.945342
0.0,125,248.293253
0.0,127,249.681088
0.0,127,251.081784
3.0,268,254.161979
2.0,202,256.46519
2.0,202,258.80295
0.0,127,260.13883
0.0,129,261.598133
4.0,278,264.841858
0.0,127,266.199324
0.0,127,267.625361
5.0,350,271.752863
0.0,127,273.12719
10.0,453,278.560287
0.0,127,279.886155
6.0,379,284.335135
0.0,129,285.748181
2.0,202,288.063678
7.0,431,293.226976
0.0,127,294.61124
0.0,125,295.981727
1.0,173,297.940051
0.0,129,299.390968
1.0,176,301.38196
3.0,248,304.237998
0.0,129,305.663697
0.0,127,307.063779
1.0,173,309.007784
0.0,129,310.429066
2.0,202,312.799477
1.0,156,314.529652
1.0,153,316.301867
1.0,153,318.074362
4.0,299,321.53685
0.0,127,322.972084
0.0,129,324.413989
0.0,127,325.868811
1.0,155,327.603462
1.0,155,329.330984
0.0,129,330.731266
0.0,127,332.139403
0.0,129,333.54439
0.0,127,334.978501
0.0,127,336.368805
6.0,380,340.84831
0.0,127,342.251752
2.0,202,344.566608
0.0,129,345.973411
0.0,127,347.396147
0.0,127,348.772897
3.0,268,351.914278
0.0,127,353.301651
0.0,129,354.845288
0.0,127,356.232958
0.0,125,357.638541
2.0,202,359.90505
3.0,248,362.749003
0.0,129,364.203115
1.0,176,366.488747
0.0,129,368.122072
0.0,127,369.659376
6.0,400,374.807423
4.0,297,378.243393
7.0,423,383.218544
1.0,173,385.20071
6.0,396,389.938404
2.0,224,392.475182
9.0,404,397.209321
0.0,129,398.639014
0.0,129,400.02312
6.0,396,404.645568
5.0,372,409.017391
5.0,352,413.110341
0.0,125,414.471154
0.0,127,415.811363
0.0,125,417.166803
0.0,127,418.563356
0.0,127,419.929529
2.0,202,422.261911
0.0,125,423.610213
2.0,200,425.96796
5.0,350,430.001679
10.0,455,435.351285
4.0,299,438.913475
5.0,350,442.978061
0.0,125,444.337454
5.0,350,448.488153
8.0,375,452.858629
1.0,173,454.797354
2.0,198,457.03947
0.0,127,458.470746
3.0,249,461.316355
0.0,129,462.76209
0.0,127,464.162502
3.0,274,467.327009
0.0,125,468.677298
11.0,487,474.432337
11.0,487,480.128563
5.0,350,484.277133
9.0,404,489.058856
0.0,127,490.423688
0.0,125,491.798756
0.0,125,493.200083
0.0,127,494.57934
0.0,127,495.953219
3.0,248,498.9072
2.0,202,501.296744
0.0,129,502.722939
9.0,404,507.509261
6.0,396,512.224641
2.0,220,514.764696
4.0,297,518.243277
0.0,127,519.634967
3.0,252,522.513621
2.0,198,524.672501
2.0,200,526.985059
2.0,202,529.27184
0.0,129,530.625661
0.0,125,532.015119
0.0,125,533.386523
0.0,129,534.810456
0.0,127,536.213846
1.0,173,538.177141
0.0,127,539.551265
5.0,350,543.585188
0.0,127,544.960126
2.0,200,547.290299
5.0,350,551.43161
0.0,129,552.824313
0.0,125,554.202219
5.0,352,558.285448
8.0,375,562.733305
3.0,248,565.568113
6.0,398,570.213737
2.0,202,572.590904
0.0,129,574.002215
0.0,127,575.370809
0.0,125,576.759027
0.0,127,578.187223
0.0,129,579.588564
0.0,127,580.987453
0.0,125,582.360491
2.0,202,584.706323
0.0,127,586.091191
9.0,404,590.902659
0.0,129,592.305758
0.0,129,593.773528
4.0,297,597.262953
2.0,200,599.500554
0.0,127,600.871155
2.0,202,603.20304
0.0,125,604.549277
0.0,125,605.905665
0.0,125,607.284234
0.0,127,608.687083
0.0,129,610.106333
4.0,279,613.395629
6.0,400,618.116732
0.0,129,619.563145
0.0,127,620.945135
0.0,129,622.347227
0.0,129,623.807794
0.0,129,625.262779
2.0,200,627.545562
9.0,404,632.228672
1.0,175,634.254217
5.0,350,638.402844
2.0,202,640.74151
5.0,350,644.867007
3.0,230,647.543535
0.0,129,648.931283
0.0,127,650.428175
0.0,127,651.860794
0.0,129,653.238847
2.0,202,655.547867
2.0,226,658.160656
0.0,125,659.563892
0.0,127,660.970572
0.0,127,662.398227
2.0,202,664.709534
2.0,202,667.102156
0.0,127,668.530991
0.0,127,669.933312
0.0,127,671.292999
0.0,125,672.680468
3.0,248,675.55373
2.0,202,677.831302
0.0,127,679.201405
0.0,125,680.5592
5.0,350,684.672261
0.0,127,686.087623
