#{"env_id": "BreakoutNoFrameskip-v4", "gym_version": "0.9.3", "t_start": 1511450387.170249}
r,l,t
2.0,186,2.705724
0.0,127,3.64024
0.0,129,4.592447
3.0,232,6.439201
3.0,248,8.434474
4.0,277,10.667804
1.0,173,12.035718
0.0,129,13.016731
1.0,178,14.441466
0.0,129,15.441758
1.0,175,16.845573
1.0,158,18.088335
2.0,224,19.85027
1.0,175,21.194266
0.0,129,22.142049
0.0,127,23.079822
1.0,175,24.430286
2.0,198,25.993844
0.0,127,26.93811
1.0,155,28.118086
0.0,129,29.105005
0.0,127,30.040465
0.0,129,30.980531
5.0,347,33.771736
2.0,200,35.345642
0.0,127,36.305488
4.0,319,40.379259
0.0,127,41.6368
2.0,200,44.007987
0.0,127,45.421379
0.0,129,46.869689
0.0,129,48.268419
0.0,125,49.655084
2.0,202,51.979584
0.0,127,53.380233
2.0,184,55.461478
0.0,129,56.910677
5.0,329,60.768805
1.0,174,62.78064
2.0,200,65.099979
3.0,212,67.53139
0.0,127,68.937025
1.0,170,70.867321
2.0,202,73.195998
1.0,173,75.12222
0.0,125,76.497941
0.0,127,77.883309
3.0,248,80.833449
0.0,125,82.154555
6.0,401,86.887168
1.0,157,88.664058
1.0,157,90.461458
0.0,127,91.87078
4.0,299,95.404
0.0,125,96.812698
2.0,202,99.189295
0.0,129,100.637697
0.0,129,102.095285
0.0,129,103.516726
0.0,127,104.920682
3.0,248,107.755055
0.0,127,109.109526
0.0,127,110.502678
3.0,234,113.250654
4.0,294,116.64835
0.0,129,118.085365
3.0,250,120.957584
0.0,129,122.390034
0.0,127,123.803329
1.0,172,125.783797
0.0,127,127.23232
1.0,171,129.221111
0.0,127,130.617277
7.0,303,134.247738
1.0,174,136.18048
4.0,301,139.772433
4.0,277,142.985159
0.0,127,144.440508
4.0,320,148.191201
2.0,200,150.495427
0.0,129,151.938602
3.0,217,154.418894
0.0,127,155.78283
0.0,127,157.224614
0.0,125,158.598003
0.0,127,159.986563
1.0,155,161.747797
3.0,270,164.887383
0.0,125,166.270528
2.0,188,168.507661
0.0,129,169.937662
1.0,157,171.70036
1.0,176,173.72837
2.0,204,176.076662
2.0,200,178.393142
0.0,129,179.807851
3.0,250,182.689267
1.0,171,184.643921
1.0,157,186.413383
0.0,127,187.792478
2.0,204,190.120546
0.0,127,191.511776
1.0,171,193.491307
4.0,281,196.737912
0.0,127,198.150528
1.0,155,199.879562
2.0,200,202.224081
0.0,125,203.578106
1.0,173,205.550426
2.0,202,207.880439
1.0,173,209.891389
0.0,129,211.279444
0.0,127,212.705267
0.0,129,214.134323
0.0,127,215.493381
0.0,129,216.878546
3.0,252,219.778478
2.0,202,222.076452
0.0,129,223.480556
4.0,297,226.912044
0.0,129,228.340554
0.0,127,229.730344
0.0,127,231.114089
0.0,125,232.482183
0.0,127,233.838938
0.0,127,235.229452
2.0,202,237.624399
8.0,375,242.099165
5.0,352,246.345374
9.0,382,250.86079
0.0,129,252.267535
3.0,250,255.131004
2.0,202,257.465478
