#{"env_id": "BreakoutNoFrameskip-v4", "gym_version": "0.9.3", "t_start": 1511450387.301758}
r,l,t
2.0,205,2.736358
0.0,129,3.693044
3.0,272,5.873702
0.0,129,6.831856
0.0,127,7.819141
0.0,129,8.742173
0.0,129,9.734577
0.0,125,10.702487
3.0,274,12.925311
0.0,129,13.9099
1.0,173,15.296196
0.0,129,16.261542
0.0,127,17.278094
0.0,127,18.251421
2.0,225,20.00299
6.0,358,22.869943
2.0,202,24.46292
0.0,129,25.41833
5.0,326,28.050726
0.0,127,29.017602
0.0,127,29.951827
6.0,379,32.978524
1.0,171,34.328914
4.0,272,36.502653
0.0,129,37.586389
1.0,174,40.355414
1.0,175,42.210577
0.0,125,43.620135
1.0,173,45.638442
2.0,221,48.185021
4.0,301,51.742744
1.0,178,53.75982
2.0,184,55.861032
5.0,374,60.285221
1.0,157,62.099118
2.0,224,64.723028
8.0,497,70.664084
0.0,125,72.052966
0.0,127,73.4396
3.0,268,76.54854
3.0,228,79.201316
0.0,127,80.648354
0.0,127,81.993773
3.0,246,84.823904
5.0,328,88.703214
3.0,272,91.960412
0.0,127,93.370791
2.0,199,95.661914
1.0,178,97.718858
1.0,171,99.696958
3.0,248,102.627645
5.0,349,106.747329
6.0,363,111.028815
0.0,129,112.437248
2.0,204,114.791734
3.0,255,117.718122
0.0,129,119.149201
0.0,125,120.469278
0.0,129,121.906228
0.0,127,123.310389
0.0,129,124.757516
0.0,129,126.232757
0.0,127,127.651404
0.0,125,129.055987
0.0,129,130.483145
2.0,222,133.091282
2.0,202,135.39904
2.0,202,137.747629
0.0,129,139.202858
2.0,200,141.411319
0.0,129,142.872348
0.0,125,144.290407
0.0,125,145.662426
2.0,200,147.926568
0.0,127,149.321674
4.0,305,152.899919
2.0,222,155.471653
3.0,232,158.200788
1.0,175,160.211131
1.0,175,162.175726
0.0,129,163.60073
2.0,202,165.901063
1.0,157,167.763581
2.0,200,170.093518
0.0,127,171.471923
3.0,230,174.205345
0.0,129,175.602919
0.0,129,177.031837
0.0,129,178.459111
1.0,175,180.465717
1.0,173,182.378141
3.0,273,185.564263
0.0,125,186.950422
2.0,222,189.495721
2.0,184,191.597073
2.0,202,193.952975
0.0,125,195.319821
1.0,155,197.054972
0.0,127,198.430265
5.0,352,202.616434
4.0,278,205.876966
2.0,202,208.23139
0.0,129,209.686123
0.0,129,211.066354
3.0,248,214.004545
0.0,129,215.398753
2.0,200,217.618982
0.0,129,219.024496
0.0,127,220.407368
3.0,252,223.309111
2.0,202,225.597536
4.0,299,229.120518
1.0,173,231.067406
0.0,127,232.45972
5.0,348,236.546346
5.0,350,240.759486
0.0,127,242.185516
0.0,127,243.605594
3.0,271,246.805217
0.0,125,248.15202
2.0,200,250.442143
5.0,352,254.560511
0.0,129,255.961158
0.0,129,257.420402
0.0,129,258.832294
2.0,204,261.136563
4.0,319,264.910845
0.0,129,266.296623
0.0,125,267.69341
0.0,129,269.097305
0.0,127,270.505069
2.0,221,273.017368
0.0,129,274.453027
2.0,200,276.727794
3.0,272,279.832156
0.0,127,281.217544
4.0,299,284.705475
3.0,248,287.573989
0.0,127,288.950405
2.0,187,291.080785
0.0,127,292.535024
0.0,129,293.930547
0.0,127,295.343657
0.0,129,296.802516
0.0,127,298.161168
1.0,170,300.098748
3.0,248,302.944014
1.0,176,304.96722
0.0,129,306.375916
0.0,129,307.800859
4.0,277,311.047838
4.0,321,314.840729
0.0,129,316.330348
5.0,352,320.500671
0.0,127,321.944521
0.0,129,323.374977
2.0,202,325.758232
6.0,382,330.271993
0.0,127,331.650877
5.0,352,335.856041
0.0,127,337.243422
5.0,350,341.386789
0.0,127,342.766555
0.0,125,344.128475
0.0,129,345.554014
3.0,250,348.459508
0.0,127,349.863892
2.0,198,352.141691
2.0,200,354.541935
1.0,177,356.561635
9.0,404,361.297108
0.0,127,362.693106
0.0,129,364.128996
6.0,397,369.515056
0.0,129,371.060337
2.0,198,373.571438
5.0,350,377.687402
4.0,299,381.144555
0.0,127,382.508971
2.0,202,384.847337
0.0,127,386.24983
1.0,173,388.254296
9.0,404,392.999383
6.0,402,397.727619
