EpThisIter,optimgain,entloss,surrgain,TimeElapsed,TimestepsSoFar,meankl,EpisodesSoFar,ev_tdlam_before,entropy,EpLenMean,EpRewMean
,0.0130365,,0.0130365,3853.3217232227325,1796363,0.000636886,883,5.96046447754e-08,0.598244,3331.575,-7.375
,0.0172604,,0.0172604,3854.480915784836,1796363,0.000723822,883,1.19209289551e-07,0.573371,3331.575,-7.375
,0.0109789,,0.0109789,3855.6250767707825,1796363,0.00055883,883,,0.599718,3331.575,-7.375
,0.0147968,,0.0147968,3856.7723982334137,1796363,0.000664066,883,,0.593721,3331.575,-7.375
1,0.011435,,0.011435,3857.925432920456,1799096,0.000420344,884,,0.625924,3310.525,-7.45
,0.0157879,,0.0157879,3859.0689232349396,1799096,0.000870852,884,,0.580213,3310.525,-7.45
,0.0124656,,0.0124656,3860.205137014389,1799096,0.000490226,884,,0.580199,3310.525,-7.45
,0.0126924,,0.0126924,3861.3601837158203,1799096,0.000877429,884,,0.59954,3310.525,-7.45
,0.0134239,,0.0134239,3862.502379655838,1799096,0.000518082,884,5.96046447754e-08,0.644133,3310.525,-7.45
,0.0222699,,0.0222699,3863.6392698287964,1799096,0.00148706,884,,0.579711,3310.525,-7.45
1,0.00983615,,0.00983615,3864.787652492523,1802150,0.000531539,885,5.96046447754e-08,0.570732,3331.8,-7.25
,0.0166144,,0.0166144,3865.9305765628815,1802150,0.000859355,885,-1.19209289551e-07,0.570029,3331.8,-7.25
,0.0123568,,0.0123568,3867.0898497104645,1802150,0.000726226,885,1.19209289551e-07,0.578694,3331.8,-7.25
,0.0208133,,0.0208133,3868.262457370758,1802150,0.00128136,885,1.19209289551e-07,0.645,3331.8,-7.25
1,0.014331,,0.014331,3869.426049232483,1804102,0.000930555,886,,0.595643,3286.775,-7.5
,0.0170071,,0.0170071,3870.5708816051483,1804102,0.000533313,886,,0.589741,3286.775,-7.5
,0.0127758,,0.0127758,3871.7070360183716,1804102,0.000489791,886,,0.611973,3286.775,-7.5
,0.0141273,,0.0141273,3872.857894182205,1804102,0.000772881,886,,0.610829,3286.775,-7.5
,0.0163451,,0.0163451,3874.018965244293,1804102,0.000531526,886,,0.584619,3286.775,-7.5
,0.0104944,,0.0104944,3875.1763224601746,1804102,0.000713094,886,-1.19209289551e-07,0.668977,3286.775,-7.5
1,0.0133464,,0.0133464,3876.3462221622467,1807033,0.000491312,887,,0.588631,3289.8,-7.575
,0.0130846,,0.0130846,3877.482024669647,1807033,0.000659829,887,,0.604366,3289.8,-7.575
,0.0137682,,0.0137682,3878.6313831806183,1807033,0.000914138,887,,0.601996,3289.8,-7.575
,0.00965611,,0.00965611,3879.7686910629272,1807033,0.000379154,887,,0.632823,3289.8,-7.575
,0.0150887,,0.0150887,3880.9179067611694,1807033,0.000471716,887,,0.614044,3289.8,-7.575
1,0.0144391,,0.0144391,3882.0896668434143,1809740,0.000507108,888,,0.546988,3289.75,-7.575
,0.0131031,,0.0131031,3883.228330850601,1809740,0.000505249,888,,0.561413,3289.75,-7.575
,0.0125997,,0.0125997,3884.373214483261,1809740,0.000419603,888,5.96046447754e-08,0.567027,3289.75,-7.575
,0.00900178,,0.00900178,3885.512835741043,1809740,0.000440237,888,5.96046447754e-08,0.590904,3289.75,-7.575
,0.0137672,,0.0137672,3886.651830673218,1809740,0.000627365,888,,0.544528,3289.75,-7.575
,0.0149348,,0.0149348,3887.793356895447,1809740,0.000620729,888,-1.19209289551e-07,0.574133,3289.75,-7.575
,0.0166466,,0.0166466,3888.9236488342285,1809740,0.000719027,888,,0.549156,3289.75,-7.575
,0.00979457,,0.00979457,3890.0820741653442,1809740,0.00051951,888,,0.566494,3289.75,-7.575
,0.0186395,,0.0186395,3891.2101118564606,1809740,0.00127783,888,,0.540982,3289.75,-7.575
,0.0154964,,0.0154964,3892.3733179569244,1809740,0.000815602,888,,0.540537,3289.75,-7.575
,0.0137968,,0.0137968,3893.524138212204,1809740,0.000646284,888,,0.602819,3289.75,-7.575
1,0.0119385,,0.0119385,3894.671530485153,1815186,0.000523917,889,,0.586577,3321.6,-7.575
,0.0206848,,0.0206848,3895.81001329422,1815186,0.00108265,889,,0.55621,3321.6,-7.575
,0.0138222,,0.0138222,3896.9467470645905,1815186,0.000877549,889,,0.572607,3321.6,-7.575
,0.00991283,,0.00991283,3898.077714920044,1815186,0.000396939,889,,0.536016,3321.6,-7.575
,0.011255,,0.011255,3899.2264897823334,1815186,0.00039983,889,-1.19209289551e-07,0.52214,3321.6,-7.575
,0.0127755,,0.0127755,3900.3787100315094,1815186,0.000519416,889,,0.52927,3321.6,-7.575
,0.00994016,,0.00994016,3901.5134699344635,1815186,0.000384279,889,,0.568886,3321.6,-7.575
,0.0113426,,0.0113426,3902.6713421344757,1815186,0.000533217,889,,0.59041,3321.6,-7.575
,0.0117447,,0.0117447,3903.8019247055054,1815186,0.000498599,889,,0.605088,3321.6,-7.575
1,0.0115953,,0.0115953,3904.961551427841,1819992,0.000581193,890,,0.545496,3324.35,-7.6
,0.0134346,,0.0134346,3906.1031544208527,1819992,0.000541154,890,,0.587748,3324.35,-7.6
,0.0146023,,0.0146023,3907.2668504714966,1819992,0.000466791,890,,0.604324,3324.35,-7.6
,0.0312865,,0.0312865,3908.4146797657013,1819992,0.00146334,890,,0.592511,3324.35,-7.6
,0.0142915,,0.0142915,3909.573182821274,1819992,0.000626527,890,,0.589703,3324.35,-7.6
,0.013402,,0.013402,3910.691721200943,1819992,0.000502291,890,1.78813934326e-07,0.612952,3324.35,-7.6
,0.0119488,,0.0119488,3911.824001312256,1819992,0.000781409,890,,0.607291,3324.35,-7.6
1,0.01234,,0.01234,3912.973879098892,1823325,0.00054057,891,,0.624478,3343.175,-7.45
,0.0124583,,0.0124583,3914.120432138443,1823325,0.000498385,891,,0.593143,3343.175,-7.45
,0.0167211,,0.0167211,3915.27063536644,1823325,0.00100237,891,,0.659223,3343.175,-7.45
,0.012418,,0.012418,3916.436112642288,1823325,0.00045238,891,-2.38418579102e-07,0.593603,3343.175,-7.45
,0.011955,,0.011955,3917.6086354255676,1823325,0.000375063,891,,0.582818,3343.175,-7.45
,0.0119153,,0.0119153,3918.747398376465,1823325,0.000575462,891,,0.616105,3343.175,-7.45
,0.0185028,,0.0185028,3919.9064314365387,1823325,0.000925543,891,-1.19209289551e-07,0.583871,3343.175,-7.45
1,0.013399,,0.013399,3921.054627418518,1826924,0.0004861,892,,0.545079,3375.25,-7.125
,0.0154566,,0.0154566,3922.222331762314,1826924,0.000673596,892,1.19209289551e-07,0.602206,3375.25,-7.125
,0.0160598,,0.0160598,3923.381829738617,1826924,0.000760826,892,,0.588674,3375.25,-7.125
,0.0134543,,0.0134543,3924.508112668991,1826924,0.000750807,892,,0.591748,3375.25,-7.125
,0.0129403,,0.0129403,3925.6745488643646,1826924,0.000478355,892,,0.620295,3375.25,-7.125
,0.0158752,,0.0158752,3926.814383983612,1826924,0.000830882,892,,0.598687,3375.25,-7.125
1,0.00997789,,0.00997789,3927.964422941208,1829976,0.000595185,893,,0.58998,3386.3,-7.025
,0.0255388,,0.0255388,3929.1057529449463,1829976,0.00143771,893,,0.580051,3386.3,-7.025
,0.0138936,,0.0138936,3930.247462272644,1829976,0.000564049,893,,0.597733,3386.3,-7.025
,0.0148052,,0.0148052,3931.4046771526337,1829976,0.000493826,893,,0.622582,3386.3,-7.025
,0.0131278,,0.0131278,3932.556463241577,1829976,0.000649823,893,5.96046447754e-08,0.624673,3386.3,-7.025
,0.0105282,,0.0105282,3933.700375556946,1829976,0.00102646,893,-1.19209289551e-07,0.64431,3386.3,-7.025
1,0.0148341,,0.0148341,3934.8654782772064,1833201,0.00102527,894,,0.58237,3378.225,-7.075
,0.0137033,,0.0137033,3936.0077362060547,1833201,0.000739395,894,,0.622601,3378.225,-7.075
,0.0167731,,0.0167731,3937.1460530757904,1833201,0.000791592,894,,0.619555,3378.225,-7.075
,0.0106675,,0.0106675,3938.2988364696503,1833201,0.00050846,894,-1.19209289551e-07,0.606865,3378.225,-7.075
,0.0150929,,0.0150929,3939.435216665268,1833201,0.000953919,894,,0.603689,3378.225,-7.075
1,0.0124235,,0.0124235,3940.5874593257904,1835920,0.000614217,895,,0.602959,3327.85,-7.35
,0.0133454,,0.0133454,3941.7606496810913,1835920,0.000547591,895,1.19209289551e-07,0.582125,3327.85,-7.35
,0.0138744,,0.0138744,3942.942598104477,1835920,0.000566808,895,,0.601049,3327.85,-7.35
,0.0132005,,0.0132005,3944.1087408065796,1835920,0.000516931,895,,0.596423,3327.85,-7.35
,0.0127293,,0.0127293,3945.25843667984,1835920,0.000465876,895,,0.563684,3327.85,-7.35
,0.0120464,,0.0120464,3946.378176689148,1835920,0.000574257,895,-1.19209289551e-07,0.630777,3327.85,-7.35
1,0.0147252,,0.0147252,3947.5260558128357,1839048,0.000807632,896,,0.599576,3330.75,-7.175
,0.0132624,,0.0132624,3948.659238576889,1839048,0.000754499,896,-1.19209289551e-07,0.540277,3330.75,-7.175
,0.0191524,,0.0191524,3949.8227915763855,1839048,0.000727113,896,,0.569605,3330.75,-7.175
,0.0144029,,0.0144029,3950.975241661072,1839048,0.000737129,896,,0.522522,3330.75,-7.175
,0.0152054,,0.0152054,3952.1407170295715,1839048,0.00076026,896,,0.574082,3330.75,-7.175
,0.022285,,0.022285,3953.277235031128,1839048,0.00101399,896,,0.564659,3330.75,-7.175
,0.0175929,,0.0175929,3954.4347746372223,1839048,0.000892563,896,,0.628044,3330.75,-7.175
,0.01017,,0.01017,3955.5739068984985,1839048,0.000467345,896,,0.611692,3330.75,-7.175
,0.0191784,,0.0191784,3956.724085330963,1839048,0.00133891,896,,0.602493,3330.75,-7.175
1,0.012811,,0.012811,3957.8882908821106,1843392,0.000525083,897,,0.525931,3376.05,-6.925
,0.00945346,,0.00945346,3959.007353782654,1843392,0.000441354,897,,0.552787,3376.05,-6.925
,0.0125399,,0.0125399,3960.16220331192,1843392,0.000554723,897,1.19209289551e-07,0.570865,3376.05,-6.925
,0.0123977,,0.0123977,3961.3069076538086,1843392,0.000424309,897,,0.563842,3376.05,-6.925
,0.0136135,,0.0136135,3962.4533643722534,1843392,0.000455549,897,,0.537559,3376.05,-6.925
,0.0135756,,0.0135756,3963.6050255298615,1843392,0.000754521,897,,0.576468,3376.05,-6.925
,0.0114911,,0.0114911,3964.7513427734375,1843392,0.000465139,897,,0.575637,3376.05,-6.925
,0.0137387,,0.0137387,3965.9219930171967,1843392,0.000670872,897,,0.551968,3376.05,-6.925
,0.0158155,,0.0158155,3967.064457654953,1843392,0.00083128,897,,0.585227,3376.05,-6.925
,0.0135557,,0.0135557,3968.2291135787964,1843392,0.000645843,897,,0.563087,3376.05,-6.925
1,0.0178473,,0.0178473,3969.3980576992035,1848347,0.000725181,898,-1.19209289551e-07,0.575239,3393.75,-6.925
,0.0154403,,0.0154403,3970.5544967651367,1848347,0.00059682,898,-1.19209289551e-07,0.554325,3393.75,-6.925
,0.0141281,,0.0141281,3971.6900753974915,1848347,0.000536202,898,,0.575874,3393.75,-6.925
,0.0179045,,0.0179045,3972.826990842819,1848347,0.000596158,898,,0.53572,3393.75,-6.925
,0.016902,,0.016902,3973.987813234329,1848347,0.000896143,898,,0.594333,3393.75,-6.925
,0.010271,,0.010271,3975.141270160675,1848347,0.000423362,898,,0.510642,3393.75,-6.925
,0.0144366,,0.0144366,3976.296766757965,1848347,0.000657629,898,-1.19209289551e-07,0.611129,3393.75,-6.925
,0.0164045,,0.0164045,3977.4359555244446,1848347,0.000670925,898,,0.529042,3393.75,-6.925
1,0.0147147,,0.0147147,3978.5956094264984,1852469,0.000689529,899,,0.597885,3437.15,-6.775
,0.0196641,,0.0196641,3979.7209615707397,1852469,0.0013954,899,,0.599946,3437.15,-6.775
,0.013921,,0.013921,3980.8747045993805,1852469,0.000594945,899,,0.595523,3437.15,-6.775
,0.01208,,0.01208,3982.0372564792633,1852469,0.00047859,899,,0.609666,3437.15,-6.775
,0.0141865,,0.0141865,3983.1872832775116,1852469,0.00049384,899,,0.574274,3437.15,-6.775
1,0.0134536,,0.0134536,3984.33100605011,1855280,0.000635724,900,,0.588705,3428.525,-6.95
,0.0153834,,0.0153834,3985.480725288391,1855280,0.000790507,900,5.96046447754e-08,0.591705,3428.525,-6.95
,0.0160668,,0.0160668,3986.6356098651886,1855280,0.000648333,900,,0.567529,3428.525,-6.95
,0.0151442,,0.0151442,3987.7753596305847,1855280,0.000607104,900,1.19209289551e-07,0.585037,3428.525,-6.95
,0.0149557,,0.0149557,3988.927403688431,1855280,0.000511065,900,,0.559347,3428.525,-6.95
,0.0144851,,0.0144851,3990.1021168231964,1855280,0.000933301,900,,0.620402,3428.525,-6.95
1,0.0207781,,0.0207781,3991.268408536911,1858549,0.00106227,901,,0.603293,3433.275,-6.85
,0.0106022,,0.0106022,3992.4224996566772,1858549,0.00041795,901,,0.561855,3433.275,-6.85
,0.0244903,,0.0244903,3993.5870621204376,1858549,0.00129007,901,5.96046447754e-08,0.571011,3433.275,-6.85
,0.015839,,0.015839,3994.7366807460785,1858549,0.000576314,901,,0.533579,3433.275,-6.85
,0.0115904,,0.0115904,3995.89035654068,1858549,0.000615964,901,,0.565985,3433.275,-6.85
,0.013346,,0.013346,3997.053421974182,1858549,0.000578168,901,,0.543993,3433.275,-6.85
,0.0154319,,0.0154319,3998.2001552581787,1858549,0.000963801,901,,0.529097,3433.275,-6.85
1,0.0136239,,0.0136239,3999.3606288433075,1861962,0.000709316,902,-1.19209289551e-07,0.55055,3430.225,-7.0
,0.0123135,,0.0123135,4000.5040299892426,1861962,0.000622869,902,5.96046447754e-08,0.567626,3430.225,-7.0
,0.0148149,,0.0148149,4001.651584625244,1861962,0.000380147,902,,0.579217,3430.225,-7.0
,0.0153321,,0.0153321,4002.789416074753,1861962,0.000724854,902,,0.594813,3430.225,-7.0
,0.0118896,,0.0118896,4003.930344581604,1861962,0.000438491,902,1.19209289551e-07,0.582884,3430.225,-7.0
,0.010824,,0.010824,4005.061012983322,1861962,0.000500396,902,,0.583593,3430.225,-7.0
,0.0129201,,0.0129201,4006.2130932807922,1861962,0.000461595,902,,0.606354,3430.225,-7.0
1,0.0184129,,0.0184129,4007.3466453552246,1865418,0.00131084,903,,0.552296,3436.575,-6.875
,0.0134968,,0.0134968,4008.5023674964905,1865418,0.000542216,903,,0.556013,3436.575,-6.875
,0.0159836,,0.0159836,4009.6488842964172,1865418,0.00130012,903,1.19209289551e-07,0.524137,3436.575,-6.875
,0.0128592,,0.0128592,4010.7882673740387,1865418,0.0010765,903,,0.503623,3436.575,-6.875
,0.011654,,0.011654,4011.9374420642853,1865418,0.000547629,903,,0.524483,3436.575,-6.875
,0.0153602,,0.0153602,4013.08464384079,1865418,0.000622036,903,5.96046447754e-08,0.524048,3436.575,-6.875
,0.0173873,,0.0173873,4014.2479844093323,1865418,0.000894895,903,,0.585862,3436.575,-6.875
1,0.017048,,0.017048,4015.395870923996,1869150,0.000974112,904,,0.546926,3463.025,-6.75
,0.0131204,,0.0131204,4016.5355751514435,1869150,0.00139919,904,,0.598595,3463.025,-6.75
,0.0106759,,0.0106759,4017.6515879631042,1869150,0.000524977,904,,0.552099,3463.025,-6.75
,0.0154271,,0.0154271,4018.7971289157867,1869150,0.000753928,904,,0.536849,3463.025,-6.75
,0.0134728,,0.0134728,4019.9582991600037,1869150,0.000449634,904,,0.617716,3463.025,-6.75
,0.0132474,,0.0132474,4021.1248025894165,1869150,0.000580501,904,,0.562761,3463.025,-6.75
1,0.0114068,,0.0114068,4022.294192314148,1872322,0.000485552,905,,0.588084,3486.2,-6.575
,0.0166432,,0.0166432,4023.443148136139,1872322,0.00070062,905,,0.544682,3486.2,-6.575
,0.0138508,,0.0138508,4024.588877916336,1872322,0.000620139,905,-1.19209289551e-07,0.568912,3486.2,-6.575
,0.0119335,,0.0119335,4025.723793745041,1872322,0.000464775,905,,0.560543,3486.2,-6.575
,0.020563,,0.020563,4026.8904592990875,1872322,0.000968591,905,,0.512462,3486.2,-6.575
,0.0134481,,0.0134481,4028.047457933426,1872322,0.00051584,905,,0.565285,3486.2,-6.575
,0.0169762,,0.0169762,4029.183949947357,1872322,0.00114413,905,,0.556773,3486.2,-6.575
1,0.0120632,,0.0120632,4030.342691898346,1875721,0.000509171,906,,0.573879,3502.3,-6.55
,0.0163833,,0.0163833,4031.5007853507996,1875721,0.000777082,906,,0.517816,3502.3,-6.55
,0.0128374,,0.0128374,4032.657301425934,1875721,0.000564291,906,-1.19209289551e-07,0.554667,3502.3,-6.55
,0.0140737,,0.0140737,4033.835973739624,1875721,0.000728216,906,-1.19209289551e-07,0.63676,3502.3,-6.55
,0.0102803,,0.0102803,4034.9751954078674,1875721,0.00043362,906,5.96046447754e-08,0.623646,3502.3,-6.55
,0.0144296,,0.0144296,4036.1310517787933,1875721,0.000444893,906,,0.561788,3502.3,-6.55
1,0.017396,,0.017396,4037.3056848049164,1878864,0.000755667,907,,0.544081,3442.0,-6.775
,0.0167203,,0.0167203,4038.4630210399628,1878864,0.000810196,907,5.96046447754e-08,0.491089,3442.0,-6.775
,0.0138172,,0.0138172,4039.602165699005,1878864,0.000721762,907,,0.521045,3442.0,-6.775
,0.0157289,,0.0157289,4040.753020763397,1878864,0.00053001,907,5.96046447754e-08,0.506664,3442.0,-6.775
,0.0163286,,0.0163286,4041.932662963867,1878864,0.000842134,907,,0.55372,3442.0,-6.775
,0.0155406,,0.0155406,4043.069141149521,1878864,0.000565171,907,-1.19209289551e-07,0.545545,3442.0,-6.775
,0.013281,,0.013281,4044.216512441635,1878864,0.000488481,907,,0.534014,3442.0,-6.775
1,0.0149823,,0.0149823,4045.3816244602203,1882444,0.000708783,908,,0.557607,3441.45,-6.825
,0.0194272,,0.0194272,4046.5271899700165,1882444,0.000971435,908,,0.560808,3441.45,-6.825
,0.0140016,,0.0140016,4047.6821298599243,1882444,0.000509284,908,,0.575405,3441.45,-6.825
,0.0199594,,0.0199594,4048.8349709510803,1882444,0.000793904,908,,0.558634,3441.45,-6.825
,0.0179818,,0.0179818,4049.9705810546875,1882444,0.000891903,908,,0.544049,3441.45,-6.825
,0.0163508,,0.0163508,4051.1204113960266,1882444,0.000633403,908,,0.5559,3441.45,-6.825
,0.0129257,,0.0129257,4052.2906007766724,1882444,0.000926433,908,-1.19209289551e-07,0.55103,3441.45,-6.825
,0.0145598,,0.0145598,4053.4361407756805,1882444,0.000901126,908,,0.534348,3441.45,-6.825
1,0.0125336,,0.0125336,4054.604231595993,1886370,0.000554441,909,,0.577606,3448.525,-6.825
,0.0121414,,0.0121414,4055.7508130073547,1886370,0.000989009,909,,0.55483,3448.525,-6.825
,0.0128863,,0.0128863,4056.8813383579254,1886370,0.000708843,909,,0.562995,3448.525,-6.825
,0.0141611,,0.0141611,4058.0556452274323,1886370,0.000649269,909,-1.19209289551e-07,0.540395,3448.525,-6.825
,0.0108849,,0.0108849,4059.2074358463287,1886370,0.00049334,909,,0.563781,3448.525,-6.825
,0.0146894,,0.0146894,4060.356224298477,1886370,0.000642057,909,,0.539969,3448.525,-6.825
1,0.012593,,0.012593,4061.567425966263,1889503,0.000478341,910,,0.541608,3407.7,-6.95
,0.0132427,,0.0132427,4062.733107328415,1889503,0.000606245,910,,0.544818,3407.7,-6.95
,0.0110163,,0.0110163,4063.896876335144,1889503,0.000386712,910,,0.55985,3407.7,-6.95
,0.0137437,,0.0137437,4065.0461134910583,1889503,0.000668504,910,-1.19209289551e-07,0.608597,3407.7,-6.95
,0.01851,,0.01851,4066.2294883728027,1889503,0.000693893,910,,0.560862,3407.7,-6.95
,0.0163344,,0.0163344,4067.388537168503,1889503,0.000899889,910,,0.552643,3407.7,-6.95
,0.0130184,,0.0130184,4068.5345511436462,1889503,0.000661441,910,,0.569499,3407.7,-6.95
,0.0127556,,0.0127556,4069.6787531375885,1889503,0.000606582,910,-1.19209289551e-07,0.577092,3407.7,-6.95
,0.0133897,,0.0133897,4070.8115849494934,1889503,0.000469646,910,5.96046447754e-08,0.576493,3407.7,-6.95
1,0.0115289,,0.0115289,4071.9892251491547,1893964,0.000450947,911,,0.519981,3433.575,-6.825
,0.013909,,0.013909,4073.148932695389,1893964,0.000558948,911,-1.19209289551e-07,0.541764,3433.575,-6.825
,0.0106652,,0.0106652,4074.30135512352,1893964,0.000569326,911,,0.535043,3433.575,-6.825
,0.0138621,,0.0138621,4075.465423107147,1893964,0.000581818,911,,0.532769,3433.575,-6.825
,0.0117097,,0.0117097,4076.608214378357,1893964,0.000465158,911,,0.565096,3433.575,-6.825
,0.0131203,,0.0131203,4077.753337621689,1893964,0.000467592,911,,0.602407,3433.575,-6.825
1,0.0113596,,0.0113596,4078.922212600708,1897435,0.000656313,912,5.96046447754e-08,0.527141,3435.25,-6.85
,0.0108349,,0.0108349,4080.08579993248,1897435,0.000483895,912,,0.562408,3435.25,-6.85
,0.0142723,,0.0142723,4081.2524139881134,1897435,0.000656142,912,,0.551679,3435.25,-6.85
,0.0128181,,0.0128181,4082.3968176841736,1897435,0.000580983,912,,0.539923,3435.25,-6.85
,0.0118839,,0.0118839,4083.531363248825,1897435,0.000953507,912,,0.486677,3435.25,-6.85
,0.0131384,,0.0131384,4084.685930490494,1897435,0.000609957,912,-1.19209289551e-07,0.525854,3435.25,-6.85
,0.0125824,,0.0125824,4085.8485186100006,1897435,0.0005997,912,,0.566152,3435.25,-6.85
1,0.0145033,,0.0145033,4087.0416111946106,1900887,0.00129973,913,,0.523093,3449.525,-6.775
,0.0148556,,0.0148556,4088.1936733722687,1900887,0.000671101,913,,0.503571,3449.525,-6.775
,0.0119603,,0.0119603,4089.3451347351074,1900887,0.000581114,913,-1.19209289551e-07,0.545164,3449.525,-6.775
,0.0121616,,0.0121616,4090.5113637447357,1900887,0.000643693,913,,0.530576,3449.525,-6.775
,0.0179614,,0.0179614,4091.6445183753967,1900887,0.000973527,913,,0.519454,3449.525,-6.775
,0.0133868,,0.0133868,4092.832397699356,1900887,0.00058067,913,,0.501057,3449.525,-6.775
,0.0178932,,0.0178932,4093.99915766716,1900887,0.000796886,913,,0.491915,3449.525,-6.775
,0.0192916,,0.0192916,4095.158887386322,1900887,0.000671827,913,,0.582986,3449.525,-6.775
,0.0212169,,0.0212169,4096.2895131111145,1900887,0.00131237,913,,0.524644,3449.525,-6.775
1,0.0126591,,0.0126591,4097.464923858643,1905236,0.000506331,914,1.19209289551e-07,0.52038,3479.525,-6.55
,0.0118209,,0.0118209,4098.635183095932,1905236,0.000427644,914,,0.505415,3479.525,-6.55
,0.013946,,0.013946,4099.791373729706,1905236,0.000484184,914,,0.543432,3479.525,-6.55
,0.0215029,,0.0215029,4100.952975273132,1905236,0.00100089,914,,0.558044,3479.525,-6.55
,0.0136634,,0.0136634,4102.10564827919,1905236,0.000873148,914,,0.522768,3479.525,-6.55
,0.0148592,,0.0148592,4103.228779792786,1905236,0.000624435,914,-2.38418579102e-07,0.575596,3479.525,-6.55
,0.0128146,,0.0128146,4104.402766942978,1905236,0.000562979,914,,0.578054,3479.525,-6.55
1,0.0155734,,0.0155734,4105.567046403885,1909124,0.000799167,915,,0.499258,3492.35,-6.4
,0.0142966,,0.0142966,4106.76602101326,1909124,0.000630668,915,-1.19209289551e-07,0.501197,3492.35,-6.4
,0.0180538,,0.0180538,4107.925063371658,1909124,0.000968806,915,,0.55393,3492.35,-6.4
,0.0119668,,0.0119668,4109.06929898262,1909124,0.000653028,915,,0.512649,3492.35,-6.4
,0.0179178,,0.0179178,4110.239310026169,1909124,0.0012076,915,,0.512183,3492.35,-6.4
,0.014163,,0.014163,4111.388469219208,1909124,0.000879522,915,-1.19209289551e-07,0.495196,3492.35,-6.4
,0.0115253,,0.0115253,4112.533677101135,1909124,0.000454162,915,1.19209289551e-07,0.486723,3492.35,-6.4
,0.0120866,,0.0120866,4113.698837041855,1909124,0.000587208,915,,0.516089,3492.35,-6.4
,0.0132199,,0.0132199,4114.868852376938,1909124,0.00057598,915,,0.518408,3492.35,-6.4
,0.0109827,,0.0109827,4116.004886865616,1909124,0.000758496,915,,0.475343,3492.35,-6.4
1,0.0119772,,0.0119772,4117.16699552536,1913945,0.000570611,916,,0.534751,3548.125,-6.125
,0.0148261,,0.0148261,4118.307473897934,1913945,0.000716339,916,,0.508585,3548.125,-6.125
,0.0234761,,0.0234761,4119.463674068451,1913945,0.00132045,916,-1.19209289551e-07,0.557512,3548.125,-6.125
,0.0133087,,0.0133087,4120.606624364853,1913945,0.000593316,916,,0.563038,3548.125,-6.125
,0.012922,,0.012922,4121.755284070969,1913945,0.000745544,916,,0.573325,3548.125,-6.125
,0.012995,,0.012995,4122.896393060684,1913945,0.000609978,916,,0.519307,3548.125,-6.125
1,0.0121986,,0.0121986,4124.049895524979,1917010,0.000894714,917,,0.525385,3556.825,-5.95
,0.017096,,0.017096,4125.200389623642,1917010,0.000985736,917,-1.19209289551e-07,0.531688,3556.825,-5.95
,0.0155205,,0.0155205,4126.369053840637,1917010,0.000785106,917,,0.508004,3556.825,-5.95
,0.0240697,,0.0240697,4127.517316579819,1917010,0.00145367,917,,0.567674,3556.825,-5.95
,0.0128856,,0.0128856,4128.666994810104,1917010,0.00126681,917,-1.19209289551e-07,0.485769,3556.825,-5.95
,0.016569,,0.016569,4129.807776212692,1917010,0.0013004,917,,0.499046,3556.825,-5.95
,0.0162726,,0.0162726,4130.948643922806,1917010,0.000744777,917,1.19209289551e-07,0.516541,3556.825,-5.95
1,0.0150261,,0.0150261,4132.11470580101,1920571,0.000928539,918,1.19209289551e-07,0.481245,3549.95,-5.875
,0.0122215,,0.0122215,4133.2615258693695,1920571,0.000925899,918,,0.50274,3549.95,-5.875
,0.0137051,,0.0137051,4134.419706106186,1920571,0.000534701,918,,0.550207,3549.95,-5.875
,0.0113019,,0.0113019,4135.57471036911,1920571,0.000569203,918,,0.555286,3549.95,-5.875
,0.0103077,,0.0103077,4136.729686021805,1920571,0.0004971,918,5.96046447754e-08,0.545944,3549.95,-5.875
,0.0116075,,0.0116075,4137.8657579422,1920571,0.000482352,918,5.96046447754e-08,0.547411,3549.95,-5.875
,0.014233,,0.014233,4138.999124288559,1920571,0.000598173,918,,0.51756,3549.95,-5.875
,0.011491,,0.011491,4140.142740011215,1920571,0.000563124,918,,0.566538,3549.95,-5.875
,0.0137501,,0.0137501,4141.292077064514,1920571,0.00073935,918,,0.535093,3549.95,-5.875
1,0.0100703,,0.0100703,4142.444297790527,1925560,0.000377684,919,,0.533414,3566.075,-6.05
,0.0124737,,0.0124737,4143.59494638443,1925560,0.000612909,919,1.19209289551e-07,0.557261,3566.075,-6.05
,0.0173048,,0.0173048,4144.759271621704,1925560,0.00062852,919,,0.581681,3566.075,-6.05
,0.0198934,,0.0198934,4145.90894651413,1925560,0.00149851,919,5.96046447754e-08,0.546673,3566.075,-6.05
,0.0132523,,0.0132523,4147.077477931976,1925560,0.000579566,919,,0.565419,3566.075,-6.05
,0.0167547,,0.0167547,4148.237486839294,1925560,0.00134768,919,,0.531,3566.075,-6.05
,0.0117508,,0.0117508,4149.388372659683,1925560,0.000495729,919,,0.59056,3566.075,-6.05
1,0.0107682,,0.0107682,4150.563754081726,1929067,0.000434099,920,-1.19209289551e-07,0.516773,3553.15,-6.125
,0.0151483,,0.0151483,4151.712189912796,1929067,0.000675179,920,,0.511084,3553.15,-6.125
,0.0124232,,0.0124232,4152.867361783981,1929067,0.000539293,920,-1.19209289551e-07,0.513789,3553.15,-6.125
,0.0206383,,0.0206383,4154.01030087471,1929067,0.0012355,920,,0.559295,3553.15,-6.125
,0.0126071,,0.0126071,4155.1342096328735,1929067,0.000693994,920,-1.19209289551e-07,0.547621,3553.15,-6.125
