value_loss,explained_variance,total_timesteps,policy_entropy,fps,nupdates
0.005689621437340975,0.910552628338337,1296000,1.7882598638534546,1454,16200
0.003778141690418124,0.9816373214125633,1304000,1.788536787033081,1454,16300
0.004312201403081417,0.9594517722725868,1312000,1.788487434387207,1454,16400
0.007276092655956745,0.9292070716619492,1320000,1.7861387729644775,1454,16500
0.008641411550343037,0.925121434032917,1328000,1.779970407485962,1454,16600
0.009727215394377708,0.9069985300302505,1336000,1.7792984247207642,1454,16700
0.009487423114478588,0.89940095692873,1344000,1.781436562538147,1454,16800
0.007555171847343445,0.9505509920418262,1352000,1.7717927694320679,1454,16900
0.014386030845344067,0.7816798835992813,1360000,1.778089165687561,1454,17000
0.018376242369413376,0.8452266305685043,1368000,1.7717103958129883,1454,17100
0.0171368271112442,0.7661781907081604,1376000,1.7750539779663086,1454,17200
0.0033383690752089024,0.967758771032095,1384000,1.7804104089736938,1454,17300
0.005485505796968937,0.9391865283250809,1392000,1.7791965007781982,1454,17400
0.006486742291599512,0.9156991317868233,1400000,1.788306474685669,1454,17500
0.021481182426214218,0.6725489795207977,1408000,1.7837616205215454,1454,17600
0.019178494811058044,0.8024661093950272,1416000,1.7761427164077759,1454,17700
0.005763256456702948,0.9044586345553398,1424000,1.7882791757583618,1454,17800
0.004819037392735481,0.8994518741965294,1432000,1.7857354879379272,1454,17900
0.00772412633523345,0.9431497901678085,1440000,1.7771708965301514,1454,18000
0.011692820116877556,0.8918891325592995,1448000,1.7876317501068115,1454,18100
0.016147088259458542,0.7753149420022964,1456000,1.781883955001831,1454,18200
0.01551060937345028,0.749292254447937,1464000,1.7830545902252197,1454,18300
0.02374987117946148,0.6883684992790222,1472000,1.7843908071517944,1454,18400
0.01306196115911007,0.8539482802152634,1480000,1.7854735851287842,1454,18500
0.019849469885230064,0.7982696443796158,1488000,1.7877804040908813,1454,18600
0.011209172196686268,0.8961150497198105,1496000,1.7876083850860596,1454,18700
0.007551221642643213,0.9380752928555012,1504000,1.787493348121643,1454,18800
0.006259165704250336,0.9403368420898914,1512000,1.7874858379364014,1454,18900
0.014781566336750984,0.8973472341895103,1520000,1.7872095108032227,1454,19000
0.004224785603582859,0.9536758549511433,1528000,1.7860758304595947,1454,19100
0.00857937429100275,0.8869868665933609,1536000,1.7696998119354248,1454,19200
0.007066815160214901,0.9167694374918938,1544000,1.784593939781189,1454,19300
0.034837108105421066,0.6624869108200073,1552000,1.7856296300888062,1454,19400
0.007169670425355434,0.7024092972278595,1560000,1.7857784032821655,1454,19500
0.007285540457814932,0.8972615599632263,1568000,1.785032033920288,1454,19600
0.012414339929819107,0.9258486777544022,1576000,1.786996841430664,1454,19700
0.006335736718028784,0.824682429432869,1584000,1.7805910110473633,1454,19800
0.005913676228374243,0.8748204261064529,1592000,1.781556487083435,1454,19900
0.00701416889205575,0.8637093007564545,1600000,1.7766586542129517,1454,20000
0.007285960018634796,0.9468659646809101,1608000,1.783771276473999,1454,20100
0.008761288598179817,0.9223894849419594,1616000,1.785556435585022,1454,20200
0.008352797478437424,0.957334604114294,1624000,1.7860863208770752,1454,20300
0.015567963942885399,0.8681297153234482,1632000,1.7878421545028687,1454,20400
0.006749166641384363,0.9402151890099049,1640000,1.7895742654800415,1454,20500
0.005971943959593773,0.8972960636019707,1648000,1.7874362468719482,1454,20600
0.008575048297643661,0.827107235789299,1656000,1.7890751361846924,1454,20700
0.006348481867462397,0.9653702117502689,1664000,1.788034439086914,1454,20800
0.005000545643270016,0.9535751901566982,1672000,1.7845443487167358,1454,20900
0.0034398622810840607,0.9549407213926315,1680000,1.7845741510391235,1454,21000
0.004579771775752306,0.9564395844936371,1688000,1.7804170846939087,1454,21100
0.006381366401910782,0.9494571201503277,1696000,1.7834796905517578,1454,21200
0.013277323916554451,0.7923727333545685,1704000,1.7803140878677368,1454,21300
0.009685174562036991,0.936604805290699,1712000,1.784738302230835,1454,21400
0.026755237951874733,0.7406705021858215,1720000,1.7847421169281006,1454,21500
0.0053693330846726894,0.9664502069354057,1728000,1.7885844707489014,1454,21600
0.016328638419508934,0.874896228313446,1736000,1.7903743982315063,1454,21700
0.009906564839184284,0.9246360287070274,1744000,1.7880939245224,1454,21800
0.00485944515094161,0.9443796910345554,1752000,1.782297134399414,1454,21900
0.005210878327488899,0.8135317116975784,1760000,1.7893613576889038,1454,22000
0.007031059358268976,0.9200470224022865,1768000,1.7849714756011963,1454,22100
0.011061301454901695,0.8969215229153633,1776000,1.7885017395019531,1454,22200
0.003036860842257738,0.9659684561192989,1784000,1.7884747982025146,1454,22300
0.003811318427324295,0.9692873414605856,1792000,1.7862226963043213,1454,22400
0.0267492588609457,0.8640303611755371,1800000,1.7618305683135986,1454,22500
0.01473396085202694,0.8500884920358658,1808000,1.7807807922363281,1454,22600
0.004800811875611544,0.9327390268445015,1816000,1.783815622329712,1454,22700
0.00826279353350401,0.9370958656072617,1824000,1.7820327281951904,1454,22800
0.005266650579869747,0.9736442361027002,1832000,1.7844234704971313,1454,22900
0.005722160451114178,0.909980870783329,1840000,1.7801964282989502,1454,23000
0.0042765019461512566,0.9702986516058445,1848000,1.7845001220703125,1454,23100
0.01192360557615757,0.8522710204124451,1856000,1.781083106994629,1454,23200
0.02028665319085121,0.815429612994194,1864000,1.7857030630111694,1454,23300
0.01500741671770811,0.8122838884592056,1872000,1.7880090475082397,1454,23400
0.004882120527327061,0.9628525823354721,1880000,1.7848291397094727,1454,23500
0.016422808170318604,0.889780305325985,1888000,1.7856985330581665,1454,23600
0.01001635193824768,0.9192260950803757,1896000,1.7845354080200195,1454,23700
0.009487967938184738,0.9482666850090027,1904000,1.7820953130722046,1454,23800
0.0064956629648804665,0.8968506827950478,1912000,1.7801291942596436,1454,23900
0.010758103802800179,0.9237780347466469,1920000,1.7797825336456299,1454,24000
0.005457466933876276,0.9147967025637627,1928000,1.7811963558197021,1454,24100
0.016848498955368996,0.8761983439326286,1936000,1.788440465927124,1454,24200
0.004396642558276653,0.9465262852609158,1944000,1.7847652435302734,1454,24300
0.01488807238638401,0.8650650531053543,1952000,1.7859039306640625,1454,24400
0.003002534154802561,0.9700814988464117,1960000,1.7775084972381592,1454,24500
0.013574780896306038,0.718858152627945,1968000,1.7848358154296875,1454,24600
0.028004536405205727,0.761614590883255,1976000,1.779962182044983,1454,24700
0.00310506671667099,0.9770701453089714,1984000,1.7794551849365234,1454,24800
0.00600579334422946,0.949352502822876,1992000,1.778389573097229,1454,24900
0.025476226583123207,0.6599006950855255,2000000,1.7712208032608032,1454,25000
0.011160852387547493,0.9132074043154716,2008000,1.7800298929214478,1454,25100
0.005039872135967016,0.9589250907301903,2016000,1.7839418649673462,1454,25200
0.009308148175477982,0.903384231030941,2024000,1.7829844951629639,1454,25300
0.01590784266591072,0.7844770699739456,2032000,1.7806705236434937,1454,25400
0.007892265915870667,0.9342187568545341,2040000,1.7759813070297241,1454,25500
0.00333893159404397,0.9564124904572964,2048000,1.7802213430404663,1454,25600
0.027528028935194016,0.8034466803073883,2056000,1.781530737876892,1454,25700
0.010306643322110176,0.9103624597191811,2064000,1.7818241119384766,1454,25800
0.008868762291967869,0.9362798780202866,2072000,1.7791261672973633,1454,25900
0.007211644202470779,0.9329805299639702,2080000,1.7851741313934326,1454,26000
0.01819803938269615,0.8532779812812805,2088000,1.7835490703582764,1454,26100
0.01683841459453106,0.8468698859214783,2096000,1.7844918966293335,1454,26200
0.02275170013308525,0.8584425449371338,2104000,1.7861427068710327,1454,26300
0.018040616065263748,0.9096790179610252,2112000,1.7865488529205322,1454,26400
0.004533675499260426,0.9681280069053173,2120000,1.785504937171936,1454,26500
0.007576212286949158,0.9102897271513939,2128000,1.7831413745880127,1454,26600
0.010112836956977844,0.8979085609316826,2136000,1.7793800830841064,1454,26700
0.011672886088490486,0.9019860997796059,2144000,1.7809587717056274,1454,26800
0.005344373639672995,0.9192024022340775,2152000,1.7855098247528076,1454,26900
0.014126149006187916,0.8452774733304977,2160000,1.7835941314697266,1454,27000
0.008500698022544384,0.906822107732296,2168000,1.787697434425354,1454,27100
0.005120187997817993,0.9158233478665352,2176000,1.7749042510986328,1454,27200
0.0033890209160745144,0.972568579018116,2184000,1.7797378301620483,1454,27300
0.010868193581700325,0.8718537390232086,2192000,1.782782793045044,1454,27400
0.005717507563531399,0.9468311630189419,2200000,1.7851059436798096,1454,27500
0.013917213305830956,0.6671315133571625,2208000,1.7893110513687134,1454,27600
0.006244689226150513,0.901421993970871,2216000,1.785435676574707,1454,27700
0.010259675793349743,0.8638662546873093,2224000,1.7865409851074219,1454,27800
0.007597614079713821,0.9494970701634884,2232000,1.7834545373916626,1454,27900
0.0026733854319900274,0.9689659960567951,2240000,1.7832962274551392,1454,28000
0.012480189092457294,0.916098453104496,2248000,1.7720016241073608,1454,28100
0.008734864182770252,0.8609944880008698,2256000,1.7782570123672485,1454,28200
0.005093162413686514,0.9687552526593208,2264000,1.7753355503082275,1454,28300
0.01181037351489067,0.9148399829864502,2272000,1.7736669778823853,1454,28400
0.007196853403002024,0.9009014442563057,2280000,1.7760045528411865,1454,28500
0.00783951859921217,0.9324102774262428,2288000,1.7755848169326782,1454,28600
0.015939893200993538,0.8078446835279465,2296000,1.7783043384552002,1454,28700
0.008507703430950642,0.9651479423046112,2304000,1.7834155559539795,1454,28800
0.01903345249593258,0.632573813199997,2312000,1.760401725769043,1454,28900
0.010617907159030437,0.8370709270238876,2320000,1.7760155200958252,1454,29000
0.008272809907793999,0.8573369830846786,2328000,1.7676140069961548,1454,29100
0.008042577654123306,0.932929590344429,2336000,1.7764980792999268,1454,29200
0.009577097371220589,0.9044376835227013,2344000,1.7797260284423828,1454,29300
0.007465308997780085,0.9200857505202293,2352000,1.779076337814331,1454,29400
0.005169604904949665,0.9561179913580418,2360000,1.7768501043319702,1454,29500
0.006698984652757645,0.9557056091725826,2368000,1.7779757976531982,1454,29600
0.00805150531232357,0.9394065290689468,2376000,1.7679493427276611,1454,29700
0.017767176032066345,0.8807650506496429,2384000,1.768587350845337,1454,29800
0.015163441188633442,0.7895629405975342,2392000,1.7698829174041748,1454,29900
0.009358321316540241,0.8807189762592316,2400000,1.7785066366195679,1454,30000
0.010640284046530724,0.889593206346035,2408000,1.7815074920654297,1454,30100
0.007881144061684608,0.9021122232079506,2416000,1.7762600183486938,1454,30200
0.012789765372872353,0.8954596593976021,2424000,1.7791414260864258,1454,30300
0.003101656213402748,0.9774864409118891,2432000,1.7857662439346313,1454,30400
0.02413026988506317,0.8242470026016235,2440000,1.7721306085586548,1454,30500
0.01302577555179596,0.8233921527862549,2448000,1.7808326482772827,1454,30600
0.002610189374536276,0.9410850629210472,2456000,1.7747621536254883,1454,30700
0.005892930552363396,0.948694821447134,2464000,1.7792249917984009,1454,30800
0.006691457238048315,0.9413917884230614,2472000,1.778424620628357,1454,30900
0.012098592706024647,0.8747848719358444,2480000,1.7752097845077515,1454,31000
0.006011624820530415,0.8948109447956085,2488000,1.778257131576538,1454,31100
0.015497388318181038,0.7603128105401993,2496000,1.7860825061798096,1454,31200
0.010256554931402206,0.9231957346200943,2504000,1.7757751941680908,1454,31300
0.015425276942551136,0.855737179517746,2512000,1.7737582921981812,1454,31400
0.008630162104964256,0.9299270957708359,2520000,1.7841705083847046,1454,31500
0.011603077873587608,0.8374952971935272,2528000,1.7851976156234741,1454,31600
0.006601692643016577,0.9186006784439087,2536000,1.7834796905517578,1454,31700
0.015914395451545715,0.8651634752750397,2544000,1.7778104543685913,1454,31800
0.014891443774104118,0.7978686839342117,2552000,1.7788562774658203,1454,31900
0.0184890516102314,0.7426519989967346,2560000,1.780081033706665,1454,32000
0.0026720748282969,0.9665088914334774,2568000,1.7655795812606812,1454,32100
0.007326242979615927,0.913792572915554,2576000,1.772005319595337,1454,32200
0.007118117995560169,0.9201829731464386,2584000,1.7681083679199219,1454,32300
0.02065855823457241,0.738036572933197,2592000,1.77346932888031,1454,32400
0.0032949664164334536,0.930481031537056,2600000,1.7806751728057861,1454,32500
0.013015540316700935,0.6947049200534821,2608000,1.7773559093475342,1454,32600
0.007163724862039089,0.9445354714989662,2616000,1.7577213048934937,1454,32700
0.018175140023231506,0.7347604334354401,2624000,1.7732126712799072,1454,32800
0.00426333537325263,0.9048103988170624,2632000,1.7674369812011719,1454,32900
0.013316283002495766,0.8705861866474152,2640000,1.753030776977539,1454,33000
0.008594888262450695,0.8618718832731247,2648000,1.760406255722046,1454,33100
0.004372371826320887,0.826340064406395,2656000,1.7614662647247314,1454,33200
0.009372087195515633,0.9271208196878433,2664000,1.762128472328186,1454,33300
0.028614893555641174,0.5129925906658173,2672000,1.7596355676651,1454,33400
0.008653530851006508,0.8503866344690323,2680000,1.7312557697296143,1454,33500
0.00917997770011425,0.9113630577921867,2688000,1.7618932723999023,1454,33600
0.008406993001699448,0.8485686182975769,2696000,1.7565038204193115,1455,33700
0.004978667013347149,0.9420375823974609,2704000,1.7464120388031006,1455,33800
0.012314657680690289,0.9057760909199715,2712000,1.7612215280532837,1455,33900
0.011246002279222012,0.8937623575329781,2720000,1.769321084022522,1455,34000
0.01712578348815441,0.8686295449733734,2728000,1.7674806118011475,1455,34100
0.009102190844714642,0.8266952484846115,2736000,1.7698116302490234,1455,34200
0.0063719190657138824,0.9149013310670853,2744000,1.7499792575836182,1455,34300
0.014152495190501213,0.8526635617017746,2752000,1.7200546264648438,1455,34400
0.015876594930887222,0.8346544355154037,2760000,1.7535537481307983,1455,34500
0.011733452789485455,0.7960926592350006,2768000,1.758307695388794,1455,34600
0.013495555147528648,0.860858291387558,2776000,1.7335431575775146,1455,34700
0.008832929655909538,0.8050134479999542,2784000,1.7268850803375244,1455,34800
0.007481193635612726,0.8445196896791458,2792000,1.714888572692871,1455,34900
0.018164705485105515,0.8522673845291138,2800000,1.6385269165039062,1455,35000
0.009853141382336617,0.9337172359228134,2808000,1.7472000122070312,1455,35100
0.011100190691649914,0.8544178307056427,2816000,1.7501137256622314,1455,35200
0.014321906492114067,0.8299532830715179,2824000,1.7561041116714478,1455,35300
0.009270516224205494,0.9203338250517845,2832000,1.7171134948730469,1455,35400
0.00890117883682251,0.8441578596830368,2840000,1.4889113903045654,1455,35500
0.008785379119217396,0.8803877234458923,2848000,1.71615731716156,1455,35600
0.004444554448127747,0.9425453469157219,2856000,1.70684814453125,1455,35700
0.0051859463565051556,0.945088092237711,2864000,1.7412071228027344,1455,35800
0.02304292842745781,0.6517149209976196,2872000,1.736151099205017,1455,35900
0.01055521983653307,0.9152041003108025,2880000,1.7326996326446533,1455,36000
0.037406112998723984,0.6773510873317719,2888000,1.6430765390396118,1455,36100
0.021160103380680084,0.34492582082748413,2896000,1.670376181602478,1455,36200
0.009857233613729477,0.8471540361642838,2904000,1.7101291418075562,1455,36300
0.0042470162734389305,0.9350915551185608,2912000,1.7371957302093506,1455,36400
0.007803299929946661,0.9019189476966858,2920000,1.6981347799301147,1455,36500
0.021568113937973976,0.46804332733154297,2928000,1.7233400344848633,1455,36600
0.026054050773382187,0.7612708210945129,2936000,1.713486671447754,1455,36700
0.0186080951243639,0.8359545022249222,2944000,1.6824779510498047,1455,36800
0.004644358064979315,0.9073107987642288,2952000,1.4976823329925537,1455,36900
0.0072525786235928535,0.6629572510719299,2960000,1.7122329473495483,1455,37000
0.009407774545252323,0.8889430537819862,2968000,1.6612653732299805,1455,37100
0.007641336414963007,0.9139241650700569,2976000,1.6798099279403687,1455,37200
0.019657159224152565,0.6763126254081726,2984000,1.7015661001205444,1455,37300
0.017112521454691887,0.7736802846193314,2992000,1.7035356760025024,1455,37400
0.029945069923996925,0.7487165331840515,3000000,1.6693633794784546,1455,37500
0.009980770759284496,0.7886259108781815,3008000,1.7536808252334595,1455,37600
0.007545742206275463,0.7632153928279877,3016000,1.7532856464385986,1455,37700
0.0075002191588282585,0.8959129899740219,3024000,1.7036612033843994,1455,37800
0.013844822533428669,0.8207888901233673,3032000,1.7216421365737915,1455,37900
0.0039689368568360806,0.8828718736767769,3040000,1.6730632781982422,1455,38000
0.02141917124390602,0.5983884632587433,3048000,1.7210817337036133,1455,38100
