#{"t_start": 1511458562.0167449, "env_id": "PongNoFrameskip-v4", "gym_version": "0.9.3"}
r,l,t
-21.0,1022,14.78772
-21.0,894,24.62794
-21.0,821,33.614071
-18.0,1210,46.886875
-20.0,960,57.417855
-21.0,899,67.270873
-20.0,944,77.573785
-21.0,823,86.647306
-18.0,1229,100.155071
-21.0,912,110.122175
-21.0,967,120.742499
-21.0,761,129.097646
-20.0,896,138.91983
-20.0,1007,149.894596
-20.0,917,160.038945
-21.0,788,168.632342
-18.0,1103,180.698789
-20.0,990,191.648965
-21.0,819,200.615293
-21.0,973,211.317642
-18.0,1009,222.405821
-21.0,786,231.034006
-21.0,822,239.964847
-21.0,850,249.319115
-21.0,789,258.035087
-21.0,758,266.339172
-20.0,988,277.215405
-21.0,898,287.04234
-19.0,1155,299.779638
-21.0,961,310.423299
-20.0,924,320.608617
-21.0,822,329.622661
-21.0,850,338.929058
-21.0,994,349.793439
-20.0,1109,361.990085
-21.0,791,370.624369
-20.0,838,379.752705
-21.0,926,389.92512
-19.0,1103,402.009382
-20.0,842,411.310936
-20.0,863,420.758999
-21.0,852,430.138999
-20.0,839,439.296928
-19.0,1048,450.757437
-20.0,1186,463.758975
-19.0,1080,475.5483
-20.0,898,485.404528
-21.0,824,494.341202
-20.0,838,503.540647
-21.0,824,512.616617
-19.0,1223,526.081384
-20.0,1005,537.149179
-20.0,1008,548.175242
-20.0,897,558.036521
-20.0,866,567.567585
-21.0,940,577.818506
-20.0,959,588.371247
-20.0,957,598.851763
-21.0,867,608.346271
-20.0,902,618.216295
-18.0,1025,629.491083
-20.0,1074,641.278501
-20.0,899,651.108867
-20.0,1005,662.149769
-20.0,1093,674.165456
-20.0,925,684.366262
-21.0,897,694.171323
-20.0,1052,705.646919
-20.0,884,715.254136
-20.0,975,725.972218
-21.0,815,734.960438
-21.0,1000,746.028781
-21.0,1018,757.184402
-19.0,1007,768.288694
-18.0,1185,781.309027
-21.0,776,789.831696
-19.0,1043,801.247885
-21.0,823,810.271448
-21.0,858,819.677502
-20.0,971,830.319212
-21.0,841,839.636992
-20.0,910,849.683158
-21.0,781,858.21921
-21.0,958,868.749424
-21.0,789,877.369376
-21.0,852,886.707027
-20.0,962,897.168871
-21.0,874,906.79202
-21.0,865,916.272617
-20.0,933,926.596148
-21.0,819,935.55378
-20.0,842,944.814341
-21.0,824,953.854727
-21.0,900,963.677931
-19.0,1032,974.975673
-21.0,839,984.190448
-21.0,834,993.327761
-20.0,893,1003.048635
-21.0,788,1011.678159
-19.0,931,1021.878797
-20.0,917,1031.890351
-20.0,918,1041.969527
-21.0,909,1052.017715
-20.0,1126,1064.438762
-20.0,870,1073.926971
-20.0,966,1084.615827
-21.0,925,1094.711662
-21.0,820,1103.73536
-20.0,1063,1115.400073
-20.0,1032,1126.724639
-21.0,835,1135.908867
-21.0,884,1145.66033
-20.0,927,1155.824337
-21.0,1019,1166.964433
-21.0,973,1177.625356
-20.0,973,1188.377262
-19.0,987,1199.207593
-21.0,822,1208.28602
