#{"gym_version": "0.9.3", "env_id": "BreakoutNoFrameskip-v4", "t_start": 1511450426.4706688}
r,l,t
3.0,270,4.8541
0.0,127,6.241326
2.0,198,8.470703
3.0,226,11.154342
1.0,157,12.976832
1.0,174,14.933167
2.0,200,17.25771
4.0,298,20.890098
3.0,250,23.814181
2.0,219,26.380895
1.0,173,28.362026
2.0,202,30.692367
1.0,173,32.67525
1.0,155,34.404028
3.0,246,37.309747
1.0,153,39.041898
0.0,125,40.410507
1.0,153,42.115288
1.0,171,44.135854
4.0,276,47.439571
1.0,155,49.158811
1.0,155,50.937301
1.0,171,52.922302
0.0,129,54.354122
9.0,382,58.879691
3.0,248,61.761211
0.0,125,63.112081
0.0,127,64.461809
0.0,129,65.879898
3.0,248,68.792673
3.0,250,71.670696
0.0,129,73.14139
0.0,127,74.526443
0.0,129,75.948574
0.0,129,77.368478
0.0,127,78.770478
4.0,297,82.27373
0.0,127,83.69533
5.0,332,87.569835
3.0,251,90.472634
1.0,173,92.482455
3.0,232,95.214835
2.0,201,97.590051
0.0,129,99.011979
0.0,127,100.381244
1.0,157,102.178182
2.0,222,104.775595
0.0,127,106.21917
3.0,274,109.434464
4.0,285,112.809192
0.0,129,114.266329
0.0,129,115.678142
0.0,129,117.128834
0.0,129,118.602752
5.0,328,122.468763
1.0,173,124.43291
0.0,127,125.820448
1.0,155,127.563906
3.0,265,130.641709
1.0,178,132.705634
4.0,278,135.932636
3.0,248,138.916151
1.0,153,140.70054
0.0,127,142.079264
1.0,173,144.091042
0.0,129,145.570777
1.0,155,147.329753
0.0,127,148.723168
2.0,220,151.320305
0.0,129,152.711301
3.0,220,155.248652
3.0,252,158.231641
4.0,321,162.075592
0.0,129,163.567329
7.0,390,168.194801
3.0,249,171.091276
0.0,125,172.469326
1.0,175,174.468441
0.0,127,175.903358
2.0,203,178.294622
0.0,127,179.760572
0.0,129,181.199455
1.0,157,182.971668
4.0,286,186.323129
1.0,157,188.14753
6.0,277,191.387167
1.0,171,193.280484
0.0,129,194.74003
0.0,125,196.123867
1.0,155,198.056444
0.0,129,199.467768
