#{"gym_version": "0.9.3", "env_id": "BreakoutNoFrameskip-v4", "t_start": 1511450426.4780333}
r,l,t
0.0,127,3.062321
1.0,171,5.020239
2.0,200,7.283806
2.0,200,9.551091
2.0,201,11.964278
2.0,222,14.547944
0.0,129,16.008925
1.0,153,17.731079
0.0,127,19.183854
4.0,323,23.045236
0.0,125,24.414958
3.0,248,27.33815
4.0,321,31.183171
0.0,127,32.565879
2.0,185,34.695642
0.0,127,36.113918
1.0,153,37.821593
2.0,224,40.449324
0.0,127,41.817801
0.0,125,43.23639
0.0,125,44.646577
0.0,129,46.097054
0.0,129,47.56362
1.0,174,49.540687
1.0,175,51.543261
3.0,233,54.290186
0.0,127,55.682431
0.0,129,57.143289
7.0,432,62.236384
1.0,173,64.165894
4.0,299,67.715132
0.0,125,69.074515
3.0,253,71.975065
0.0,129,73.450014
0.0,123,74.780941
2.0,220,77.326818
1.0,159,79.162022
0.0,129,80.579093
0.0,129,81.975835
4.0,295,85.451771
3.0,248,88.28206
3.0,272,91.475751
2.0,204,93.886116
2.0,222,96.503099
2.0,199,98.814808
3.0,272,102.001583
0.0,127,103.407321
3.0,231,106.14949
1.0,157,107.947001
0.0,129,109.344582
1.0,173,111.357078
4.0,298,114.854879
0.0,127,116.277833
0.0,125,117.701057
1.0,176,119.725357
9.0,405,124.544275
10.0,426,129.595834
4.0,297,133.117419
4.0,297,136.653206
1.0,178,138.700484
1.0,156,140.533836
3.0,233,143.240619
0.0,129,144.727138
2.0,201,147.064138
2.0,219,149.648279
0.0,125,151.039065
2.0,186,153.157727
2.0,203,155.500722
0.0,129,156.900786
1.0,173,158.930083
2.0,224,161.534177
1.0,157,163.358331
3.0,270,166.492961
5.0,371,170.908957
1.0,173,172.890582
0.0,127,174.2903
1.0,173,176.314959
1.0,171,178.306718
1.0,173,180.331198
1.0,175,182.32199
3.0,269,185.492543
0.0,129,186.960173
3.0,275,190.208745
1.0,157,191.932939
0.0,125,193.272932
2.0,206,195.673727
0.0,129,197.219504
1.0,157,199.079008
0.0,127,200.441814
1.0,176,202.436826
0.0,129,203.861796
0.0,129,205.303174
0.0,123,206.641867
0.0,127,208.040027
1.0,176,210.058319
0.0,127,211.443794
2.0,204,213.810996
1.0,175,215.803615
1.0,175,217.777984
0.0,127,219.209088
0.0,127,220.678831
3.0,272,223.876364
0.0,125,225.275563
0.0,127,226.706512
1.0,153,228.43304
0.0,125,229.813216
0.0,123,231.165316
2.0,201,233.492058
1.0,157,235.294618
0.0,127,236.688205
1.0,173,238.683952
4.0,321,242.508406
0.0,123,243.8702
2.0,200,246.181437
1.0,175,248.175292
0.0,129,249.634065
5.0,328,253.490131
2.0,202,255.895059
3.0,250,258.838052
0.0,129,260.296184
0.0,125,261.689821
1.0,172,263.657066
2.0,202,265.955294
0.0,127,267.366585
2.0,203,269.764055
0.0,125,271.157404
2.0,198,273.43562
0.0,129,274.872112
1.0,153,276.574794
1.0,155,278.28784
1.0,174,280.324539
1.0,157,282.097794
4.0,301,285.582072
1.0,176,287.552378
1.0,175,289.570612
5.0,347,293.666372
2.0,202,296.014116
0.0,129,297.43445
1.0,173,299.394205
1.0,175,301.390016
2.0,200,303.673193
0.0,127,305.067683
2.0,200,307.308762
4.0,299,310.759705
2.0,202,313.064185
0.0,129,314.498831
1.0,157,316.35428
5.0,350,320.481566
2.0,202,322.835709
2.0,198,325.10434
0.0,125,326.723283
1.0,172,328.949898
2.0,222,331.84669
0.0,123,333.36721
0.0,125,334.952501
0.0,127,336.330594
0.0,127,337.811767
2.0,220,340.402938
0.0,127,341.812523
2.0,224,344.430199
10.0,411,349.37919
0.0,129,350.820949
0.0,127,352.272465
1.0,175,354.256898
0.0,127,355.693574
1.0,177,357.711075
1.0,157,359.514114
0.0,129,360.965923
2.0,186,363.16306
2.0,222,365.726331
2.0,202,368.068702
2.0,202,370.42184
1.0,153,372.135697
0.0,129,373.591519
1.0,173,375.57058
9.0,400,380.376162
2.0,222,382.886174
2.0,204,385.260215
0.0,129,386.672048
2.0,198,388.974319
5.0,346,393.15811
5.0,328,397.024672
2.0,202,399.320419
0.0,129,400.737382
0.0,129,402.143114
1.0,155,403.8872
0.0,127,405.293081
0.0,127,406.660663
1.0,173,408.614805
2.0,202,410.925595
0.0,125,412.305027
0.0,127,413.669826
2.0,198,415.889661
2.0,202,418.210492
0.0,125,419.578618
2.0,202,421.955276
1.0,157,423.702292
3.0,246,426.577899
1.0,155,428.329579
0.0,129,429.769013
9.0,404,434.545052
4.0,297,438.090593
0.0,129,439.552836
1.0,155,441.296451
0.0,129,442.744573
0.0,125,444.106572
5.0,350,448.183855
1.0,155,449.907929
9.0,404,454.773392
2.0,198,457.085258
0.0,125,458.455266
2.0,202,460.720736
0.0,129,462.136857
0.0,125,463.501444
2.0,222,466.047068
0.0,129,467.458415
9.0,380,471.955013
2.0,202,474.30498
1.0,175,476.298083
2.0,223,478.855285
0.0,125,480.26051
0.0,127,481.715005
1.0,176,483.742198
0.0,125,485.141665
5.0,350,489.340522
0.0,127,490.761494
0.0,127,492.131451
0.0,129,493.546208
5.0,350,497.698211
5.0,352,501.786319
3.0,230,504.513888
6.0,382,509.033795
2.0,198,511.274717
0.0,125,512.625502
5.0,350,516.774308
4.0,297,520.313046
2.0,200,522.656407
0.0,127,524.057453
2.0,200,526.346257
0.0,127,527.717536
0.0,127,529.139345
0.0,127,530.519377
0.0,127,531.90238
0.0,129,533.301635
4.0,297,536.779489
0.0,129,538.193887
0.0,127,539.539752
0.0,127,540.944355
0.0,129,542.390118
10.0,432,547.563991
2.0,200,549.80633
8.0,350,553.844505
0.0,127,555.215769
0.0,129,556.61937
0.0,127,558.034196
2.0,200,560.330235
0.0,129,561.755693
5.0,350,565.932188
4.0,299,569.469034
2.0,224,572.009048
0.0,129,573.404815
0.0,125,574.820974
9.0,401,579.55372
0.0,129,581.005101
0.0,125,582.378027
3.0,248,585.281975
3.0,251,588.235504
2.0,202,590.590983
0.0,127,592.017206
6.0,396,596.730502
1.0,176,598.750287
5.0,352,602.926492
0.0,127,604.339678
0.0,125,605.707904
0.0,127,607.045933
0.0,129,608.445517
5.0,348,612.665624
4.0,297,616.119571
1.0,173,618.087353
3.0,248,620.928669
1.0,159,622.685607
0.0,129,624.110444
9.0,403,628.834337
0.0,129,630.195897
2.0,200,632.467041
2.0,202,634.812965
2.0,202,637.14156
0.0,125,638.528396
0.0,127,639.973746
0.0,125,641.386208
2.0,200,643.691714
2.0,202,646.085618
4.0,299,649.547344
3.0,244,652.434444
0.0,125,653.840327
0.0,127,655.27115
0.0,129,656.657933
0.0,129,658.081512
0.0,129,659.523289
0.0,127,660.910772
0.0,125,662.351516
0.0,127,663.748287
0.0,129,665.12496
0.0,127,666.489415
2.0,202,668.868664
0.0,129,670.276059
2.0,202,672.614728
0.0,129,674.037608
1.0,171,675.973799
5.0,329,679.863804
0.0,129,681.288617
6.0,399,685.946608
11.0,480,691.773048
0.0,125,693.171746
0.0,129,694.651433
0.0,127,696.067959
2.0,202,698.41439
0.0,125,699.80829
0.0,127,701.225328
0.0,127,702.650413
0.0,127,704.033496
6.0,401,708.801166
6.0,377,713.235545
9.0,403,718.005406
5.0,350,722.08502
9.0,404,726.867183
5.0,350,731.042262
0.0,129,732.4284
0.0,129,733.828391
4.0,277,737.077664
5.0,350,741.24653
0.0,127,742.667715
0.0,129,744.100143
5.0,350,748.185096
0.0,125,749.573492
0.0,129,750.976489
0.0,129,752.422219
2.0,202,754.720369
0.0,127,756.120538
2.0,200,758.444655
5.0,350,762.55582
5.0,350,766.713719
0.0,125,768.078936
4.0,321,771.776993
0.0,129,773.204992
0.0,127,774.613812
5.0,352,778.764483
0.0,127,780.122433
0.0,125,781.510053
2.0,202,783.78169
9.0,380,788.280463
9.0,404,793.032015
0.0,129,794.468428
0.0,127,795.821247
0.0,127,797.244609
0.0,127,798.661669
0.0,125,800.00779
9.0,404,804.821431
2.0,198,807.110181
0.0,129,808.554073
0.0,129,809.976832
2.0,200,812.21733
5.0,347,816.330418
1.0,155,818.110945
0.0,127,819.479693
4.0,318,823.226456
4.0,299,826.672167
0.0,127,828.092587
9.0,404,832.991147
0.0,129,834.438499
2.0,202,836.773969
0.0,127,838.163527
9.0,404,842.968423
0.0,125,844.332731
2.0,202,846.646103
0.0,127,848.035914
0.0,127,849.395003
0.0,127,850.79625
0.0,129,852.206187
4.0,297,855.739679
0.0,125,857.108107
0.0,127,858.498283
4.0,320,862.246744
2.0,198,864.519631
2.0,200,866.765821
2.0,202,869.048772
0.0,129,870.46367
5.0,350,874.627904
0.0,127,876.036675
2.0,198,878.243911
3.0,245,881.134264
6.0,397,885.754982
0.0,127,887.139416
5.0,366,891.471237
9.0,404,896.266937
1.0,152,897.948593
0.0,129,899.364702
2.0,198,901.648167
0.0,129,903.142617
2.0,200,905.458508
0.0,129,906.847209
0.0,125,908.212056
0.0,127,909.62736
0.0,127,911.027844
3.0,226,913.702191
5.0,329,917.541792
0.0,129,918.973326
5.0,350,923.090112
6.0,398,927.879127
0.0,129,929.300533
0.0,127,930.751998
5.0,346,934.822065
1.0,157,936.615848
0.0,129,938.034618
9.0,425,943.058872
0.0,129,944.468617
0.0,127,945.855779
1.0,154,947.611445
0.0,127,949.050578
0.0,125,950.409278
3.0,251,953.316782
4.0,261,956.27879
2.0,202,958.592053
0.0,129,959.985738
0.0,129,961.378952
2.0,220,963.926445
3.0,250,966.845683
2.0,183,968.920036
4.0,264,972.063985
0.0,127,973.483615
2.0,223,975.995814
9.0,404,980.798206
0.0,127,982.164664
4.0,301,985.629628
1.0,157,987.335216
1.0,157,989.102503
3.0,246,991.974202
1.0,157,993.720203
4.0,297,997.198276
1.0,174,999.199913
4.0,301,1002.781235
1.0,157,1004.559575
1.0,176,1006.587037
0.0,129,1008.011594
5.0,289,1011.418594
0.0,127,1012.849984
3.0,228,1015.462085
0.0,129,1016.850093
0.0,129,1018.266758
9.0,422,1023.355523
0.0,129,1024.766142
5.0,350,1028.795768
