#{"gym_version": "0.9.3", "env_id": "BreakoutNoFrameskip-v4", "t_start": 1511450426.3920863}
r,l,t
2.0,202,4.081216
2.0,200,6.38622
3.0,248,9.212942
0.0,127,10.647762
0.0,127,12.121072
0.0,127,13.533739
7.0,324,17.382963
2.0,201,19.772506
0.0,125,21.182534
3.0,244,24.023687
1.0,155,25.793468
1.0,171,27.724278
1.0,154,29.464216
3.0,272,32.704449
0.0,129,34.098561
0.0,125,35.505025
0.0,127,36.897761
0.0,127,38.304289
2.0,202,40.65433
2.0,201,42.962377
1.0,153,44.751821
4.0,281,48.094972
3.0,230,50.790237
1.0,153,52.531216
2.0,200,54.869919
2.0,202,57.206969
0.0,127,58.584523
4.0,297,62.042378
10.0,433,67.151589
0.0,125,68.554369
5.0,331,72.451169
2.0,200,74.761514
0.0,129,76.179296
1.0,173,78.144913
0.0,129,79.620032
0.0,129,81.041667
5.0,327,84.906231
1.0,174,86.813345
3.0,248,89.68365
1.0,176,91.705357
2.0,184,93.852354
2.0,200,96.191919
1.0,175,98.227895
2.0,203,100.556875
0.0,127,101.931991
1.0,175,103.958508
4.0,285,107.385173
0.0,129,108.825538
2.0,222,111.399392
5.0,351,115.567825
0.0,129,117.032958
0.0,129,118.512497
0.0,127,119.898774
0.0,127,121.276699
1.0,155,123.053314
5.0,329,126.910015
2.0,202,129.189542
4.0,299,132.759441
0.0,129,134.216406
2.0,200,136.481659
0.0,129,137.952824
1.0,157,139.729175
0.0,129,141.199406
2.0,201,143.537916
1.0,172,145.559121
0.0,127,146.965003
2.0,224,149.59688
0.0,129,151.054262
0.0,129,152.456637
0.0,129,153.877729
1.0,174,155.862454
0.0,125,157.240143
1.0,174,159.252681
0.0,127,160.642195
0.0,125,162.01732
0.0,129,163.522069
2.0,202,165.84972
2.0,221,168.403739
3.0,252,171.36629
0.0,127,172.737372
2.0,202,175.078655
1.0,155,176.847594
1.0,174,178.901629
0.0,129,180.364763
1.0,178,182.385977
2.0,204,184.735404
0.0,127,186.121389
5.0,328,190.087174
5.0,349,194.202701
0.0,129,195.599343
2.0,223,198.42304
4.0,298,201.889163
0.0,129,203.310666
1.0,175,205.313169
0.0,129,206.740118
1.0,173,208.726268
4.0,278,211.99573
1.0,172,213.965166
5.0,345,218.040706
0.0,127,219.489661
1.0,173,221.511612
4.0,278,224.770732
4.0,283,228.147777
4.0,291,231.612246
0.0,129,233.052745
0.0,127,234.460161
4.0,319,238.231661
0.0,127,239.649338
1.0,155,241.402023
0.0,127,242.81833
1.0,172,244.792334
2.0,222,247.36109
0.0,127,248.807584
0.0,125,250.190269
6.0,275,253.393516
0.0,127,254.845409
5.0,326,258.728791
0.0,127,260.17405
1.0,175,262.204571
4.0,297,265.676017
2.0,222,268.259004
2.0,223,270.944627
1.0,174,272.903553
2.0,204,275.279621
0.0,127,276.660405
0.0,127,278.035671
2.0,185,280.194592
2.0,221,282.73967
6.0,416,287.640144
1.0,159,289.456904
0.0,129,290.872809
1.0,155,292.590155
2.0,202,294.92989
2.0,198,297.226796
1.0,169,299.131654
1.0,178,301.128744
8.0,497,307.067658
0.0,127,308.412314
0.0,127,309.821007
11.0,458,315.364579
0.0,127,316.755819
4.0,278,319.95437
0.0,129,321.406499
0.0,129,322.851095
4.0,282,326.319976
3.0,251,329.711189
7.0,328,334.094763
3.0,252,337.181846
0.0,127,338.642971
2.0,202,340.989558
0.0,129,342.399787
0.0,129,343.846566
0.0,127,345.249139
0.0,125,346.641176
7.0,390,351.373421
1.0,153,353.099771
1.0,157,354.884947
2.0,201,357.234692
1.0,177,359.250967
4.0,297,362.858327
0.0,127,364.283207
5.0,349,368.450247
1.0,174,370.409341
1.0,176,372.423445
1.0,178,374.482301
0.0,127,375.911467
0.0,127,377.327226
2.0,199,379.587038
4.0,320,383.356388
0.0,125,384.734844
0.0,127,386.136804
0.0,129,387.557447
1.0,169,389.51324
4.0,278,392.84252
5.0,331,396.721542
0.0,129,398.131902
5.0,352,402.294993
1.0,177,404.321863
7.0,429,409.355562
0.0,127,410.767231
10.0,453,416.144431
0.0,129,417.538991
1.0,176,419.538507
0.0,129,420.992819
0.0,129,422.444168
0.0,129,423.854421
0.0,125,425.218437
0.0,127,426.604815
9.0,404,431.451094
2.0,202,433.762083
1.0,152,435.472499
0.0,125,436.855755
0.0,129,438.308486
0.0,125,439.708837
2.0,202,442.04354
4.0,297,445.539311
0.0,129,446.951903
0.0,129,448.341714
0.0,129,449.732021
0.0,127,451.160566
9.0,404,456.001572
1.0,176,458.044122
0.0,127,459.41159
3.0,248,462.251381
0.0,129,463.654916
0.0,125,465.04094
0.0,129,466.401416
4.0,299,469.918665
9.0,404,474.769282
0.0,129,476.178368
0.0,127,477.607003
4.0,299,481.152194
2.0,200,483.467962
0.0,129,484.922588
2.0,200,487.237508
5.0,352,491.480501
2.0,202,493.772186
0.0,125,495.148345
2.0,200,497.456246
0.0,129,498.828979
0.0,129,500.243161
1.0,174,502.204957
0.0,127,503.622116
0.0,127,505.038992
3.0,248,507.897584
4.0,297,511.357046
6.0,399,516.08923
2.0,198,518.395146
8.0,375,522.921254
0.0,127,524.326344
8.0,350,528.446096
2.0,200,530.738755
0.0,127,532.111512
2.0,202,534.391012
5.0,350,538.542946
0.0,127,539.897837
6.0,398,544.621558
2.0,202,546.996592
4.0,318,550.691244
5.0,350,554.72185
4.0,299,558.247815
2.0,200,560.539123
0.0,129,561.965532
0.0,129,563.401826
0.0,129,564.828579
1.0,156,566.602664
2.0,202,568.914984
4.0,318,572.622089
0.0,129,574.032665
0.0,129,575.470392
5.0,350,579.581957
4.0,319,583.405658
0.0,129,584.80046
2.0,200,587.143564
1.0,153,588.900999
0.0,129,590.306379
0.0,127,591.724056
3.0,246,594.604376
2.0,202,596.944492
5.0,350,601.035061
2.0,202,603.453347
0.0,129,604.876452
2.0,198,607.068214
0.0,127,608.454106
0.0,129,609.876533
4.0,299,613.482941
0.0,127,614.865
0.0,127,616.234231
2.0,202,618.53199
0.0,127,619.920302
0.0,129,621.323441
4.0,299,624.797622
0.0,129,626.205273
0.0,127,627.580837
4.0,297,630.967198
0.0,129,632.392529
3.0,248,635.290719
9.0,404,640.180562
0.0,127,641.620034
2.0,198,643.911291
1.0,173,645.940856
3.0,252,648.806213
0.0,129,650.264009
0.0,127,651.66698
1.0,155,653.441035
5.0,350,657.620802
0.0,127,659.01218
2.0,202,661.363861
4.0,299,664.886818
5.0,350,669.086953
10.0,450,674.470048
14.0,508,680.532133
10.0,455,685.888761
0.0,129,687.310805
0.0,127,688.689708
2.0,202,691.125428
0.0,127,692.509629
0.0,129,693.97053
2.0,202,696.355085
3.0,255,699.37395
0.0,127,700.810967
0.0,127,702.216022
0.0,129,703.646109
9.0,404,708.444856
0.0,129,709.849
0.0,127,711.209644
0.0,129,712.64416
0.0,127,714.051418
0.0,129,715.486606
0.0,129,716.848951
8.0,370,721.176208
0.0,127,722.551923
4.0,298,726.011878
0.0,129,727.481348
2.0,202,729.79401
0.0,129,731.19942
2.0,200,733.474771
0.0,127,734.868422
0.0,125,736.234421
5.0,350,740.377557
0.0,127,741.795743
5.0,328,745.671435
0.0,129,747.100482
5.0,350,751.231961
2.0,200,753.533378
0.0,127,754.922672
