#{"t_start": 1511327526.3068812, "env_id": "PongNoFrameskip-v4", "gym_version": "0.9.3"}
r,l,t
-21.0,910,30.262188
-20.0,951,56.539605
-21.0,764,77.451283
-21.0,757,98.46517
-21.0,759,119.510718
-21.0,821,142.065902
-19.0,1026,170.20583
-19.0,1052,199.329011
-20.0,928,224.704995
-21.0,839,247.976146
-21.0,781,269.394476
-20.0,986,296.70749
-21.0,786,318.403098
-20.0,945,344.67883
-18.0,1298,380.636278
-16.0,1345,417.75837
-20.0,1252,452.165043
-20.0,1186,485.035429
-16.0,2110,543.126406
-19.0,1768,592.41008
-19.0,1741,640.909622
-18.0,1580,684.704057
-21.0,761,705.774567
-21.0,760,727.026809
-20.0,834,750.420679
-20.0,1960,804.672653
-16.0,2555,875.281338
4.0,3394,969.629512
16.0,2246,1032.406074
15.0,2293,1096.38116
19.0,2268,1158.987569
19.0,2072,1216.507489
20.0,1686,1263.510656
19.0,1633,1308.757963
19.0,1745,1357.004159
20.0,1622,1401.706668
20.0,1994,1456.922375
20.0,1561,1499.639733
14.0,2643,1573.154151
19.0,1693,1619.776118
15.0,2414,1686.590364
20.0,2037,1742.443332
13.0,2037,1798.396621
20.0,1589,1842.252457
11.0,2422,1909.306116
18.0,2151,1968.90062
20.0,2003,2024.804317
18.0,1933,2078.070401
17.0,1885,2130.528767
20.0,1996,2185.901093
20.0,1991,2241.244622
16.0,2296,2304.513411
16.0,2077,2361.870849
20.0,2007,2417.555297
18.0,2108,2476.134314
20.0,2004,2531.852395
17.0,2061,2589.097434
15.0,2332,2653.77921
18.0,1998,2709.095974
17.0,1772,2758.315252
19.0,2045,2814.379733
20.0,1566,2857.778121
18.0,2195,2918.32189
18.0,1677,2964.613058
13.0,2435,3032.009577
20.0,1996,3082.78842
15.0,2048,3124.938716
19.0,1961,3164.678731
21.0,1975,3204.634739
20.0,1581,3236.591205
15.0,2427,3285.821794
19.0,2250,3331.294329
19.0,1716,3366.045799
18.0,2222,3411.196695
17.0,2063,3453.066177
20.0,1995,3493.514272
14.0,2740,3549.245119
10.0,3760,3625.425064
20.0,1992,3665.818978
16.0,3315,3733.105374
20.0,1993,3773.417336
20.0,1991,3813.829664
18.0,2087,3856.480439
19.0,2037,3897.475162
20.0,1567,3929.242018
20.0,1993,3969.698308
20.0,1992,4010.18865
18.0,3159,4074.30006
18.0,2910,4133.696362
20.0,2019,4174.662775
20.0,1567,4206.507687
17.0,3118,4269.926832
19.0,2202,4314.3881
20.0,1991,4354.69874
20.0,2004,4395.461769
18.0,2079,4437.819661
18.0,2027,4479.005872
20.0,2002,4519.459529
18.0,2128,4562.442095
18.0,2136,4605.532805
20.0,2002,4646.267762
20.0,1561,4677.899604
20.0,1562,4709.614528
20.0,2062,4751.388391
19.0,1634,4784.73836
20.0,3060,4846.549109
20.0,3212,4911.999166
19.0,2037,4953.578039
19.0,3005,5014.580949
20.0,1992,5055.153857
20.0,3057,5117.222224
18.0,2176,5161.446962
19.0,2074,5203.449607
19.0,2089,5245.82963
21.0,2023,5286.913157
20.0,2003,5327.769442
20.0,1634,5360.714892
20.0,1567,5392.516333
19.0,1656,5426.141282
18.0,2463,5476.270255
17.0,2720,5531.769842
20.0,1561,5563.466753
21.0,3025,5624.690161
21.0,3085,5687.416132
20.0,1991,5727.965856
20.0,2001,5768.568714
20.0,1992,5809.224437
20.0,1995,5849.666793
20.0,1993,5890.121876
18.0,2125,5933.109502
19.0,2089,5975.727494
21.0,3025,6037.246577
20.0,2005,6077.828684
20.0,2006,6118.759658
20.0,2002,6159.233166
20.0,1995,6199.676245
20.0,3055,6261.702606
19.0,3153,6325.78898
18.0,2148,6369.400316
20.0,3056,6431.118039
18.0,2181,6475.320315
20.0,1997,6516.024839
21.0,3073,6578.274266
20.0,1563,6609.985771
18.0,2267,6656.035872
20.0,1566,6687.652006
20.0,3055,6749.756135
20.0,3056,6811.957715
20.0,2369,6860.036669
20.0,1564,6891.865238
21.0,2021,6932.965199
19.0,2121,6976.067174
20.0,3056,7038.459919
19.0,1781,7074.699906
20.0,1997,7115.214931
20.0,1992,7155.606626
19.0,3094,7218.308588
20.0,2004,7258.945336
19.0,2076,7301.093682
20.0,1565,7332.989258
20.0,1997,7373.68857
20.0,2002,7414.103443
18.0,2294,7460.805072
20.0,1990,7504.756639
20.0,1562,7535.807688
20.0,1621,7567.391042
19.0,2121,7608.962648
19.0,2071,7649.785766
19.0,2087,7689.507096
20.0,1562,7719.657572
20.0,1566,7752.98971
20.0,2007,7791.20929
