#{"t_start": 1511327526.984826, "env_id": "PongNoFrameskip-v4", "gym_version": "0.9.3"}
r,l,t
-21.0,850,27.894367
-21.0,875,52.060309
-21.0,762,72.939556
-21.0,763,94.138151
-21.0,762,115.288724
-21.0,763,136.119758
-19.0,1052,165.05581
-20.0,891,189.639648
-19.0,1055,218.751727
-21.0,874,242.94166
-18.0,1175,275.12733
-21.0,1016,303.500363
-20.0,838,326.603871
-21.0,955,353.18843
-18.0,1358,390.633664
-19.0,935,416.465687
-21.0,1047,445.24682
-19.0,1302,481.256397
-17.0,1579,524.659898
-15.0,2082,582.48399
-11.0,2876,662.541348
-21.0,1042,691.430621
-21.0,760,712.646363
-21.0,763,734.021976
-21.0,882,758.638291
-15.0,2714,833.471641
-13.0,3053,918.13166
10.0,2734,994.626105
12.0,2531,1064.920035
20.0,1564,1108.556886
12.0,2534,1178.675953
19.0,1632,1223.894825
16.0,2366,1289.655611
19.0,1690,1336.326726
20.0,2002,1391.706099
18.0,1866,1443.375592
18.0,2120,1501.619853
20.0,2002,1557.411279
13.0,2187,1617.72768
17.0,2084,1675.295104
18.0,2008,1730.371945
19.0,2150,1789.504147
14.0,2437,1856.948079
20.0,1607,1901.336893
18.0,2119,1960.048506
19.0,2085,2018.155089
13.0,2395,2084.129851
16.0,3055,2169.142215
15.0,2422,2236.435384
19.0,2047,2293.099786
14.0,2261,2355.311547
19.0,2162,2415.281568
21.0,1995,2470.768829
18.0,2203,2532.027595
20.0,1566,2575.407278
20.0,1562,2619.046962
17.0,1917,2672.022708
20.0,1564,2715.312782
19.0,2126,2774.144669
20.0,2018,2829.61376
17.0,1755,2878.221614
18.0,1810,2928.184769
18.0,2143,2987.269773
13.0,3334,3076.058522
20.0,1990,3117.899764
21.0,1972,3157.905848
21.0,1972,3197.994089
18.0,2156,3241.482777
18.0,1931,3280.668127
20.0,2006,3321.246851
16.0,2369,3369.154232
19.0,2050,3410.762261
20.0,2005,3451.531998
14.0,2213,3496.382089
20.0,2003,3537.171106
19.0,2115,3580.036759
18.0,1785,3616.206483
18.0,2220,3661.152903
17.0,2007,3701.743624
20.0,2005,3742.608593
20.0,2003,3783.071002
20.0,1563,3814.856727
20.0,2001,3855.636531
19.0,2038,3896.717383
20.0,2005,3937.382943
19.0,1779,3973.540478
18.0,2137,4016.875216
20.0,1567,4048.725526
20.0,1565,4080.539516
11.0,2490,4131.335294
20.0,1996,4171.765891
20.0,2145,4215.491677
20.0,1561,4247.119012
20.0,2072,4289.076637
20.0,1993,4329.42906
19.0,2408,4378.279307
20.0,1604,4410.85568
19.0,1636,4444.28503
20.0,2005,4484.96503
19.0,2067,4526.781726
20.0,1995,4567.069197
20.0,3061,4628.998981
20.0,1991,4669.424168
19.0,2044,4710.899572
20.0,1561,4742.500451
20.0,2033,4783.952968
20.0,2006,4824.485033
20.0,2007,4865.081004
18.0,2088,4907.618006
19.0,2590,4960.545971
19.0,1784,4996.813542
20.0,1561,5028.358465
20.0,1640,5061.868042
19.0,1781,5098.058285
19.0,3096,5160.842087
20.0,2007,5201.528454
19.0,3035,5263.014856
21.0,3039,5325.082688
20.0,3059,5386.83304
20.0,1564,5418.579749
20.0,2002,5459.330434
20.0,1563,5491.174277
20.0,1564,5523.151577
20.0,1804,5559.700599
20.0,1565,5591.454458
19.0,2105,5634.082347
20.0,1630,5667.243572
20.0,2003,5708.059028
20.0,3056,5770.182462
20.0,3118,5833.615731
20.0,1563,5865.243043
20.0,2005,5906.037434
20.0,1563,5937.585162
20.0,1992,5978.191967
20.0,2006,6018.93866
19.0,3091,6081.740571
20.0,2056,6123.607294
20.0,3056,6185.476734
19.0,2706,6240.48356
20.0,2002,6280.963527
19.0,3094,6343.845828
20.0,2004,6384.362783
19.0,1662,6417.952383
20.0,3056,6480.015538
20.0,2007,6520.910228
19.0,3032,6582.267752
20.0,3060,6644.415158
19.0,3157,6708.327071
20.0,1625,6741.461681
21.0,3037,6803.173483
21.0,3132,6866.960403
20.0,2004,6907.705369
20.0,3058,6969.957166
20.0,2002,7010.641334
21.0,2002,7051.493997
20.0,2022,7092.539398
19.0,2052,7134.254449
20.0,1563,7165.854863
19.0,1706,7200.409457
20.0,1592,7232.680881
20.0,2046,7274.097502
19.0,2877,7332.752064
20.0,3055,7394.770807
17.0,2595,7447.138584
20.0,2003,7491.069352
9.0,3091,7553.389563
20.0,1994,7592.51734
20.0,2978,7650.866539
20.0,3104,7709.79806
20.0,1564,7741.185116
