#{"t_start": 1511327527.2094817, "env_id": "PongNoFrameskip-v4", "gym_version": "0.9.3"}
r,l,t
-21.0,822,26.847831
-19.0,919,52.261845
-21.0,757,73.00037
-21.0,762,94.155306
-21.0,761,115.274757
-20.0,887,139.662391
-21.0,973,166.433038
-21.0,905,191.204969
-20.0,869,215.248488
-20.0,915,240.525222
-21.0,789,262.130489
-20.0,1033,290.878985
-21.0,822,313.490574
-19.0,1241,348.093797
-17.0,1350,385.317886
-18.0,1221,419.089211
-20.0,1246,453.399175
-18.0,1579,497.065774
-17.0,1904,549.376536
-19.0,1847,600.933504
-10.0,2997,684.201201
-21.0,761,705.344113
-21.0,762,726.598366
-21.0,818,749.561533
-17.0,2363,814.883604
7.0,3255,904.936713
20.0,2036,961.412368
15.0,2368,1027.903594
20.0,2007,1083.705928
18.0,2085,1141.45549
20.0,1994,1196.669159
20.0,2001,1252.36472
12.0,2588,1323.996019
19.0,2112,1382.456112
20.0,2041,1438.978468
16.0,1835,1489.388203
18.0,1814,1539.764062
12.0,2236,1601.540197
19.0,1750,1649.89732
21.0,1990,1704.856771
21.0,1989,1759.499012
13.0,2353,1824.118204
15.0,2078,1881.937062
19.0,2050,1938.651875
20.0,2003,1994.051594
12.0,2089,2052.14077
18.0,1786,2101.261189
20.0,2007,2157.334254
18.0,1850,2208.822091
20.0,1561,2252.047319
20.0,1992,2306.849519
20.0,1564,2350.131363
15.0,2424,2417.23016
15.0,2335,2482.023877
17.0,2088,2540.156181
20.0,2021,2596.30498
17.0,2275,2659.490931
20.0,2054,2716.212358
20.0,1561,2759.585569
20.0,1995,2814.283062
19.0,2049,2870.979764
19.0,2027,2927.085094
19.0,1666,2972.970427
18.0,1850,3024.088721
20.0,2066,3077.395517
20.0,1561,3110.247798
10.0,3471,3180.789347
21.0,1533,3211.810738
19.0,2083,3253.997438
19.0,2085,3296.291764
20.0,1567,3327.960702
20.0,1565,3359.506382
20.0,2007,3400.191596
14.0,2454,3450.10536
20.0,1995,3490.555615
20.0,1561,3522.352446
17.0,1820,3559.250859
20.0,1561,3590.943657
19.0,1706,3625.427992
20.0,1564,3657.069842
20.0,2007,3697.790193
20.0,1562,3729.522809
20.0,1708,3764.046998
19.0,2086,3806.500506
20.0,2002,3847.186466
20.0,1566,3878.96577
17.0,2422,3927.799687
20.0,1566,3959.753221
20.0,1584,3991.968584
16.0,2382,4040.211317
20.0,2003,4080.990222
20.0,1567,4112.897022
20.0,3056,4174.965779
20.0,2024,4216.198277
20.0,2001,4256.851896
20.0,3055,4318.631175
19.0,3048,4380.525763
20.0,3055,4442.722543
18.0,3219,4507.941895
20.0,3088,4570.51997
19.0,2977,4630.627236
21.0,3047,4692.662915
17.0,2112,4735.369977
20.0,2005,4776.192227
20.0,2045,4817.440017
19.0,2038,4858.728691
20.0,2031,4900.199118
20.0,2067,4942.384614
20.0,1994,4983.040887
20.0,2248,5028.518191
20.0,1566,5060.46277
20.0,3117,5123.570287
20.0,2004,5164.544853
18.0,2165,5208.307116
20.0,1591,5240.520258
19.0,2032,5281.804456
20.0,2548,5333.634467
20.0,1992,5373.890586
20.0,2023,5415.017225
19.0,3034,5476.731804
19.0,2103,5519.607178
19.0,3114,5582.88503
19.0,2048,5624.347445
20.0,2002,5665.09845
19.0,2490,5715.84283
19.0,2160,5759.680916
20.0,1992,5800.258514
20.0,2467,5850.246348
18.0,3036,5911.995498
20.0,2004,5952.395323
14.0,2606,6005.646803
21.0,3010,6066.800966
20.0,1566,6098.647061
20.0,2084,6140.976186
20.0,3084,6203.358396
20.0,1561,6235.080801
19.0,2177,6279.170723
20.0,2002,6319.930242
19.0,2133,6363.229535
15.0,2555,6414.794061
20.0,2025,6455.751233
21.0,3027,6517.472601
20.0,2004,6558.155468
18.0,2152,6601.681172
20.0,3061,6663.785766
19.0,2040,6705.080862
20.0,1992,6745.602654
15.0,2377,6793.966832
20.0,3130,6857.582103
20.0,2002,6898.371074
20.0,2021,6939.512048
20.0,1567,6971.337775
20.0,3057,7033.604852
20.0,1567,7065.4905
18.0,2790,7122.176578
21.0,3045,7183.9386
18.0,2175,7227.937334
20.0,2003,7268.575704
17.0,2342,7316.126168
21.0,1975,7356.494179
20.0,1997,7396.822597
20.0,1563,7428.304759
17.0,3043,7493.643469
19.0,3093,7555.887796
20.0,2067,7596.165755
20.0,1995,7634.674222
20.0,2007,7674.463886
20.0,3062,7733.203531
20.0,3055,7793.835286
