#{"t_start": 1511327527.1417549, "env_id": "PongNoFrameskip-v4", "gym_version": "0.9.3"}
r,l,t
-21.0,884,28.752757
-21.0,805,50.757757
-21.0,763,71.840988
-21.0,763,92.895384
-21.0,763,114.170162
-21.0,764,135.014648
-20.0,898,159.911127
-21.0,1035,188.218745
-19.0,905,213.23787
-19.0,1027,241.606091
-21.0,808,263.684531
-20.0,874,288.125763
-20.0,1103,318.564928
-20.0,1033,347.304885
-19.0,1295,383.060925
-17.0,1370,420.887598
-20.0,1308,457.020563
-14.0,1605,501.346383
-19.0,1532,543.357904
-15.0,2321,608.075465
-15.0,2580,679.701126
-21.0,825,702.611035
-21.0,762,723.91889
-20.0,835,747.281828
-19.0,1992,802.480463
-14.0,2590,874.074565
12.0,2860,953.385848
13.0,2579,1025.7069
19.0,2081,1083.549697
14.0,2419,1150.562684
20.0,1563,1193.850172
18.0,1700,1241.13349
20.0,2004,1296.725088
10.0,2407,1363.429097
18.0,1895,1415.835841
20.0,2002,1470.86192
16.0,1959,1524.985076
18.0,2204,1586.137045
20.0,1623,1630.843155
19.0,2279,1694.045648
19.0,1869,1745.208658
10.0,2730,1820.257698
20.0,1561,1863.56068
19.0,1631,1908.581966
18.0,1701,1955.76266
20.0,1990,2011.191143
17.0,1827,2061.66512
15.0,2344,2126.78131
19.0,2066,2184.046629
20.0,2004,2239.714931
20.0,2010,2295.258066
17.0,2339,2359.735584
17.0,1914,2412.85039
20.0,2006,2468.622381
17.0,1913,2521.609465
17.0,2050,2578.599946
20.0,1994,2634.068392
16.0,1917,2687.342285
18.0,1971,2741.865391
21.0,1974,2796.250539
20.0,1565,2839.368953
18.0,2107,2897.594118
20.0,2001,2952.781654
20.0,1563,2995.79864
19.0,1691,3042.733052
20.0,1993,3090.633263
11.0,2673,3145.22385
20.0,1996,3185.594245
17.0,1758,3221.123716
20.0,1993,3261.50259
20.0,2001,3302.063934
19.0,2204,3346.513089
20.0,2073,3388.560615
18.0,1787,3424.974253
13.0,2571,3477.106825
20.0,1561,3508.905509
17.0,2118,3551.90559
15.0,2427,3601.048393
21.0,2052,3642.587265
19.0,2077,3684.734433
18.0,2206,3729.507206
20.0,2001,3769.888707
1.0,3560,3842.421965
20.0,1564,3874.167826
20.0,2006,3914.713568
20.0,2004,3955.433178
20.0,1994,3995.861207
17.0,2351,4043.549027
21.0,1975,4083.681162
19.0,2057,4125.620353
20.0,1564,4157.304966
19.0,3034,4219.096762
20.0,2006,4259.927067
20.0,1992,4300.233146
18.0,2077,4342.069211
20.0,1566,4374.00835
19.0,1686,4408.281375
20.0,1566,4440.224027
19.0,3158,4504.173055
20.0,1566,4535.886777
21.0,2051,4577.309238
20.0,3117,4640.409573
20.0,3062,4702.680265
18.0,1743,4737.949632
20.0,1993,4778.50786
19.0,2038,4819.744456
18.0,1767,4855.456547
16.0,2277,4901.906145
20.0,2033,4943.347648
20.0,1992,4984.028772
20.0,1566,5015.670589
19.0,3195,5080.648654
18.0,2084,5122.771081
20.0,1566,5154.750919
20.0,3114,5217.870021
20.0,3062,5279.956853
20.0,1563,5311.947404
20.0,1561,5343.37955
19.0,2185,5387.743204
20.0,3120,5451.178979
20.0,1993,5491.784578
20.0,2007,5532.702594
20.0,2007,5573.420743
18.0,2498,5623.976738
20.0,3061,5686.251302
18.0,2150,5730.101325
20.0,1621,5763.005125
19.0,2941,5822.841744
20.0,1993,5863.160545
19.0,2037,5904.681144
20.0,2996,5965.42808
19.0,2082,6007.859134
20.0,3077,6070.327556
20.0,2001,6111.014109
20.0,3059,6173.09473
20.0,2123,6216.057982
20.0,3055,6277.981308
20.0,1561,6309.765794
21.0,3040,6371.530004
18.0,2115,6414.146078
20.0,2049,6455.63346
20.0,1562,6487.494589
19.0,3094,6550.358343
21.0,1991,6590.682261
20.0,1995,6631.094165
20.0,1996,6671.573819
20.0,1561,6703.055968
20.0,2004,6743.894579
20.0,2001,6784.593841
20.0,1561,6816.313977
20.0,2005,6857.000702
20.0,2001,6897.797001
19.0,2153,6941.672464
20.0,3075,7004.106233
20.0,1596,7036.766676
20.0,2007,7077.562704
20.0,2005,7118.300322
20.0,2019,7159.240295
20.0,3058,7221.191753
20.0,2002,7261.705086
20.0,1611,7294.437532
20.0,3120,7358.043565
20.0,1997,7398.406502
19.0,2146,7441.312239
20.0,2002,7485.455787
19.0,3078,7547.456522
16.0,2516,7597.133177
20.0,1990,7635.479753
19.0,2105,7677.139881
20.0,3059,7736.091683
21.0,1993,7776.627599
