#{"t_start": 1511458524.173612, "env_id": "PongNoFrameskip-v4", "gym_version": "0.9.3"}
r,l,t
-20.0,960,8.128955
-21.0,762,13.609549
-21.0,759,19.061656
-21.0,819,24.952799
-21.0,822,30.836307
-21.0,818,36.744756
-21.0,904,46.817637
-21.0,787,55.419997
-21.0,763,63.744643
-21.0,820,72.708098
-20.0,841,81.932864
-21.0,760,90.261373
-21.0,761,98.596709
-21.0,939,108.879673
-21.0,932,119.041475
-21.0,786,127.597111
-21.0,857,136.929526
-21.0,779,145.43561
-20.0,958,155.856252
-21.0,812,164.728276
-19.0,1036,176.060026
-20.0,942,186.452046
-21.0,761,194.783031
-19.0,1000,205.693262
-20.0,1053,217.210618
-20.0,1040,228.55594
-19.0,936,238.814348
-21.0,1113,251.005108
-20.0,955,261.423012
-21.0,851,270.687109
-19.0,1054,282.226997
-21.0,876,291.779256
-21.0,958,302.224798
-19.0,961,312.68629
-20.0,835,321.737178
-20.0,894,331.495582
-21.0,885,341.154126
-20.0,905,350.982939
-21.0,964,361.487602
-19.0,968,371.971723
-19.0,1041,383.37607
-20.0,853,392.598335
-21.0,846,401.898942
-21.0,789,410.556824
-21.0,884,420.101304
-21.0,909,430.060844
-21.0,852,439.384722
-20.0,975,450.001765
-21.0,871,459.485431
-20.0,943,469.755691
-20.0,926,479.800462
-18.0,1055,491.266052
-21.0,776,499.806348
-19.0,1087,511.78634
-20.0,987,522.600309
-19.0,1056,534.15426
-19.0,1179,547.041752
-21.0,977,557.630446
-20.0,861,567.055416
-21.0,1065,578.685951
-20.0,1041,590.090788
-21.0,1064,601.626131
-20.0,1066,613.195881
-21.0,819,622.197225
-21.0,988,633.069412
-20.0,1033,644.363711
-21.0,775,652.810932
-20.0,986,663.542211
-21.0,811,672.402069
-20.0,989,683.258735
-20.0,976,693.859056
-20.0,834,702.941149
-21.0,789,711.554553
-19.0,981,722.257361
-20.0,1039,733.58781
-21.0,963,744.15894
-21.0,1027,755.389444
-20.0,870,764.936792
-19.0,1005,775.9268
-20.0,884,785.551983
-19.0,1042,796.942032
-19.0,1064,808.510375
-20.0,925,818.578692
-21.0,923,828.679254
-18.0,1179,841.596826
-20.0,860,850.980357
-21.0,964,861.530635
-19.0,951,871.858165
-19.0,1147,884.295413
-20.0,962,894.79258
-21.0,878,904.361164
-20.0,940,914.58882
-19.0,1185,927.511206
-20.0,902,937.390735
-20.0,979,948.058834
-19.0,1223,961.351526
-20.0,920,971.383174
-20.0,945,981.676818
-20.0,1160,994.314876
-21.0,969,1004.890734
-20.0,977,1015.530507
-19.0,1050,1026.926256
-21.0,819,1035.884811
-20.0,1009,1046.914397
-20.0,979,1057.651925
-20.0,926,1067.692901
-21.0,961,1078.127718
-21.0,869,1087.507601
-21.0,887,1097.115302
-19.0,1092,1108.962798
-20.0,960,1119.416576
-21.0,824,1128.5127
-19.0,1033,1139.79087
-20.0,838,1148.913358
-19.0,1034,1160.131151
-21.0,839,1169.227759
-20.0,892,1178.948032
-18.0,1180,1191.827203
-21.0,895,1201.565764
-21.0,878,1211.132315
-21.0,839,1220.249552
-20.0,836,1229.330892
-20.0,833,1238.394099
-20.0,869,1247.859097
-20.0,851,1257.123887
-21.0,782,1265.573759
-20.0,916,1275.629995
-21.0,912,1285.577502
-21.0,757,1293.793694
-20.0,1015,1304.859396
-21.0,823,1313.933334
-20.0,1023,1325.110437
-20.0,956,1335.557072
-21.0,823,1344.434927
-21.0,961,1354.902004
-21.0,881,1364.505193
-18.0,1195,1377.486628
-21.0,939,1387.685315
-20.0,1070,1399.420077
-21.0,965,1409.907497
-18.0,1097,1421.804038
-21.0,885,1431.453714
-20.0,913,1441.427602
-20.0,1137,1453.771886
-20.0,1125,1465.948056
-20.0,937,1476.076308
-20.0,1012,1487.102748
-21.0,837,1496.260864
-21.0,845,1505.485479
-20.0,925,1515.534681
-18.0,1113,1527.644737
