nupdates,fps,value_loss,explained_variance,policy_entropy,total_timesteps
6000,1545,0.0034239746164530516,0.8955235183238983,1.7603384256362915,480000
6100,1543,0.024621427059173584,0.7469730079174042,1.7435146570205688,488000
6200,1542,0.025243213400244713,0.6505537033081055,1.7516238689422607,496000
6300,1541,0.012533639557659626,0.7059803307056427,1.7560780048370361,504000
6400,1539,0.010076431557536125,0.7950191646814346,1.7391138076782227,512000
6500,1538,0.01560668833553791,0.8777181133627892,1.7597885131835938,520000
6600,1537,0.0028053370770066977,0.984642630442977,1.775774359703064,528000
6700,1536,0.009067692793905735,0.6977915167808533,1.7362432479858398,536000
6800,1535,0.023430122062563896,0.8055322170257568,1.7674118280410767,544000
6900,1534,0.003160372842103243,0.9490642435848713,1.7448612451553345,552000
7000,1533,0.040276773273944855,0.45707494020462036,1.7519655227661133,560000
7100,1532,0.01868387684226036,0.8825217634439468,1.7423744201660156,568000
7200,1531,0.007083194795995951,0.8546381741762161,1.7593715190887451,576000
7300,1530,0.005466587841510773,0.9202508553862572,1.7605469226837158,584000
7400,1529,0.005500107072293758,0.801168367266655,1.7777526378631592,592000
7500,1528,0.03431163728237152,0.6661593317985535,1.778519868850708,600000
7600,1527,0.005791979376226664,0.9329642057418823,1.7804044485092163,608000
7700,1526,0.006410744972527027,0.9522224701941013,1.7668287754058838,616000
7800,1525,0.005241920705884695,0.851827085018158,1.7646427154541016,624000
7900,1525,0.00855833850800991,0.8753947019577026,1.7685989141464233,632000
8000,1524,0.04672366380691528,0.4204457998275757,1.7641528844833374,640000
8100,1523,0.006986734922975302,0.9544659592211246,1.776139497756958,648000
8200,1522,0.010448125191032887,0.7654640972614288,1.7800480127334595,656000
8300,1522,0.0045710401609539986,0.8483479022979736,1.7754180431365967,664000
8400,1521,0.015445390716195107,0.6373152434825897,1.7781267166137695,672000
8500,1520,0.005309162195771933,0.9077797681093216,1.7840877771377563,680000
8600,1519,0.03567105531692505,0.6518170535564423,1.7887029647827148,688000
8700,1519,0.006831361446529627,0.9418995305895805,1.7823137044906616,696000
8800,1518,0.010077913291752338,0.7985810488462448,1.7856643199920654,704000
8900,1518,0.009483234956860542,0.9301368072628975,1.7867025136947632,712000
9000,1517,0.01550923753529787,0.8412323445081711,1.78274667263031,720000
9100,1516,0.007560812868177891,0.8870794177055359,1.7736828327178955,728000
9200,1516,0.013376045040786266,0.787848711013794,1.7753932476043701,736000
9300,1515,0.004682258237153292,0.8901647627353668,1.7749029397964478,744000
9400,1515,0.006866984069347382,0.9266593605279922,1.7749046087265015,752000
9500,1514,0.007012850604951382,0.8627692013978958,1.7662246227264404,760000
9600,1513,0.006660226732492447,0.9069143533706665,1.7784322500228882,768000
9700,1513,0.014398838393390179,0.8476122170686722,1.777246117591858,776000
9800,1512,0.006788602564483881,0.8451509028673172,1.7723820209503174,784000
9900,1511,0.006864273454993963,0.8831349313259125,1.7809864282608032,792000
10000,1511,0.003475320991128683,0.9755659196525812,1.7636486291885376,800000
10100,1510,0.013837357051670551,0.8675877153873444,1.7773573398590088,808000
10200,1510,0.0028979445341974497,0.9692446757107973,1.774405837059021,816000
10300,1509,0.013851326890289783,0.8974902108311653,1.7681258916854858,824000
10400,1509,0.00334789976477623,0.910757839679718,1.772714376449585,832000
10500,1509,0.007709966506808996,0.948364645242691,1.7652031183242798,840000
10600,1508,0.006436711642891169,0.9123174399137497,1.7694485187530518,848000
10700,1508,0.03228026255965233,0.7503135502338409,1.7500768899917603,856000
10800,1507,0.004555878695100546,0.9664448462426662,1.7415775060653687,864000
10900,1507,0.008583699353039265,0.873927116394043,1.7664591073989868,872000
11000,1506,0.009439392015337944,0.9174291491508484,1.7659116983413696,880000
11100,1506,0.0064744651317596436,0.9439969323575497,1.7682403326034546,888000
11200,1506,0.005373793188482523,0.9526953473687172,1.776336431503296,896000
11300,1505,0.005736062303185463,0.9636542908847332,1.7791900634765625,904000
11400,1505,0.004392443690448999,0.905934065580368,1.7788413763046265,912000
11500,1505,0.015996821224689484,0.8447396159172058,1.7640113830566406,920000
11600,1504,0.02005704864859581,0.6878336369991302,1.7718967199325562,928000
11700,1504,0.019275210797786713,0.8295762240886688,1.773005723953247,936000
11800,1503,0.005651381332427263,0.9347282350063324,1.769751787185669,944000
11900,1503,0.003098543267697096,0.9850703906267881,1.7687190771102905,952000
12000,1502,0.007693835999816656,0.8598472625017166,1.760416030883789,960000
12100,1502,0.007690154016017914,0.8608846813440323,1.7746435403823853,968000
12200,1502,0.02171478420495987,0.8761495351791382,1.7689558267593384,976000
12300,1501,0.011473323218524456,0.9191659837961197,1.768495798110962,984000
12400,1501,0.011855133809149265,0.8231860846281052,1.7670835256576538,992000
12500,1501,0.0033787705469876528,0.968311857432127,1.772528886795044,1000000
12600,1501,0.024092964828014374,0.8111305385828018,1.773495078086853,1008000
12700,1500,0.003244043793529272,0.9541171193122864,1.7682052850723267,1016000
12800,1500,0.0026443868409842253,0.9755678530782461,1.7650938034057617,1024000
12900,1500,0.005891839507967234,0.9448170699179173,1.7663179636001587,1032000
13000,1499,0.006612705998122692,0.926305003464222,1.7638601064682007,1040000
13100,1499,0.010532171465456486,0.9330464154481888,1.7732782363891602,1048000
13200,1499,0.01507587917149067,0.8034259080886841,1.7788403034210205,1056000
13300,1498,0.007936415262520313,0.8912068605422974,1.7767179012298584,1064000
13400,1498,0.005604338366538286,0.9086598232388496,1.7761913537979126,1072000
13500,1498,0.005876944400370121,0.9394398853182793,1.7810646295547485,1080000
13600,1498,0.008771227672696114,0.9180894941091537,1.784912109375,1088000
13700,1498,0.017657266929745674,0.8532050400972366,1.7838478088378906,1096000
13800,1497,0.00684066629037261,0.8991428762674332,1.7785791158676147,1104000
13900,1497,0.005563029088079929,0.914064347743988,1.78268563747406,1112000
14000,1497,0.012019339017570019,0.8172363638877869,1.7807716131210327,1120000
14100,1496,0.0046114870347082615,0.9445470310747623,1.778301477432251,1128000
14200,1496,0.03036704659461975,0.700151115655899,1.778219223022461,1136000
14300,1496,0.01670730672776699,0.7429429292678833,1.7801201343536377,1144000
14400,1495,0.008014475926756859,0.93195641040802,1.7740802764892578,1152000
14500,1495,0.005688335280865431,0.9339534416794777,1.7804811000823975,1160000
14600,1495,0.00826092530041933,0.8289181590080261,1.7849254608154297,1168000
14700,1495,0.007109825499355793,0.9262124970555305,1.7753843069076538,1176000
14800,1495,0.015558281913399696,0.9000188931822777,1.781815528869629,1184000
14900,1494,0.02234865352511406,0.7777934819459915,1.7776596546173096,1192000
15000,1494,0.0067083463072776794,0.9694153741002083,1.771236777305603,1200000
15100,1494,0.0199601911008358,0.7550436109304428,1.7788667678833008,1208000
15200,1494,0.00912381149828434,0.7645586282014847,1.7641910314559937,1216000
15300,1494,0.012798666954040527,0.9118329212069511,1.7818329334259033,1224000
15400,1493,0.01098213903605938,0.9225440844893456,1.7750438451766968,1232000
15500,1493,0.006765714380890131,0.9540396183729172,1.7612965106964111,1240000
15600,1493,0.011694720946252346,0.8788971155881882,1.7787349224090576,1248000
15700,1493,0.00556977279484272,0.8660497218370438,1.783185362815857,1256000
15800,1492,0.005158291198313236,0.9704346675425768,1.7792129516601562,1264000
15900,1492,0.0055727120488882065,0.884392261505127,1.7817834615707397,1272000
16000,1492,0.023038815706968307,0.8386284708976746,1.7827835083007812,1280000
16100,1492,0.007658898830413818,0.9037934094667435,1.7792457342147827,1288000
16200,1492,0.008555399253964424,0.886157363653183,1.7844352722167969,1296000
16300,1492,0.008717134594917297,0.8353167027235031,1.7806466817855835,1304000
16400,1491,0.007263211067765951,0.8123788684606552,1.7801631689071655,1312000
16500,1491,0.018711430951952934,0.6130625605583191,1.7782118320465088,1320000
16600,1491,0.01151189673691988,0.9291736781597137,1.776190996170044,1328000
16700,1491,0.008783973753452301,0.9183203727006912,1.7778667211532593,1336000
16800,1491,0.012915315106511116,0.8625023066997528,1.7766449451446533,1344000
16900,1491,0.004720508120954037,0.9637769274413586,1.763235092163086,1352000
17000,1491,0.0177383404225111,0.8951462060213089,1.7606019973754883,1360000
17100,1490,0.025728264823555946,0.7785334587097168,1.775620698928833,1368000
17200,1490,0.006027453579008579,0.9060027971863747,1.778572678565979,1376000
17300,1490,0.0018590359250083566,0.978783629834652,1.7738139629364014,1384000
17400,1490,0.008773142471909523,0.8600698113441467,1.7772762775421143,1392000
17500,1490,0.009629471227526665,0.8939494639635086,1.7827250957489014,1400000
17600,1490,0.003509456990286708,0.8816332072019577,1.7847169637680054,1408000
17700,1489,0.015401954762637615,0.6900593340396881,1.7831445932388306,1416000
17800,1489,0.00831542070955038,0.885793887078762,1.7824560403823853,1424000
17900,1489,0.010429938323795795,0.8995069414377213,1.7827730178833008,1432000
18000,1489,0.004930013790726662,0.9373152554035187,1.7803701162338257,1440000
18100,1489,0.011043500155210495,0.9065770283341408,1.775956392288208,1448000
18200,1489,0.025156840682029724,0.8452567607164383,1.7844877243041992,1456000
18300,1489,0.005214986857026815,0.9215407967567444,1.7839142084121704,1464000
18400,1489,0.005347657948732376,0.9629577361047268,1.7803218364715576,1472000
18500,1488,0.005783833097666502,0.9658826924860477,1.7885032892227173,1480000
18600,1488,0.010646004229784012,0.8939943686127663,1.7825664281845093,1488000
18700,1488,0.009510407224297523,0.8787711933255196,1.7871465682983398,1496000
18800,1488,0.016545608639717102,0.9057470262050629,1.7882602214813232,1504000
18900,1488,0.014783388003706932,0.832226350903511,1.7860019207000732,1512000
19000,1488,0.012383845634758472,0.8494751453399658,1.7751617431640625,1520000
19100,1488,0.010600590147078037,0.8601077944040298,1.769608736038208,1528000
19200,1488,0.027221878990530968,0.8075845539569855,1.7570682764053345,1536000
19300,1487,0.00784495659172535,0.9438666552305222,1.763694405555725,1544000
19400,1487,0.008334497921168804,0.9372745901346207,1.7726919651031494,1552000
19500,1487,0.0052190860733389854,0.9278137013316154,1.77114999294281,1560000
19600,1487,0.007958592846989632,0.928036704659462,1.7647117376327515,1568000
19700,1487,0.005265760235488415,0.93573909252882,1.7719758749008179,1576000
19800,1487,0.01933794841170311,0.822824090719223,1.7754557132720947,1584000
19900,1487,0.011145152151584625,0.9097408875823021,1.7780816555023193,1592000
20000,1487,0.006073606200516224,0.9450722970068455,1.779563546180725,1600000
20100,1486,0.0017559330444782972,0.9849601769819856,1.7719329595565796,1608000
20200,1486,0.014283029362559319,0.8133810013532639,1.7774295806884766,1616000
20300,1486,0.0070572299882769585,0.9104683473706245,1.7782402038574219,1624000
20400,1486,0.002080766949802637,0.9710604324936867,1.7768030166625977,1632000
20500,1486,0.018267977982759476,0.7522573322057724,1.7797021865844727,1640000
20600,1486,0.010479490272700787,0.9345170184969902,1.7838739156723022,1648000
20700,1486,0.010574453510344028,0.8054888844490051,1.785456895828247,1656000
20800,1486,0.005953965708613396,0.9269931465387344,1.78253173828125,1664000
20900,1486,0.01741745136678219,0.723386138677597,1.781518578529358,1672000
21000,1486,0.01746618188917637,0.7701336294412613,1.781308889389038,1680000
21100,1486,0.007624602410942316,0.9194455817341805,1.7843583822250366,1688000
21200,1485,0.00384540599770844,0.9496078304946423,1.7848174571990967,1696000
21300,1485,0.013392957858741283,0.8941761180758476,1.7857986688613892,1704000
21400,1485,0.007836656644940376,0.8666289746761322,1.7865403890609741,1712000
21500,1485,0.008153580129146576,0.9346156120300293,1.7857635021209717,1720000
21600,1485,0.005773641634732485,0.9346122294664383,1.782790184020996,1728000
21700,1485,0.0036444030702114105,0.9473753497004509,1.7813546657562256,1736000
21800,1485,0.008673401549458504,0.8643385022878647,1.7775204181671143,1744000
21900,1485,0.01032461691647768,0.8682986795902252,1.7799034118652344,1752000
22000,1485,0.004282570444047451,0.9829013999551535,1.7725986242294312,1760000
22100,1485,0.009379708208143711,0.9068366289138794,1.775639533996582,1768000
22200,1485,0.0089255440980196,0.8218140453100204,1.7799724340438843,1776000
22300,1484,0.009593727067112923,0.9079748466610909,1.7817180156707764,1784000
22400,1484,0.004335906822234392,0.9690610375255346,1.7791332006454468,1792000
22500,1484,0.013563824817538261,0.847529873251915,1.7750660181045532,1800000
22600,1484,0.004409735091030598,0.9414300508797169,1.782433271408081,1808000
22700,1484,0.004019764717668295,0.92738888412714,1.780892014503479,1816000
22800,1484,0.014588164165616035,0.7846877574920654,1.778001070022583,1824000
22900,1484,0.009794977493584156,0.9343285039067268,1.7820713520050049,1832000
23000,1484,0.005885662045329809,0.9354560896754265,1.784424066543579,1840000
23100,1484,0.005614546127617359,0.9583210833370686,1.7809245586395264,1848000
23200,1484,0.0052717579528689384,0.9063050523400307,1.7831617593765259,1856000
23300,1484,0.010087515227496624,0.884124182164669,1.781332015991211,1864000
23400,1484,0.0218463484197855,0.6917677819728851,1.782697319984436,1872000
23500,1484,0.010964931920170784,0.7141757309436798,1.7832520008087158,1880000
23600,1483,0.0037751435302197933,0.9408903159201145,1.773492455482483,1888000
23700,1483,0.007292521186172962,0.924330897629261,1.7788864374160767,1896000
23800,1483,0.0036478391848504543,0.9755424000322819,1.7800188064575195,1904000
23900,1483,0.021365467458963394,0.8350101262331009,1.7840721607208252,1912000
24000,1483,0.005333310924470425,0.9488472305238247,1.7786451578140259,1920000
24100,1483,0.019191019237041473,0.9039078205823898,1.778037667274475,1928000
24200,1483,0.008602067828178406,0.9539166577160358,1.7804113626480103,1936000
24300,1483,0.0076680718921124935,0.9151917845010757,1.7824026346206665,1944000
24400,1483,0.010324755683541298,0.8441620022058487,1.7815322875976562,1952000
24500,1483,0.018890364095568657,0.7951242625713348,1.7810547351837158,1960000
24600,1483,0.014014233835041523,0.8313475698232651,1.773919701576233,1968000
24700,1482,0.00429977010935545,0.9704452436417341,1.7716325521469116,1976000
24800,1482,0.021677527576684952,0.7257350087165833,1.7794328927993774,1984000
24900,1482,0.0028285663574934006,0.9779680464416742,1.7826836109161377,1992000
25000,1482,0.007029504980891943,0.9496607333421707,1.7857433557510376,2000000
25100,1482,0.008393960073590279,0.9572951942682266,1.7852128744125366,2008000
25200,1482,0.004530194215476513,0.9277492463588715,1.7805089950561523,2016000
25300,1482,0.006505256984382868,0.8628753870725632,1.7823200225830078,2024000
25400,1482,0.013356022536754608,0.8500275909900665,1.77971613407135,2032000
25500,1482,0.012448265217244625,0.8889259845018387,1.7806495428085327,2040000
25600,1482,0.012560205534100533,0.7563961893320084,1.767838478088379,2048000
25700,1482,0.011333310976624489,0.8966697305440903,1.7841600179672241,2056000
25800,1482,0.012222656980156898,0.8028377890586853,1.780578851699829,2064000
25900,1482,0.015146669931709766,0.9027982503175735,1.7840220928192139,2072000
26000,1482,0.002578137908130884,0.9676041156053543,1.783972144126892,2080000
26100,1482,0.004537980537861586,0.9610068760812283,1.7763464450836182,2088000
26200,1482,0.010936375707387924,0.8404941856861115,1.7721130847930908,2096000
26300,1482,0.010218282230198383,0.9273033812642097,1.780884027481079,2104000
26400,1481,0.005416019819676876,0.9370327144861221,1.7740074396133423,2112000
26500,1481,0.0048810699954628944,0.9497351348400116,1.7831922769546509,2120000
26600,1481,0.002662160200998187,0.9600091129541397,1.7794281244277954,2128000
26700,1481,0.003427793039008975,0.9700910057872534,1.7689361572265625,2136000
26800,1481,0.007110497448593378,0.8660867661237717,1.7759783267974854,2144000
26900,1481,0.0036841898690909147,0.9486270733177662,1.7854773998260498,2152000
27000,1481,0.005192488897591829,0.9259236678481102,1.78201162815094,2160000
27100,1481,0.0091468570753932,0.8678124696016312,1.7818851470947266,2168000
27200,1481,0.009569993242621422,0.9214374497532845,1.7852118015289307,2176000
27300,1481,0.00517251854762435,0.9582219570875168,1.7793657779693604,2184000
27400,1481,0.015262740664184093,0.8633946031332016,1.786367416381836,2192000
27500,1481,0.004475570283830166,0.9738043155521154,1.7810434103012085,2200000
27600,1481,0.004417213145643473,0.9839517995715141,1.7761542797088623,2208000
