#{"t_start": 1511458524.279154, "env_id": "PongNoFrameskip-v4", "gym_version": "0.9.3"}
r,l,t
-20.0,952,7.95858
-21.0,761,13.42953
-21.0,759,18.885873
-21.0,1055,26.448811
-20.0,1208,35.063683
-19.0,933,44.782657
-20.0,836,53.943375
-21.0,764,62.26733
-21.0,761,70.582683
-21.0,762,78.935337
-21.0,878,88.543028
-21.0,759,96.888949
-21.0,761,105.203781
-18.0,1040,116.572622
-18.0,1045,127.951876
-20.0,926,138.044212
-21.0,936,148.283463
-21.0,847,157.498495
-21.0,846,166.730948
-21.0,846,175.982569
-21.0,868,185.563143
-20.0,1066,197.242687
-19.0,1098,209.215348
-21.0,788,217.813252
-20.0,921,227.8873
-21.0,785,236.471135
-21.0,868,245.978553
-21.0,785,254.573373
-20.0,1031,265.823641
-20.0,896,275.559058
-20.0,954,286.002954
-19.0,1097,297.993922
-18.0,1209,311.153546
-21.0,963,321.590639
-21.0,972,332.214514
-20.0,1105,344.209135
-20.0,1180,357.083356
-20.0,914,366.967066
-21.0,943,377.26381
-19.0,935,387.495978
-21.0,944,397.802586
-20.0,944,408.163642
-19.0,1119,420.273208
-20.0,973,430.922021
-20.0,867,440.421618
-21.0,845,449.59965
-20.0,864,459.011977
-21.0,897,468.770022
-20.0,924,478.799534
-19.0,1157,491.394712
-20.0,873,501.046554
-19.0,934,511.300238
-21.0,882,520.959829
-20.0,838,530.126073
-21.0,878,539.691195
-21.0,814,548.590197
-20.0,838,557.674574
-20.0,1005,568.70934
-20.0,953,579.059638
-21.0,818,588.055297
-19.0,1071,599.655223
-21.0,893,609.342653
-21.0,842,618.598673
-21.0,824,627.650385
-20.0,833,636.753472
-20.0,987,647.53446
-21.0,788,656.147208
-21.0,881,665.706871
-20.0,1014,676.821135
-21.0,820,685.784465
-21.0,760,694.061085
-21.0,821,702.989776
-20.0,1073,714.694387
-21.0,931,724.86124
-20.0,950,735.259227
-18.0,1057,746.854444
-21.0,879,756.467734
-20.0,1043,767.901326
-20.0,840,777.059628
-19.0,1066,788.695909
-21.0,850,797.939991
-21.0,897,807.695075
-21.0,937,817.905645
-20.0,884,827.564236
-20.0,866,837.059079
-20.0,899,846.905131
-19.0,1123,859.159085
-21.0,791,867.766978
-21.0,818,876.630395
-19.0,1029,887.867758
-20.0,939,898.098806
-20.0,1110,910.134372
-19.0,1118,922.296709
-21.0,974,932.966426
-21.0,885,942.645796
-19.0,1081,954.428097
-21.0,972,964.954884
-21.0,776,973.426868
-18.0,1238,986.888071
-20.0,1092,998.836952
-20.0,1047,1010.207361
-18.0,1170,1022.960437
-20.0,957,1033.410163
-18.0,1055,1044.968066
-20.0,831,1054.101629
-21.0,950,1064.401283
-18.0,1106,1076.418631
-20.0,948,1086.648004
-21.0,877,1096.128521
-20.0,895,1105.813162
-21.0,1035,1117.103965
-21.0,985,1127.949388
-20.0,933,1138.116974
-20.0,1100,1150.122712
-21.0,1003,1160.992026
-20.0,871,1170.463157
-17.0,1275,1184.350221
-20.0,1013,1195.383918
-21.0,916,1205.389068
-19.0,1205,1218.498662
-21.0,781,1226.997499
-19.0,930,1237.104729
-21.0,838,1246.229712
-21.0,821,1255.16401
-20.0,959,1265.548753
-20.0,870,1275.100286
-20.0,836,1284.200696
-20.0,1082,1295.973607
-20.0,962,1306.470806
-18.0,1220,1319.860798
-21.0,936,1330.097062
-19.0,1072,1341.737989
-21.0,939,1351.914034
-20.0,980,1362.633024
-21.0,779,1371.14345
-20.0,984,1381.802287
-21.0,961,1392.261355
-21.0,944,1402.601419
-21.0,1051,1413.98946
-20.0,870,1423.454453
-21.0,781,1431.967142
-21.0,880,1441.593205
-20.0,902,1451.382708
-20.0,1080,1463.085378
-20.0,981,1473.695609
-20.0,954,1484.022173
