#{"t_start": 1511458524.135064, "env_id": "PongNoFrameskip-v4", "gym_version": "0.9.3"}
r,l,t
-21.0,760,6.695855
-21.0,819,12.600855
-21.0,762,18.054369
-21.0,815,23.926079
-20.0,837,29.93391
-21.0,792,35.555867
-20.0,1064,46.917951
-19.0,971,57.546496
-21.0,763,65.848888
-21.0,763,74.200571
-21.0,760,82.532623
-21.0,881,92.198298
-21.0,760,100.519444
-20.0,900,110.351014
-21.0,879,119.953032
-20.0,945,130.272093
-20.0,967,140.763739
-21.0,792,149.42479
-21.0,913,159.366703
-21.0,760,167.657758
-21.0,776,176.164076
-21.0,789,184.810591
-20.0,1008,195.911041
-21.0,838,205.038897
-21.0,869,214.539607
-21.0,838,223.681309
-21.0,823,232.656826
-21.0,906,242.623967
-21.0,823,251.587883
-19.0,1152,264.151562
-20.0,925,274.22286
-20.0,888,283.985978
-20.0,1075,295.701282
-21.0,917,305.708369
-20.0,944,315.929493
-19.0,1018,327.010854
-20.0,1012,338.117975
-20.0,894,347.786681
-21.0,823,356.736018
-21.0,1051,368.151381
-21.0,789,376.746432
-20.0,836,385.899501
-21.0,903,395.719358
-20.0,901,405.587729
-21.0,826,414.573004
-20.0,903,424.390476
-21.0,787,433.015757
-21.0,817,441.967156
-20.0,886,451.616917
-21.0,883,461.204103
-20.0,960,471.657424
-19.0,1055,483.150788
-20.0,980,493.799286
-18.0,1075,505.687814
-16.0,1273,519.637959
-19.0,985,530.421897
-19.0,1065,542.054069
-21.0,780,550.512104
-21.0,814,559.415895
-21.0,788,568.025538
-20.0,1149,580.54518
-20.0,837,589.721814
-21.0,989,600.449146
-21.0,985,611.135953
-17.0,1427,626.811794
-20.0,979,637.553985
-19.0,965,648.095061
-21.0,790,656.716217
-20.0,891,666.381056
-21.0,835,675.538732
-20.0,1168,688.359148
-20.0,840,697.419927
-18.0,1151,710.025073
-20.0,935,720.178433
-18.0,1084,732.023607
-20.0,841,741.225803
-21.0,787,749.875623
-16.0,1225,763.320897
-21.0,869,772.849364
-20.0,998,783.683867
-20.0,927,793.818426
-20.0,878,803.341594
-21.0,824,812.339457
-21.0,891,821.99936
-21.0,874,831.614548
-21.0,937,841.899712
-20.0,875,851.407126
-20.0,1040,862.787366
-18.0,1145,875.205911
-20.0,924,885.249637
-19.0,997,896.111723
-20.0,831,905.163733
-21.0,777,913.61761
-21.0,858,922.952929
-21.0,1063,934.600132
-19.0,1075,946.296635
-21.0,850,955.563175
-21.0,792,964.151014
-20.0,981,974.872085
-20.0,953,985.224423
-20.0,974,995.866669
-20.0,835,1004.978824
-21.0,783,1013.479213
-20.0,1168,1026.185251
-19.0,1094,1038.126161
-20.0,957,1048.601012
-20.0,917,1058.679196
-20.0,951,1068.972882
-19.0,961,1079.410545
-18.0,1133,1091.636529
-20.0,947,1101.950456
-21.0,819,1110.801401
-21.0,987,1121.578825
-21.0,956,1132.126314
-21.0,970,1142.666795
-21.0,817,1151.582131
-19.0,1115,1163.700104
-21.0,848,1172.926172
-20.0,1007,1183.850249
-20.0,898,1193.635899
-20.0,973,1204.234533
