#{"t_start": 1511316779.4700832, "env_id": "BreakoutNoFrameskip-v4", "gym_version": "0.9.3"}
r,l,t
2.0,204,10.468756
0.0,129,14.265355
1.0,157,18.635357
4.0,297,27.487093
0.0,127,31.058204
1.0,157,35.433324
0.0,127,38.834042
5.0,332,48.659793
0.0,129,52.321127
0.0,125,56.012485
0.0,127,59.290236
1.0,170,64.184792
2.0,222,70.771785
10.0,453,84.460449
1.0,173,89.440817
4.0,280,97.779509
0.0,127,101.015277
1.0,155,105.477636
2.0,203,111.262586
2.0,183,116.466322
2.0,219,122.827695
7.0,303,131.887962
3.0,228,138.31061
2.0,221,144.658732
0.0,129,148.186054
0.0,125,151.595306
3.0,248,158.740097
1.0,175,163.654094
0.0,129,167.260395
2.0,198,172.985559
0.0,129,176.584427
0.0,129,180.199524
0.0,129,183.582156
4.0,322,193.208567
0.0,127,196.748373
5.0,350,207.219883
5.0,350,217.43242
0.0,129,221.142174
2.0,202,226.774281
4.0,297,235.456965
0.0,127,239.057333
0.0,129,242.453269
5.0,350,252.70994
0.0,127,256.31388
0.0,129,260.128032
0.0,127,263.675406
4.0,299,272.408235
4.0,318,281.797686
0.0,125,285.298504
0.0,129,288.856788
9.0,428,301.924649
3.0,250,309.385006
1.0,157,313.766361
0.0,125,317.267843
0.0,129,320.767898
0.0,125,324.242489
3.0,248,331.520628
3.0,250,338.775084
5.0,352,349.251887
2.0,207,355.291392
9.0,403,367.014313
1.0,157,371.337119
4.0,319,380.916702
2.0,200,386.696651
3.0,250,393.965616
5.0,350,404.349942
2.0,202,410.290164
0.0,125,413.747691
1.0,155,418.199826
0.0,125,421.588232
9.0,404,433.697376
0.0,129,437.012583
10.0,450,450.423555
2.0,205,456.355897
4.0,284,464.540021
10.0,454,478.121001
1.0,178,483.140423
10.0,433,495.778064
2.0,204,501.535745
2.0,186,506.611317
3.0,253,513.901518
1.0,154,518.242522
8.0,375,529.33096
8.0,279,537.408667
8.0,457,550.634367
5.0,280,558.686436
8.0,464,572.208687
10.0,388,583.500764
4.0,265,591.159168
6.0,357,601.391762
9.0,493,615.821255
8.0,409,627.612527
5.0,344,637.531006
11.0,394,648.984512
14.0,542,664.905354
11.0,490,678.958941
11.0,523,694.385768
20.0,625,712.42244
13.0,498,727.045881
16.0,559,743.483391
11.0,481,757.490501
9.0,481,771.695906
13.0,548,787.66403
16.0,650,806.772664
16.0,668,826.213624
10.0,578,843.135015
12.0,443,855.776153
14.0,655,874.757503
14.0,628,893.235045
20.0,668,912.799513
17.0,500,927.353289
9.0,520,942.454051
11.0,573,959.276103
5.0,352,969.25183
17.0,604,986.744648
15.0,711,1007.613312
11.0,517,1022.697196
13.0,503,1037.477025
9.0,451,1050.690422
12.0,537,1065.86849
18.0,524,1081.187826
20.0,731,1102.11912
25.0,717,1123.024328
32.0,960,1151.091629
27.0,802,1174.691593
15.0,561,1190.841207
26.0,836,1215.075743
16.0,772,1237.750047
20.0,646,1256.334635
22.0,758,1278.70612
18.0,776,1301.300557
34.0,989,1330.143498
30.0,980,1358.785382
18.0,765,1381.00326
24.0,861,1406.374255
24.0,706,1427.012968
18.0,616,1444.753887
19.0,690,1464.842044
47.0,1129,1497.729688
20.0,692,1517.598597
42.0,1136,1550.650749
32.0,910,1576.953316
34.0,1027,1606.380909
33.0,978,1635.028429
30.0,752,1656.999632
32.0,1212,1692.554867
64.0,1466,1735.141934
40.0,1096,1766.978801
45.0,1148,1800.354498
49.0,1152,1833.8385
50.0,1244,1870.022457
38.0,1022,1899.554506
20.0,628,1917.633485
22.0,731,1938.617825
84.0,1284,1976.261581
54.0,1174,2010.276181
45.0,1133,2043.375397
101.0,1434,2084.820143
89.0,1551,2129.657086
62.0,1278,2167.223628
41.0,1107,2199.02876
53.0,1044,2229.464409
60.0,1287,2266.615823
61.0,1320,2305.211625
98.0,1592,2351.538683
87.0,1303,2389.240534
94.0,1574,2435.203664
173.0,1727,2485.418556
169.0,1367,2525.197065
49.0,1307,2563.039435
183.0,1749,2613.513613
84.0,1226,2648.769003
281.0,1818,2701.146928
311.0,2030,2760.162129
331.0,1702,2809.332416
129.0,1697,2858.431041
197.0,1823,2911.150957
363.0,1799,2963.364487
122.0,1439,3004.838553
110.0,1455,3046.87288
338.0,1856,3100.746361
317.0,1999,3158.635491
327.0,1239,3194.774289
360.0,2099,3255.904563
384.0,2342,3323.47478
333.0,1968,3380.175292
378.0,1874,3433.97558
407.0,2087,3494.615028
292.0,1595,3540.579633
424.0,2659,3617.515601
405.0,2321,3684.324219
266.0,2059,3743.795517
406.0,2128,3805.16942
241.0,1694,3853.661344
424.0,2698,3930.962561
335.0,2958,4015.851004
309.0,2179,4078.69287
219.0,1715,4127.541231
399.0,2234,4191.847335
398.0,3284,4286.979406
409.0,2427,4356.613675
359.0,2019,4415.029404
403.0,2262,4479.81741
390.0,2510,4552.371941
371.0,2279,4617.988
344.0,2389,4686.1263
297.0,1614,4731.944252
418.0,2626,4807.080824
428.0,3037,4894.214271
416.0,2934,4978.319527
417.0,2715,5056.638438
398.0,3254,5150.002376
423.0,2457,5220.18012
803.0,7196,5426.826219
431.0,3356,5522.96523
425.0,2468,5593.375589
413.0,4288,5716.281801
403.0,2580,5790.574103
384.0,2015,5848.010719
393.0,2207,5911.376265
332.0,1705,5960.070048
857.0,5398,6113.954741
417.0,4599,6245.955624
428.0,3655,6350.080116
392.0,2126,6410.867609
424.0,2438,6480.240425
419.0,4240,6601.453457
411.0,2537,6673.558795
419.0,2245,6737.682128
403.0,2486,6808.694529
303.0,1902,6862.602077
421.0,6208,7039.767828
412.0,3738,7146.504949
46.0,696,7166.054074
402.0,4253,7286.508709
431.0,4176,7404.626458
425.0,3108,7493.427586
409.0,2228,7556.733835
379.0,3987,7669.378862
494.0,4072,7785.544386
455.0,4221,7905.826346
447.0,3404,8003.836083
503.0,5611,8164.832363
421.0,3021,8251.333821
446.0,3681,8356.207545
377.0,2847,8436.988451
524.0,5574,8596.20922
412.0,8075,8826.394907
417.0,3384,8922.718326
339.0,2106,8982.174409
402.0,2136,9043.157452
680.0,6148,9218.842886
428.0,2880,9300.31793
428.0,3295,9393.962384
428.0,4731,9499.716715
288.0,1769,9528.761932
406.0,2468,9569.369004
430.0,2898,9616.861029
563.0,4617,9691.97974
449.0,3598,9750.257302
