#{"t_start": 1511316778.2830033, "env_id": "BreakoutNoFrameskip-v4", "gym_version": "0.9.3"}
r,l,t
0.0,127,8.854276
2.0,198,15.135714
0.0,127,18.59006
1.0,153,23.037162
4.0,299,31.936097
0.0,127,35.295804
1.0,173,40.287899
5.0,350,50.872134
1.0,157,55.311893
1.0,155,59.594667
1.0,173,64.605137
2.0,202,70.38612
2.0,205,76.273616
0.0,129,79.924692
2.0,201,85.888865
0.0,129,89.534297
2.0,204,95.456206
0.0,129,99.007731
0.0,127,102.23317
0.0,125,105.790109
2.0,200,111.4148
2.0,198,117.143059
0.0,127,120.693398
0.0,129,124.171594
0.0,129,127.867026
1.0,173,132.811918
2.0,203,138.502004
0.0,125,141.975426
1.0,153,146.16514
5.0,348,156.294535
0.0,127,159.786426
2.0,198,165.450603
0.0,125,168.926541
0.0,127,172.500324
0.0,127,175.868122
0.0,127,179.359599
9.0,404,191.571544
0.0,129,195.126945
0.0,129,198.69235
2.0,202,204.551986
0.0,127,208.122225
2.0,202,213.777783
9.0,404,225.929858
6.0,397,237.534216
3.0,254,245.040096
2.0,222,251.271916
0.0,127,254.86613
3.0,248,262.161364
0.0,127,265.786514
1.0,177,270.888053
2.0,202,276.692942
5.0,326,286.238256
0.0,125,289.769829
5.0,350,300.463228
9.0,404,312.550837
0.0,129,316.097278
3.0,246,323.360888
3.0,230,330.005729
0.0,129,333.627017
10.0,471,347.981505
12.0,521,363.194088
0.0,127,366.68127
7.0,433,379.578315
14.0,488,394.299698
5.0,350,404.677406
1.0,157,409.103239
2.0,201,415.065323
0.0,125,418.481231
11.0,480,432.915578
9.0,404,444.946061
1.0,157,449.397442
3.0,250,456.589877
0.0,129,460.033839
1.0,173,464.931351
2.0,224,471.308732
4.0,245,478.491263
6.0,401,490.233574
0.0,127,493.710774
3.0,237,500.197835
8.0,435,513.053145
2.0,184,518.325656
2.0,224,524.756486
8.0,371,535.634541
3.0,212,541.586645
11.0,478,555.562249
6.0,401,567.136712
3.0,255,574.3882
9.0,508,589.331835
10.0,451,602.500651
10.0,340,612.276898
10.0,458,625.65029
14.0,531,641.191947
15.0,452,654.28541
7.0,443,667.19947
13.0,531,682.544098
14.0,367,693.11515
8.0,472,706.873789
13.0,586,724.030741
16.0,676,743.983876
12.0,531,759.493706
20.0,801,783.179813
10.0,479,797.114704
11.0,408,809.141523
15.0,550,824.990292
14.0,572,841.642487
12.0,529,856.88337
18.0,777,879.414878
9.0,492,893.941492
9.0,475,907.749986
19.0,608,925.446025
15.0,738,947.160872
9.0,344,957.048326
12.0,589,974.293597
9.0,458,987.272201
13.0,354,997.538428
