#{"t_start": 1511316778.7285252, "env_id": "BreakoutNoFrameskip-v4", "gym_version": "0.9.3"}
r,l,t
2.0,189,10.705996
0.0,129,14.498623
1.0,173,19.398453
4.0,281,27.702395
0.0,129,31.400697
0.0,129,34.814765
1.0,176,39.92471
2.0,202,45.781154
0.0,129,49.188741
1.0,157,53.73047
1.0,176,58.729978
6.0,375,70.048903
1.0,155,74.369022
1.0,155,78.884424
0.0,127,82.502625
1.0,173,87.564701
0.0,127,90.971756
0.0,129,94.615317
0.0,127,98.119453
3.0,228,104.608201
1.0,173,109.541827
3.0,248,116.665879
3.0,234,123.407325
0.0,127,127.065091
0.0,129,130.529462
0.0,129,134.114668
3.0,248,141.267764
3.0,230,147.872835
0.0,125,151.394202
5.0,350,161.540476
2.0,198,167.318518
0.0,125,170.787179
5.0,350,181.135907
0.0,127,184.553638
0.0,125,187.963889
0.0,127,191.601758
2.0,202,197.401572
0.0,127,201.077921
12.0,430,213.732728
5.0,350,224.09194
0.0,127,227.507492
5.0,328,237.139811
0.0,127,240.670995
0.0,129,244.105633
1.0,173,249.012748
13.0,459,262.943932
5.0,347,273.339324
10.0,426,286.109749
5.0,350,296.656214
9.0,419,309.496977
9.0,403,321.464345
0.0,129,325.075871
2.0,221,331.423682
0.0,129,335.002366
2.0,202,340.922508
0.0,127,344.446342
0.0,129,348.092573
1.0,173,352.898711
0.0,129,356.453074
5.0,329,365.733087
7.0,432,378.705846
4.0,281,387.199464
5.0,372,398.113741
1.0,158,402.698757
2.0,200,408.408123
1.0,173,413.39312
6.0,345,423.700845
0.0,127,427.14007
1.0,157,431.609864
3.0,228,438.239945
5.0,344,448.309473
5.0,344,458.437409
9.0,404,470.342216
5.0,350,480.552836
3.0,230,487.340209
19.0,664,506.85133
6.0,377,517.934919
7.0,370,528.756279
4.0,303,537.556747
6.0,344,547.444452
0.0,125,550.825467
11.0,472,564.565002
11.0,501,579.242547
5.0,277,587.20639
7.0,408,599.204339
15.0,555,615.333597
12.0,522,630.737314
6.0,377,641.594768
6.0,346,651.532462
15.0,437,664.214125
3.0,235,670.800725
16.0,584,687.976108
9.0,455,701.149725
12.0,302,709.595072
13.0,351,719.666498
11.0,428,732.069299
8.0,301,740.652384
21.0,706,761.685917
19.0,596,779.160846
9.0,429,791.633566
10.0,487,805.824585
12.0,537,821.653128
10.0,381,832.43427
14.0,618,850.419633
11.0,531,865.665043
13.0,490,879.846629
28.0,776,902.727643
16.0,494,917.15304
11.0,555,933.301888
13.0,622,951.507365
9.0,310,960.387338
16.0,604,978.040333
8.0,386,988.82942
15.0,685,1008.942211
16.0,627,1027.377614
7.0,360,1037.801749
20.0,656,1057.023767
11.0,592,1074.059797
8.0,426,1086.280986
22.0,588,1103.031609
23.0,789,1126.113461
16.0,608,1143.679704
21.0,672,1163.228585
11.0,512,1178.256173
27.0,823,1202.125061
27.0,704,1222.625622
31.0,809,1246.250016
22.0,820,1270.011328
20.0,817,1293.958112
42.0,1082,1325.771624
29.0,643,1344.33848
20.0,738,1365.881643
21.0,648,1384.63063
42.0,996,1414.120329
22.0,694,1434.063203
27.0,1018,1463.86903
27.0,831,1488.10803
22.0,781,1510.511232
10.0,504,1525.039327
26.0,569,1541.318664
29.0,953,1568.883821
32.0,1056,1599.497689
32.0,904,1625.759801
34.0,751,1647.516644
36.0,857,1672.525366
46.0,1280,1709.836045
31.0,680,1729.426418
52.0,1277,1766.444102
27.0,720,1787.258634
29.0,827,1811.142589
49.0,1302,1849.133713
63.0,1237,1885.246971
20.0,828,1908.906592
69.0,1318,1947.459693
79.0,1363,1987.256593
81.0,1613,2034.23586
60.0,1274,2071.082442
58.0,1388,2111.484663
75.0,1392,2151.981306
72.0,1431,2193.399693
78.0,1228,2229.243437
76.0,1264,2265.767216
43.0,889,2291.237753
100.0,1661,2339.797612
117.0,1446,2382.159243
94.0,1271,2418.981557
197.0,1293,2456.605673
82.0,1433,2498.091021
362.0,1458,2540.647649
146.0,1690,2589.387445
180.0,1880,2643.678447
360.0,1943,2699.759581
96.0,1581,2745.573654
94.0,1348,2784.680854
419.0,1848,2838.025297
381.0,2295,2904.507422
164.0,1701,2953.70575
357.0,2052,3013.200097
309.0,1621,3060.096876
51.0,702,3080.16428
355.0,2092,3141.34785
307.0,1926,3196.947791
410.0,2319,3264.630162
377.0,2003,3322.309923
337.0,1866,3375.914499
354.0,1889,3430.083502
360.0,2357,3498.577665
338.0,1992,3556.431526
319.0,2307,3622.95133
376.0,2092,3683.13004
398.0,2287,3749.146783
329.0,2034,3807.73308
466.0,3851,3918.421984
279.0,1616,3964.78417
349.0,1910,4019.264199
349.0,2585,4093.710823
383.0,2802,4174.247835
368.0,1533,4218.204597
394.0,3112,4308.290977
320.0,1808,4360.141745
424.0,2249,4424.925093
349.0,1728,4474.468328
376.0,2492,4546.703083
372.0,2004,4604.38833
428.0,3009,4690.249068
346.0,2055,4748.74091
350.0,1745,4798.508404
89.0,1160,4831.572919
434.0,2622,4906.736513
376.0,3351,5003.169335
408.0,3095,5092.20747
432.0,3043,5179.445522
437.0,3576,5281.792434
307.0,1961,5337.696583
431.0,3980,5451.793471
419.0,3508,5552.301435
246.0,1982,5608.761681
312.0,1867,5661.669637
334.0,2163,5724.111625
349.0,6825,5920.34457
418.0,2582,5994.003541
398.0,4156,6112.487736
391.0,2779,6192.237948
412.0,3741,6298.974967
415.0,2456,6369.127961
379.0,2175,6431.053728
451.0,3152,6521.443651
177.0,1573,6565.675936
425.0,2765,6644.285672
413.0,2307,6710.364504
390.0,2788,6790.127976
420.0,3061,6876.871164
252.0,1611,6922.671248
420.0,2438,6992.113164
306.0,1943,7047.161953
409.0,3542,7148.357258
420.0,3181,7238.464787
425.0,2538,7310.015156
428.0,5199,7457.622098
505.0,3313,7552.409814
571.0,4594,7682.486888
412.0,2246,7746.690813
406.0,2386,7814.423529
428.0,3028,7900.334872
399.0,2758,7979.595808
417.0,7108,8183.657387
420.0,5549,8342.402561
411.0,2595,8415.974247
395.0,2611,8490.286439
415.0,4264,8612.123683
