#{"t_start": 1511316778.9565127, "env_id": "BreakoutNoFrameskip-v4", "gym_version": "0.9.3"}
r,l,t
0.0,127,8.173962
0.0,125,12.184429
1.0,155,16.577925
0.0,129,20.09023
2.0,183,25.338196
0.0,129,29.097152
2.0,204,34.806291
3.0,248,42.118813
0.0,129,45.860279
2.0,206,51.710646
7.0,466,65.670821
1.0,153,70.121331
2.0,198,75.80335
0.0,129,79.48242
1.0,175,84.571201
3.0,250,92.101291
0.0,125,95.397628
0.0,125,98.878262
2.0,203,104.553228
0.0,125,107.880586
2.0,204,113.673061
0.0,129,117.359462
1.0,155,121.809558
2.0,200,127.523722
2.0,202,133.35152
0.0,125,136.714104
3.0,246,143.792734
0.0,125,147.180869
2.0,200,152.917727
0.0,127,156.404433
2.0,200,162.049801
2.0,202,167.869116
4.0,297,176.656237
0.0,127,180.236017
2.0,202,185.932129
4.0,297,194.717843
0.0,129,198.321237
5.0,350,208.782303
5.0,350,219.131708
6.0,400,230.848817
2.0,200,236.575251
0.0,129,240.232807
5.0,350,250.486749
13.0,457,264.451304
5.0,350,274.944378
1.0,173,279.874749
0.0,127,283.216067
2.0,202,289.137345
1.0,155,293.582847
0.0,127,297.223026
0.0,129,300.743946
2.0,202,306.653875
6.0,400,318.706618
0.0,127,322.146886
7.0,327,331.917038
0.0,125,335.310492
0.0,129,338.916504
6.0,397,350.915853
3.0,248,357.856684
0.0,125,361.26896
0.0,127,364.541787
0.0,129,368.134517
0.0,127,371.651684
2.0,183,376.79784
2.0,201,382.801137
0.0,129,386.369499
0.0,129,389.88621
6.0,340,399.832101
1.0,155,404.293001
3.0,248,411.605826
0.0,127,415.209313
1.0,175,420.306979
0.0,127,423.743878
2.0,202,429.589731
2.0,204,435.41385
9.0,404,447.334239
3.0,216,453.508298
2.0,223,459.983145
3.0,275,467.895383
9.0,404,479.780051
5.0,291,488.324159
4.0,247,495.318807
3.0,271,503.06449
5.0,293,511.575455
5.0,303,520.423355
6.0,405,532.247479
10.0,435,545.098373
1.0,177,549.855139
7.0,426,562.334903
6.0,323,571.54644
11.0,379,582.635387
18.0,612,600.689612
11.0,484,614.679335
7.0,367,625.375155
8.0,489,639.675618
9.0,506,654.317069
7.0,413,666.31964
3.0,247,673.315776
18.0,681,693.275831
12.0,529,708.603857
7.0,409,720.45006
20.0,616,738.467201
9.0,491,752.902332
13.0,590,770.335729
11.0,517,785.344991
16.0,580,802.474677
20.0,731,823.879073
26.0,942,851.509123
18.0,690,871.335846
25.0,760,893.861806
12.0,635,912.351578
21.0,496,926.818126
10.0,477,940.666099
20.0,752,963.001881
12.0,443,975.75339
10.0,409,987.221118
11.0,531,1002.841386
12.0,610,1020.529379
14.0,641,1039.467205
12.0,535,1055.132958
12.0,428,1067.270344
14.0,541,1082.858546
15.0,684,1102.440576
11.0,553,1118.389999
13.0,619,1136.466321
21.0,774,1159.036641
23.0,780,1182.08458
7.0,377,1192.670439
11.0,533,1207.955573
18.0,525,1223.17553
20.0,506,1237.802938
27.0,784,1260.451564
37.0,1168,1295.03941
31.0,807,1318.537442
25.0,732,1339.815804
31.0,883,1365.594769
21.0,593,1382.695114
27.0,582,1399.655871
31.0,671,1419.461892
30.0,858,1444.156522
15.0,627,1462.419956
24.0,861,1487.61657
24.0,925,1514.139684
38.0,569,1530.475392
24.0,855,1555.382492
47.0,1130,1588.226039
40.0,1000,1616.923591
24.0,619,1634.805922
17.0,709,1655.497019
63.0,1327,1694.506689
39.0,1027,1724.18398
66.0,1385,1764.504331
30.0,969,1792.390914
46.0,1147,1825.839984
56.0,1156,1859.58945
18.0,605,1876.961035
83.0,1427,1918.45687
30.0,850,1943.107896
53.0,1106,1975.339878
97.0,1470,2017.896375
30.0,654,2037.049179
79.0,1282,2073.955115
88.0,1406,2114.937246
61.0,1203,2149.906557
106.0,1495,2193.181093
43.0,1100,2225.227686
277.0,1769,2276.579753
85.0,1435,2318.375847
84.0,1409,2359.521057
91.0,1185,2393.854536
93.0,1557,2439.200367
167.0,1743,2489.910735
96.0,1593,2536.244362
151.0,1151,2569.482157
172.0,1552,2614.208871
90.0,1410,2654.807914
263.0,1733,2704.869504
91.0,1160,2738.45488
83.0,1348,2777.488913
301.0,1952,2833.860603
149.0,1590,2879.608159
301.0,1697,2928.738549
363.0,2048,2988.072475
122.0,1357,3027.239584
165.0,1624,3074.445034
302.0,1908,3130.07741
208.0,1752,3180.645525
342.0,2131,3242.908832
398.0,2402,3312.090255
409.0,2488,3383.995992
362.0,1689,3432.359228
134.0,1385,3472.563629
220.0,1725,3522.343526
425.0,3387,3620.427467
132.0,1526,3664.337565
104.0,1403,3704.674453
53.0,1067,3735.462282
412.0,2052,3794.257968
402.0,2523,3866.933992
399.0,2281,3932.193937
327.0,1976,3988.777081
405.0,2735,4067.471435
424.0,2232,4131.460127
413.0,2358,4199.341768
338.0,1960,4255.684888
420.0,2133,4317.441093
428.0,3850,4428.417481
383.0,2658,4504.73387
387.0,3353,4602.18016
380.0,1984,4658.350112
428.0,3990,4772.369835
278.0,1930,4827.724431
337.0,1613,4874.004141
402.0,2669,4950.392459
380.0,1872,5004.30818
151.0,1487,5047.083723
433.0,3358,5143.09656
381.0,1896,5197.231082
372.0,2657,5273.271851
416.0,3192,5364.806139
410.0,3473,5464.142855
405.0,3204,5555.984977
552.0,4044,5671.660594
407.0,3873,5783.100979
421.0,2952,5867.901741
389.0,2833,5948.957136
399.0,3675,6053.725657
423.0,4788,6190.926549
312.0,2635,6265.759043
417.0,3406,6363.311369
435.0,2622,6437.891316
433.0,3138,6527.871477
803.0,8810,6779.955069
363.0,1874,6832.877951
396.0,2771,6911.976031
445.0,3288,7005.473268
428.0,2503,7076.514412
420.0,2813,7156.829027
389.0,1809,7207.723384
393.0,1890,7261.751378
404.0,2512,7332.447045
381.0,3691,7436.905358
368.0,2153,7498.339113
410.0,3415,7595.411893
391.0,2679,7671.083338
428.0,4307,7793.901431
424.0,5177,7941.858642
476.0,3337,8037.867262
442.0,3849,8147.807901
382.0,2587,8222.199024
200.0,1673,8269.732891
409.0,2273,8334.098471
810.0,4924,8474.460124
423.0,2915,8557.384836
431.0,2459,8627.589201
413.0,2720,8704.991452
428.0,3187,8795.387322
416.0,2261,8859.878235
518.0,5433,9014.207534
415.0,6162,9190.657183
479.0,3693,9295.219795
101.0,1249,9330.406572
815.0,6520,9492.679705
407.0,3510,9550.504096
404.0,2887,9598.116821
850.0,8281,9732.914196
