#{"t_start": 1511316779.366859, "env_id": "BreakoutNoFrameskip-v4", "gym_version": "0.9.3"}
r,l,t
3.0,250,12.08246
1.0,173,17.027344
4.0,320,26.687096
0.0,127,30.231323
2.0,207,36.132492
0.0,129,39.790179
2.0,205,45.711056
0.0,129,49.201791
6.0,358,59.880602
6.0,355,70.55287
0.0,123,73.927703
0.0,125,77.505845
1.0,172,82.454989
0.0,127,86.023054
5.0,350,96.354372
3.0,249,103.591077
1.0,171,108.380387
0.0,127,111.890911
9.0,416,124.336994
1.0,155,128.643559
0.0,127,132.318212
1.0,155,136.546697
0.0,127,139.881765
2.0,200,145.775406
0.0,127,149.231679
9.0,404,161.101399
2.0,202,166.888547
0.0,129,170.57198
2.0,202,176.272756
12.0,431,189.153305
0.0,129,192.743275
0.0,129,196.370983
0.0,129,200.07457
2.0,202,205.898879
1.0,173,210.713511
4.0,299,219.562917
0.0,127,222.949858
4.0,297,231.476391
2.0,198,237.152276
9.0,404,249.174109
0.0,129,252.623297
4.0,297,261.632383
2.0,202,267.520555
4.0,320,277.026463
10.0,450,290.500049
0.0,127,294.137437
0.0,127,297.778656
0.0,127,301.285828
3.0,228,308.033836
0.0,127,311.503645
2.0,202,317.481442
4.0,319,326.887946
1.0,171,331.791579
2.0,188,337.133458
3.0,246,344.323813
5.0,350,354.587183
2.0,226,361.004297
0.0,125,364.261477
5.0,350,374.503953
3.0,240,381.827327
0.0,127,385.258374
3.0,229,391.85771
1.0,155,396.239533
0.0,129,399.737891
2.0,198,405.523009
3.0,228,412.292592
1.0,173,417.237283
4.0,319,426.6151
2.0,224,433.299955
5.0,350,443.564248
1.0,157,448.031687
2.0,202,453.676098
0.0,129,457.088909
5.0,330,466.825785
5.0,345,476.983432
3.0,230,483.619095
10.0,453,496.801117
5.0,351,506.970223
4.0,300,515.760266
4.0,242,522.72078
6.0,358,533.23401
5.0,319,542.386085
0.0,127,545.780512
10.0,475,559.707748
4.0,282,567.670623
6.0,358,578.048387
6.0,418,590.287187
14.0,638,609.17378
11.0,459,622.459782
13.0,583,639.564194
11.0,479,653.483915
11.0,531,668.982783
7.0,461,682.461028
7.0,386,693.463421
7.0,353,703.623245
9.0,456,716.702117
15.0,628,735.16931
9.0,401,746.971227
16.0,473,760.753791
13.0,379,771.857025
9.0,495,786.134758
3.0,254,793.341999
28.0,920,820.692409
6.0,375,831.205261
9.0,454,844.543278
18.0,713,865.084259
9.0,312,873.777485
29.0,748,896.073004
12.0,616,914.060633
19.0,559,930.206437
11.0,540,946.070884
11.0,409,958.009717
15.0,435,970.630257
28.0,748,992.267496
17.0,699,1012.642515
19.0,766,1035.356264
18.0,658,1054.716799
23.0,728,1075.645566
11.0,565,1092.068724
16.0,749,1113.611235
22.0,802,1136.999408
17.0,622,1155.211898
12.0,445,1167.783361
9.0,470,1181.744734
37.0,1021,1211.271066
30.0,705,1231.875472
26.0,776,1254.49767
19.0,693,1274.680525
22.0,743,1296.376107
30.0,799,1319.853657
37.0,1108,1352.094276
17.0,747,1374.043425
28.0,931,1401.080109
40.0,1080,1432.78858
11.0,520,1447.744802
22.0,819,1471.686127
39.0,923,1498.545773
20.0,561,1514.442973
47.0,1292,1552.1021
35.0,960,1580.044391
34.0,1069,1610.617396
32.0,856,1635.645364
49.0,1177,1670.395265
45.0,979,1698.780611
38.0,1106,1730.846693
39.0,1098,1762.786973
22.0,542,1777.996433
61.0,1270,1814.997416
27.0,785,1837.922074
43.0,702,1858.146246
111.0,1719,1908.14129
94.0,1358,1947.87255
32.0,714,1968.751193
72.0,1442,2010.431343
68.0,1351,2049.695661
32.0,1006,2078.735831
83.0,1540,2123.650414
48.0,1095,2155.46815
306.0,1593,2201.66806
71.0,1184,2235.993408
107.0,1601,2282.450596
140.0,1844,2336.397844
38.0,859,2361.347513
13.0,544,2377.086432
93.0,1554,2422.170814
73.0,1508,2465.946613
114.0,1445,2507.900409
173.0,1781,2559.738137
308.0,1219,2594.681313
92.0,1165,2628.228003
107.0,1277,2664.742652
109.0,1542,2709.521906
220.0,1815,2762.086591
48.0,928,2788.94876
73.0,1305,2826.375804
383.0,2058,2885.930074
294.0,1848,2939.452997
284.0,2010,2997.815858
220.0,1504,3041.17725
113.0,1422,3082.170474
150.0,1480,3125.436223
360.0,1851,3178.896021
368.0,2126,3241.053676
412.0,2117,3302.05525
418.0,2628,3377.921433
287.0,1787,3429.196446
415.0,1818,3481.907912
401.0,2411,3551.946774
381.0,1831,3604.808684
414.0,2262,3669.73191
68.0,670,3688.96421
101.0,1381,3728.829296
301.0,1991,3785.855268
388.0,2147,3847.642
433.0,3535,3949.340818
435.0,2587,4023.297105
399.0,2483,4094.83676
383.0,2228,4158.795403
417.0,2120,4219.807509
307.0,1770,4270.728965
349.0,2250,4335.444984
422.0,2272,4401.492512
418.0,3261,4494.923406
428.0,2565,4569.283675
410.0,2076,4628.785498
420.0,2434,4698.055246
403.0,2249,4762.107482
400.0,2620,4837.231648
421.0,2858,4919.38591
376.0,2539,4992.148536
418.0,2212,5055.743209
399.0,3077,5144.112252
407.0,2467,5214.690678
341.0,2161,5276.421897
367.0,1693,5324.869745
319.0,1940,5379.958779
425.0,2801,5460.126739
417.0,7091,5663.234997
340.0,2182,5726.258038
421.0,4790,5863.956209
309.0,2277,5929.069066
428.0,9548,6202.659791
431.0,3099,6290.802837
369.0,2039,6348.99228
394.0,3229,6441.18742
403.0,1985,6497.82253
428.0,99994,9357.788495
484.0,3281,9451.263987
842.0,13548,9677.453183
401.0,3893,9740.595353
