#{"env_id": "PongNoFrameskip-v4", "t_start": 1511327455.678748, "gym_version": "0.9.3"}
r,l,t
-21.0,782,14.589536
-21.0,908,28.63883
-19.0,938,43.062099
-21.0,819,55.577905
-21.0,878,69.67464
-19.0,945,93.802364
-18.0,1230,126.043305
-20.0,897,149.866966
-20.0,916,174.193702
-21.0,968,200.168875
-20.0,1076,228.572655
-20.0,1100,257.55809
-20.0,928,282.0489
-16.0,1213,314.190192
-15.0,1508,354.319849
-21.0,1041,382.067611
-21.0,1144,412.233324
-9.0,1844,461.238427
-13.0,2020,514.607852
-7.0,2280,575.344255
7.0,2410,639.891809
-4.0,2526,706.968292
2.0,2840,782.230315
-2.0,2909,859.556056
3.0,2923,937.455748
19.0,1658,982.0742
19.0,1637,1025.936493
20.0,2006,1079.141512
19.0,2081,1134.439936
17.0,2075,1189.563884
12.0,2503,1256.696839
20.0,2001,1310.330903
19.0,2085,1366.404576
19.0,1690,1411.607084
19.0,2082,1467.106988
14.0,2262,1527.848542
18.0,1725,1573.5066
20.0,1603,1615.79687
8.0,2953,1694.358033
17.0,2176,1752.245898
20.0,1567,1794.623518
20.0,1612,1837.741845
17.0,2816,1912.831143
17.0,1967,1965.175721
20.0,1563,2006.864535
19.0,2075,2062.328444
16.0,1956,2114.300452
19.0,2041,2168.426646
21.0,1994,2221.34437
20.0,2004,2274.684912
16.0,2516,2341.946324
18.0,2256,2402.572781
20.0,2006,2456.161358
20.0,1563,2498.389696
20.0,2003,2552.129712
19.0,2086,2607.995549
18.0,2171,2666.389815
19.0,1728,2712.413163
17.0,2343,2774.609769
19.0,2528,2841.876033
20.0,2854,2918.309885
19.0,2099,2974.016323
20.0,2787,3048.187088
20.0,2001,3101.423371
20.0,1563,3140.456442
18.0,2944,3199.518894
19.0,2050,3239.377173
18.0,2134,3280.795872
20.0,1567,3311.37829
21.0,1974,3350.121237
19.0,2566,3400.133168
20.0,1563,3430.544194
18.0,2686,3482.608528
20.0,1564,3512.977287
18.0,2280,3557.429303
20.0,2787,3611.695669
20.0,1563,3642.212474
19.0,2772,3696.296041
20.0,1564,3726.714702
20.0,2035,3766.494543
20.0,2192,3809.112942
20.0,2002,3847.956416
17.0,2005,3887.491344
19.0,2155,3929.75935
18.0,2286,3974.055782
20.0,2003,4012.866574
20.0,2004,4052.324632
20.0,2849,4107.713131
19.0,2042,4147.407522
18.0,2290,4191.765872
20.0,2789,4246.161828
19.0,2119,4287.353911
20.0,1561,4317.602558
20.0,1567,4348.184525
20.0,2777,4401.972303
20.0,2007,4440.987698
20.0,2028,4480.370495
20.0,2006,4519.868048
20.0,2006,4558.90397
18.0,2139,4600.292905
18.0,1812,4635.458194
16.0,2283,4679.654745
19.0,2825,4735.387928
19.0,1753,4769.354566
18.0,2146,4811.233579
19.0,2169,4853.726666
20.0,2004,4892.510589
20.0,1561,4922.924202
19.0,2854,4978.379459
20.0,2007,5017.198319
20.0,2004,5056.290778
19.0,2805,5110.813057
20.0,1565,5141.412299
18.0,1785,5176.318084
18.0,2145,5218.017114
20.0,1564,5248.561644
20.0,2003,5287.470208
19.0,2112,5328.635232
20.0,1683,5361.732154
17.0,2014,5400.885943
20.0,2048,5440.634783
20.0,1561,5470.948657
19.0,1878,5507.664861
20.0,2773,5561.401811
20.0,2791,5615.666975
20.0,1591,5646.583186
16.0,2345,5691.989145
20.0,1687,5724.748762
20.0,2004,5763.613721
20.0,1590,5794.469454
19.0,2100,5835.367193
19.0,2837,5890.581944
20.0,1606,5921.759178
18.0,2332,5967.209228
20.0,2792,6021.75487
19.0,2122,6063.08913
19.0,2203,6105.761535
18.0,2261,6149.812059
20.0,2776,6203.825454
20.0,1649,6235.708716
19.0,2885,6291.628103
18.0,2387,6338.052301
20.0,2062,6377.870801
20.0,2817,6432.680487
16.0,2370,6478.590062
20.0,1697,6511.657539
20.0,2064,6551.720591
20.0,2031,6591.248703
17.0,2943,6648.430999
20.0,1710,6681.882834
20.0,2001,6720.558354
19.0,2079,6760.705518
20.0,2154,6802.813825
18.0,2815,6857.609716
19.0,1649,6889.430082
19.0,2171,6931.419558
21.0,2834,6986.376318
19.0,2123,7027.551393
20.0,2761,7081.481155
17.0,2258,7125.144269
20.0,1564,7155.471934
18.0,2469,7203.25759
20.0,2100,7243.957304
20.0,2787,7297.806653
21.0,1535,7327.507981
17.0,2588,7377.820851
18.0,2823,7432.734051
20.0,2036,7472.320968
