#{"env_id": "PongNoFrameskip-v4", "t_start": 1511327455.7885308, "gym_version": "0.9.3"}
r,l,t
-19.0,938,16.950602
-20.0,990,32.324511
-20.0,874,45.645881
-19.0,1082,62.220103
-20.0,1076,85.415601
-20.0,904,109.316011
-21.0,898,132.979714
-21.0,959,158.649896
-19.0,935,183.425821
-21.0,820,205.177779
-20.0,1033,232.579112
-19.0,1058,260.525778
-20.0,972,286.086402
-21.0,850,308.373456
-20.0,1131,338.574897
-18.0,1081,367.294691
-17.0,1433,405.284335
-17.0,1446,443.684209
-11.0,1995,496.510806
-4.0,2666,567.578165
9.0,2251,627.577081
-4.0,2678,698.816633
-3.0,2668,769.676512
-6.0,2591,838.442693
18.0,1727,884.413565
-10.0,2423,949.264484
13.0,2326,1011.366826
20.0,1566,1053.117716
16.0,2189,1111.412389
19.0,2036,1165.589944
18.0,1778,1212.96209
20.0,2002,1266.448122
20.0,1566,1308.591849
18.0,1789,1356.602371
20.0,1562,1398.50673
19.0,1716,1444.068754
19.0,2122,1500.793593
20.0,2144,1558.139554
20.0,2006,1611.090786
19.0,2130,1667.968402
20.0,1564,1709.385086
19.0,1682,1754.145204
14.0,1992,1807.835632
20.0,2001,1861.182364
18.0,2116,1917.673194
20.0,2031,1971.626694
20.0,2067,2026.897512
20.0,1565,2068.728165
18.0,1923,2119.775208
17.0,2556,2187.525745
20.0,2002,2241.062472
18.0,2024,2294.836601
17.0,1955,2347.107809
20.0,1592,2389.811642
20.0,2000,2443.281904
20.0,2065,2498.948973
20.0,1565,2540.930536
20.0,2054,2595.862602
20.0,1623,2639.202771
19.0,2964,2718.801713
19.0,2082,2773.96495
20.0,2035,2828.352138
20.0,2006,2881.388532
20.0,2044,2936.337735
18.0,2434,3000.894725
20.0,2007,3054.314917
20.0,2002,3107.583346
20.0,1562,3145.662879
20.0,2006,3185.729096
19.0,2036,3225.347898
20.0,2005,3264.32646
19.0,2644,3315.96245
11.0,2897,3372.602681
20.0,1688,3405.473946
20.0,2004,3444.490122
17.0,2323,3489.394785
20.0,2000,3528.325856
18.0,2128,3569.742929
19.0,2053,3609.769828
20.0,2001,3648.777748
17.0,2425,3696.159644
20.0,2000,3735.010673
20.0,1562,3765.602031
20.0,2007,3804.749574
20.0,1562,3835.067667
20.0,1566,3865.747136
18.0,1932,3903.364167
18.0,1793,3938.673083
20.0,2002,3977.490206
20.0,1565,4007.880648
20.0,2794,4062.698585
20.0,1565,4092.938955
19.0,2108,4134.048468
19.0,2051,4173.712584
20.0,2025,4213.14866
20.0,2000,4252.175557
20.0,2004,4291.00331
20.0,1565,4321.543133
20.0,1562,4351.817014
20.0,2004,4390.802751
20.0,1563,4420.945832
20.0,2029,4460.327684
20.0,2789,4515.061335
20.0,1561,4545.559128
19.0,1774,4580.020894
19.0,2141,4621.302177
20.0,2787,4675.434044
15.0,2404,4722.773312
20.0,2002,4761.814622
20.0,2007,4800.84101
20.0,2000,4839.803633
19.0,3004,4898.321905
18.0,2207,4941.293184
20.0,1594,4972.277313
18.0,2027,5011.442598
21.0,1976,5050.050501
20.0,1565,5080.408625
20.0,2006,5119.421979
19.0,1658,5151.9117
20.0,1567,5182.508921
18.0,2429,5229.632983
18.0,2806,5284.287859
18.0,2212,5327.461638
20.0,1566,5358.207083
20.0,2077,5398.760345
20.0,1563,5429.051524
20.0,2003,5467.983129
20.0,2005,5507.1089
18.0,1905,5543.962054
20.0,1566,5574.285033
20.0,1687,5607.120042
18.0,2001,5646.049982
20.0,2792,5700.073337
20.0,1565,5730.450318
20.0,2818,5785.340719
20.0,2775,5839.160603
20.0,1566,5869.830645
20.0,1562,5899.981901
20.0,2004,5939.065359
19.0,1657,5971.447226
20.0,2789,6025.768014
20.0,1565,6056.21892
18.0,2946,6113.507647
20.0,2007,6152.581782
18.0,2208,6195.582469
20.0,2007,6234.376555
21.0,1970,6272.578321
19.0,1805,6307.577408
19.0,2142,6349.146415
20.0,2802,6403.428103
19.0,2108,6444.377218
20.0,2057,6484.339154
20.0,2001,6523.248028
19.0,1827,6558.849239
20.0,2792,6612.85069
18.0,2847,6668.471426
17.0,2156,6710.307289
20.0,1632,6741.917324
19.0,1814,6777.017769
20.0,2004,6816.224207
20.0,1564,6846.444415
19.0,2190,6888.935851
20.0,1565,6919.295373
20.0,2001,6957.98734
19.0,2210,7000.89202
20.0,1565,7031.247775
19.0,1623,7062.981508
19.0,2145,7104.446482
18.0,2550,7153.940047
19.0,2163,7195.714606
20.0,1825,7231.067552
20.0,1630,7262.73553
20.0,1633,7294.228806
20.0,2815,7348.891012
20.0,1592,7379.736051
20.0,2030,7419.167039
19.0,3007,7477.787571
