#{"env_id": "PongNoFrameskip-v4", "t_start": 1511327455.813497, "gym_version": "0.9.3"}
r,l,t
-21.0,1032,18.464388
-18.0,1026,34.224872
-18.0,1083,50.754201
-20.0,908,64.763343
-20.0,1043,88.920804
-21.0,1028,115.933777
-20.0,927,140.456824
-20.0,918,165.058187
-20.0,917,189.35159
-21.0,819,211.187945
-20.0,931,235.728162
-20.0,986,261.818116
-20.0,892,285.335757
-19.0,983,311.260497
-19.0,1169,342.291221
-20.0,1055,370.516622
-18.0,1322,405.445447
-16.0,1458,444.206383
-15.0,1760,490.708958
-17.0,1534,531.226276
6.0,2585,600.262665
-3.0,2736,673.368831
17.0,1763,720.111408
21.0,1587,762.256797
-14.0,1896,812.589948
-2.0,2983,891.985977
16.0,1795,939.76029
14.0,2373,1003.243737
19.0,2116,1059.779875
15.0,2261,1119.979679
15.0,1869,1169.711191
20.0,2128,1226.512408
11.0,2365,1290.025741
17.0,2219,1349.376296
20.0,2001,1403.136395
15.0,2286,1464.026752
20.0,2000,1517.914239
18.0,1820,1566.010563
18.0,1808,1613.832258
17.0,2057,1668.656365
18.0,1828,1717.29232
20.0,1598,1759.894857
20.0,1658,1804.403585
14.0,2186,1862.728752
18.0,1999,1916.121093
20.0,2025,1969.991998
20.0,1562,2011.761801
18.0,2120,2068.340661
18.0,2196,2126.56163
20.0,1563,2168.051938
20.0,2111,2224.275538
13.0,2458,2289.61245
17.0,2186,2348.151161
18.0,1719,2394.289961
18.0,2204,2453.324533
20.0,1565,2495.490642
18.0,2170,2553.728658
15.0,2380,2617.322074
19.0,2038,2672.391278
21.0,1526,2712.837432
20.0,1566,2754.294994
19.0,2230,2813.831912
19.0,2107,2869.588188
19.0,2072,2925.295676
20.0,2001,2978.358332
20.0,2001,3031.778584
19.0,2037,3085.888477
20.0,2789,3154.745513
17.0,2293,3199.342675
19.0,2819,3254.187084
20.0,1563,3284.453802
16.0,2392,3331.071547
19.0,2119,3372.720127
20.0,2006,3411.769663
20.0,2003,3450.70876
19.0,2809,3505.215603
20.0,1562,3535.625145
20.0,2000,3574.631214
17.0,2166,3616.716412
20.0,2793,3671.131078
20.0,2003,3710.141278
20.0,2005,3749.376793
21.0,2016,3788.716885
16.0,2188,3831.31021
20.0,1566,3861.867497
19.0,1691,3894.952348
17.0,2998,3953.604123
20.0,2004,3992.612234
18.0,2912,4049.426093
20.0,2002,4088.370129
20.0,2001,4127.38785
20.0,2773,4181.06551
20.0,2792,4235.552805
19.0,2053,4275.454031
20.0,1584,4306.206854
19.0,2064,4346.380537
20.0,2000,4385.214084
20.0,1594,4416.042703
20.0,1653,4448.139758
20.0,2776,4502.61695
19.0,2052,4542.697228
20.0,1566,4573.050983
20.0,1563,4603.154471
20.0,1562,4633.47841
17.0,2260,4677.257862
19.0,2146,4719.539283
17.0,2222,4762.931293
19.0,2136,4804.399081
19.0,1686,4837.233934
18.0,2182,4879.854898
19.0,1731,4913.590185
19.0,2197,4956.168103
19.0,2106,4997.078606
18.0,2194,5039.880154
20.0,2007,5078.80121
20.0,2775,5132.712876
20.0,1562,5163.546482
19.0,2051,5203.400661
17.0,2673,5255.459174
20.0,2028,5294.84399
18.0,2232,5338.529819
20.0,1565,5369.142855
16.0,2363,5414.962787
17.0,2326,5460.115745
20.0,2819,5515.253137
20.0,1566,5545.593533
20.0,2794,5599.786898
20.0,2128,5641.282792
18.0,2245,5684.715885
18.0,2314,5729.571965
20.0,2022,5768.872301
20.0,1564,5799.260617
18.0,2213,5842.288259
20.0,2004,5881.261961
21.0,1538,5911.062347
21.0,1970,5949.601091
20.0,2791,6004.000268
20.0,2063,6044.212373
18.0,2153,6086.041
19.0,2229,6129.390944
20.0,1585,6160.194386
21.0,2723,6213.135124
20.0,2006,6251.934959
20.0,2007,6290.898524
20.0,1562,6321.162625
18.0,2853,6376.415041
20.0,2030,6415.841669
19.0,2053,6455.674672
20.0,1562,6486.034629
20.0,1564,6516.42019
18.0,2331,6561.866409
17.0,2379,6608.036046
18.0,1780,6642.564153
18.0,2479,6690.877364
19.0,2144,6732.428465
20.0,2055,6772.21598
20.0,2001,6811.375504
18.0,2287,6855.786458
14.0,2631,6906.69356
20.0,1566,6936.930691
20.0,2002,6975.647251
19.0,1806,7010.857138
20.0,2793,7065.34641
20.0,2002,7104.004113
17.0,2174,7146.33276
20.0,1562,7176.277372
20.0,1563,7206.632108
21.0,2771,7260.365108
20.0,2773,7313.897768
20.0,2005,7352.919683
20.0,2772,7406.82027
20.0,2005,7445.734577
20.0,1566,7476.257435
